thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,0,11,j,0.7421249000000216,None,,,,,11,0,11,0,90.4106749,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.40183080000008,90.4106749,92.17504689999998,92.17504689999998,91.40872940000008,94.88936110000009,j,0.7421249000000216,None,10,image1,2,image1,image2,"['low', 'low', 'high', 'high', 'high']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
12,0,12,j,0.842833399999904,None,,,,,12,0,12,0,94.999594,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.98976779999998,94.999594,97.39213500000005,97.39213500000005,96.52492960000006,100.09554620000006,j,0.842833399999904,None,10,image1,1,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
13,0,13,f,0.7887791000000561,None,,,,,13,0,13,0,100.14776749999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.13820300000009,100.14776749999999,101.69230880000009,101.69230880000009,100.87495690000003,104.02684929999998,f,0.7887791000000561,None,0,image1,9,image2,image1,[],0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
14,0,14,f,0.5636382999999796,None,,,,,14,0,14,0,104.07773480000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.06881050000004,104.07773480000003,,105.24184720000005,104.65982680000002,106.84090990000004,f,0.5636382999999796,None,0,image1,8,image2,image1,['low'],0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
15,0,15,j,0.4844338999999991,None,,,,,15,0,15,0,106.8923221,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.88319920000004,106.8923221,,107.9582868,107.44227369999999,109.69684649999999,j,0.4844338999999991,None,10,image2,7,image2,image1,"['low', 'high']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
16,0,16,f,0.703850999999986,None,,,,,16,0,16,0,109.80583469999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.79675980000002,109.80583469999999,111.29258809999999,111.29258809999999,110.55927150000002,112.96837320000009,f,0.703850999999986,None,10,image2,6,image2,image1,"['low', 'high', 'high']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
17,0,17,j,0.5310672000000523,None,,,,,17,0,17,0,113.0195976,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0107925000001,113.0195976,114.8589303,114.8589303,114.30869630000007,117.69129140000007,j,0.5310672000000523,None,0,image2,5,image2,image1,"['low', 'high', 'high', 'high']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
18,0,18,f,0.6934178999999858,None,,,,,18,0,18,0,117.74265869999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.73429450000003,117.74265869999999,119.95898940000006,119.95898940000006,119.24183120000009,122.84586110000009,f,0.6934178999999858,None,10,image2,4,image2,image1,"['low', 'high', 'high', 'high', 'high']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
19,0,19,f,0.7146556999999802,None,,,,,19,0,19,0,122.89680520000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.88795990000006,122.89680520000002,124.29172060000008,124.29172060000008,123.55874620000009,125.82275760000005,f,0.7146556999999802,None,10,image2,3,image2,image1,"['low', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
20,0,20,j,0.5118302999999287,None,,,,,20,0,20,0,125.87393600000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.86502010000004,125.87393600000007,127.30835180000008,127.30835180000008,126.77536870000006,129.96808120000003,j,0.5118302999999287,None,0,image2,2,image2,image1,"['high', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
21,0,21,f,0.49743020000005345,None,,,,,21,0,21,0,130.07731840000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.06794660000003,130.07731840000008,,131.29251050000005,130.77551870000002,134.13636530000008,f,0.49743020000005345,None,0,image2,1,image2,image1,"['high', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
22,0,22,j,0.48113580000006095,None,,,,,22,0,22,0,134.18831750000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.17890480000005,134.18831750000004,135.6916655,135.6916655,135.19160920000002,138.39801010000008,j,0.48113580000006095,None,10,image1,16,image1,image2,['high'],0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
23,0,23,f,0.6703674999999976,None,,,,,23,0,23,0,138.45012440000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4405835,138.45012440000005,141.10855890000005,141.10855890000005,140.40853800000002,143.48366250000004,f,0.6703674999999976,None,10,image1,15,image1,image2,"['high', 'high']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
24,0,24,f,0.5105291999999508,None,,,,,24,0,24,0,143.5373174,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.52795880000008,143.5373174,145.90886680000006,145.90886680000006,145.3758712,147.88975140000002,f,0.5105291999999508,None,10,image1,14,image1,image2,"['high', 'high', 'high']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
25,0,25,j,0.46784009999998943,None,,,,,25,0,25,0,148.0037956,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.99490650000007,148.0037956,149.9425463,149.9425463,149.4428240000001,151.49441410000009,j,0.46784009999998943,None,0,image1,13,image1,image2,"['high', 'high', 'high', 'high']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
26,0,26,f,0.5221243000000868,None,,,,,26,0,26,0,151.5454436,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.53675859999998,151.5454436,153.6593097,153.6593097,153.1085772,155.38562190000005,f,0.5221243000000868,None,10,image1,12,image1,image2,"['high', 'high', 'high', 'high', 'high']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
27,0,27,j,0.5377424999999221,None,,,,,27,0,27,0,155.43724989999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.42855700000007,155.43724989999998,156.8756217,156.8756217,156.30924670000002,159.5509413000001,j,0.5377424999999221,None,10,image1,11,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
28,0,28,f,0.5350312000000486,None,,,,,28,0,28,0,159.6028539,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.59414620000007,159.6028539,161.97586320000005,161.97586320000005,161.40886790000002,163.78820300000007,f,0.5350312000000486,None,0,image1,10,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
29,0,29,f,0.5056085000001076,None,,,,,29,0,29,0,163.90040180000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.8913857,163.90040180000005,,165.0425513,164.50922290000005,167.0787199,f,0.5056085000001076,None,0,image1,9,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
30,0,30,f,0.7475096000000576,None,,,,,30,0,30,0,167.13061600000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.12212220000004,167.13061600000003,168.49247850000006,168.49247850000006,167.72538780000002,170.7367292,f,0.7475096000000576,None,10,image2,8,image1,image2,"['high', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
31,0,31,f,0.4068455000000313,None,,,,,31,0,31,0,170.79068130000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.78138420000005,170.79068130000007,,172.0254814,171.59192000000007,173.99454730000002,f,0.4068455000000313,None,0,image2,7,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
32,0,32,f,0.3521243999999797,None,,,,,32,0,32,0,174.04676690000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.03688210000007,174.04676690000008,,175.1590060000001,174.77556830000003,177.79728169999998,f,0.3521243999999797,None,0,image2,6,image1,image2,"['high', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
33,0,33,j,0.7221854999999096,None,,,,,33,0,33,0,177.8504637000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.84018330000004,177.8504637000001,179.24163110000006,179.24163110000006,178.49256420000006,181.1080918,j,0.7221854999999096,None,0,image1,5,image1,image2,"['high', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
34,0,34,j,0.5095957000000908,None,,,,,34,0,34,0,181.22109480000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.21114910000006,181.22109480000006,183.1265324000001,183.1265324000001,182.5927183,185.27458030000003,j,0.5095957000000908,None,10,image1,4,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
35,0,35,f,0.4615178999999898,None,,,,,35,0,35,0,185.32555260000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.31667300000004,185.32555260000004,186.70985010000004,186.70985010000004,186.22538110000005,188.66401080000003,f,0.4615178999999898,None,10,image1,3,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
36,0,36,j,0.540951199999995,None,,,,,36,0,36,0,188.7163534,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.70692570000006,188.7163534,190.22565250000002,190.22565250000002,189.6588974,192.34409600000004,j,0.540951199999995,None,10,image1,2,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
37,0,37,j,0.5654959999999392,None,,,,,37,0,37,0,192.3955039,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.38683990000004,192.3955039,,193.62534870000002,193.04269970000007,195.42636500000003,j,0.5654959999999392,None,10,image1,1,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
38,0,38,f,0.4309746000000132,None,,,,,38,0,38,0,195.53912580000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.53049910000004,195.53912580000008,197.8589426000001,197.8589426000001,197.4089735,200.53968510000004,f,0.4309746000000132,None,10,image1,9,image2,image1,['low'],0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
39,0,39,f,0.4590162000000646,None,,,,,39,0,39,0,200.59118060000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.58222360000002,200.59118060000003,202.15870500000005,202.15870500000005,201.67589110000006,204.8010944,f,0.4590162000000646,None,0,image1,8,image2,image1,"['low', 'low']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
40,0,40,j,0.4555660999999418,None,,,,,40,0,40,0,204.8558623,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.84670200000005,204.8558623,207.0586326,207.0586326,206.5758313,209.72632810000005,j,0.4555660999999418,None,10,image1,7,image2,image1,"['low', 'low', 'low']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
41,0,41,f,0.4657194999999774,None,,,,,41,0,41,0,209.77810920000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.76958680000007,209.77810920000002,211.4086876,211.4086876,210.9258661,213.98224679999998,f,0.4657194999999774,None,0,image1,6,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
42,0,42,f,0.6945311999999149,None,,,,,42,0,42,0,214.03386020000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.02534420000006,214.03386020000005,215.54266730000006,215.54266730000006,214.8250623,218.2322689,f,0.6945311999999149,None,0,image2,5,image2,image1,"['low', 'low', 'low', 'low', 'high']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
43,0,43,f,0.4705073000000084,None,,,,,43,0,43,0,218.3449488,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.33600840000008,218.3449488,220.49269650000008,220.49269650000008,219.99268490000009,222.88946470000008,f,0.4705073000000084,None,0,image2,4,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
44,0,44,f,0.951306499999987,None,,,,,44,0,44,0,222.94149370000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.93247970000004,222.94149370000002,225.5419181000001,225.5419181000001,224.5593067000001,227.75390070000003,f,0.951306499999987,None,0,image1,3,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
45,0,45,j,0.7603646000000026,None,,,,,45,0,45,0,227.80568960000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.79683870000008,227.80568960000005,229.54198330000008,229.54198330000008,228.75894960000005,231.70497820000003,j,0.7603646000000026,None,0,image1,2,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
46,0,46,f,0.6970326000000568,None,,,,,46,0,46,0,231.7562686,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.74741340000003,231.7562686,233.4592166,233.4592166,232.74233750000008,235.47344850000002,f,0.6970326000000568,None,0,image1,1,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
47,0,47,j,0.547674499999971,None,,,,,47,0,47,0,235.58648590000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.57726090000006,235.58648590000007,237.82566600000007,237.82566600000007,237.25911410000003,240.271609,j,0.547674499999971,None,0,image1,0,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
48,0,48,j,2.0419425000000047,None,,,,,48,0,48,0,240.3232934,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.31436670000005,240.3232934,242.99213350000002,242.99213350000002,240.92491130000008,245.0011343,j,2.0419425000000047,None,10,image2,-1,image2,image1,"['high', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
49,0,49,f,0.4862755000000334,None,,,,,49,0,49,0,245.05318499999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.04441210000005,245.05318499999998,247.1087573000001,247.1087573000001,246.59291819999999,249.84057440000004,f,0.4862755000000334,None,0,image2,-2,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
50,0,50,f,0.7172709999999825,None,,,,,50,0,50,0,249.89189040000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.8829412,249.89189040000008,252.40933440000003,252.40933440000003,251.67572410000002,254.93472910000014,f,0.7172709999999825,None,0,image1,-3,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
51,0,51,j,0.4485045999999784,None,,,,,51,0,51,0,254.98567090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.97681850000004,254.98567090000006,257.39275399999997,257.39275399999997,256.926277,259.76243150000005,j,0.4485045999999784,None,0,image1,-4,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
52,0,52,f,0.3762964000000011,None,,,,,52,0,52,0,259.874012,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.8647856,259.874012,261.9418888,261.9418888,261.5421156,264.0857691000001,f,0.3762964000000011,None,0,image2,-5,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
53,0,53,f,0.7844552999999905,None,,,,,53,0,53,0,264.1385725,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.12959909999995,264.1385725,265.5592108000001,265.5592108000001,264.74269389999995,268.1793480000001,f,0.7844552999999905,None,10,image2,-6,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,63,001,2024-11-18_09h33.03.362,实验程序1.0,2024.2.4,60.70676024411996,2024-11-18 09h33.17.974487 +0800,
