thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
104,0,104,f,0.2775388993322849,None,,,,,104,0,104,0,421.34582589939237,,,,,,,,,,,,,,,,,,,,,421.3372672991827,421.34582589939237,423.2776336995885,422.97753799986094,423.2776336995885,425.2922664992511,f,0.2775388993322849,None,0,image2,-6,image1,image2,"['low', 'high', 'high', 'low', 'high', 'low']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
105,0,105,j,0.4187055006623268,None,,,,,105,0,105,0,425.34383049979806,,,,,,,,,,,,,,,,,,,,,425.3344477992505,425.34383049979806,427.0115805994719,426.56099389959127,427.0115805994719,428.87319049984217,j,0.4187055006623268,None,0,image2,-7,image1,image2,"['high', 'high', 'low', 'high', 'low', 'low']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
106,0,106,j,0.3321781996637583,None,,,,,106,0,106,0,428.98695969954133,,,,,,,,,,,,,,,,,,,,,428.9779014997184,428.98695969954133,430.49426339939237,430.1446023993194,430.49426339939237,433.0187077000737,j,0.3321781996637583,None,0,image2,-8,image1,image2,"['high', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
107,0,107,j,0.3381565995514393,None,,,,,107,0,107,0,433.06974689941853,,,,,,,,,,,,,,,,,,,,,433.060358999297,433.06974689941853,434.5612276997417,434.19478299934417,434.5612276997417,436.2219217000529,j,0.3381565995514393,None,0,image2,-9,image1,image2,"['low', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
108,0,108,j,0.352539399638772,None,,,,,108,0,108,0,436.2745085991919,,,,,,,,,,,,,,,,,,,,,436.264579099603,436.2745085991919,438.59496119990945,438.2118651000783,438.59496119990945,440.33532649930567,j,0.352539399638772,None,0,image2,-10,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
109,0,109,f,0.4016100997105241,None,,,,,109,0,109,0,440.3865019995719,,,,,,,,,,,,,,,,,,,,,440.37719449959695,440.3865019995719,441.4278914993629,440.99450859986246,,443.20471729990095,f,0.4016100997105241,None,10,image1,-11,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
110,0,110,f,0.31212349981069565,None,,,,,110,0,110,0,443.319492300041,,,,,,,,,,,,,,,,,,,,,443.31076349969953,443.319492300041,444.3775920998305,444.044386299327,,446.33691379986703,f,0.31212349981069565,None,10,image1,-12,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
111,0,111,j,0.46483989991247654,None,,,,,111,0,111,0,446.387775699608,,,,,,,,,,,,,,,,,,,,,446.37878779973835,446.387775699608,448.7111147996038,448.22788649983704,448.7111147996038,451.2997546000406,j,0.46483989991247654,None,10,image1,-13,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
112,0,112,f,0.6194121008738875,None,,,,,112,0,112,0,451.3507046997547,,,,,,,,,,,,,,,,,,,,,451.34198729973286,451.3507046997547,453.811224299483,453.161266499199,453.811224299483,455.84925369918346,f,0.6194121008738875,None,0,image1,-14,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
113,0,113,j,0.42754870001226664,None,,,,,113,0,113,0,455.8997670998797,,,,,,,,,,,,,,,,,,,,,455.89100139960647,455.8997670998797,457.24424579925835,456.7943067997694,457.24424579925835,459.43425509985536,j,0.42754870001226664,None,0,image2,-15,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
114,0,114,j,0.49985080026090145,None,,,,,114,0,114,0,459.48573329951614,,,,,,,,,,,,,,,,,,,,,459.4763426994905,459.48573329951614,460.67764309979975,460.1611428996548,,462.56763459928334,j,0.49985080026090145,None,10,image1,4,image2,image1,[],0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
115,0,115,j,0.42380800005048513,None,,,,,115,0,115,0,462.6828820994124,,,,,,,,,,,,,,,,,,,,,462.6743738995865,462.6828820994124,464.5112573998049,464.06174149923027,464.5112573998049,466.20789099950343,j,0.42380800005048513,None,0,image1,3,image2,image1,['low'],0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
116,0,116,j,0.42177100013941526,None,,,,,116,0,116,0,466.2598454998806,,,,,,,,,,,,,,,,,,,,,466.25037969928235,466.2598454998806,468.14462919998914,467.6947670998052,468.14462919998914,469.90751719940454,j,0.42177100013941526,None,0,image1,2,image2,image1,"['low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
117,0,117,f,0.34029219951480627,None,,,,,117,0,117,0,469.9592246999964,,,,,,,,,,,,,,,,,,,,,469.94988379999995,469.9592246999964,472.07836599927396,471.71204929985106,472.07836599927396,473.7092083999887,f,0.34029219951480627,None,10,image2,1,image2,image1,"['low', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
118,0,118,j,0.43467940017580986,None,,,,,118,0,118,0,473.7598446998745,,,,,,,,,,,,,,,,,,,,,473.7507476992905,473.7598446998745,474.81119609996676,474.344927999191,,476.850405799225,j,0.43467940017580986,None,10,image2,0,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
119,0,119,j,0.38833789993077517,None,,,,,119,0,119,0,476.9666430996731,,,,,,,,,,,,,,,,,,,,,476.95822529960424,476.9666430996731,478.3276587994769,477.9116501994431,478.3276587994769,480.0828372994438,j,0.38833789993077517,None,10,image2,-1,image2,image1,"['low', 'low', 'high', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
120,0,120,j,0.3498633000999689,None,,,,,120,0,120,0,480.1337848994881,,,,,,,,,,,,,,,,,,,,,480.12479309923947,480.1337848994881,481.2776371994987,480.91153839975595,,484.07911220006645,j,0.3498633000999689,None,10,image2,-2,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
121,0,121,j,0.5935508999973536,None,,,,,121,0,121,0,484.1309947995469,,,,,,,,,,,,,,,,,,,,,484.1222270997241,484.1309947995469,486.1946042999625,485.57840059977025,486.1946042999625,488.94456809945405,j,0.5935508999973536,None,0,image1,-3,image2,image1,"['low', 'high', 'high', 'high', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
122,0,122,j,0.61506939958781,None,,,,,122,0,122,0,488.9954323992133,,,,,,,,,,,,,,,,,,,,,488.98668279964477,488.9954323992133,490.29443359933794,489.66122910007834,490.29443359933794,492.31643029954284,j,0.61506939958781,None,0,image2,7,image1,image2,[],0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
123,0,123,f,0.6809796998277307,None,,,,,123,0,123,0,492.36788269970566,,,,,,,,,,,,,,,,,,,,,492.3587365997955,492.36788269970566,493.7276757992804,493.02845139987767,493.7276757992804,495.51214559935033,f,0.6809796998277307,None,10,image1,6,image1,image2,['high'],0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
124,0,124,j,0.6874347003176808,None,,,,,124,0,124,0,495.6276197992265,,,,,,,,,,,,,,,,,,,,,495.61872879974544,495.6276197992265,496.9777282997966,496.26128909923136,496.9777282997966,498.53046799916774,j,0.6874347003176808,None,10,image1,5,image1,image2,"['high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
125,0,125,f,0.33974200021475554,None,,,,,125,0,125,0,498.5832014000043,,,,,,,,,,,,,,,,,,,,,498.5736455991864,498.5832014000043,499.5276286993176,499.16118189971894,,501.20236840005964,f,0.33974200021475554,None,10,image1,4,image1,image2,"['high', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
126,0,126,f,0.4397365003824234,None,,,,,126,0,126,0,501.25367829948664,,,,,,,,,,,,,,,,,,,,,501.2444782992825,501.25367829948664,502.277702299878,501.81355619989336,,504.3541901996359,f,0.4397365003824234,None,10,image1,3,image1,image2,"['high', 'high', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
127,0,127,j,0.46639859955757856,None,,,,,127,0,127,0,504.40542249940336,,,,,,,,,,,,,,,,,,,,,504.39589589927346,504.40542249940336,506.07835679966956,505.5943141998723,506.07835679966956,508.38853719923645,j,0.46639859955757856,None,0,image1,2,image1,image2,"['high', 'high', 'high', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
128,0,128,j,0.4073821995407343,None,,,,,128,0,128,0,508.51889919955283,,,,,,,,,,,,,,,,,,,,,508.50939849950373,508.51889919955283,509.69443649984896,509.2609414998442,,512.5210710996762,j,0.4073821995407343,None,10,image1,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
129,0,129,f,0.30198349989950657,None,,,,,129,0,129,0,512.5724107995629,,,,,,,,,,,,,,,,,,,,,512.5635965997353,512.5724107995629,514.8279734998941,514.4943491993472,514.8279734998941,516.8061162997037,f,0.30198349989950657,None,0,image1,12,image2,image1,['low'],0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
130,0,130,j,0.33487570006400347,None,,,,,130,0,130,0,516.8571020998061,,,,,,,,,,,,,,,,,,,,,516.8482602993026,516.8571020998061,518.8280207999051,518.4610788999125,518.8280207999051,521.454257699661,j,0.33487570006400347,None,0,image2,11,image2,image1,"['low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
131,0,131,j,0.4254219997674227,None,,,,,131,0,131,0,521.5054313996807,,,,,,,,,,,,,,,,,,,,,521.4963888991624,521.5054313996807,523.0610695993528,522.6112770996988,523.0610695993528,525.3367739999667,j,0.4254219997674227,None,0,image1,10,image2,image1,"['low', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
132,0,132,f,0.34382240008562803,None,,,,,132,0,132,0,525.3879824997857,,,,,,,,,,,,,,,,,,,,,525.3793942993507,525.3879824997857,527.0277225999162,526.6610621996224,527.0277225999162,529.0749667994678,f,0.34382240008562803,None,10,image2,9,image2,image1,"['low', 'high', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
133,0,133,j,0.3653004001826048,None,,,,,133,0,133,0,529.1913417996839,,,,,,,,,,,,,,,,,,,,,529.1823045993224,529.1913417996839,530.3111902000383,529.9281069999561,,531.9190548993647,j,0.3653004001826048,None,10,image2,8,image2,image1,"['low', 'high', 'low', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
134,0,134,j,0.3192276004701853,None,,,,,134,0,134,0,531.9719816995785,,,,,,,,,,,,,,,,,,,,,531.960610599257,531.9719816995785,534.0111079998314,533.6610730998218,534.0111079998314,535.5836269995198,j,0.3192276004701853,None,10,image2,7,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
135,0,135,j,0.3025289000943303,None,,,,,135,0,135,0,535.6359957996756,,,,,,,,,,,,,,,,,,,,,535.6265931995586,535.6359957996756,536.6444001998752,536.3113036993891,,539.2963298000395,j,0.3025289000943303,None,10,image2,6,image2,image1,"['high', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
136,0,136,f,0.3984027002006769,None,,,,,136,0,136,0,539.3477406995371,,,,,,,,,,,,,,,,,,,,,539.3381737992167,539.3477406995371,540.3279376998544,539.9110956992954,,542.1009237999097,f,0.3984027002006769,None,0,image2,5,image2,image1,"['low', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
137,0,137,f,0.5149555001407862,None,,,,,137,0,137,0,542.2175039993599,,,,,,,,,,,,,,,,,,,,,542.2089104000479,542.2175039993599,543.7444037999958,543.2109514996409,543.7444037999958,546.5284353997558,f,0.5149555001407862,None,0,image1,4,image2,image1,"['high', 'high', 'high', 'high', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
138,0,138,j,0.30188929941505194,None,,,,,138,0,138,0,546.5793654993176,,,,,,,,,,,,,,,,,,,,,546.5699657993391,546.5793654993176,548.1977697992697,547.8616560995579,548.1977697992697,549.9364092992619,j,0.30188929941505194,None,0,image1,3,image2,image1,"['high', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
139,0,139,j,0.3420528005808592,None,,,,,139,0,139,0,549.988940499723,,,,,,,,,,,,,,,,,,,,,549.9799378998578,549.988940499723,552.0443452000618,551.6780829997733,552.0443452000618,553.5320972995833,j,0.3420528005808592,None,0,image2,2,image2,image1,"['high', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
140,0,140,j,0.3223184999078512,None,,,,,140,0,140,0,553.5849688993767,,,,,,,,,,,,,,,,,,,,,553.5758826993406,553.5849688993767,555.3276042994112,554.9784430991858,555.3276042994112,558.0508277993649,j,0.3223184999078512,None,10,image2,1,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
141,0,141,j,0.44105090014636517,None,,,,,141,0,141,0,558.1023793993518,,,,,,,,,,,,,,,,,,,,,558.0931799998507,558.1023793993518,559.2778059998527,558.8112596999854,,561.7393720997497,j,0.44105090014636517,None,0,image2,0,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
142,0,142,j,0.3156983992084861,None,,,,,142,0,142,0,561.8577944999561,,,,,,,,,,,,,,,,,,,,,561.8486885996535,561.8577944999561,563.4776673000306,563.1443654000759,563.4776673000306,566.3035205993801,j,0.3156983992084861,None,0,image1,-1,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
143,0,143,f,0.3087249007076025,None,,,,,143,0,143,0,566.3554237000644,,,,,,,,,,,,,,,,,,,,,566.345870600082,566.3554237000644,567.4443429997191,567.1113807996735,,569.9672200996429,f,0.3087249007076025,None,10,image1,-2,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
144,0,144,f,0.36841540038585663,None,,,,,144,0,144,0,570.0188766000792,,,,,,,,,,,,,,,,,,,,,570.0100302994251,570.0188766000792,571.2116270000115,570.811293900013,,574.0393949998543,f,0.36841540038585663,None,10,image1,-3,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
145,0,145,j,0.4151606997475028,None,,,,,145,0,145,0,574.0905465995893,,,,,,,,,,,,,,,,,,,,,574.0817065993324,574.0905465995893,575.7117473995313,575.277805400081,575.7117473995313,577.9478390999138,j,0.4151606997475028,None,0,image1,-4,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
146,0,146,f,0.6815003994852304,None,,,,,146,0,146,0,578.0673723993823,,,,,,,,,,,,,,,,,,,,,578.0583387995139,578.0673723993823,580.5110804997385,579.8112090993673,580.5110804997385,581.9834682997316,f,0.6815003994852304,None,10,image2,-5,image2,image1,"['high', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
147,0,147,f,0.38982110004872084,None,,,,,147,0,147,0,582.0342158991843,,,,,,,,,,,,,,,,,,,,,582.0256140995771,582.0342158991843,583.0943930000067,582.6785233998671,,585.2277181996033,f,0.38982110004872084,None,10,image2,-6,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
148,0,148,f,0.8880536006763577,None,,,,,148,0,148,0,585.2787149995565,,,,,,,,,,,,,,,,,,,,,585.2692324994132,585.2787149995565,587.9614400994033,587.0444566998631,587.9614400994033,590.1249345000833,f,0.8880536006763577,None,0,image1,-7,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
149,0,149,j,0.30819640029221773,None,,,,,149,0,149,0,590.1758230999112,,,,,,,,,,,,,,,,,,,,,590.1670669997111,590.1758230999112,592.0943509992212,591.7614583997056,592.0943509992212,594.0900828000158,j,0.30819640029221773,None,10,image1,-8,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
150,0,150,f,0.41784930042922497,None,,,,,150,0,150,0,594.1412047995254,,,,,,,,,,,,,,,,,,,,,594.1323427995667,594.1412047995254,595.2279714997858,594.7779767997563,,596.798735300079,f,0.41784930042922497,None,0,image1,-9,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
151,0,151,j,0.2978502996265888,None,,,,,151,0,151,0,596.91541699972,,,,,,,,,,,,,,,,,,,,,596.9066432993859,596.91541699972,598.8777409000322,598.5619815997779,598.8777409000322,600.3839235994965,j,0.2978502996265888,None,10,image2,-10,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
152,0,152,j,0.34542510006576777,None,,,,,152,0,152,0,600.436120999977,,,,,,,,,,,,,,,,,,,,,600.4263748992234,600.436120999977,602.5777621995658,602.2111104996875,602.5777621995658,605.4868572000414,j,0.34542510006576777,None,10,image2,-11,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
153,0,153,j,0.4642305001616478,None,,,,,153,0,153,0,605.5371631998569,,,,,,,,,,,,,,,,,,,,,605.5284378994256,605.5371631998569,607.3114022994414,606.8286913000047,607.3114022994414,609.2970525994897,j,0.4642305001616478,None,10,image2,-12,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
154,0,154,j,0.3823873996734619,None,,,,,154,0,154,0,609.3487227996811,,,,,,,,,,,,,,,,,,,,,609.3397864997387,609.3487227996811,610.2944428995252,609.894655299373,,612.9321722993627,j,0.3823873996734619,None,10,image2,-13,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
155,0,155,j,0.30046659987419844,None,,,,,155,0,155,0,613.0521162999794,,,,,,,,,,,,,,,,,,,,,613.0434475997463,613.0521162999794,614.6951006995514,614.37815319933,614.6951006995514,617.3470862992108,j,0.30046659987419844,None,10,image1,-14,image2,image1,"['low', 'high', 'high', 'high', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
156,0,156,f,0.31846420001238585,None,,,,,156,0,156,0,617.3979809992015,,,,,,,,,,,,,,,,,,,,,617.3891700999811,617.3979809992015,619.2117156991735,618.8617042992264,619.2117156991735,621.6633333992213,f,0.31846420001238585,None,0,image1,-15,image2,image1,"['high', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
157,0,157,j,0.42447900027036667,None,,,,,157,0,157,0,621.7140929000452,,,,,,,,,,,,,,,,,,,,,621.7052534995601,621.7140929000452,622.8956138994545,622.444413899444,,625.3586112996563,j,0.42447900027036667,None,10,image1,-16,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
158,0,158,f,0.4483254002407193,None,,,,,158,0,158,0,625.4108686000109,,,,,,,,,,,,,,,,,,,,,625.4021592000499,625.4108686000109,627.4943899996579,627.0281082000583,627.4943899996579,630.0715625993907,f,0.4483254002407193,None,0,image1,-17,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
159,0,159,j,0.39198820013552904,None,,,,,159,0,159,0,630.1227925000712,,,,,,,,,,,,,,,,,,,,,630.1140107000247,630.1227925000712,631.2444714996964,630.8279694998637,,634.0147265996784,j,0.39198820013552904,None,10,image2,-18,image2,image1,"['high', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
160,0,160,j,0.3730613002553582,None,,,,,160,0,160,0,634.1503739999607,,,,,,,,,,,,,,,,,,,,,634.141010299325,634.1503739999607,635.7276919996366,635.3277589995414,635.7276919996366,638.3152703000233,j,0.3730613002553582,None,10,image2,-19,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
161,0,161,j,0.4695409005507827,None,,,,,161,0,161,0,638.3660458996892,,,,,,,,,,,,,,,,,,,,,638.3575598997995,638.3660458996892,640.4449535999447,639.9611668996513,640.4449535999447,643.0356825999916,j,0.4695409005507827,None,0,image1,-20,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
162,0,162,f,0.35447230003774166,None,,,,,162,0,162,0,643.0882830992341,,,,,,,,,,,,,,,,,,,,,643.0787353999913,643.0882830992341,644.5613648993894,644.1784806996584,644.5613648993894,647.019501099363,f,0.35447230003774166,None,0,image1,-21,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
163,0,163,f,1.7816472006961703,None,,,,,163,0,163,0,647.0699747996405,,,,,,,,,,,,,,,,,,,,,647.0610287999734,647.0699747996405,650.1284624999389,648.3278305996209,650.1284624999389,651.7737357998267,f,1.7816472006961703,None,0,image1,-22,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
