thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.0034252000000378757,0.007978800000046249,0.007978800000046249,6.706284900000014,space,6.676895100000024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
,,,,,,,,,,,,,,,,,,,,,,,6.716935100000001,6.716935100000001,space,5.1586893999999575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
9,0,9,,,,9,0,9,0,,,,,33.92704570000001,,,,,,,,,,,,,,33.92704570000001,34.80080859999998,34.46754490000001,13.666908799999987,j,0.31216170000004695,None,36.26782079999998,36.27554190000001,36.27554190000001,37.50153599999999,space,1.2240551999999525,None,,,,,,,,,,,,,,,,,,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
0,0,0,f,0.23597339999992073,None,,,,,0,0,0,0,37.54745660000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.538419999999974,37.54745660000003,39.25086640000006,39.25086640000006,38.98392720000004,41.71776090000003,f,0.23597339999992073,None,0,image2,6,image2,image1,['high'],0.3,0.7,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
0,0,0,f,0.6168619999999692,None,,,,,0,0,0,0,41.76348200000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.75588000000005,41.76348200000007,44.100873999999976,44.100873999999976,43.467646700000046,46.19861309999999,f,0.6168619999999692,None,0,image1,5,image2,image1,"['high', 'low']",0.3,0.7,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
1,0,1,f,0.3658881000000065,None,,,,,1,0,1,0,46.244235900000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.23726199999999,46.244235900000035,,47.317579900000055,46.93421420000004,49.91345209999997,f,0.3658881000000065,None,0,image2,4,image2,image1,"['high', 'low', 'high']",0.3,0.7,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
2,0,2,j,0.36113250000005337,None,,,,,2,0,2,0,49.964880300000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9575701,49.964880300000004,52.25051910000002,52.25051910000002,51.86757829999999,55.037445899999966,j,0.36113250000005337,None,0,image1,3,image2,image1,"['high', 'low', 'high', 'low']",0.3,0.7,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
3,0,3,None,,,,,,,3,0,3,0,55.13374310000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.12660660000006,55.13374310000006,57.61711330000003,57.61711330000003,56.38427809999996,58.61878090000005,None,,,,,,,,,,,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
4,0,4,j,0.7822602999999617,None,,,,,4,0,4,0,58.668778599999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.661595000000034,58.668778599999996,60.13422009999999,60.13422009999999,59.33418259999996,62.780432200000064,j,0.7822602999999617,None,0,image1,2,image2,image1,"['high', 'low', 'high', 'low', 'low']",0.3,0.7,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
5,0,5,j,0.4520226999999295,None,,,,,5,0,5,0,62.83132309999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.82408829999997,62.83132309999996,64.86743639999997,64.86743639999997,64.38414080000007,66.55516929999999,j,0.4520226999999295,None,0,image2,1,image2,image1,"['high', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
6,0,6,f,0.2654062999999951,None,,,,,6,0,6,0,66.60745750000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.60020540000005,66.60745750000001,68.55072960000007,68.55072960000007,68.26747160000002,70.15088539999999,f,0.2654062999999951,None,10,image2,0,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
7,0,7,j,0.4415718000000197,None,,,,,7,0,7,0,70.25032759999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.24329910000006,70.25032759999999,71.5174025,71.5174025,71.05088039999998,74.04799300000002,j,0.4415718000000197,None,10,image2,-1,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
8,0,8,j,0.3459537999999611,None,,,,,8,0,8,0,74.09259680000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.08549490000007,74.09259680000002,75.80077730000005,75.80077730000005,75.43411579999997,77.69689449999998,j,0.3459537999999611,None,0,image2,-2,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
9,0,9,f,0.3601139999999532,None,,,,,9,0,9,0,77.74897469999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.74154970000006,77.74897469999996,,78.68425430000002,78.30078049999997,80.382968,f,0.3601139999999532,None,0,image1,-3,image2,image1,"['low', 'high', 'high', 'high', 'high', 'low']",0.3,0.7,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
10,0,10,f,0.40324810000004163,None,,,,,10,0,10,0,80.43183810000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.42466520000005,80.43183810000005,81.83404359999997,81.83404359999997,81.4007646,84.26529979999998,f,0.40324810000004163,None,10,image2,6,image1,image2,[],0.7,0.3,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
11,0,11,f,0.35678389999998217,None,,,,,11,0,11,0,84.3109978,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.30372380000006,84.3109978,,85.36759630000006,84.98429329999999,87.79206610000006,f,0.35678389999998217,None,0,image2,5,image1,image2,['low'],0.7,0.3,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
12,0,12,f,0.37184530000001814,None,,,,,12,0,12,0,87.88774509999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.88067409999996,87.88774509999996,89.20102680000002,89.20102680000002,88.80073749999997,90.87444419999997,f,0.37184530000001814,None,0,image2,4,image1,image2,"['low', 'low']",0.7,0.3,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
13,0,13,j,0.3611683000000312,None,,,,,13,0,13,0,90.92526099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.91823620000002,90.92526099999998,92.25080309999998,92.25080309999998,91.86743360000003,94.64074979999998,j,0.3611683000000312,None,10,image1,3,image1,image2,"['low', 'low', 'high']",0.7,0.3,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
14,0,14,f,0.3110398000000032,None,,,,,14,0,14,0,94.6918207,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.68464170000004,94.6918207,,95.65085420000003,95.31753420000007,98.26659310000002,f,0.3110398000000032,None,10,image2,2,image1,image2,"['low', 'low', 'high', 'low']",0.7,0.3,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
15,0,15,j,0.6611640999999508,None,,,,,15,0,15,0,98.31034799999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.30303149999997,98.31034799999998,100.05070460000002,100.05070460000002,99.36752220000005,102.20227850000003,j,0.6611640999999508,None,0,image1,1,image1,image2,"['low', 'low', 'high', 'low', 'high']",0.7,0.3,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
16,0,16,f,0.8548471999999947,None,,,,,16,0,16,0,102.30248789999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.29556790000004,102.30248789999996,104.800881,104.800881,103.9174696,106.83937960000003,f,0.8548471999999947,None,10,image1,0,image1,image2,"['low', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
17,0,17,j,0.4510807999999997,None,,,,,17,0,17,0,106.89264509999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.88540139999998,106.89264509999998,109.28412609999998,109.28412609999998,108.80076050000002,111.08749980000005,j,0.4510807999999997,None,0,image2,-1,image1,image2,"['low', 'high', 'low', 'high', 'high', 'low']",0.7,0.3,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
18,0,18,f,0.30826730000001135,None,,,,,18,0,18,0,111.13797929999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.13083689999996,111.13797929999998,,112.31736480000006,111.98415060000002,114.00808889999996,f,0.30826730000001135,None,10,image1,-2,image1,image2,"['high', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,75,001,2024-12-01_10h29.38.957,实验程序1.0,2024.2.4,59.92577593393713,2024-12-01 10h29.54.261703 +0800,
