thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_image1.stopped,prac_key_resp.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
53,0,53,f,0.5269527999989805,None,,,,,53,0,53,0,253.12396900000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.11560720000125,253.12396900000022,254.41521900000225,253.86511630000314,254.41521900000225,257.1923106000031,f,0.5269527999989805,None,10,image1,2,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
54,0,54,j,0.9773284999973839,None,,,,,54,0,54,0,257.2504113000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.2415826000033,257.2504113000032,259.58167810000305,258.5818926000029,259.58167810000305,262.2685737000029,j,0.9773284999973839,None,10,image1,1,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
55,0,55,j,1.1427865000005113,None,,,,,55,0,55,0,262.3234091000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.3150228000013,262.3234091000013,265.4484917000009,264.281802700003,265.4484917000009,267.04020180000225,j,1.1427865000005113,None,0,image2,0,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
56,0,56,f,0.6432578000021749,None,,,,,56,0,56,0,267.1492801000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.14076360000035,267.1492801000022,269.0316844000008,268.3650246000034,269.0316844000008,271.02504279999994,f,0.6432578000021749,None,10,image1,5,image2,image1,[],0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
57,0,57,f,0.6247303999989526,None,,,,,57,0,57,0,271.0829854000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.07440920000226,271.0829854000003,272.64860620000036,271.99851540000236,272.64860620000036,274.23559210000167,f,0.6247303999989526,None,0,image1,4,image2,image1,['low'],0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
58,0,58,j,0.3570580000014161,None,,,,,58,0,58,0,274.2919116000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.2834459000005,274.2919116000012,276.4985901,276.11532790000274,276.4985901,279.19543540000086,j,0.3570580000014161,None,10,image2,3,image2,image1,"['low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
59,0,59,j,0.5630889000021853,None,,,,,59,0,59,0,279.2431955000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.23476700000174,279.2431955000029,281.1485965000029,280.5652706000001,281.1485965000029,283.8604249000018,j,0.5630889000021853,None,0,image2,2,image2,image1,"['low', 'high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
60,0,60,f,0.592281199998979,None,,,,,60,0,60,0,283.9146037000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.90611910000007,283.9146037000028,285.64855830000306,285.03197490000093,285.64855830000306,287.7882137000015,f,0.592281199998979,None,0,image1,1,image2,image1,"['low', 'high', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
61,0,61,f,1.11628969999947,None,,,,,61,0,61,0,287.8933999000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.8848911000023,287.8933999000001,290.2653711000021,289.13174230000004,290.2653711000021,291.969971100003,f,1.11628969999947,None,0,image2,0,image2,image1,"['low', 'high', 'high', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
62,0,62,f,0.9586597999987134,None,,,,,62,0,62,0,292.0243057000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0158998000006,292.0243057000007,294.2652468000015,293.2817998000028,294.2652468000015,297.0764067000018,f,0.9586597999987134,None,10,image2,-1,image2,image1,"['low', 'high', 'high', 'low', 'high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
63,0,63,j,0.7366406000001007,None,,,,,63,0,63,0,297.1321142000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.1234570000015,297.1321142000015,298.5818986000013,297.8153240000029,298.5818986000013,300.9195529000026,j,0.7366406000001007,None,0,image2,1,image1,image2,[],0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
64,0,64,j,0.5314369999978226,None,,,,,64,0,64,0,300.97603640000307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.967704900002,300.97603640000307,303.514929500001,302.96526300000187,303.514929500001,306.2918540000028,j,0.5314369999978226,None,10,image1,0,image1,image2,['high'],0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
65,0,65,f,0.5845477000002575,None,,,,,65,0,65,0,306.39932070000214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.39069610000297,306.39932070000214,308.84857510000074,308.23195080000005,308.84857510000074,310.4516666000018,f,0.5845477000002575,None,0,image1,-1,image1,image2,"['high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
66,0,66,f,1.0734540000012203,None,,,,,66,0,66,0,310.50619460000235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.4977751000006,310.50619460000235,313.0984157000021,311.9985966000022,313.0984157000021,315.0713661000009,f,1.0734540000012203,None,0,image1,-2,image1,image2,"['high', 'high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
67,0,67,j,0.38454020000062883,None,,,,,67,0,67,0,315.12761610000234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.1192519000033,315.12761610000234,316.6319280000025,316.21540580000146,316.6319280000025,318.722941,j,0.38454020000062883,None,10,image1,-3,image1,image2,"['high', 'high', 'high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
68,0,68,j,0.4282950000015262,None,,,,,68,0,68,0,318.77925430000323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.7706951,318.77925430000323,320.3985077000034,319.948522900002,320.3985077000034,322.6009520000007,j,0.4282950000015262,None,0,image1,10,image2,image1,[],0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
69,0,69,j,0.5695382999983849,None,,,,,69,0,69,0,322.7118463000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.70344020000266,322.7118463000006,324.39860340000087,323.79863470000055,324.39860340000087,326.3395891,j,0.5695382999983849,None,0,image2,9,image2,image1,['high'],0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
70,0,70,j,0.4427018999995198,None,,,,,70,0,70,0,326.3961126000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.38752560000285,326.3961126000031,327.848654100002,327.3818859000021,327.848654100002,330.8070484000018,j,0.4427018999995198,None,10,image2,8,image2,image1,"['high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
71,0,71,j,0.3750142000026244,None,,,,,71,0,71,0,330.85477770000216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.84649660000287,330.85477770000216,332.66533280000294,332.2653887000015,332.66533280000294,334.62562550000075,j,0.3750142000026244,None,0,image1,7,image2,image1,"['high', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
72,0,72,f,0.877272500001709,None,,,,,72,0,72,0,334.6804671000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.67204590000256,334.6804671000027,336.99864720000187,336.09866610000245,336.99864720000187,338.9572024000008,f,0.877272500001709,None,10,image1,6,image2,image1,"['high', 'high', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
73,0,73,None,,,,,,,73,0,73,0,339.01472470000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.00617910000074,339.01472470000226,341.3318462000025,340.0986319000003,341.3318462000025,342.3346117000001,None,,,,,,,,,,,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
74,0,74,j,0.3838862999982666,None,,,,,74,0,74,0,342.4431465000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.43487150000146,342.4431465000016,344.24869820000094,343.84865710000304,344.24869820000094,345.80029710000235,j,0.3838862999982666,None,10,image2,5,image2,image1,"['high', 'high', 'low', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
75,0,75,f,0.8656098000028578,None,,,,,75,0,75,0,345.8559709000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.84721940000236,345.8559709000001,347.66519640000115,346.7820658000019,347.66519640000115,349.98796140000195,f,0.8656098000028578,None,10,image1,4,image2,image1,"['high', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
76,0,76,None,,,,,,,76,0,76,0,350.0365539000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.02786590000323,350.0365539000013,352.2652106000023,351.0319606000012,352.2652106000023,353.2679784000029,None,,,,,,,,,,,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
77,0,77,j,0.29120749999856343,None,,,,,77,0,77,0,353.3212818000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.3129841000009,353.3212818000029,355.0657718000002,354.7487757000017,355.0657718000002,356.7713586000027,j,0.29120749999856343,None,0,image1,3,image2,image1,"['high', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
78,0,78,f,0.5712033999989217,None,,,,,78,0,78,0,356.877761300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.8695168000013,356.877761300002,359.13189310000234,358.5321358000001,359.13189310000234,361.6154639000015,f,0.5712033999989217,None,10,image2,2,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
79,0,79,None,,,,,,,79,0,79,0,361.664038400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.6554133999998,361.664038400002,363.6153434000007,362.365451200003,363.6153434000007,364.61668380000265,None,,,,,,,,,,,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
80,0,80,j,0.37274860000252374,None,,,,,80,0,80,0,364.671057800002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.66280370000095,364.671057800002,366.9320101000012,366.5319718999999,366.9320101000012,369.12511390000145,j,0.37274860000252374,None,0,image1,1,image2,image1,"['low', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
81,0,81,f,0.4349072000004526,None,,,,,81,0,81,0,369.17837750000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.1700775999998,369.17837750000035,370.4153763000031,369.94866170000023,,372.1274974000007,f,0.4349072000004526,None,0,image1,0,image2,image1,"['high', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
82,0,82,f,0.5679287999992084,None,,,,,82,0,82,0,372.1818123000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.1732606000005,372.1818123000012,373.8486816000004,373.2486751000033,373.8486816000004,376.63164880000113,f,0.5679287999992084,None,0,image2,-1,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
83,0,83,j,0.87942600000315,None,,,,,83,0,83,0,376.7343662000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.7257447000011,376.7343662000021,378.548808800002,377.6485578000029,378.548808800002,380.44843330000003,j,0.87942600000315,None,0,image1,-2,image2,image1,"['low', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
84,0,84,f,0.4311877000000095,None,,,,,84,0,84,0,380.4974822000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.4889422000015,380.4974822000004,382.3154304000018,381.8654344000024,382.3154304000018,384.3933928000006,f,0.4311877000000095,None,0,image1,-3,image2,image1,"['high', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
85,0,85,f,0.5957567000004929,None,,,,,85,0,85,0,384.4470065000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.4385226000013,384.4470065000023,385.9654152000003,385.3487301000023,385.9654152000003,388.4792327000032,f,0.5957567000004929,None,0,image2,-4,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
86,0,86,j,0.30884080000032554,None,,,,,86,0,86,0,388.5348758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.52615270000024,388.5348758,389.64877790000173,389.31526550000126,,392.52985230000195,j,0.30884080000032554,None,0,image2,-5,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
87,0,87,j,0.48524779999934253,None,,,,,87,0,87,0,392.6313943000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.62311740000223,392.6313943000023,394.41553300000305,393.89874540000164,394.41553300000305,396.89799120000316,j,0.48524779999934253,None,0,image1,-6,image2,image1,"['high', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
88,0,88,j,0.5599944000023243,None,,,,,88,0,88,0,396.9460812000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.93757520000145,396.9460812000034,399.4155064000006,398.8322272000005,399.4155064000006,401.0972016000014,j,0.5599944000023243,None,10,image1,-7,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
89,0,89,f,0.6392971000022953,None,,,,,89,0,89,0,401.14556660000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.1373392000023,401.14556660000017,403.33216540000285,402.66559560000314,403.33216540000285,406.01111760000276,f,0.6392971000022953,None,0,image2,-8,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
90,0,90,j,1.1547392000029504,None,,,,,90,0,90,0,406.0665610000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.05821600000127,406.0665610000033,408.1653799000014,406.98197130000335,408.1653799000014,410.00863970000137,j,1.1547392000029504,None,0,image2,-9,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
91,0,91,None,,,,,,,91,0,91,0,410.0645324000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.05556960000104,410.0645324000034,413.1655129999999,411.93215880000207,413.1655129999999,414.1668387000027,None,,,,,,,,,,,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
92,0,92,j,0.6271406000014395,None,,,,,92,0,92,0,414.27773880000314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.2693478000001,414.27773880000314,415.5987647000002,414.9487358000006,415.5987647000002,418.29411130000153,j,0.6271406000014395,None,10,image2,-10,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
93,0,93,j,0.7362054999975953,None,,,,,93,0,93,0,418.348516500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.33986670000013,418.348516500002,419.998751500003,419.23216350000075,419.998751500003,422.602863600001,j,0.7362054999975953,None,0,image1,-11,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
94,0,94,j,0.5816438000001654,None,,,,,94,0,94,0,422.6566182000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.64824480000243,422.6566182000024,424.28227270000207,423.6822349000031,424.28227270000207,426.9211350000005,j,0.5816438000001654,None,10,image2,-12,image2,image1,"['low', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
95,0,95,f,0.8685795000019425,None,,,,,95,0,95,0,426.974384000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.9660053000007,426.974384000001,429.615558700003,428.7155093000001,429.615558700003,431.3708985000012,f,0.8685795000019425,None,0,image1,-13,image2,image1,"['high', 'high', 'high', 'low', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
96,0,96,j,0.6188518000017211,None,,,,,96,0,96,0,431.4816677000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.47307379999984,431.4816677000017,433.1988465000031,432.54856660000223,433.1988465000031,435.8588135000027,j,0.6188518000017211,None,10,image2,-14,image2,image1,"['high', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
97,0,97,j,0.9210667999977886,None,,,,,97,0,97,0,435.91199250000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.90352880000137,435.91199250000136,438.3321603000004,437.38234569999986,438.3321603000004,441.15561250000246,j,0.9210667999977886,None,10,image2,-15,image2,image1,"['high', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
98,0,98,j,0.5802898999972967,None,,,,,98,0,98,0,441.2094688000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.200993800001,441.2094688000034,442.5320722000033,441.9322815000014,442.5320722000033,444.77819960000124,j,0.5802898999972967,None,10,image2,-16,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
99,0,99,None,,,,,,,99,0,99,0,444.8336432000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.82506900000226,444.8336432000033,447.7655384999998,446.51542960000006,447.7655384999998,448.7670745000032,None,,,,,,,,,,,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
100,0,100,j,0.7025979999998526,None,,,,,100,0,100,0,448.825103500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.8169192000023,448.825103500003,450.5986662000032,449.8654072999998,450.5986662000032,453.20079500000065,j,0.7025979999998526,None,10,image2,10,image1,image2,[],0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
101,0,101,None,,,,,,,101,0,101,0,453.3099949000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.3015539000007,453.3099949000025,456.54862310000317,455.3155673000001,456.54862310000317,457.5502708000022,None,,,,,,,,,,,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
102,0,102,j,0.6942137000005459,None,,,,,102,0,102,0,457.6051283000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5968898000028,457.6051283000015,460.2154636000014,459.4988778000006,460.2154636000014,461.6987231000021,j,0.6942137000005459,None,10,image2,9,image1,image2,['low'],0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
103,0,103,j,1.140598099998897,None,,,,,103,0,103,0,461.74743600000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.7389426000009,461.74743600000147,463.4824064000022,462.31557880000037,463.4824064000022,465.07315010000093,j,1.140598099998897,None,10,image1,8,image1,image2,"['low', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
104,0,104,None,,,,,,,104,0,104,0,465.12273290000303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.1143222999999,465.12273290000303,467.73237270000027,466.49905090000175,467.73237270000027,468.73326720000114,None,,,,,,,,,,,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
105,0,105,j,0.8833355000024312,None,,,,,105,0,105,0,468.84337340000275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.8351356000021,468.84337340000275,470.84897120000096,469.9487792,470.84897120000096,472.59899770000266,j,0.8833355000024312,None,0,image2,7,image1,image2,"['low', 'high', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
106,0,106,j,0.4451961000013398,None,,,,,106,0,106,0,472.64748920000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.6388927000007,472.64748920000056,474.74884250000105,474.2823403000002,474.74884250000105,476.3605149000032,j,0.4451961000013398,None,10,image2,6,image1,image2,"['low', 'high', 'low', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
107,0,107,None,,,,,,,107,0,107,0,476.4144770000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.4060121000002,476.4144770000021,479.0323810000009,477.78217530000256,479.0323810000009,480.0335668000007,None,,,,,,,,,,,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
108,0,108,j,0.6945925999971223,None,,,,,108,0,108,0,480.0882178000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.08000979999997,480.0882178000029,481.5824493,480.86566080000193,481.5824493,483.6590240000005,j,0.6945925999971223,None,10,image1,5,image1,image2,"['low', 'high', 'low', 'low', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
109,0,109,j,0.46539129999655415,None,,,,,109,0,109,0,483.71269870000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.7042231000014,483.71269870000106,485.8656566999998,485.3821996000006,485.8656566999998,488.1700503000029,j,0.46539129999655415,None,0,image1,4,image1,image2,"['low', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
110,0,110,j,0.2814660999974876,None,,,,,110,0,110,0,488.28233060000275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.27372749999995,488.28233060000275,490.1155022000021,489.8156400000007,490.1155022000021,492.79641210000045,j,0.2814660999974876,None,0,image2,3,image1,image2,"['high', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
111,0,111,f,0.3517869999996037,None,,,,,111,0,111,0,492.8493963000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.8408492000017,492.8493963000001,493.81574550000005,493.4324417000025,,495.62885240000105,f,0.3517869999996037,None,10,image1,2,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
112,0,112,f,0.8072243000024173,None,,,,,112,0,112,0,495.682241100003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.67374440000276,495.682241100003,497.0657042000021,496.23230540000077,497.0657042000021,499.73390570000265,f,0.8072243000024173,None,0,image2,1,image1,image2,"['low', 'high', 'high', 'low', 'high', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
