thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,f,0.4768020000001343,None,,,,,6,0,6,0,61.494699600000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.48773180000012,61.494699600000104,63.108772100000124,62.60888100000011,63.108772100000124,65.48860490000015,f,0.4768020000001343,None,10,image2,3,image2,image1,"['high', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
7,0,7,j,0.4405603999998675,None,,,,,7,0,7,0,65.5895743000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.58256140000003,65.5895743000001,67.39209530000016,66.92555970000012,67.39209530000016,69.95850280000013,j,0.4405603999998675,None,10,image2,2,image2,image1,"['high', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
8,0,8,j,0.4041439000000082,None,,,,,8,0,8,0,70.0098438,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0024804000002,70.0098438,71.27552590000005,70.84218120000014,71.27552590000005,73.3890265,j,0.4041439000000082,None,10,image2,1,image2,image1,"['high', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
9,0,9,f,0.4622793000000911,None,,,,,9,0,9,0,73.44165850000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.43450140000004,73.44165850000013,74.45877220000011,73.97550160000014,,77.4064065,f,0.4622793000000911,None,0,image2,7,image1,image2,['low'],0.7,0.3,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
10,0,10,f,0.44148410000002514,None,,,,,10,0,10,0,77.45191550000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.44489350000003,77.45191550000004,78.7755251000001,78.30885690000014,78.7755251000001,80.31258470000012,f,0.44148410000002514,None,10,image1,6,image1,image2,"['low', 'high']",0.7,0.3,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
11,0,11,j,0.3430606000001717,None,,,,,11,0,11,0,80.36401280000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.35671790000015,80.36401280000018,82.34215949999998,81.97552960000007,82.34215949999998,84.94979540000008,j,0.3430606000001717,None,10,image1,5,image1,image2,"['low', 'high', 'high']",0.7,0.3,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
12,0,12,j,0.32800670000005994,None,,,,,12,0,12,0,85.04613870000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.03894890000015,85.04613870000003,86.47546820000002,86.1256406,86.47546820000002,88.49185299999999,j,0.32800670000005994,None,10,image1,4,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
13,0,13,j,0.5051881000001686,None,,,,,13,0,13,0,88.5383213,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.53074170000014,88.5383213,89.6254355000001,89.09224970000014,,91.69428820000007,j,0.5051881000001686,None,0,image1,3,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
14,0,14,j,0.4085614999999052,None,,,,,14,0,14,0,91.74646470000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.73932409999998,91.74646470000016,93.95885770000018,93.52547860000004,93.95885770000018,96.37892370000009,j,0.4085614999999052,None,0,image2,2,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
15,0,15,j,0.6861183999999412,None,,,,,15,0,15,0,96.4301683000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.42299390000017,96.4301683000001,98.27554420000001,97.55882500000007,98.27554420000001,100.68695020000018,j,0.6861183999999412,None,10,image1,1,image1,image2,"['high', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
16,0,16,f,0.5193309999999656,None,,,,,16,0,16,0,100.78076830000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.77353900000003,100.78076830000009,101.89213270000005,101.3422481,,103.48126950000005,f,0.5193309999999656,None,0,image1,15,image2,image1,['low'],0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
17,0,17,f,0.46418149999999514,None,,,,,17,0,17,0,103.53381280000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.52682320000008,103.53381280000008,106.00893180000003,105.52557660000002,106.00893180000003,108.69806820000008,f,0.46418149999999514,None,0,image2,14,image2,image1,"['low', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
18,0,18,f,0.570057399999996,None,,,,,18,0,18,0,108.74706650000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.73996150000016,108.74706650000007,111.25890470000013,110.6588686,111.25890470000013,113.52650970000013,f,0.570057399999996,None,10,image1,13,image2,image1,"['low', 'high', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
19,0,19,j,0.41513510000004317,None,,,,,19,0,19,0,113.57638960000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.5693040000001,113.57638960000008,115.6088545,115.17584269999998,115.6088545,117.09945579999999,j,0.41513510000004317,None,0,image1,12,image2,image1,"['low', 'high', 'low', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
20,0,20,f,0.3599097999999685,None,,,,,20,0,20,0,117.15553190000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.14807700000006,117.15553190000014,119.52557360000014,119.14220690000002,119.52557360000014,121.6847885000002,f,0.3599097999999685,None,10,image2,11,image2,image1,"['low', 'high', 'low', 'low', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
21,0,21,f,0.41292569999995976,None,,,,,21,0,21,0,121.78288440000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.77555150000012,121.78288440000006,124.22528420000003,123.79224840000006,124.22528420000003,126.41990520000013,f,0.41292569999995976,None,0,image2,10,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
22,0,22,f,0.6351587999999992,None,,,,,22,0,22,0,126.47242170000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.46507640000004,126.47242170000004,128.94217330000015,128.27555040000016,128.94217330000015,131.29848119999997,f,0.6351587999999992,None,10,image1,9,image2,image1,"['high', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
23,0,23,j,1.1487454999999045,None,,,,,23,0,23,0,131.350099,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.3430989000001,131.350099,133.37545180000006,132.2088000000001,133.37545180000006,135.60605959999998,j,1.1487454999999045,None,10,image2,8,image2,image1,"['low', 'low', 'high', 'high', 'low', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
24,0,24,j,1.0015035999999782,None,,,,,24,0,24,0,135.65141310000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.64441740000007,135.65141310000013,138.52566520000005,137.49221910000006,138.52566520000005,140.93989410000017,j,1.0015035999999782,None,0,image1,7,image2,image1,"['low', 'high', 'high', 'low', 'high', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
25,0,25,j,0.4267384000002039,None,,,,,25,0,25,0,141.0356237000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.02853320000008,141.0356237000001,143.30888700000014,142.8588318000002,143.30888700000014,144.8477223,j,0.4267384000002039,None,0,image1,6,image2,image1,"['high', 'high', 'low', 'high', 'low', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
26,0,26,j,0.7193422000000282,None,,,,,26,0,26,0,144.89711770000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.89006670000003,144.89711770000008,146.89223570000013,146.1423221,146.89223570000013,148.9214750000001,j,0.7193422000000282,None,10,image2,5,image2,image1,"['high', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
27,0,27,j,0.8120089999999891,None,,,,,27,0,27,0,148.97357610000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.96622750000006,148.97357610000017,151.04222040000013,150.2089922,151.04222040000013,153.76455650000003,j,0.8120089999999891,None,0,image2,4,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
28,0,28,f,0.42334230000005846,None,,,,,28,0,28,0,153.81805520000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.81089730000008,153.81805520000012,155.40893460000007,154.95877889999997,155.40893460000007,157.2693773000001,f,0.42334230000005846,None,0,image1,3,image2,image1,"['high', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
29,0,29,j,0.7075330000000122,None,,,,,29,0,29,0,157.37057790000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.3634459,157.37057790000017,159.77552830000013,159.0421702000001,159.77552830000013,162.71292330000006,j,0.7075330000000122,None,10,image1,2,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
30,0,30,f,0.40100219999999354,None,,,,,30,0,30,0,162.76435990000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.7570466000002,162.76435990000004,164.12557620000007,163.6921053000001,164.12557620000007,166.59407740000006,f,0.40100219999999354,None,0,image1,1,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
31,0,31,j,0.42208549999986644,None,,,,,31,0,31,0,166.64489939999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.63772940000013,166.64489939999999,168.64221510000016,168.1922274000001,168.64221510000016,170.87438140000017,j,0.42208549999986644,None,0,image2,0,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
32,0,32,f,0.8254770999999437,None,,,,,32,0,32,0,170.92550330000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.91834130000007,170.92550330000017,173.15892129999997,172.30888490000007,173.15892129999997,175.69212000000016,f,0.8254770999999437,None,0,image1,-1,image2,image1,"['high', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
33,0,33,f,0.6805774000001747,None,,,,,33,0,33,0,175.7457508,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.73860760000002,175.7457508,177.20891930000016,176.50879480000003,177.20891930000016,179.3441776000002,f,0.6805774000001747,None,0,image1,-2,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
34,0,34,f,0.4602598000001308,None,,,,,34,0,34,0,179.44546550000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.43844630000012,179.44546550000018,180.5088870000002,180.02569890000018,,182.97282740000014,f,0.4602598000001308,None,0,image1,-3,image2,image1,"['low', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
35,0,35,f,0.5790637000000061,None,,,,,35,0,35,0,183.01857560000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0114817000001,183.01857560000008,184.47549479999998,183.87548570000013,184.47549479999998,186.31424349999998,f,0.5790637000000061,None,10,image2,-4,image2,image1,"['low', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
36,0,36,j,0.48906269999997676,None,,,,,36,0,36,0,186.36667410000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.35964680000006,186.36667410000018,188.42560200000003,187.90891720000013,188.42560200000003,190.19964800000002,j,0.48906269999997676,None,10,image2,-5,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
37,0,37,j,0.4514862999999423,None,,,,,37,0,37,0,190.25189920000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.2446906,190.25189920000003,192.50895520000017,192.02563210000017,192.50895520000017,194.11274070000013,j,0.4514862999999423,None,0,image2,-6,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
38,0,38,f,0.6680085999998937,None,,,,,38,0,38,0,194.21331940000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.20635630000015,194.21331940000005,196.30897170000003,195.60888640000007,196.30897170000003,198.14557400000012,f,0.6680085999998937,None,0,image1,-7,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
39,0,39,f,0.6904217000001154,None,,,,,39,0,39,0,198.19707570000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.18991860000006,198.19707570000014,200.59221520000006,199.87555880000014,200.59221520000006,203.55844360000015,f,0.6904217000001154,None,0,image2,-8,image2,image1,"['low', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
40,0,40,f,0.568035000000009,None,,,,,40,0,40,0,203.6099815,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.6029936,203.6099815,205.90900080000006,205.30891480000014,205.90900080000006,207.39956430000007,f,0.568035000000009,None,0,image1,-9,image2,image1,"['high', 'high', 'high', 'low', 'high', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
41,0,41,j,0.5018321000000014,None,,,,,41,0,41,0,207.45387990000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.44661540000016,207.45387990000017,208.5255591,207.99220950000017,,210.8145363000001,j,0.5018321000000014,None,0,image2,-10,image2,image1,"['high', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
42,0,42,f,0.5586707999998453,None,,,,,42,0,42,0,210.86747790000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.86029589999998,210.86747790000004,212.72552130000008,212.14216800000008,212.72552130000008,215.07224910000014,f,0.5586707999998453,None,0,image2,-11,image2,image1,"['high', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
43,0,43,j,0.45391170000016245,None,,,,,43,0,43,0,215.17567670000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.16843540000013,215.17567670000017,216.27562009999997,215.79221180000013,,217.9978156000002,j,0.45391170000016245,None,0,image1,-12,image2,image1,"['low', 'high', 'low', 'high', 'high', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
44,0,44,j,0.3638874000000669,None,,,,,44,0,44,0,218.04336630000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0362176000001,218.04336630000012,220.39229080000018,220.00891109999998,220.39229080000018,221.91117910000003,j,0.3638874000000669,None,0,image1,-13,image2,image1,"['high', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
45,0,45,j,0.7969722999998794,None,,,,,45,0,45,0,221.96352590000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.95655880000004,221.96352590000015,224.4088607000001,223.59217810000018,224.4088607000001,226.34243300000003,j,0.7969722999998794,None,10,image2,-14,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
46,0,46,j,0.43971399999986716,None,,,,,46,0,46,0,226.3880031000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.38095250000015,226.3880031000001,227.80886410000016,227.34224840000002,227.80886410000016,230.09714710000003,j,0.43971399999986716,None,10,image2,-15,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
47,0,47,j,0.4409624999998414,None,,,,,47,0,47,0,230.20250010000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.19560910000018,230.20250010000018,231.9921780000002,231.52545640000017,231.9921780000002,233.59643930000016,j,0.4409624999998414,None,0,image2,-16,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
48,0,48,j,0.41623859999981505,None,,,,,48,0,48,0,233.6417781,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.63450260000013,233.6417781,235.55895110000006,235.12563640000008,235.55895110000006,237.40529590000006,j,0.41623859999981505,None,10,image2,-17,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
49,0,49,f,0.8388330000000224,None,,,,,49,0,49,0,237.45910780000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.4518501,237.45910780000008,239.0255078,238.1588455000001,239.0255078,241.01296079999997,f,0.8388330000000224,None,10,image2,5,image1,image2,[],0.7,0.3,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
50,0,50,j,0.8004316999999901,None,,,,,50,0,50,0,241.06520569999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.05809920000002,241.06520569999998,243.5421421000001,242.72561500000006,243.5421421000001,245.10447350000004,j,0.8004316999999901,None,0,image2,4,image1,image2,['low'],0.7,0.3,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
51,0,51,f,0.8296960000000126,None,,,,,51,0,51,0,245.15701350000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.14971720000017,245.15701350000018,247.0588584000002,246.20880750000015,247.0588584000002,249.19925620000004,f,0.8296960000000126,None,0,image2,3,image1,image2,"['low', 'low']",0.7,0.3,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
52,0,52,j,0.45449660000008407,None,,,,,52,0,52,0,249.29676280000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.2897034,249.29676280000012,251.04226890000018,250.55889890000003,251.04226890000018,252.9775657,j,0.45449660000008407,None,0,image1,2,image1,image2,"['low', 'low', 'high']",0.7,0.3,40,001,2024-11-20_10h43.28.446,实验程序1.0,2024.2.4,59.982533086365706,2024-11-20 10h43.36.888751 +0800,
