thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_key_resp.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,f,0.3009830000000875,None,,,,,6,0,6,0,65.91342469999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.90628519999973,65.91342469999972,68.2527685,68.2527685,67.9191937999999,70.58544209999991,f,0.3009830000000875,None,10,image2,4,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
7,0,7,j,0.6187216000002991,None,,,,,7,0,7,0,70.68370569999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.67669039999964,70.68370569999979,72.43590730000005,72.43590730000005,71.78591319999987,74.2586495999999,j,0.6187216000002991,None,0,image2,3,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
8,0,8,j,0.38623869999992166,None,,,,,8,0,8,0,74.31131469999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.30414519999977,74.31131469999991,76.40265389999968,76.40265389999968,75.98594860000003,78.05596879999985,j,0.38623869999992166,None,10,image1,2,image1,image2,"['high', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
9,0,9,j,0.44874460000028193,None,,,,,9,0,9,0,78.10566449999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.09862499999963,78.10566449999988,79.91917439999997,79.91917439999997,79.45248939999965,81.48233609999988,j,0.44874460000028193,None,10,image1,1,image1,image2,"['high', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
10,0,10,f,0.6371543000000202,None,,,,,10,0,10,0,81.53587440000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.52859399999988,81.53587440000001,83.4192693,83.4192693,82.75255870000001,86.36904979999963,f,0.6371543000000202,None,10,image1,0,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
11,0,11,j,0.37228129999994053,None,,,,,11,0,11,0,86.41966299999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.41231649999963,86.41966299999967,87.75270030000001,87.75270030000001,87.35282949999964,90.51894079999965,j,0.37228129999994053,None,10,image1,-1,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
12,0,12,f,0.4126662999997279,None,,,,,12,0,12,0,90.61901559999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.61201649999975,90.61901559999978,92.78593939999973,92.78593939999973,92.35249969999995,95.05708419999974,f,0.4126662999997279,None,0,image1,5,image2,image1,[],0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
13,0,13,j,0.3489673000003677,None,,,,,13,0,13,0,95.11055839999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.10342809999975,95.11055839999972,96.91932389999965,96.91932389999965,96.5526362999999,99.50207239999963,j,0.3489673000003677,None,10,image2,4,image2,image1,['high'],0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
14,0,14,f,0.4192526000001635,None,,,,,14,0,14,0,99.55478949999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.54770830000007,99.55478949999997,101.01930700000003,101.01930700000003,100.56934109999975,103.70983159999969,f,0.4192526000001635,None,10,image2,3,image2,image1,"['high', 'high']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
15,0,15,f,0.3418197999999393,None,,,,,15,0,15,0,103.7602609999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.75292769999987,103.7602609999999,105.50252520000004,105.50252520000004,105.13586799999985,107.22042899999997,f,0.3418197999999393,None,10,image2,2,image2,image1,"['high', 'high', 'high']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
16,0,16,j,0.426233400000001,None,,,,,16,0,16,0,107.32461689999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.31763120000005,107.32461689999991,,108.43589179999981,107.98601569999983,110.01234549999981,j,0.426233400000001,None,10,image2,1,image2,image1,"['high', 'high', 'high', 'high']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
17,0,17,f,0.3860552999999527,None,,,,,17,0,17,0,110.06241009999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.05531509999992,110.06241009999985,112.0192619999998,112.0192619999998,111.60238200000003,114.15643969999974,f,0.3860552999999527,None,0,image2,4,image1,image2,[],0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
18,0,18,f,0.3630241000000751,None,,,,,18,0,18,0,114.20754999999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.20029350000004,114.20754999999963,,115.15251689999968,114.76923999999963,117.78569079999988,f,0.3630241000000751,None,0,image1,3,image1,image2,['high'],0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
19,0,19,j,0.4463866999999482,None,,,,,19,0,19,0,117.83635129999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.82915939999975,117.83635129999993,120.15265090000003,120.15265090000003,119.68616249999968,121.88739289999967,j,0.4463866999999482,None,0,image2,2,image1,image2,"['high', 'low']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
20,0,20,j,0.7052294000000074,None,,,,,20,0,20,0,121.94138269999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.93419889999996,121.94138269999985,124.1692266,124.1692266,123.4359614,126.31276219999972,j,0.7052294000000074,None,0,image2,1,image1,image2,"['high', 'low', 'low']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
21,0,21,f,0.39387970000007044,None,,,,,21,0,21,0,126.41517359999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.40789899999982,126.41517359999989,128.6193135999997,128.6193135999997,128.20252260000007,130.1628685999999,f,0.39387970000007044,None,0,image1,0,image1,image2,"['high', 'low', 'low', 'high']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
22,0,22,f,0.4679132999999638,None,,,,,22,0,22,0,130.21636790000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.20891779999965,130.21636790000002,132.25252539999974,132.25252539999974,131.75257620000002,134.2725465999997,f,0.4679132999999638,None,0,image2,-1,image1,image2,"['high', 'low', 'low', 'high', 'low']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
23,0,23,f,0.5109083000002101,None,,,,,23,0,23,0,134.3234895999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.31633629999988,134.3234895999999,136.63599350000004,136.63599350000004,136.10263399999985,139.36470829999962,f,0.5109083000002101,None,10,image1,-2,image1,image2,"['high', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
24,0,24,f,0.4530134999999973,None,,,,,24,0,24,0,139.41052679999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.4034518999997,139.41052679999984,141.8025788,141.8025788,141.31932529999995,144.63700990000007,f,0.4530134999999973,None,10,image1,-3,image1,image2,"['low', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
25,0,25,f,0.3895827000001191,None,,,,,25,0,25,0,144.73540709999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.72806379999975,144.73540709999997,146.73592009999993,146.73592009999993,146.31923289999986,148.52283229999966,f,0.3895827000001191,None,10,image1,-4,image1,image2,"['low', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
26,0,26,f,0.4635389000000032,None,,,,,26,0,26,0,148.57493320000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.56767790000004,148.57493320000003,149.95266879999963,149.95266879999963,149.46933420000005,151.56237919999967,f,0.4635389000000032,None,10,image1,4,image2,image1,[],0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
27,0,27,j,0.4696638000000348,None,,,,,27,0,27,0,151.60856969999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.60155229999964,151.60856969999986,153.41956429999982,153.41956429999982,152.91919059999964,154.9729457999997,j,0.4696638000000348,None,10,image1,3,image2,image1,['low'],0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
28,0,28,j,0.4178473000001759,None,,,,,28,0,28,0,155.0234774999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.01635739999983,155.0234774999999,156.2858911999997,156.2858911999997,155.8359516999999,158.8624719999998,j,0.4178473000001759,None,0,image1,2,image2,image1,"['low', 'low']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
29,0,29,j,0.8151146999998673,None,,,,,29,0,29,0,158.91493579999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.90762089999998,158.91493579999997,160.7359849999998,160.7359849999998,159.90251579999995,162.38943229999995,j,0.8151146999998673,None,10,image2,1,image2,image1,"['low', 'low', 'high']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
30,0,30,f,0.6321844999997666,None,,,,,30,0,30,0,162.4407597999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.43354539999973,162.4407597999998,164.90265210000007,164.90265210000007,164.2526914,167.18723229999978,f,0.6321844999997666,None,0,image2,0,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
31,0,31,f,0.4580034999999043,None,,,,,31,0,31,0,167.24058419999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.23336299999983,167.24058419999983,168.5028342999999,168.5028342999999,168.01933089999966,171.4287959999997,f,0.4580034999999043,None,0,image1,-1,image2,image1,"['low', 'low', 'high', 'high', 'low']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
32,0,32,f,0.45814070000005813,None,,,,,32,0,32,0,171.48043059999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.4734470999997,171.48043059999964,173.46933119999994,173.46933119999994,172.98601129999997,175.8502169999997,f,0.45814070000005813,None,0,image1,-2,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
33,0,33,j,0.3977291999999579,None,,,,,33,0,33,0,175.8954847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.88827999999967,175.8954847,177.73592770000005,177.73592770000005,177.3193100999997,180.5699743,j,0.3977291999999579,None,0,image2,-3,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
34,0,34,j,0.5675719999999274,None,,,,,34,0,34,0,180.6661135999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.65884959999994,180.6661135999998,182.45261570000002,182.45261570000002,181.85269919999973,184.0484477,j,0.5675719999999274,None,10,image1,-4,image2,image1,"['high', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
35,0,35,j,0.4938617999996495,None,,,,,35,0,35,0,184.09830310000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.09105959999988,184.09830310000007,,185.23598449999963,184.71925789999977,187.78571209999973,j,0.4938617999996495,None,0,image1,-5,image2,image1,"['high', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
36,0,36,j,0.3780126999999993,None,,,,,36,0,36,0,187.83723069999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.82998259999977,187.83723069999996,189.61933389999967,189.61933389999967,189.2193524999998,191.72137029999976,j,0.3780126999999993,None,10,image2,-6,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
37,0,37,j,0.4457668999998532,None,,,,,37,0,37,0,191.77377109999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.76640139999972,191.77377109999998,193.58599909999975,193.58599909999975,193.1192957999997,196.1375767999998,j,0.4457668999998532,None,0,image2,-7,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
38,0,38,f,0.6714280999999573,None,,,,,38,0,38,0,196.23345549999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.22621260000005,196.23345549999976,198.58598110000003,198.58598110000003,197.88591909999968,200.91362049999998,f,0.6714280999999573,None,0,image1,-8,image2,image1,"['high', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
39,0,39,f,0.3461426999997457,None,,,,,39,0,39,0,200.96773699999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.96037290000004,200.96773699999994,202.7528186999998,202.7528186999998,202.3859921999997,205.09123649999992,f,0.3461426999997457,None,10,image2,-9,image2,image1,"['low', 'low', 'high', 'high', 'low', 'high']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
40,0,40,j,0.49150420000023587,None,,,,,40,0,40,0,205.1408825999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.13400049999973,205.1408825999997,207.28587470000002,207.28587470000002,206.76930790000006,209.15514679999978,j,0.49150420000023587,None,10,image2,-10,image2,image1,"['low', 'high', 'high', 'low', 'high', 'high']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
41,0,41,f,0.4620825000001787,None,,,,,41,0,41,0,209.2007497999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.19336780000003,209.2007497999998,211.18587209999987,211.18587209999987,210.7027168999998,213.18637639999997,f,0.4620825000001787,None,10,image2,8,image1,image2,[],0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
42,0,42,f,0.4155018999999811,None,,,,,42,0,42,0,213.23981809999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.2327682,213.23981809999987,214.50268559999995,214.50268559999995,214.0693136,216.07599260000006,f,0.4155018999999811,None,0,image2,7,image1,image2,['low'],0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
43,0,43,j,0.47909960000015417,None,,,,,43,0,43,0,216.18198630000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.1745880999997,216.18198630000006,218.58596629999965,218.58596629999965,218.08603969999967,220.68461409999964,j,0.47909960000015417,None,10,image1,6,image1,image2,"['low', 'high']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
44,0,44,f,0.5328884000000471,None,,,,,44,0,44,0,220.72818069999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.7209727999998,220.72818069999994,222.7025636999997,222.7025636999997,222.15262239999993,224.41433189999998,f,0.5328884000000471,None,0,image1,5,image1,image2,"['low', 'high', 'high']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
45,0,45,f,0.7347513999998228,None,,,,,45,0,45,0,224.46422649999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.45708769999965,224.46422649999977,225.836053,225.836053,225.06934939999974,227.6446646999998,f,0.7347513999998228,None,10,image1,4,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
46,0,46,j,0.7256481999997959,None,,,,,46,0,46,0,227.69554349999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.6885170999999,227.69554349999999,229.8860725999998,229.8860725999998,229.13605489999964,231.68913069999962,j,0.7256481999997959,None,0,image1,3,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
47,0,47,j,0.6028077000000849,None,,,,,47,0,47,0,231.79231899999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.7852656,231.79231899999968,233.41941449999968,233.41941449999968,232.78599929999973,235.16849569999977,j,0.6028077000000849,None,0,image2,2,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
48,0,48,f,0.6457857999998851,None,,,,,48,0,48,0,235.22103960000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.2135217,235.22103960000004,237.38608139999997,237.38608139999997,236.7194102999997,239.60763799999995,f,0.6457857999998851,None,10,image1,1,image1,image2,"['high', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
49,0,49,f,0.5760297000001628,None,,,,,49,0,49,0,239.65923079999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.65205539999988,239.65923079999993,241.63595329999998,241.63595329999998,241.03602629999978,243.57526459999963,f,0.5760297000001628,None,0,image1,5,image2,image1,['low'],0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
50,0,50,f,0.5702923000003466,None,,,,,50,0,50,0,243.62732929999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.62017669999977,243.62732929999993,245.60277989999986,245.60277989999986,245.00270659999978,248.44997869999997,f,0.5702923000003466,None,0,image1,4,image2,image1,"['low', 'low']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
51,0,51,f,0.6961474000004273,None,,,,,51,0,51,0,248.49591229999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.4886609,248.49591229999987,250.7694201999998,250.7694201999998,250.0526694,253.22272320000002,f,0.6961474000004273,None,0,image2,3,image2,image1,"['low', 'low', 'high']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
52,0,52,j,0.5074463999999352,None,,,,,52,0,52,0,253.32493269999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.31782750000002,253.32493269999986,255.70273580000003,255.70273580000003,255.16934730000003,258.27054,j,0.5074463999999352,None,0,image1,2,image2,image1,"['low', 'low', 'high', 'low']",0.3,0.7,009,001,2024-11-14_10h28.41.931,实验程序1.0,2024.2.4,60.00830514941717,2024-11-14 10h28.54.395867 +0800,
