thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.0050130002200603485,0.016182400286197662,0.016182400286197662,3.529133601114154,space,3.5002174004912376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2024-11-14_15h16.19.763,实验程序1.0,2024.2.4,59.94880369471687,2024-11-14 15h16.28.998858 +0800,
,,,,,,,,,,,,,,,,,,,,,,,3.5421829000115395,3.5421829000115395,space,3.0858506988734007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,001,2024-11-14_15h16.19.763,实验程序1.0,2024.2.4,59.94880369471687,2024-11-14 15h16.28.998858 +0800,
9,0,9,,,,9,0,9,0,,,,,31.295185700058937,,,,,,,,,,,,,,31.295185700058937,32.683667501434684,31.833136601373553,32.683667501434684,f,0.8269980996847153,None,34.15273560024798,34.16181410104036,34.16181410104036,35.2020188998431,space,1.0343887005001307,None,,,,,,,,,,,,,,,,,,025,001,2024-11-14_15h16.19.763,实验程序1.0,2024.2.4,59.94880369471687,2024-11-14 15h16.28.998858 +0800,
0,0,0,j,0.8981319013983011,None,,,,,0,0,0,0,35.25931060127914,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.24630960077047,35.25931060127914,37.79978029988706,37.79978029988706,36.88312640041113,40.46746990084648,j,0.8981319013983011,None,0,image1,5,image1,image2,['high'],0.7,0.3,025,001,2024-11-14_15h16.19.763,实验程序1.0,2024.2.4,59.94880369471687,2024-11-14 15h16.28.998858 +0800,
0,0,0,f,0.4393183998763561,None,,,,,0,0,0,0,40.521568501368165,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.51225700043142,40.521568501368165,41.98310020007193,41.98310020007193,41.51642630062997,43.92219700105488,f,0.4393183998763561,None,0,image2,4,image1,image2,"['high', 'low']",0.7,0.3,025,001,2024-11-14_15h16.19.763,实验程序1.0,2024.2.4,59.94880369471687,2024-11-14 15h16.28.998858 +0800,
1,0,1,j,0.48965509980916977,None,,,,,1,0,1,0,43.975229600444436,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.96613440103829,43.975229600444436,45.56635130010545,45.56635130010545,45.05057330057025,47.180127101019025,j,0.48965509980916977,None,10,image1,3,image1,image2,"['high', 'low', 'high']",0.7,0.3,025,001,2024-11-14_15h16.19.763,实验程序1.0,2024.2.4,59.94880369471687,2024-11-14 15h16.28.998858 +0800,
2,0,2,j,0.5687116999179125,None,,,,,2,0,2,0,47.23373229987919,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22395689971745,47.23373229987919,48.90023560076952,48.90023560076952,48.29998920112848,50.76501310057938,j,0.5687116999179125,None,0,image1,2,image1,image2,"['high', 'low', 'high', 'high']",0.7,0.3,025,001,2024-11-14_15h16.19.763,实验程序1.0,2024.2.4,59.94880369471687,2024-11-14 15h16.28.998858 +0800,
3,0,3,f,0.3991832993924618,None,,,,,3,0,3,0,50.8742992002517,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.86531830020249,50.8742992002517,52.9331666007638,52.9331666007638,52.51631589978933,55.856196001172066,f,0.3991832993924618,None,0,image2,1,image1,image2,"['high', 'low', 'high', 'high', 'low']",0.7,0.3,025,001,2024-11-14_15h16.19.763,实验程序1.0,2024.2.4,59.94880369471687,2024-11-14 15h16.28.998858 +0800,
4,0,4,f,1.0070329997688532,None,,,,,4,0,4,0,55.90976629965007,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.90007369965315,55.90976629965007,58.367016300559044,58.367016300559044,57.33310870081186,60.527626199647784,f,1.0070329997688532,None,10,image1,0,image1,image2,"['high', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,025,001,2024-11-14_15h16.19.763,实验程序1.0,2024.2.4,59.94880369471687,2024-11-14 15h16.28.998858 +0800,
5,0,5,f,0.4076601006090641,None,,,,,5,0,5,0,60.579341400414705,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.57004600018263,60.579341400414705,,61.74992190115154,61.316564900800586,63.374592799693346,f,0.4076601006090641,None,10,image1,-1,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,025,001,2024-11-14_15h16.19.763,实验程序1.0,2024.2.4,59.94880369471687,2024-11-14 15h16.28.998858 +0800,
