thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,prac_key_resp.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
104,0,104,j,0.2811335999977018,None,,,,,104,0,104,0,464.7006965999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.6920950999993,464.7006965999972,466.8540426999971,466.55401919999713,466.8540426999971,468.5829690999999,j,0.2811335999977018,None,0,image1,6,image2,image1,"['low', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
105,0,105,f,0.37523670000155107,None,,,,,105,0,105,0,468.69071899999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.6826865000003,468.69071899999835,470.0041163999995,469.6040182999968,470.0041163999995,472.6100743999996,f,0.37523670000155107,None,0,image2,5,image2,image1,"['low', 'low', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
106,0,106,j,0.679922199997236,None,,,,,106,0,106,0,472.6636494999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.6553361999977,472.6636494999984,475.1045435999986,474.4039262999977,475.1045435999986,477.15180119999786,j,0.679922199997236,None,0,image2,4,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
107,0,107,j,0.32503479999650153,None,,,,,107,0,107,0,477.2058075999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.19723339999837,477.2058075999994,479.2207294999971,478.87083549999807,479.2207294999971,481.3576796999987,j,0.32503479999650153,None,0,image1,3,image2,image1,"['low', 'low', 'high', 'high', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
108,0,108,j,0.34859720000167727,None,,,,,108,0,108,0,481.413818099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.4053830999983,481.413818099998,483.2375031999982,482.87059969999973,483.2375031999982,485.9096774999998,j,0.34859720000167727,None,0,image1,2,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
109,0,109,j,0.74162399999841,None,,,,,109,0,109,0,485.96427779999794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.95593480000025,485.96427779999794,487.6040025000002,486.8373326999972,487.6040025000002,489.2183100000002,j,0.74162399999841,None,0,image2,1,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
110,0,110,f,0.4760457000011229,None,,,,,110,0,110,0,489.32316609999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.31501819999903,489.32316609999907,491.5874268999978,491.08740359999865,491.5874268999978,494.313622499998,f,0.4760457000011229,None,10,image2,0,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
111,0,111,j,0.3513090000014927,None,,,,,111,0,111,0,494.36984029999803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.36132989999896,494.36984029999803,496.57077879999997,496.1872681999994,496.57077879999997,498.5508642999994,j,0.3513090000014927,None,10,image2,-1,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
112,0,112,f,0.5612760000003618,None,,,,,112,0,112,0,498.5982347999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.58917010000005,498.5982347999998,500.3540345000001,499.7708403999968,500.3540345000001,502.5694698999978,f,0.5612760000003618,None,10,image2,-2,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
113,0,113,j,0.4087686999992002,None,,,,,113,0,113,0,502.62447389999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.616009399997,502.62447389999943,505.00398179999684,504.5707812999972,505.00398179999684,507.08659449999686,j,0.4087686999992002,None,10,image2,7,image1,image2,[],0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
114,0,114,j,0.37257880000106525,None,,,,,114,0,114,0,507.1956769999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.18719619999683,507.1956769999997,508.65391859999727,508.2540795999994,508.65391859999727,511.59799999999814,j,0.37257880000106525,None,0,image2,6,image1,image2,['low'],0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
115,0,115,j,0.3030109999999695,None,,,,,115,0,115,0,511.65120039999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.64272009999695,511.65120039999965,513.537455499998,513.2040437999967,513.537455499998,516.2844028,j,0.3030109999999695,None,0,image2,5,image1,image2,"['low', 'low']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
116,0,116,j,0.3865081000003556,None,,,,,116,0,116,0,516.3309206999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.3227731999978,516.3309206999984,518.1375257,517.7207548999977,518.1375257,519.8805790999977,j,0.3865081000003556,None,0,image1,4,image1,image2,"['low', 'low', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
117,0,117,j,0.31653000000005704,None,,,,,117,0,117,0,519.9343855999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.9258876999993,519.9343855999978,521.3873750999992,521.0540674999975,521.3873750999992,524.3332259999988,j,0.31653000000005704,None,10,image1,3,image1,image2,"['low', 'low', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
118,0,118,f,0.4769947000022512,None,,,,,118,0,118,0,524.3859212999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.3773110000002,524.3859212999996,525.5707508999985,525.0708159999995,,527.8603049999983,f,0.4769947000022512,None,10,image1,2,image1,image2,"['low', 'low', 'high', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
119,0,119,j,0.2939358999974502,None,,,,,119,0,119,0,527.9692563999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.9607117999985,527.9692563999997,530.1707052999991,529.8539713999999,530.1707052999991,531.6581522999986,j,0.2939358999974502,None,10,image1,1,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
120,0,120,j,0.36525840000103926,None,,,,,120,0,120,0,531.7092271000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.7008377999991,531.7092271000001,532.8373666999978,532.4540813999993,,534.8246805999988,j,0.36525840000103926,None,10,image1,8,image2,image1,[],0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
121,0,121,j,0.30202700000154437,None,,,,,121,0,121,0,534.8769298999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.8685616999974,534.8769298999978,536.7541179999971,536.4208239999971,536.7541179999971,539.1477395999973,j,0.30202700000154437,None,10,image1,7,image2,image1,['low'],0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
122,0,122,j,0.4369468000004417,None,,,,,122,0,122,0,539.2013761999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.1929512999995,539.2013761999988,541.5206489999982,541.0540690999987,541.5206489999982,544.1860976999997,j,0.4369468000004417,None,0,image1,6,image2,image1,"['low', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
123,0,123,j,0.27509680000002845,None,,,,,123,0,123,0,544.2870387999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.2788952999981,544.2870387999974,545.8206961999967,545.5207751999988,545.8206961999967,547.3042491999986,j,0.27509680000002845,None,0,image1,5,image2,image1,"['low', 'low', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
124,0,124,j,0.3682614999997895,None,,,,,124,0,124,0,547.350808799998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.3422557999984,547.350808799998,548.9873351999995,548.587292799999,548.9873351999995,551.5642227999997,j,0.3682614999997895,None,0,image2,4,image2,image1,"['low', 'low', 'low', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
125,0,125,j,0.3849097000020265,None,,,,,125,0,125,0,551.6173028999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.6090601999967,551.6173028999983,553.1872288999984,552.7707558999973,553.1872288999984,554.8199081999992,j,0.3849097000020265,None,10,image2,3,image2,image1,"['low', 'low', 'low', 'high', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
126,0,126,j,0.36057609999988927,None,,,,,126,0,126,0,554.8665787999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.8580260999988,554.8665787999998,555.937335999999,555.553922799998,,557.7012448999994,j,0.36057609999988927,None,10,image2,2,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
127,0,127,j,0.33316070000000764,None,,,,,127,0,127,0,557.754680799997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.7461695999991,557.754680799997,559.3873954999981,559.0373991999986,559.3873954999981,562.068886699999,j,0.33316070000000764,None,0,image2,1,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
128,0,128,f,0.43444329999692854,None,,,,,128,0,128,0,562.1708076999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.1622599999973,562.1708076999967,563.7878371999977,563.3206056999989,563.7878371999977,566.3699777999973,f,0.43444329999692854,None,0,image2,9,image1,image2,[],0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
129,0,129,j,0.3644543000009435,None,,,,,129,0,129,0,566.4235508999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.4152367999995,566.4235508999991,567.8540154999973,567.4706614999996,567.8540154999973,570.5843854999985,j,0.3644543000009435,None,10,image1,8,image1,image2,['high'],0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
130,0,130,j,0.30904670000018086,None,,,,,130,0,130,0,570.6388226999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.6300981999993,570.6388226999989,572.8041014999981,572.4708187999968,572.8041014999981,574.978043799998,j,0.30904670000018086,None,10,image1,7,image1,image2,"['high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
131,0,131,f,0.5095303000016429,None,,,,,131,0,131,0,575.0313667999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.0230032999971,575.0313667999981,576.587401599998,576.0540817000001,576.587401599998,578.169737199998,f,0.5095303000016429,None,10,image1,6,image1,image2,"['high', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
132,0,132,f,0.38890600000013364,None,,,,,132,0,132,0,578.2768236999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.2686743999984,578.2768236999982,579.887413299999,579.4706475999992,579.887413299999,581.9363199,f,0.38890600000013364,None,0,image1,5,image1,image2,"['high', 'high', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
133,0,133,f,0.3694958999985829,None,,,,,133,0,133,0,581.9886708999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.9801821000001,581.9886708999984,583.9372005999976,583.5373688999971,583.9372005999976,585.9063253999993,f,0.3694958999985829,None,10,image1,4,image1,image2,"['high', 'high', 'high', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
134,0,134,j,0.4563918999992893,None,,,,,134,0,134,0,585.9537705999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.9453995999975,585.9537705999974,587.0708070999972,586.5872606999983,,588.6538862999987,j,0.4563918999992893,None,0,image1,3,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
135,0,135,j,0.39411570000083884,None,,,,,135,0,135,0,588.7003389999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.6919035999999,588.7003389999991,590.1540243999989,589.7372969999997,590.1540243999989,593.0301330000002,j,0.39411570000083884,None,10,image1,2,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
136,0,136,f,0.4754419999990205,None,,,,,136,0,136,0,593.0845120999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.0760083999994,593.0845120999984,595.4206718999994,594.9205709999987,595.4206718999994,597.4271439999975,f,0.4754419999990205,None,0,image1,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
137,0,137,f,0.3715185000000929,None,,,,,137,0,137,0,597.5372078999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.5284124999998,597.5372078999972,599.5039578999967,599.103854099998,599.5039578999967,601.2829875999996,f,0.3715185000000929,None,10,image1,9,image2,image1,['low'],0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
138,0,138,f,0.41676709999956074,None,,,,,138,0,138,0,601.3385826999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.3299830999968,601.3385826999984,603.0040660999985,602.570789399997,603.0040660999985,605.1685349999971,f,0.41676709999956074,None,10,image1,8,image2,image1,"['low', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
139,0,139,j,0.5396207999983744,None,,,,,139,0,139,0,605.2233253999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.2148376999976,605.2233253999984,606.6707917999993,606.1040028999996,606.6707917999993,608.3785768999987,j,0.5396207999983744,None,10,image1,7,image2,image1,"['low', 'low', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
140,0,140,j,0.37149090000093565,None,,,,,140,0,140,0,608.4342512999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.425856599999,608.4342512999974,610.0872564999991,609.6874551999972,610.0872564999991,612.9657819999993,j,0.37149090000093565,None,0,image1,6,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
141,0,141,f,0.39669560000038473,None,,,,,141,0,141,0,613.0778019999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.0695352000002,613.0778019999998,614.2874765999986,613.8706655999995,,615.9532857999984,f,0.39669560000038473,None,10,image1,5,image2,image1,"['low', 'low', 'low', 'low', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
142,0,142,f,0.37863329999890993,None,,,,,142,0,142,0,615.9997110999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.9911027999988,615.9997110999975,617.3207111999982,616.9207267999991,617.3207111999982,619.1600507999974,f,0.37863329999890993,None,0,image1,4,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
143,0,143,j,0.3797736000014993,None,,,,,143,0,143,0,619.2136772999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.2051206999968,619.2136772999984,621.2711819999968,620.8707975999969,621.2711819999968,623.3157277999999,j,0.3797736000014993,None,0,image1,3,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
144,0,144,f,0.3422976000001654,None,,,,,144,0,144,0,623.3674632999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.3593006999981,623.3674632999973,625.620556599999,625.2539626999969,625.620556599999,628.2746117999995,f,0.3422976000001654,None,0,image1,2,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
145,0,145,f,1.1122146999987308,None,,,,,145,0,145,0,628.3281070999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.3197961999977,628.3281070999983,630.1206410999985,628.987471299999,630.1206410999985,632.6304770999996,f,1.1122146999987308,None,0,image2,1,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
146,0,146,f,0.4073322000003827,None,,,,,146,0,146,0,632.7398188999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.7312034999995,632.7398188999978,635.0373869999967,634.604099199998,635.0373869999967,637.6470723999992,f,0.4073322000003827,None,10,image2,0,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
147,0,147,j,0.3877550999968662,None,,,,,147,0,147,0,637.7005140999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.6918201999979,637.7005140999972,638.9040999999997,638.4874181999985,,641.3850305999986,j,0.3877550999968662,None,10,image2,-1,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
148,0,148,f,0.4269983999984106,None,,,,,148,0,148,0,641.4307349999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.4224918,641.4307349999981,642.9706544000001,642.5207688999981,642.9706544000001,645.6111722999995,f,0.4269983999984106,None,10,image2,-2,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
149,0,149,f,0.40031810000073165,None,,,,,149,0,149,0,645.6648334999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.6564385999991,645.6648334999991,648.0039773999997,647.5873267999996,648.0039773999997,650.6808781999971,f,0.40031810000073165,None,10,image2,3,image1,image2,[],0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
150,0,150,j,0.4793513000004168,None,,,,,150,0,150,0,650.7932192999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.7851389999996,650.7932192999979,652.5207129999981,652.0206064999984,652.5207129999981,655.3137543999983,j,0.4793513000004168,None,10,image2,2,image1,image2,['low'],0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
151,0,151,f,0.448409199998423,None,,,,,151,0,151,0,655.3647494999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.3565651999997,655.3647494999968,656.6540989999994,656.1872946999974,656.6540989999994,658.4554320999996,f,0.448409199998423,None,0,image2,1,image1,image2,"['low', 'low']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
152,0,152,j,0.3680960000019695,None,,,,,152,0,152,0,658.5093457999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.5011214999977,658.5093457999974,660.5707154999982,660.1707056999985,660.5707154999982,662.2180501000003,j,0.3680960000019695,None,0,image2,0,image1,image2,"['low', 'low', 'low']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
153,0,153,f,0.42154020000089076,None,,,,,153,0,153,0,662.2715718999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.2629366000001,662.2715718999971,663.3039809999973,662.8540775000001,,665.4822620999985,f,0.42154020000089076,None,10,image1,-1,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
154,0,154,j,0.4513989000006404,None,,,,,154,0,154,0,665.5365845999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.5280938999967,665.5365845999986,667.9706522999986,667.4874891,667.9706522999986,670.1745601999974,j,0.4513989000006404,None,10,image1,-2,image1,image2,"['low', 'low', 'low', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
155,0,155,j,0.3569117000006372,None,,,,,155,0,155,0,670.2845931999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.2761366999985,670.2845931999982,671.8373180999988,671.4546650999982,671.8373180999988,673.9934420999998,j,0.3569117000006372,None,0,image1,-3,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
156,0,156,f,0.5294839999987744,None,,,,,156,0,156,0,674.0471403999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.0388508999968,674.0471403999982,676.3038882000001,675.7539976999979,676.3038882000001,677.8925593999993,f,0.5294839999987744,None,0,image1,-4,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
157,0,157,j,0.37613920000148937,None,,,,,157,0,157,0,677.9466063999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.9382065999998,677.9466063999971,679.9873445999983,679.5874332999992,679.9873445999983,681.8679591,j,0.37613920000148937,None,0,image2,-5,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
158,0,158,f,0.42139529999985825,None,,,,,158,0,158,0,681.9213389999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.9129631999967,681.9213389999968,683.7040338999977,683.2538958999976,683.7040338999977,686.3446834999995,f,0.42139529999985825,None,0,image2,-6,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
159,0,159,f,0.5122332999999344,None,,,,,159,0,159,0,686.4561599999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.4480422999986,686.4561599999979,687.7206764000002,687.1872008999999,687.7206764000002,689.2586749000002,f,0.5122332999999344,None,0,image2,-7,image1,image2,"['high', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
160,0,160,j,0.34513180000067223,None,,,,,160,0,160,0,689.3053034999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.2967366999983,689.3053034999975,691.3205404999972,690.9540605999973,691.3205404999972,693.3222397999998,j,0.34513180000067223,None,0,image1,-8,image1,image2,"['high', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
161,0,161,f,0.48775000000023283,None,,,,,161,0,161,0,693.3747281999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.3662132999998,693.3747281999968,694.9039927999984,694.3873217999972,694.9039927999984,696.7675630999984,f,0.48775000000023283,None,10,image2,-9,image1,image2,"['high', 'low', 'low', 'low', 'high', 'low']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
