thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,prac_key_resp.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,j,0.7245897000000241,None,,,,,6,0,6,0,79.24303510000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.23576969999999,79.24303510000004,80.60668549999991,79.85661349999987,80.60668549999991,82.59826599999997,j,0.7245897000000241,None,10,image2,6,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
7,0,7,f,0.895463300000074,None,,,,,7,0,7,0,82.69835560000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.69137529999989,82.69835560000001,85.48988489999988,84.57340920000001,85.48988489999988,87.17173419999995,f,0.895463300000074,None,10,image2,5,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
8,0,8,j,0.6108012000001963,None,,,,,8,0,8,0,87.22078770000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.21350619999998,87.22078770000007,89.73991649999994,89.10659190000001,89.73991649999994,92.23634190000007,j,0.6108012000001963,None,0,image1,4,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
9,0,9,f,0.5082617999999002,None,,,,,9,0,9,0,92.28710079999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.27976409999997,92.28710079999996,93.79006579999987,93.25639439999986,93.79006579999987,96.36400359999993,f,0.5082617999999002,None,0,image1,3,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
10,0,10,j,0.38448749999997744,None,,,,,10,0,10,0,96.41458680000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4072615,96.41458680000005,98.75657899999987,98.33995989999994,98.75657899999987,100.34486560000005,j,0.38448749999997744,None,10,image2,2,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
11,0,11,f,0.8434244000000035,None,,,,,11,0,11,0,100.39720719999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.39008029999991,100.39720719999991,102.93999089999988,102.07333649999987,102.93999089999988,105.7934138999999,f,0.8434244000000035,None,10,image2,1,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
12,0,12,f,0.6573014999999032,None,,,,,12,0,12,0,105.89134519999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.88406510000004,105.89134519999993,108.42341710000005,107.73992550000003,108.42341710000005,111.2478721,f,0.6573014999999032,None,0,image1,0,image2,image1,"['high', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
13,0,13,f,0.8228550999999698,None,,,,,13,0,13,0,111.29657659999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.28947820000008,111.29657659999998,112.82325130000004,111.97337349999998,112.82325130000004,114.93409939999992,f,0.8228550999999698,None,10,image2,-1,image2,image1,"['low', 'low', 'high', 'high', 'low', 'high']",0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
14,0,14,j,0.6711502000000564,None,,,,,14,0,14,0,114.9856362999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.97821040000008,114.9856362999999,117.67336509999996,116.97339349999993,117.67336509999996,120.16400270000008,j,0.6711502000000564,None,10,image2,-2,image2,image1,"['low', 'high', 'high', 'low', 'high', 'high']",0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
15,0,15,f,0.6520903000000544,None,,,,,15,0,15,0,120.21079469999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.20386289999988,120.21079469999995,121.94005919999995,121.25661509999986,121.94005919999995,124.68256159999987,f,0.6520903000000544,None,0,image2,5,image1,image2,[],0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
16,0,16,f,0.3932543999999325,None,,,,,16,0,16,0,124.7849799999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.77789929999994,124.7849799999999,126.55669220000004,126.13991009999995,126.55669220000004,128.7854946,f,0.3932543999999325,None,10,image1,4,image1,image2,['high'],0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
17,0,17,f,0.8018520000000535,None,,,,,17,0,17,0,128.83534630000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.82809709999992,128.83534630000008,131.35668740000006,130.52338220000001,131.35668740000006,133.92678279999996,f,0.8018520000000535,None,10,image1,3,image1,image2,"['high', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
18,0,18,None,,,,,,,18,0,18,0,133.9764791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.9694938,133.9764791,136.57261249999988,135.34007580000002,136.57261249999988,137.57442549999996,None,,,,,,,,,,,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
19,0,19,j,0.42933640000001105,None,,,,,19,0,19,0,137.6252468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.61823149999987,137.6252468,140.09002039999996,139.63997689999997,140.09002039999996,142.64876520000007,j,0.42933640000001105,None,10,image1,2,image1,image2,"['high', 'high', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
20,0,20,j,0.42514889999984007,None,,,,,20,0,20,0,142.69730060000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.69005779999998,142.69730060000006,144.79003899999998,144.3400861,144.79003899999998,146.99961170000006,j,0.42514889999984007,None,10,image1,1,image1,image2,"['high', 'high', 'high', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
21,0,21,j,0.5429971000000933,None,,,,,21,0,21,0,147.04394409999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.03667500000006,147.04394409999986,148.35665679999988,147.7899794,148.35665679999988,150.76799600000004,j,0.5429971000000933,None,10,image1,2,image2,image1,[],0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
22,0,22,j,0.6399962999998934,None,,,,,22,0,22,0,150.81659089999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.80953950000003,150.81659089999994,153.03999109999995,152.3733863,153.03999109999995,154.8747444999999,j,0.6399962999998934,None,0,image1,1,image2,image1,['low'],0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
23,0,23,f,0.34907720000001063,None,,,,,23,0,23,0,154.92445509999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.91693499999997,154.92445509999993,156.99009690000003,156.62331560000007,156.99009690000003,159.77928410000004,f,0.34907720000001063,None,10,image2,0,image2,image1,"['low', 'high']",0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
24,0,24,f,0.3987732999999025,None,,,,,24,0,24,0,159.82328989999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.8160825,159.82328989999996,162.2067181,161.79008099999987,162.2067181,164.07537279999997,f,0.3987732999999025,None,10,image2,-1,image2,image1,"['low', 'high', 'high']",0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
25,0,25,j,0.7651191999998446,None,,,,,25,0,25,0,164.1748313999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.16783400000008,164.1748313999999,166.60667369999987,165.8233075999999,166.60667369999987,169.46210070000006,j,0.7651191999998446,None,10,image2,-2,image2,image1,"['low', 'high', 'high', 'high']",0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
26,0,26,f,0.4094508999999107,None,,,,,26,0,26,0,169.5131320999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.50591439999994,169.5131320999999,171.17332729999998,170.74000139999998,171.17332729999998,173.98329990000002,f,0.4094508999999107,None,10,image2,-3,image2,image1,"['low', 'high', 'high', 'high', 'high']",0.3,0.7,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
27,0,27,j,0.48295650000000023,None,,,,,27,0,27,0,174.02868790000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.02141959999994,174.02868790000002,175.39004980000004,174.89020950000008,175.39004980000004,177.49802780000005,j,0.48295650000000023,None,0,image2,5,image1,image2,[],0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
28,0,28,f,0.3576445999999578,None,,,,,28,0,28,0,177.54653639999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.53947360000006,177.54653639999992,179.39001589999998,179.0066789,179.39001589999998,181.20992469999987,f,0.3576445999999578,None,10,image1,4,image1,image2,['high'],0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
29,0,29,f,0.5018998999998985,None,,,,,29,0,29,0,181.31117369999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.30419540000003,181.31117369999993,183.3400833999999,182.80675109999993,183.3400833999999,185.83153059999995,f,0.5018998999998985,None,10,image1,3,image1,image2,"['high', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
30,0,30,j,0.401843000000099,None,,,,,30,0,30,0,185.88299920000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.87592399999994,185.88299920000009,188.12336600000003,187.69014249999987,188.12336600000003,190.0702566,j,0.401843000000099,None,10,image1,2,image1,image2,"['high', 'high', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
31,0,31,j,0.4795510999999806,None,,,,,31,0,31,0,190.11466810000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.10740199999987,190.11466810000002,191.6901370999999,191.18999800000006,191.6901370999999,193.28278350000005,j,0.4795510999999806,None,0,image1,1,image1,image2,"['high', 'high', 'high', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
32,0,32,j,0.6247549999998228,None,,,,,32,0,32,0,193.3277865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.32069679999995,193.3277865,195.80671439999992,195.1568431999999,195.80671439999992,197.2763238,j,0.6247549999998228,None,0,image2,0,image1,image2,"['high', 'high', 'high', 'high', 'low']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
33,0,33,f,1.0718844000000445,None,,,,,33,0,33,0,197.32870230000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.32154229999992,197.32870230000003,199.6567579,198.55670710000004,199.6567579,202.49831390000008,f,1.0718844000000445,None,0,image2,-1,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
34,0,34,f,0.9073667000000114,None,,,,,34,0,34,0,202.59706529999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.5899652999999,202.59706529999994,205.00673890000007,204.0734812999999,205.00673890000007,206.9680934999999,f,0.9073667000000114,None,10,image1,-2,image1,image2,"['high', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
35,0,35,f,0.48290469999983543,None,,,,,35,0,35,0,207.0208748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.01344070000005,207.0208748,208.19002049999995,207.69034800000009,,209.8642574999999,f,0.48290469999983543,None,10,image1,-3,image1,image2,"['high', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
36,0,36,j,0.3549253999999564,None,,,,,36,0,36,0,209.9152494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.90794729999993,209.9152494,212.0734164999999,211.69001049999997,212.0734164999999,214.10184860000004,j,0.3549253999999564,None,0,image2,-4,image1,image2,"['high', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
37,0,37,f,0.8146874999999909,None,,,,,37,0,37,0,214.1525400999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.14512790000003,214.1525400999999,216.62346380000008,215.79007150000007,216.62346380000008,219.31202209999992,f,0.8146874999999909,None,0,image2,-5,image1,image2,"['low', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
38,0,38,f,0.5921230999999807,None,,,,,38,0,38,0,219.4167230999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.4095588,219.4167230999999,221.7734906999999,221.15681930000005,221.7734906999999,223.43373930000007,f,0.5921230999999807,None,10,image1,-6,image1,image2,"['low', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
39,0,39,f,0.6631529999999657,None,,,,,39,0,39,0,223.48394110000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.47679870000002,223.48394110000004,224.84011770000006,224.1566679,224.84011770000006,226.50509450000004,f,0.6631529999999657,None,10,image1,-7,image1,image2,"['high', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
40,0,40,j,0.6153912999998283,None,,,,,40,0,40,0,226.55079750000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.5436620999999,226.55079750000004,229.00673949999987,228.3733835999999,229.00673949999987,231.62748439999996,j,0.6153912999998283,None,10,image1,-8,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
41,0,41,j,0.49669029999995473,None,,,,,41,0,41,0,231.6797148999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.67245189999994,231.6797148999999,234.0567231,233.5400815999999,234.0567231,236.81371639999998,j,0.49669029999995473,None,0,image1,-9,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
42,0,42,j,0.39325689999986935,None,,,,,42,0,42,0,236.86382209999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.85665519999998,236.86382209999988,238.9568354999999,238.54004830000008,238.9568354999999,240.89144499999998,j,0.39325689999986935,None,10,image2,-10,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
43,0,43,j,0.7249071000001095,None,,,,,43,0,43,0,240.99252180000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.98530920000007,240.99252180000008,243.77352789999986,243.0235318,243.77352789999986,245.9528539999999,j,0.7249071000001095,None,10,image2,-11,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
44,0,44,j,0.7644623999999567,None,,,,,44,0,44,0,245.99734209999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.99009389999992,245.99734209999997,248.60675659999993,247.8233502999999,248.60675659999993,250.33262850000006,j,0.7644623999999567,None,0,image1,-12,image1,image2,"['high', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
45,0,45,j,0.5056128999999601,None,,,,,45,0,45,0,250.37691640000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.36992869999995,250.37691640000003,252.67342400000007,252.13994909999997,252.67342400000007,255.43154019999997,j,0.5056128999999601,None,10,image2,-13,image1,image2,"['high', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
46,0,46,None,,,,,,,46,0,46,0,255.48229250000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.4751804,255.48229250000009,257.95614380000006,256.72350949999986,257.95614380000006,258.9577015,None,,,,,,,,,,,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
47,0,47,j,0.560459499999979,None,,,,,47,0,47,0,259.0618396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.05482430000006,259.0618396,261.32340479999993,260.7400104999999,261.32340479999993,263.9477420999999,j,0.560459499999979,None,0,image2,-14,image1,image2,"['high', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
48,0,48,f,0.3513987999999699,None,,,,,48,0,48,0,263.9970645000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.99001580000004,263.9970645000001,266.1567788,265.7735249,266.1567788,268.9508089000001,f,0.3513987999999699,None,0,image1,-15,image1,image2,"['low', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
49,0,49,j,0.46989830000006805,None,,,,,49,0,49,0,269.0002271999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.99305819999995,269.0002271999999,271.5067306000001,271.00678289999996,271.5067306000001,273.5794940999999,j,0.46989830000006805,None,10,image1,-16,image1,image2,"['low', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
50,0,50,j,0.36947669999995014,None,,,,,50,0,50,0,273.6311106999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.6239166999999,273.6311106999999,274.70683959999997,274.3068149999999,,276.8011193,j,0.36947669999995014,None,10,image1,-17,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
51,0,51,f,0.556275899999946,None,,,,,51,0,51,0,276.8538897000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.8466549,276.8538897000001,278.24011859999996,277.6570128999999,278.24011859999996,281.19574020000005,f,0.556275899999946,None,0,image1,-18,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
52,0,52,j,0.44118140000000494,None,,,,,52,0,52,0,281.29986170000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.29287309999995,281.29986170000006,283.39024599999993,282.9234706,283.39024599999993,286.0398995999999,j,0.44118140000000494,None,0,image2,-19,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,003,001,2024-11-14_09h40.26.132,实验程序1.0,2024.2.4,60.02516254810667,2024-11-14 09h42.15.036896 +0800,
