thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_key_resp.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,f,0.7655205000010028,None,,,,,6,0,6,0,60.29996720000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.29172599999947,60.29996720000054,61.81055899999774,61.81055899999774,61.02728759999809,64.73659359999874,f,0.7655205000010028,None,10,image2,-2,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
7,0,7,j,0.3666460000022198,None,,,,,7,0,7,0,64.83644239999921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.82827729999917,64.83644239999921,66.59395489999952,66.59395489999952,66.21054469999945,69.03081039999961,j,0.3666460000022198,None,10,image2,-3,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
8,0,8,f,0.4110489000013331,None,,,,,8,0,8,0,69.0863231000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.07792599999812,69.0863231000003,71.54400949999763,71.54400949999763,71.1106292000004,73.05205170000045,f,0.4110489000013331,None,10,image2,6,image1,image2,[],0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
9,0,9,j,0.3565624000002572,None,,,,,9,0,9,0,73.10369059999721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.09551350000038,73.10369059999721,,74.04398039999796,73.66055330000017,76.35341749999861,j,0.3565624000002572,None,0,image2,5,image1,image2,['low'],0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
10,0,10,j,0.347019699998782,None,,,,,10,0,10,0,76.40611759999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.39767030000075,76.40611759999956,78.27708619999976,78.27708619999976,77.91060319999815,80.58888780000052,j,0.347019699998782,None,10,image2,4,image1,image2,"['low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
11,0,11,f,0.6664861999997811,None,,,,,11,0,11,0,80.64091659999758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.63264319999871,80.64091659999758,81.97727069999746,81.97727069999746,81.29389249999804,84.07312389999788,f,0.6664861999997811,None,0,image2,3,image1,image2,"['low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
12,0,12,f,0.3890696999987995,None,,,,,12,0,12,0,84.17287790000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.16452559999743,84.17287790000046,86.2772530000002,86.2772530000002,85.86063060000015,87.8650106999994,f,0.3890696999987995,None,10,image1,2,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
13,0,13,f,0.3535307999991346,None,,,,,13,0,13,0,87.92044439999881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.912167399998,87.92044439999881,89.52782459999798,89.52782459999798,89.1438879999987,91.30005600000004,f,0.3535307999991346,None,0,image1,1,image1,image2,"['low', 'low', 'low', 'high', 'high']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
14,0,14,j,0.3705002000024251,None,,,,,14,0,14,0,91.3519054999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.34369149999839,91.3519054999997,93.51068739999755,93.51068739999755,93.11072729999796,96.31820959999823,j,0.3705002000024251,None,0,image1,0,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
15,0,15,j,0.367885199997545,None,,,,,15,0,15,0,96.37269899999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.36443009999857,96.37269899999956,97.79392799999914,97.79392799999914,97.39399149999736,99.77733839999928,j,0.367885199997545,None,10,image1,-1,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
16,0,16,f,0.3635065999988001,None,,,,,16,0,16,0,99.87966269999743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.87108539999826,99.87966269999743,101.67729169999802,101.67729169999802,101.29391879999821,104.47661560000051,f,0.3635065999988001,None,10,image1,4,image2,image1,[],0.3,0.7,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
17,0,17,f,0.3811157000018284,None,,,,,17,0,17,0,104.52361159999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5153492999998,104.52361159999782,106.46068199999718,106.46068199999718,106.06063960000029,108.87893039999835,f,0.3811157000018284,None,0,image1,3,image2,image1,['low'],0.3,0.7,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
18,0,18,j,0.3279632000012498,None,,,,,18,0,18,0,108.93376109999735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.9253871999972,108.93376109999735,110.74393939999936,110.74393939999936,110.39406679999956,113.3773727000007,j,0.3279632000012498,None,10,image1,2,image2,image1,"['low', 'low']",0.3,0.7,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
19,0,19,f,0.41663709999920684,None,,,,,19,0,19,0,113.43223999999827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.42333549999967,113.43223999999827,115.79388040000049,115.79388040000049,115.3606749999999,117.78353439999773,f,0.41663709999920684,None,0,image1,1,image2,image1,"['low', 'low', 'low']",0.3,0.7,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
20,0,20,j,0.42441580000013346,None,,,,,20,0,20,0,117.83646819999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.82821779999722,117.83646819999922,,118.82714230000056,118.3772132999984,121.73162159999993,j,0.42441580000013346,None,0,image1,0,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
21,0,21,j,0.40849859999798355,None,,,,,21,0,21,0,121.8372500000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.82899840000027,121.8372500000005,124.19392869999865,124.19392869999865,123.76056269999754,127.15589819999877,j,0.40849859999798355,None,0,image1,-1,image2,image1,"['low', 'low', 'low', 'low', 'low']",0.3,0.7,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
22,0,22,j,0.4681459999992512,None,,,,,22,0,22,0,127.21249419999731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.20376190000025,127.21249419999731,129.19395409999925,129.19395409999925,128.6938983,131.76463159999912,j,0.4681459999992512,None,10,image2,-2,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
23,0,23,f,0.36470959999860497,None,,,,,23,0,23,0,131.8157962999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.80746839999847,131.8157962999976,133.44399279999925,133.44399279999925,133.0605289999985,135.389501499998,f,0.36470959999860497,None,0,image2,-3,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
24,0,24,f,0.3485369999980321,None,,,,,24,0,24,0,135.44368739999845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.4349848999991,135.44368739999845,,136.41055119999874,136.04390760000024,139.12484539999787,f,0.3485369999980321,None,10,image2,-4,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
25,0,25,j,0.35568500000226777,None,,,,,25,0,25,0,139.2297698000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.2211200999991,139.2297698000002,141.27734579999742,141.27734579999742,140.89391279999836,144.20303209999838,j,0.35568500000226777,None,0,image2,-5,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
26,0,26,j,0.3633107999994536,None,,,,,26,0,26,0,144.2581207999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.24952289999783,144.2581207999974,146.0940300000002,146.0940300000002,145.7106406999992,148.3415881999972,j,0.3633107999994536,None,10,image2,7,image1,image2,[],0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
27,0,27,j,0.42138770000019576,None,,,,,27,0,27,0,148.38880779999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.38036719999945,148.38880779999818,149.87722980000035,149.87722980000035,149.42736270000023,152.09747779999816,j,0.42138770000019576,None,0,image2,6,image1,image2,['low'],0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
28,0,28,f,0.47301709999737795,None,,,,,28,0,28,0,152.15099510000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.14239909999742,152.15099510000073,153.44398269999874,153.44398269999874,152.9440302999974,155.42912119999892,f,0.47301709999737795,None,10,image2,5,image1,image2,"['low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
29,0,29,j,0.418525299999601,None,,,,,29,0,29,0,155.48502089999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.47676429999774,155.48502089999965,,156.54412949999823,156.0940813999987,159.02258000000074,j,0.418525299999601,None,10,image2,4,image1,image2,"['low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
30,0,30,f,0.4207276999986789,None,,,,,30,0,30,0,159.12216649999755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.1139063999981,159.12216649999755,161.31074399999852,161.31074399999852,160.8606390999994,163.74639699999898,f,0.4207276999986789,None,0,image2,3,image1,image2,"['low', 'low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
31,0,31,j,0.3790818000015861,None,,,,,31,0,31,0,163.8021931000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.79399089999788,163.8021931000003,165.5106233000006,165.5106233000006,165.11059960000057,168.42518969999946,j,0.3790818000015861,None,10,image2,2,image1,image2,"['low', 'low', 'low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
32,0,32,j,0.521609499999613,None,,,,,32,0,32,0,168.47853209999812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.47003480000058,168.47853209999812,170.27756410000075,170.27756410000075,169.72740749999866,171.76056160000007,j,0.521609499999613,None,10,image2,1,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
33,0,33,f,0.5606923999985156,None,,,,,33,0,33,0,171.8126463999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.80407609999747,171.8126463999979,173.14399159999812,173.14399159999812,172.56073009999818,174.8252915999983,f,0.5606923999985156,None,0,image2,0,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
34,0,34,j,0.5414277999989281,None,,,,,34,0,34,0,174.92155929999717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.91325850000067,174.92155929999717,176.41069639999841,176.41069639999841,175.84400449999885,178.5659326999994,j,0.5414277999989281,None,10,image2,-1,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
35,0,35,f,0.381284200000664,None,,,,,35,0,35,0,178.61709739999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.6088521999991,178.61709739999787,,179.82733390000067,179.42724589999852,181.77187129999948,f,0.381284200000664,None,10,image2,-2,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
36,0,36,f,0.5252594000012323,None,,,,,36,0,36,0,181.82645149999735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.81765289999748,181.82645149999735,183.2106993999987,183.2106993999987,182.6606546999974,185.9849417999976,f,0.5252594000012323,None,0,image2,-3,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
37,0,37,j,0.8870585999975447,None,,,,,37,0,37,0,186.03959530000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.03111739999804,186.03959530000066,188.31065229999876,188.31065229999876,187.39389350000056,190.19363239999802,j,0.8870585999975447,None,10,image2,-4,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
38,0,38,j,0.623427400001674,None,,,,,38,0,38,0,190.28967559999728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.28137159999824,190.28967559999728,191.627303199999,191.627303199999,190.97748809999757,193.47946199999933,j,0.623427400001674,None,10,image2,-5,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
39,0,39,j,0.4122014999993553,None,,,,,39,0,39,0,193.5334268000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.5251618000002,193.5334268000006,195.09416099999726,195.09416099999726,194.66063519999807,197.37524569999732,j,0.4122014999993553,None,0,image2,-6,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
40,0,40,j,0.5492362000004505,None,,,,,40,0,40,0,197.42884929999855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.4202316999981,197.42884929999855,199.19388450000042,199.19388450000042,198.6272061999989,201.41414860000077,j,0.5492362000004505,None,0,image2,-7,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
41,0,41,f,0.40557750000152737,None,,,,,41,0,41,0,201.465543899998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.45697110000037,201.465543899998,203.06068139999843,203.06068139999843,202.62728869999773,204.5712332999974,f,0.40557750000152737,None,0,image1,-8,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
42,0,42,j,0.43582079999760026,None,,,,,42,0,42,0,204.62479510000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.6161551999976,204.62479510000048,206.94402999999875,206.94402999999875,206.47738519999984,208.97626839999793,j,0.43582079999760026,None,0,image1,-9,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
43,0,43,j,0.3998519999986456,None,,,,,43,0,43,0,209.08297909999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.07462579999992,209.08297909999965,211.39385449999827,211.39385449999827,210.97746410000036,214.24515360000078,j,0.3998519999986456,None,0,image2,-10,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
44,0,44,j,0.5615389000013238,None,,,,,44,0,44,0,214.29803419999735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.2894837999993,214.29803419999735,,215.52736820000064,214.9441693000008,217.65741010000056,j,0.5615389000013238,None,0,image2,-11,image1,image2,"['low', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
45,0,45,f,0.6229888999987452,None,,,,,45,0,45,0,217.7108694999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.70223579999947,217.7108694999988,219.84416330000022,219.84416330000022,219.1939773999984,222.62891200000013,f,0.6229888999987452,None,0,image2,-12,image1,image2,"['low', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
46,0,46,j,0.5730925000025309,None,,,,,46,0,46,0,222.6825764999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.67426680000062,222.6825764999994,224.44413989999885,224.44413989999885,223.8439045999985,226.82588340000075,j,0.5730925000025309,None,0,image2,-13,image1,image2,"['high', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
47,0,47,f,0.47793390000151703,None,,,,,47,0,47,0,226.9307564999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.92247169999973,226.9307564999981,229.32748399999764,229.32748399999764,228.82737149999957,232.1017021000007,f,0.47793390000151703,None,0,image1,-14,image1,image2,"['high', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
48,0,48,f,0.5516518000003998,None,,,,,48,0,48,0,232.15566109999781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.1473745000003,232.15566109999781,233.57728739999948,233.57728739999948,232.9940807999992,235.63887980000072,f,0.5516518000003998,None,10,image1,-15,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
49,0,49,j,0.7182227000012062,None,,,,,49,0,49,0,235.6927321999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.6842543999992,235.6927321999974,237.76064549999865,237.76064549999865,237.01072659999772,239.97045629999775,j,0.7182227000012062,None,10,image1,-16,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
50,0,50,j,1.306404899998597,None,,,,,50,0,50,0,240.02200679999805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0136351000001,240.02200679999805,242.86066369999753,242.86066369999753,241.5273230999992,244.35414289999972,j,1.306404899998597,None,10,image1,-17,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
51,0,51,j,0.35815269999875454,None,,,,,51,0,51,0,244.40964189999795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.4011086999999,244.40964189999795,246.7941482999995,246.7941482999995,246.410756199999,248.62968890000047,j,0.35815269999875454,None,0,image1,9,image2,image1,[],0.3,0.7,011,001,2024-11-14_14h01.36.075,实验程序1.0,2024.2.4,60.06713102589664,2024-11-14 14h01.49.537365 +0800,
