thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
7,0,7,f,0.47805289999996603,None,,,,,7,0,7,0,73.05355899999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.04663810000056,73.05355899999995,,74.19797370000015,73.6982278000005,76.43316340000001,f,0.47805289999996603,None,0,image2,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
8,0,8,j,0.966204899999866,None,,,,,8,0,8,0,76.47721460000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4698455000007,76.47721460000048,79.48126530000081,79.48126530000081,78.49803940000038,82.39886620000016,j,0.966204899999866,None,10,image2,13,image2,image1,['high'],0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
9,0,9,j,0.4903811999993195,None,,,,,9,0,9,0,82.44757930000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.4405381000006,82.44757930000014,84.91476180000063,84.91476180000063,84.39809490000061,86.66107040000043,j,0.4903811999993195,None,10,image2,12,image2,image1,"['high', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
10,0,10,f,0.6056212000003143,None,,,,,10,0,10,0,86.71509380000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.70779720000064,86.71509380000043,88.14798800000062,88.14798800000062,87.51476180000009,90.66036890000032,f,0.6056212000003143,None,10,image2,11,image2,image1,"['high', 'high', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
11,0,11,j,0.5510862000000998,None,,,,,11,0,11,0,90.70598130000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.6988351,90.70598130000053,,91.83134970000083,91.2480183000007,93.32470490000014,j,0.5510862000000998,None,10,image2,10,image2,image1,"['high', 'high', 'high', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
12,0,12,j,0.840459799999735,None,,,,,12,0,12,0,93.4217423,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.41461510000045,93.4217423,95.29810250000082,95.29810250000082,94.43149470000026,97.44002930000079,j,0.840459799999735,None,10,image1,9,image2,image1,"['high', 'high', 'high', 'high', 'low']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
13,0,13,j,0.7108937000002697,None,,,,,13,0,13,0,97.49062520000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.48359410000012,97.49062520000007,98.81476300000031,98.81476300000031,98.0814676,100.85117119999995,j,0.7108937000002697,None,10,image2,8,image2,image1,"['high', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
14,0,14,j,0.5211552999999185,None,,,,,14,0,14,0,100.89578419999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.88850040000034,100.89578419999998,102.98141750000013,102.98141750000013,102.43135680000069,104.98079360000065,j,0.5211552999999185,None,0,image2,7,image2,image1,"['high', 'high', 'high', 'low', 'high', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
15,0,15,f,0.35312659999999596,None,,,,,15,0,15,0,105.0310672000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.02384000000075,105.0310672000005,107.38132550000046,107.38132550000046,106.99811590000081,109.62580180000077,f,0.35312659999999596,None,10,image2,6,image2,image1,"['high', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
16,0,16,j,0.4270605000001524,None,,,,,16,0,16,0,109.7271978000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.71972970000024,109.7271978000008,111.23137160000078,111.23137160000078,110.7814012000008,113.00206950000029,j,0.4270605000001524,None,10,image1,5,image2,image1,"['high', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
17,0,17,f,0.47970820000045933,None,,,,,17,0,17,0,113.05201380000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0448550000001,113.05201380000017,,114.18151699999999,113.68145240000013,116.45359650000046,f,0.47970820000045933,None,0,image1,4,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
18,0,18,j,0.4613547999997536,None,,,,,18,0,18,0,116.50409030000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.49698210000042,116.50409030000083,118.79810010000074,118.79810010000074,118.3148598000007,120.5790278000004,j,0.4613547999997536,None,10,image2,3,image2,image1,"['high', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
19,0,19,j,0.42572719999952824,None,,,,,19,0,19,0,120.62364500000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.61655930000052,120.62364500000058,122.43170460000056,122.43170460000056,121.98152030000074,124.84103940000023,j,0.42572719999952824,None,0,image1,2,image2,image1,"['high', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
20,0,20,j,0.4168435999999929,None,,,,,20,0,20,0,124.89024840000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.88311770000018,124.89024840000002,127.06489870000041,127.06489870000041,126.63144790000024,128.5506933000006,j,0.4168435999999929,None,10,image2,1,image2,image1,"['high', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
21,0,21,j,0.6552183000003424,None,,,,,21,0,21,0,128.64899960000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.64187370000036,128.64899960000002,131.34813190000023,131.34813190000023,130.66486630000054,133.2034951000005,j,0.6552183000003424,None,10,image2,0,image2,image1,"['low', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
22,0,22,j,0.9085794000002352,None,,,,,22,0,22,0,133.25444940000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.24730670000008,133.25444940000034,135.06489469999997,135.06489469999997,134.13155090000055,137.77434979999998,j,0.9085794000002352,None,0,image1,-1,image2,image1,"['low', 'high', 'low', 'high', 'high', 'low']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
23,0,23,f,0.45899029999964114,None,,,,,23,0,23,0,137.8268377000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.81969819999995,137.8268377000004,139.83160170000065,139.83160170000065,139.34814690000076,142.7076588,f,0.45899029999964114,None,10,image1,-2,image2,image1,"['high', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
24,0,24,j,0.7782403000001068,None,,,,,24,0,24,0,142.7580491000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.75088180000057,142.7580491000008,144.99823749999996,144.99823749999996,144.1982409000002,146.55296240000007,j,0.7782403000001068,None,0,image1,-3,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
25,0,25,f,0.4349688000002061,None,,,,,25,0,25,0,146.65618350000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.64893380000012,146.65618350000022,149.0316225000006,149.0316225000006,148.56483360000038,151.6762505000006,f,0.4349688000002061,None,0,image1,-4,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
26,0,26,j,0.4616495999998733,None,,,,,26,0,26,0,151.7210485000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.71401060000062,151.7210485000005,153.79825280000023,153.79825280000023,153.31488940000054,155.88565430000017,j,0.4616495999998733,None,10,image2,-5,image2,image1,"['high', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
27,0,27,f,0.660155599999598,None,,,,,27,0,27,0,155.93497910000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.92786670000078,155.93497910000042,158.6314495000006,158.6314495000006,157.94827090000035,161.32949100000042,f,0.660155599999598,None,10,image2,-6,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
28,0,28,j,0.8563037000003533,None,,,,,28,0,28,0,161.3741318000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.3668761000008,161.3741318000002,163.3314547,163.3314547,162.44823130000077,165.59793910000008,j,0.8563037000003533,None,10,image2,-7,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
29,0,29,j,0.6704199999994671,None,,,,,29,0,29,0,165.7000910000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.6928379000001,165.7000910000006,167.1816557000002,167.1816557000002,166.48143100000016,168.8476414000006,j,0.6704199999994671,None,10,image2,-8,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
30,0,30,f,0.634757200000422,None,,,,,30,0,30,0,168.89796370000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.89085440000053,168.89796370000022,170.4650057000008,170.4650057000008,169.79833320000034,172.12109150000015,f,0.634757200000422,None,10,image2,2,image1,image2,[],0.7,0.3,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
31,0,31,f,0.4902658999999403,None,,,,,31,0,31,0,172.16531250000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.15793620000022,172.16531250000025,174.48165430000063,174.48165430000063,173.96497650000038,176.4126969000008,f,0.4902658999999403,None,0,image2,1,image1,image2,['low'],0.7,0.3,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
32,0,32,j,0.5723549000003914,None,,,,,32,0,32,0,176.45844269999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.45127970000067,176.45844269999998,177.93166259999998,177.93166259999998,177.33154540000032,180.01177989999996,j,0.5723549000003914,None,10,image1,0,image1,image2,"['low', 'high']",0.7,0.3,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
33,0,33,j,0.39621160000024247,None,,,,,33,0,33,0,180.06423130000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.05684800000017,180.06423130000076,181.96497830000044,181.96497830000044,181.54833660000077,184.44840530000056,j,0.39621160000024247,None,10,image1,-1,image1,image2,"['low', 'high', 'high']",0.7,0.3,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
34,0,34,j,0.5787970000001224,None,,,,,34,0,34,0,184.54925270000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.5420249000008,184.54925270000058,186.58157130000018,186.58157130000018,185.9816494000006,188.3203553000003,j,0.5787970000001224,None,10,image1,-2,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
35,0,35,j,0.40241250000053697,None,,,,,35,0,35,0,188.3738140000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.36684870000045,188.3738140000005,190.59822450000047,190.59822450000047,190.16495100000066,192.0917754000002,j,0.40241250000053697,None,10,image1,-3,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
36,0,36,f,1.7501578000001246,None,,,,,36,0,36,0,192.14458540000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.13725440000053,192.14458540000032,194.66505320000033,194.66505320000033,192.8981829000004,196.94411050000053,f,1.7501578000001246,None,10,image1,3,image2,image1,[],0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
37,0,37,j,0.4437087000005704,None,,,,,37,0,37,0,196.99553900000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.9881946000005,196.99553900000046,198.63162850000026,198.63162850000026,198.1649621000006,201.56016640000053,j,0.4437087000005704,None,10,image1,2,image2,image1,['low'],0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
38,0,38,j,0.6367042000001675,None,,,,,38,0,38,0,201.65463100000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.64765609999995,201.65463100000034,203.0148590000008,203.0148590000008,202.3482083000008,205.1016823,j,0.6367042000001675,None,10,image2,1,image2,image1,"['low', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
39,0,39,f,0.3611394999998083,None,,,,,39,0,39,0,205.15024549999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.14313980000043,205.15024549999998,206.81501819999994,206.81501819999994,206.4316682000008,209.0490963000002,f,0.3611394999998083,None,0,image1,0,image2,image1,"['low', 'high', 'low']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
40,0,40,f,0.3904843999998775,None,,,,,40,0,40,0,209.09883250000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.09155060000012,209.09883250000075,210.5149033000007,210.5149033000007,210.0984154000007,212.2855584000008,f,0.3904843999998775,None,0,image1,-1,image2,image1,"['low', 'high', 'low', 'low']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
41,0,41,j,0.44130069999937405,None,,,,,41,0,41,0,212.3360018000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.32886670000062,212.3360018000003,214.4817982000004,214.4817982000004,214.0149676000001,216.60596930000065,j,0.44130069999937405,None,0,image1,-2,image2,image1,"['low', 'high', 'low', 'low', 'low']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
42,0,42,j,0.39060090000020864,None,,,,,42,0,42,0,216.6584141000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.6512386000004,216.6584141000003,218.4982989,218.4982989,218.08173669999996,221.02396490000046,j,0.39060090000020864,None,10,image2,-3,image2,image1,"['low', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
43,0,43,f,0.5953356999998505,None,,,,,43,0,43,0,221.1235484000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.11635120000028,221.1235484000008,222.56523030000062,222.56523030000062,221.9483420000006,224.5188291000004,f,0.5953356999998505,None,0,image2,-4,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
44,0,44,j,0.557125399999677,None,,,,,44,0,44,0,224.56836030000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.5611925000003,224.56836030000068,227.11491710000064,227.11491710000064,226.53180690000045,229.14777810000032,j,0.557125399999677,None,10,image2,-5,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
45,0,45,f,0.5817194999999629,None,,,,,45,0,45,0,229.19155210000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.18452160000015,229.19155210000008,230.68176420000054,230.68176420000054,230.08170710000013,232.44588250000015,f,0.5817194999999629,None,0,image2,-6,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
46,0,46,f,0.3570143000006283,None,,,,,46,0,46,0,232.4899600000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.48286140000073,232.4899600000008,,233.49846270000035,233.11501769999995,235.21106230000078,f,0.3570143000006283,None,10,image2,14,image1,image2,[],0.7,0.3,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
47,0,47,j,0.5411997000001065,None,,,,,47,0,47,0,235.31293150000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.3059462000001,235.31293150000056,236.8818392000003,236.8818392000003,236.31511060000048,239.62440200000037,j,0.5411997000001065,None,0,image2,13,image1,image2,['low'],0.7,0.3,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
48,0,48,f,0.626614800000425,None,,,,,48,0,48,0,239.67606550000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.6689111000005,239.67606550000073,241.23183280000012,241.23183280000012,240.58167820000017,243.17180160000044,f,0.626614800000425,None,10,image2,12,image1,image2,"['low', 'low']",0.7,0.3,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
49,0,49,f,0.4428364999994301,None,,,,,49,0,49,0,243.22126730000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.21423090000008,243.22126730000036,,244.44835000000057,243.98162690000026,247.35504330000003,f,0.4428364999994301,None,0,image2,11,image1,image2,"['low', 'low', 'low']",0.7,0.3,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
50,0,50,f,0.45173129999966477,None,,,,,50,0,50,0,247.40557239999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.39846860000034,247.40557239999998,249.43179990000044,249.43179990000044,248.94848140000067,252.14046730000064,f,0.45173129999966477,None,10,image2,10,image1,image2,"['low', 'low', 'low', 'low']",0.7,0.3,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
51,0,51,f,0.411400699999831,None,,,,,51,0,51,0,252.19127590000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.1841776000001,252.19127590000062,254.59841480000068,254.59841480000068,254.1651391000005,256.6703830000006,f,0.411400699999831,None,0,image2,9,image1,image2,"['low', 'low', 'low', 'low', 'low']",0.7,0.3,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
52,0,52,j,0.28089879999970435,None,,,,,52,0,52,0,256.76667500000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.7593577000007,256.76667500000076,258.0983390000001,258.0983390000001,257.79846670000006,259.7811835000002,j,0.28089879999970435,None,0,image2,8,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,107,001,2025-03-04_11h19.08.494,实验程序1.0,2024.2.4,60.06309027002969,2025-03-04 11h19.20.575517 +0800,
