thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.0033951999999999316,0.009982500000035088,0.009982500000035088,2.163564000000065,space,2.142532700000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
,,,,,,,,,,,,,,,,,,,,,,,2.173232100000064,2.173232100000064,space,1.5472509999999602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
9,0,9,,,,9,0,9,0,,,,,27.495354900000052,,,,,,,,,,,,,,27.495354900000052,28.90603310000006,28.022648900000036,28.90603310000006,j,0.8577609000000166,None,30.373279000000025,30.38091410000004,30.38091410000004,31.6733792,space,1.2761310999999296,None,,,,,,,,,,,,,,,,,,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
0,0,0,f,0.5008427999999867,None,,,,,0,0,0,0,31.721050699999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.71308529999999,31.721050699999978,33.88922400000001,33.88922400000001,33.35584240000003,36.81580450000001,f,0.5008427999999867,None,0,image2,3,image2,image1,['high'],0.3,0.7,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
0,0,0,j,0.4961525999999594,None,,,,,0,0,0,0,36.8680617,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.86067479999997,36.8680617,39.40602609999996,39.40602609999996,38.88926600000002,41.98576620000006,j,0.4961525999999594,None,10,image1,2,image2,image1,"['high', 'low']",0.3,0.7,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
1,0,1,f,0.3491146999999728,None,,,,,1,0,1,0,42.03255899999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.025568200000066,42.03255899999999,43.30606899999998,43.30606899999998,42.93926099999999,46.19718439999997,f,0.3491146999999728,None,0,image1,1,image2,image1,"['high', 'low', 'low']",0.3,0.7,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
2,0,2,j,0.5300819999999931,None,,,,,2,0,2,0,46.249716600000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.24260049999998,46.249716600000056,47.97272480000004,47.97272480000004,47.422670700000026,50.369705599999975,j,0.5300819999999931,None,10,image1,0,image2,image1,"['high', 'low', 'low', 'low']",0.3,0.7,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
3,0,3,j,0.4823628000000326,None,,,,,3,0,3,0,50.46267510000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.455592000000024,50.46267510000007,51.739314300000046,51.739314300000046,51.239374399999974,53.376738000000046,j,0.4823628000000326,None,10,image1,-1,image2,image1,"['high', 'low', 'low', 'low', 'low']",0.3,0.7,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
4,0,4,f,0.522807499999999,None,,,,,4,0,4,0,53.42802500000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42088630000001,53.42802500000005,55.37268180000001,55.37268180000001,54.822646899999995,57.60382049999998,f,0.522807499999999,None,10,image1,-2,image2,image1,"['high', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
5,0,5,f,0.3911195000000589,None,,,,,5,0,5,0,57.649337100000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.642243800000074,57.649337100000025,59.13925900000004,59.13925900000004,58.722630200000026,60.90140480000002,f,0.3911195000000589,None,10,image1,-3,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
6,0,6,j,0.35805089999996653,None,,,,,6,0,6,0,60.95278700000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.945338600000014,60.95278700000006,62.93935780000004,62.93935780000004,62.55585400000007,64.88626499999998,j,0.35805089999996653,None,0,image1,-4,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
7,0,7,f,0.3425642000000835,None,,,,,7,0,7,0,64.97764430000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9708038,64.97764430000007,66.90589850000003,66.90589850000003,66.53938310000001,68.71734750000007,f,0.3425642000000835,None,10,image1,-5,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
8,0,8,f,0.453646899999967,None,,,,,8,0,8,0,68.76204900000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7550506,68.76204900000005,70.42271400000004,70.42271400000004,69.93931329999998,72.30743330000007,f,0.453646899999967,None,10,image2,-6,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
9,0,9,j,0.5461736999999403,None,,,,,9,0,9,0,72.36225339999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.35519090000003,72.36225339999999,,73.58935370000006,73.02274680000005,75.60152870000002,j,0.5461736999999403,None,10,image2,-7,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
10,0,10,f,0.44840690000000905,None,,,,,10,0,10,0,75.65300179999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.64576280000006,75.65300179999997,77.5393752,77.5393752,77.07268870000007,79.16423129999998,f,0.44840690000000905,None,10,image2,-8,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
11,0,11,j,0.39561860000003435,None,,,,,11,0,11,0,79.21903180000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.21153530000004,79.21903180000004,81.00595190000001,81.00595190000001,80.5893261,82.91355650000003,j,0.39561860000003435,None,10,image2,-9,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
12,0,12,f,0.3260515999999143,None,,,,,12,0,12,0,83.01256430000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0051191,83.01256430000001,84.48929280000004,84.48929280000004,84.1393726,86.84454849999997,f,0.3260515999999143,None,10,image2,7,image1,image2,[],0.7,0.3,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
13,0,13,j,0.34046909999995023,None,,,,,13,0,13,0,86.88997419999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.88278350000007,86.88997419999998,,87.93931380000004,87.57273980000002,90.52554450000002,j,0.34046909999995023,None,0,image2,6,image1,image2,['low'],0.7,0.3,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
14,0,14,f,0.6863833999999542,None,,,,,14,0,14,0,90.57112910000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.56366860000003,90.57112910000001,92.82254840000007,92.82254840000007,92.10606089999999,95.78022580000004,f,0.6863833999999542,None,10,image1,5,image1,image2,"['low', 'high']",0.7,0.3,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
15,0,15,f,0.31614439999998467,None,,,,,15,0,15,0,95.83574110000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8283821,95.83574110000006,,96.92257440000003,96.58941300000004,98.98052949999999,f,0.31614439999998467,None,10,image1,4,image1,image2,"['low', 'high', 'high']",0.7,0.3,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
16,0,16,f,0.4011058999999477,None,,,,,16,0,16,0,99.08081200000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.07384750000006,99.08081200000004,100.8892859,100.8892859,100.45601799999997,103.83350040000005,f,0.4011058999999477,None,0,image1,3,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
17,0,17,j,0.300908599999957,None,,,,,17,0,17,0,103.88311329999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.87581109999996,103.88311329999999,106.10593070000004,106.10593070000004,105.77275359999999,108.38004080000007,j,0.300908599999957,None,0,image2,2,image1,image2,"['low', 'high', 'high', 'high', 'low']",0.7,0.3,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
18,0,18,j,0.45261549999997897,None,,,,,18,0,18,0,108.42983950000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.4227932,108.42983950000007,110.65597520000006,110.65597520000006,110.17265170000007,113.19681890000004,j,0.45261549999997897,None,0,image2,1,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
19,0,19,f,0.3642538000000286,None,,,,,19,0,19,0,113.24214230000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.23523869999997,113.24214230000007,114.77256910000006,114.77256910000006,114.38930430000005,117.71013660000006,f,0.3642538000000286,None,0,image1,0,image1,image2,"['high', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
20,0,20,j,0.31255369999996674,None,,,,,20,0,20,0,117.7554427,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.74816640000006,117.7554427,119.42271600000004,119.42271600000004,119.08937590000005,122.22603160000006,j,0.31255369999996674,None,10,image2,-1,image1,image2,"['high', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,94,001,2025-03-05_10h26.30.165,实验程序1.0,2024.2.4,59.92480635298328,2025-03-05 10h26.40.328071 +0800,
