thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,f,0.42679150000003574,None,,,,,6,0,6,0,89.06478630000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.05770480000001,89.06478630000038,91.28763930000014,91.28763930000014,90.83769560000019,94.12542200000007,f,0.42679150000003574,None,10,image2,4,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
7,0,7,j,0.5428942999997162,None,,,,,7,0,7,0,94.22209250000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.21523760000036,94.22209250000014,95.7378163000003,95.7378163000003,95.1710691000003,97.85363000000007,j,0.5428942999997162,None,10,image2,3,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
8,0,8,j,0.4049347000000125,None,,,,,8,0,8,0,97.90533750000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.89827280000009,97.90533750000031,,99.03785150000022,98.60438569999997,101.02916120000009,j,0.4049347000000125,None,0,image2,2,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
9,0,9,j,0.9408395000000382,None,,,,,9,0,9,0,101.07339790000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.06625550000035,101.07339790000015,103.58772690000023,103.58772690000023,102.62111279999999,106.25116460000027,j,0.9408395000000382,None,0,image2,1,image2,image1,"['low', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
10,0,10,f,0.635746399999789,None,,,,,10,0,10,0,106.30130010000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.29380440000023,106.30130010000039,107.8877539,107.8877539,107.22110160000011,110.847354,f,0.635746399999789,None,10,image1,5,image1,image2,['high'],0.7,0.3,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
11,0,11,f,0.6546509999998307,None,,,,,11,0,11,0,110.89887540000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.8917676000001,110.89887540000018,113.4545277000002,113.4545277000002,112.7710202000003,115.21826090000013,f,0.6546509999998307,None,10,image1,4,image1,image2,"['high', 'high']",0.7,0.3,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
12,0,12,f,1.0292311999996855,None,,,,,12,0,12,0,115.31162730000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.30447920000006,115.31162730000005,118.03776440000001,118.03776440000001,116.98785990000033,120.0789907000003,f,1.0292311999996855,None,10,image1,3,image1,image2,"['high', 'high', 'high']",0.7,0.3,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
13,0,13,j,0.7069791999997506,None,,,,,13,0,13,0,120.12866280000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.12146990000019,120.12866280000026,122.58782010000004,122.58782010000004,121.8543880000002,125.41407010000012,j,0.7069791999997506,None,0,image1,2,image1,image2,"['high', 'high', 'high', 'high']",0.7,0.3,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
14,0,14,f,0.7639666000000034,None,,,,,14,0,14,0,125.4587048000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.45087820000026,125.4587048000003,126.98782380000011,126.98782380000011,126.20440680000002,129.53517620000002,f,0.7639666000000034,None,0,image1,1,image1,image2,"['high', 'high', 'high', 'high', 'high']",0.7,0.3,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
15,0,15,f,0.6406643000000258,None,,,,,15,0,15,0,129.58026640000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.57284449999997,129.58026640000026,131.38771510000015,131.38771510000015,130.72101420000035,133.84629470000027,f,0.6406643000000258,None,0,image2,3,image2,image1,['high'],0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
16,0,16,f,0.6956061000000773,None,,,,,16,0,16,0,133.9437780000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.93678910000017,133.9437780000003,135.25450870000032,135.25450870000032,134.53770580000037,136.9981961000003,f,0.6956061000000773,None,10,image2,2,image2,image1,"['high', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
17,0,17,j,0.3852434999998877,None,,,,,17,0,17,0,137.05044420000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0428938,137.05044420000013,139.2877381000003,139.2877381000003,138.87110260000009,142.03377420000015,j,0.3852434999998877,None,10,image2,1,image2,image1,"['high', 'high', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
18,0,18,j,0.3473632999998699,None,,,,,18,0,18,0,142.0842493,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.07690160000038,142.0842493,143.6044998000002,143.6044998000002,143.23778540000012,146.35624110000026,j,0.3473632999998699,None,10,image2,0,image2,image1,"['high', 'high', 'high', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
19,0,19,j,0.422592099999747,None,,,,,19,0,19,0,146.40776430000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.40075390000038,146.40776430000005,148.0212201000004,148.0212201000004,147.57110460000013,150.62732790000018,j,0.422592099999747,None,10,image2,5,image1,image2,[],0.7,0.3,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
20,0,20,f,0.4482492000001912,None,,,,,20,0,20,0,150.67145990000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.66417710000042,150.67145990000017,152.5878520000001,152.5878520000001,152.1211386,154.83571140000004,f,0.4482492000001912,None,0,image2,4,image1,image2,['low'],0.7,0.3,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
21,0,21,f,0.4178839999999582,None,,,,,21,0,21,0,154.92954110000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.92247160000034,154.92954110000028,157.30442830000038,157.30442830000038,156.85478700000021,160.2704893,f,0.4178839999999582,None,0,image1,3,image1,image2,"['low', 'high']",0.7,0.3,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
22,0,22,j,0.3920465000001059,None,,,,,22,0,22,0,160.3218369000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.31447230000003,160.3218369000001,,161.53782490000003,161.12115900000026,164.43286000000035,j,0.3920465000001059,None,10,image1,2,image1,image2,"['low', 'high', 'high']",0.7,0.3,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
23,0,23,j,0.3200040000001536,None,,,,,23,0,23,0,164.48387309999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.47650920000024,164.48387309999998,165.85453450000023,165.85453450000023,165.50445370000034,167.85967840000012,j,0.3200040000001536,None,0,image1,1,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
24,0,24,f,0.48872720000008485,None,,,,,24,0,24,0,167.9039597000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.89651830000003,167.9039597000001,169.43776610000032,169.43776610000032,168.9211647000002,172.10810330000004,f,0.48872720000008485,None,10,image1,0,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
25,0,25,j,0.24122170000009646,None,,,,,25,0,25,0,172.2064317000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.19949640000004,172.2064317000004,173.5711607000003,173.5711607000003,173.30440690000023,175.0869770000004,j,0.24122170000009646,None,0,image2,-1,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
26,0,26,f,0.5375980000003437,None,,,,,26,0,26,0,175.13922060000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.13184190000038,175.13922060000004,177.05442390000007,177.05442390000007,176.48771130000023,179.04650970000012,f,0.5375980000003437,None,10,image1,9,image2,image1,[],0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
27,0,27,f,0.30232840000007855,None,,,,,27,0,27,0,179.09707400000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.09003950000033,179.09707400000025,180.8878662000002,180.8878662000002,180.55456470000036,182.9788878000004,f,0.30232840000007855,None,0,image1,8,image2,image1,['low'],0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
28,0,28,f,1.1553469999998924,None,,,,,28,0,28,0,183.0310373000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.02384400000028,183.0310373000002,185.23762980000038,185.23762980000038,184.05436230000032,186.71198300000015,f,1.1553469999998924,None,0,image2,7,image2,image1,"['low', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
29,0,29,f,0.6291381000000911,None,,,,,29,0,29,0,186.80941100000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.80223960000012,186.80941100000018,188.6378654,188.6378654,187.98780699999998,190.36172870000019,f,0.6291381000000911,None,10,image1,6,image2,image1,"['low', 'high', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
30,0,30,f,0.5158924000002116,None,,,,,30,0,30,0,190.41335240000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.40633660000003,190.41335240000035,192.37119920000032,192.37119920000032,191.8378055000003,195.03377760000012,f,0.5158924000002116,None,0,image1,5,image2,image1,"['low', 'high', 'low', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
31,0,31,j,0.6680105999998887,None,,,,,31,0,31,0,195.0829718,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.07575670000006,195.0829718,196.90448500000002,196.90448500000002,196.20437760000004,199.81625540000005,j,0.6680105999998887,None,0,image1,4,image2,image1,"['low', 'high', 'low', 'low', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
32,0,32,j,0.4262061999997968,None,,,,,32,0,32,0,199.86969650000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.86221860000023,199.86969650000037,201.7212215000004,201.7212215000004,201.27111760000025,203.67847210000036,j,0.4262061999997968,None,10,image2,3,image2,image1,"['low', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
33,0,33,j,0.1352775999998812,None,,,,,33,0,33,0,203.7305993,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.7234241000001,203.7305993,205.68776320000006,205.68776320000006,205.5212507000001,208.05569260000038,j,0.1352775999998812,None,0,image1,2,image2,image1,"['high', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
34,0,34,None,,,,,,,34,0,34,0,208.15429410000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.14725150000004,208.15429410000024,210.90382190000037,210.90382190000037,209.67115000000013,211.90591940000013,None,,,,,,,,,,,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
35,0,35,f,0.5639468999997916,None,,,,,35,0,35,0,211.95500790000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.9478197000003,211.95500790000006,213.40459980000014,213.40459980000014,212.82085060000009,216.30661670000018,f,0.5639468999997916,None,10,image1,1,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
36,0,36,j,0.28731420000030994,None,,,,,36,0,36,0,216.35810660000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.3511692000002,216.35810660000016,217.6711803000003,217.6711803000003,217.35449370000015,219.5123209000003,j,0.28731420000030994,None,0,image1,0,image2,image1,"['low', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
37,0,37,f,0.26074130000006335,None,,,,,37,0,37,0,219.56508070000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.55804800000033,219.56508070000018,,220.68809310000006,220.40447510000013,222.54960700000038,f,0.26074130000006335,None,10,image2,-1,image2,image1,"['low', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
38,0,38,f,0.2719270000002325,None,,,,,38,0,38,0,222.6517328,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.6445288,222.6517328,,223.8043550000002,223.50449190000018,226.5464052000002,f,0.2719270000002325,None,0,image2,-2,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
39,0,39,f,0.5726331000000755,None,,,,,39,0,39,0,226.5981367000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.5910329000003,226.5981367000004,228.38798300000008,228.38798300000008,227.78791730000012,230.57620870000028,f,0.5726331000000755,None,0,image1,-3,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
40,0,40,j,0.3272242000002734,None,,,,,40,0,40,0,230.62811580000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.62100720000035,230.62811580000016,232.4878248,232.4878248,232.13772150000023,234.93504980000034,j,0.3272242000002734,None,0,image1,-4,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
41,0,41,f,0.34894069999973,None,,,,,41,0,41,0,234.97975020000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.97253580000006,234.97975020000013,237.1879484000001,237.1879484000001,236.82094700000016,239.03929880000032,f,0.34894069999973,None,0,image1,-5,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
42,0,42,f,0.46142760000020644,None,,,,,42,0,42,0,239.0917356,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.08448620000036,239.0917356,,240.27117420000013,239.78785070000004,242.2316796,f,0.46142760000020644,None,0,image1,-6,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
43,0,43,j,0.367873800000325,None,,,,,43,0,43,0,242.3324730000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.32538010000007,242.3324730000004,243.7210639,243.7210639,243.32105020000017,246.55574079999997,j,0.367873800000325,None,0,image1,-7,image2,image1,"['high', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
44,0,44,f,0.42252890000008847,None,,,,,44,0,44,0,246.6048039000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.59755280000036,246.6048039000002,248.8046314000003,248.8046314000003,248.35451280000007,250.6295269000002,f,0.42252890000008847,None,0,image1,-8,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
45,0,45,f,0.4218359000001328,None,,,,,45,0,45,0,250.6806502000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.67353170000024,250.6806502000004,,251.80445580000014,251.3545537,253.53195910000022,f,0.4218359000001328,None,0,image1,-9,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
46,0,46,j,0.29337479999958305,None,,,,,46,0,46,0,253.58056410000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.57332300000007,253.58056410000017,255.7045761000004,255.7045761000004,255.3877054000004,257.29736500000035,j,0.29337479999958305,None,0,image1,-10,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
47,0,47,j,0.35860290000027817,None,,,,,47,0,47,0,257.4010288000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.3940292000002,257.4010288000004,259.7378695000002,259.7378695000002,259.35444370000005,261.3813331000001,j,0.35860290000027817,None,0,image1,-11,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
48,0,48,f,1.2418459999998959,None,,,,,48,0,48,0,261.4346916000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.4272506000002,261.4346916000004,263.7378206000003,263.7378206000003,262.4710941000003,265.5224741000002,f,1.2418459999998959,None,10,image2,-12,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
49,0,49,f,0.4298512000000301,None,,,,,49,0,49,0,265.57206270000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.56495600000017,265.57206270000006,,266.6046588000004,266.15439080000033,268.8904958000003,f,0.4298512000000301,None,10,image2,-13,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
50,0,50,j,0.3179006999998819,None,,,,,50,0,50,0,268.9349535000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.9275243000002,268.9349535000001,,269.9210734000003,269.5712345000002,272.8461159000003,j,0.3179006999998819,None,10,image2,-14,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
51,0,51,f,0.32715799999959927,None,,,,,51,0,51,0,272.8893819,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.8826078000002,272.8893819,,273.90445020000016,273.5546081000002,276.45159220000005,f,0.32715799999959927,None,10,image2,-15,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
52,0,52,j,0.34070229999997537,None,,,,,52,0,52,0,276.55501930000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.54782890000024,276.55501930000037,,277.5877225000004,277.2211287,279.3955394000004,j,0.34070229999997537,None,0,image2,2,image1,image2,[],0.7,0.3,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
53,0,53,f,0.2991652000000613,None,,,,,53,0,53,0,279.43985380000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.43283180000026,279.43985380000004,281.5546448,281.5546448,281.23779200000035,283.77043870000034,f,0.2991652000000613,None,10,image2,1,image1,image2,['low'],0.7,0.3,78,001,2024-11-26_11h11.33.306,实验程序1.0,2024.2.4,60.01255462634428,2024-11-26 11h11.48.030327 +0800,
