thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,prac_key_resp.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
54,0,54,f,0.988970800000061,None,,,,,54,0,54,0,265.95346760000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.94379070000014,265.95346760000007,268.7321574,268.7321574,267.7156077000002,271.6630534000001,f,0.988970800000061,None,0,image1,3,image1,image2,"['low', 'low', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
55,0,55,f,1.1515538000001015,None,,,,,55,0,55,0,271.7158284000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.7058026000002,271.7158284000002,273.61542380000014,273.61542380000014,272.43218820000016,275.8160283000002,f,1.1515538000001015,None,0,image1,2,image1,image2,"['low', 'low', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
56,0,56,j,0.7750524000000496,None,,,,,56,0,56,0,275.9296363000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.9194272000002,275.9296363000001,277.66573130000006,277.66573130000006,276.8653362,279.93113170000015,j,0.7750524000000496,None,0,image1,1,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
57,0,57,j,0.4817317000001822,None,,,,,57,0,57,0,279.98289120000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.9740889000002,279.98289120000004,282.4986544000001,282.4986544000001,281.9992274000001,284.6064382000002,j,0.4817317000001822,None,0,image2,0,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
58,0,58,f,0.7325837999999294,None,,,,,58,0,58,0,284.6570694000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.64832560000013,284.6570694000002,286.8825948000001,286.8825948000001,286.1322354000001,289.80845210000007,f,0.7325837999999294,None,10,image1,5,image2,image1,[],0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
59,0,59,j,0.4520480999999563,None,,,,,59,0,59,0,289.8676709000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.85646610000003,289.8676709000001,,291.0155439,290.5322828000001,292.6863614000001,j,0.4520480999999563,None,0,image1,4,image2,image1,['low'],0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
60,0,60,j,0.5829212999999527,None,,,,,60,0,60,0,292.7381511000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.72930500000007,292.7381511000001,294.2660462000001,294.2660462000001,293.6656059000002,295.77066230000014,j,0.5829212999999527,None,10,image1,3,image2,image1,"['low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
61,0,61,j,0.6852865000000747,None,,,,,61,0,61,0,295.8212492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.81228320000014,295.8212492,298.1986035,298.1986035,297.48309270000004,299.76867560000005,j,0.6852865000000747,None,10,image1,2,image2,image1,"['low', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
62,0,62,f,1.0044502999999168,None,,,,,62,0,62,0,299.8188319000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.8100297000001,299.8188319000001,302.1652121000002,302.1652121000002,301.1326356000002,304.81093480000004,f,1.0044502999999168,None,0,image1,1,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
63,0,63,f,0.748431200000141,None,,,,,63,0,63,0,304.86514780000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.85595820000003,304.86514780000016,307.13233860000014,307.13233860000014,306.36519420000013,308.9285676000002,f,0.748431200000141,None,10,image2,0,image2,image1,"['low', 'low', 'low', 'low', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
64,0,64,j,0.5243557999999666,None,,,,,64,0,64,0,308.97967530000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.9706208,308.97967530000005,311.082171,311.082171,310.5321041000002,314.0125942000002,j,0.5243557999999666,None,0,image2,-1,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
65,0,65,j,0.50964880000015,None,,,,,65,0,65,0,314.1264173000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.1172381000001,314.1264173000002,316.4319148000002,316.4319148000002,315.89930930000014,318.93456330000004,j,0.50964880000015,None,10,image2,-2,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
66,0,66,f,0.4862133999999969,None,,,,,66,0,66,0,318.9866107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.97697500000004,318.9866107,,320.1985737,319.6822217000001,323.14179690000014,f,0.4862133999999969,None,10,image2,-3,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
67,0,67,f,0.5717632000000776,None,,,,,67,0,67,0,323.19254490000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.18367750000016,323.19254490000003,324.9652586000002,324.9652586000002,324.3652718000001,327.14286430000016,f,0.5717632000000776,None,10,image2,8,image1,image2,[],0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
68,0,68,f,0.809163000000126,None,,,,,68,0,68,0,327.194117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.18534580000005,327.194117,329.2321991000001,329.2321991000001,328.39897670000005,330.95405330000017,f,0.809163000000126,None,10,image2,7,image1,image2,['low'],0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
69,0,69,None,,,,,,,69,0,69,0,331.0705449000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0619074000001,331.0705449000002,333.0652480000001,333.0652480000001,331.8152291000001,334.0675024000002,None,,,,,,,,,,,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
70,0,70,j,0.4988571999999749,None,,,,,70,0,70,0,334.1190078000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.11002410000015,334.1190078000002,336.48258110000006,336.48258110000006,335.9652818000002,338.44982760000016,j,0.4988571999999749,None,0,image2,6,image1,image2,"['low', 'low']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
71,0,71,j,0.558593399999836,None,,,,,71,0,71,0,338.5003846000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.4914861000002,338.5003846000002,339.8659236000001,339.8659236000001,339.28225940000016,342.20525840000005,j,0.558593399999836,None,0,image2,5,image1,image2,"['low', 'low', 'low']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
72,0,72,j,0.7084909000000152,None,,,,,72,0,72,0,342.2576911000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.24808640000015,342.2576911000001,344.24882820000016,344.24882820000016,343.5153908000002,347.1259221,j,0.7084909000000152,None,10,image1,4,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
73,0,73,j,0.723326199999974,None,,,,,73,0,73,0,347.1765150000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.16776920000007,347.1765150000001,349.28190540000014,349.28190540000014,348.53320900000017,350.95174900000006,j,0.723326199999974,None,10,image1,3,image1,image2,"['low', 'low', 'low', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
74,0,74,j,0.5986910000001444,None,,,,,74,0,74,0,351.08205880000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.0723065000002,351.08205880000014,352.91666550000014,352.91666550000014,352.29876750000017,355.8574897000001,j,0.5986910000001444,None,10,image1,2,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
75,0,75,j,0.4047783000000891,None,,,,,75,0,75,0,355.9081080000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.8993537000001,355.9081080000001,357.94868610000003,357.94868610000003,357.51573180000014,360.1058263,j,0.4047783000000891,None,0,image1,1,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
76,0,76,None,,,,,,,76,0,76,0,360.1576908000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.1489779000001,360.1576908000002,362.7155226000002,362.7155226000002,361.4823226000001,363.7171842,None,,,,,,,,,,,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
77,0,77,f,0.5005745999999363,None,,,,,77,0,77,0,363.7687717000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.75996350000014,363.7687717000001,365.0488556,365.0488556,364.5160850000002,367.9590641000002,f,0.5005745999999363,None,10,image1,11,image2,image1,[],0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
78,0,78,f,0.5881990000000314,None,,,,,78,0,78,0,368.0751685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0663806,368.0751685,369.34886530000017,369.34886530000017,368.7321432000001,371.3619279000002,f,0.5881990000000314,None,10,image1,10,image2,image1,['low'],0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
79,0,79,j,0.7223496000001433,None,,,,,79,0,79,0,371.4125204000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.40377480000006,371.4125204000002,374.1152569000001,374.1152569000001,373.36559950000014,376.3973767,j,0.7223496000001433,None,0,image1,9,image2,image1,"['low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
80,0,80,j,0.46492369999987204,None,,,,,80,0,80,0,376.4492888000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.43922640000005,376.4492888000002,378.53199970000014,378.53199970000014,378.0487468000001,381.04442500000005,j,0.46492369999987204,None,10,image2,8,image2,image1,"['low', 'low', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
81,0,81,j,0.44845680000003085,None,,,,,81,0,81,0,381.0953571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.08641150000017,381.0953571,382.66528730000005,382.66528730000005,382.19924590000005,385.0155436,j,0.44845680000003085,None,0,image2,7,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
82,0,82,j,0.6303656000000046,None,,,,,82,0,82,0,385.0663134000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.05742510000005,385.0663134000001,387.3318995000002,387.3318995000002,386.6829663000001,389.7408279000001,j,0.6303656000000046,None,10,image2,6,image2,image1,"['low', 'low', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
83,0,83,j,0.5592643999998472,None,,,,,83,0,83,0,389.8571605000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.8473785000001,389.8571605000002,392.2322051000001,392.2322051000001,391.64877560000014,394.22318770000015,j,0.5592643999998472,None,10,image2,5,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
84,0,84,j,0.4038272999998753,None,,,,,84,0,84,0,394.27456300000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.2656453000002,394.27456300000017,396.1822913000001,396.1822913000001,395.7487218000001,398.3403665000001,j,0.4038272999998753,None,0,image2,4,image2,image1,"['low', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
85,0,85,f,0.581188500000053,None,,,,,85,0,85,0,398.39224860000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.3835401000001,398.39224860000013,400.7320978,400.7320978,400.13188950000017,402.68962020000004,f,0.581188500000053,None,0,image2,3,image2,image1,"['high', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
86,0,86,j,0.43165539999995417,None,,,,,86,0,86,0,402.7404571000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.7314811000001,402.7404571000002,,403.91522740000005,403.4655361,406.2183543000001,j,0.43165539999995417,None,10,image1,2,image2,image1,"['high', 'high', 'high', 'high', 'high', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
87,0,87,j,0.5821654999999737,None,,,,,87,0,87,0,406.33258250000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.3239777000001,406.33258250000017,407.68188480000003,407.68188480000003,407.0819981000002,409.46126990000016,j,0.5821654999999737,None,0,image1,1,image2,image1,"['high', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
88,0,88,j,0.7739662000001317,None,,,,,88,0,88,0,409.5124449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.5029662000002,409.5124449,411.0823379000001,411.0823379000001,410.2821388000002,414.0302353000002,j,0.7739662000001317,None,0,image2,0,image2,image1,"['high', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
89,0,89,j,0.6152356999998574,None,,,,,89,0,89,0,414.0807566000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.0720996,414.0807566000001,416.49873990000015,416.49873990000015,415.8656019,419.2623569000002,j,0.6152356999998574,None,10,image1,-1,image2,image1,"['high', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
90,0,90,j,0.347940699999981,None,,,,,90,0,90,0,419.31322150000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.30432050000013,419.31322150000005,421.5488487,421.5488487,421.18214120000016,424.2116277,j,0.347940699999981,None,0,image1,-2,image2,image1,"['high', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
91,0,91,j,0.7853701000001365,None,,,,,91,0,91,0,424.26272370000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.25371600000017,424.26272370000015,425.6330879000002,425.6330879000002,424.8152844000001,427.9113198,j,0.7853701000001365,None,0,image2,-3,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
92,0,92,f,1.064807700000074,None,,,,,92,0,92,0,428.0290714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.0192773000001,428.0290714,430.29870760000017,430.29870760000017,429.2158958,431.79756670000006,f,1.064807700000074,None,0,image1,-4,image2,image1,"['low', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
93,0,93,j,0.42626399999994646,None,,,,,93,0,93,0,431.8486078000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.83955390000006,431.8486078000001,434.04934530000014,434.04934530000014,433.59873460000017,436.4193730000002,j,0.42626399999994646,None,0,image1,-5,image2,image1,"['high', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
94,0,94,None,,,,,,,94,0,94,0,436.470231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.46157600000015,436.470231,438.5485985,438.5485985,437.29876220000006,439.5513367000001,None,,,,,,,,,,,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
95,0,95,f,0.428389000000152,None,,,,,95,0,95,0,439.60232140000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.5935856000001,439.60232140000016,,440.7819405,440.3318585000002,442.31442790000006,f,0.428389000000152,None,0,image2,-6,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
96,0,96,j,0.3772666999998364,None,,,,,96,0,96,0,442.36567620000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.3557896000002,442.36567620000005,444.4152755,444.4152755,444.0153154000002,446.40511420000007,j,0.3772666999998364,None,10,image1,-7,image2,image1,"['low', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
97,0,97,j,0.37341459999993276,None,,,,,97,0,97,0,446.4576615000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.4476588,446.4576615000001,,447.51544230000013,447.11522020000007,449.4942933000002,j,0.37341459999993276,None,0,image1,-8,image2,image1,"['high', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
98,0,98,f,0.5673974000001181,None,,,,,98,0,98,0,449.5452644000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.53609860000006,449.5452644000002,451.8488011000002,451.8488011000002,451.24943210000015,453.64986550000003,f,0.5673974000001181,None,10,image2,-9,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
99,0,99,j,0.6246727999998711,None,,,,,99,0,99,0,453.7008066000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.6918734000001,453.7008066000001,,454.89914650000014,454.24880110000004,457.08822370000007,j,0.6246727999998711,None,0,image2,-10,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
100,0,100,j,0.44798739999987447,None,,,,,100,0,100,0,457.13786500000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.1290180000001,457.13786500000015,458.5486516000001,458.5486516000001,458.08212060000005,461.1346942,j,0.44798739999987447,None,10,image2,-11,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
101,0,101,f,0.5980592999999317,None,,,,,101,0,101,0,461.25063750000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.24162850000016,461.25063750000004,463.13207780000016,463.13207780000016,462.51528040000017,465.83614190000003,f,0.5980592999999317,None,0,image2,-12,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
102,0,102,f,0.9477434000000358,None,,,,,102,0,102,0,465.88742820000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.87824620000015,465.88742820000016,467.9320452000002,467.9320452000002,466.9658082000001,470.53535650000003,f,0.9477434000000358,None,10,image2,1,image1,image2,[],0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
103,0,103,j,0.3653380000000652,None,,,,,103,0,103,0,470.5862599000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.5771939000001,470.5862599000002,472.2818354000001,472.2818354000001,471.8993997,474.77224390000015,j,0.3653380000000652,None,0,image1,0,image1,image2,['high'],0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
104,0,104,j,0.8313654999999471,None,,,,,104,0,104,0,474.8261828000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.81620940000016,474.8261828000002,476.7151868000001,476.7151868000001,475.8654792000002,478.4621105000001,j,0.8313654999999471,None,0,image2,-1,image1,image2,"['high', 'low']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
105,0,105,f,0.8166447000000971,None,,,,,105,0,105,0,478.5808416000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.57139200000006,478.5808416000002,480.0988645,480.0988645,479.2654076000001,482.9085050000001,f,0.8166447000000971,None,0,image2,-2,image1,image2,"['high', 'low', 'low']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
106,0,106,j,0.6816820999999891,None,,,,,106,0,106,0,482.95932590000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.95037720000005,482.95932590000007,484.53227100000004,484.53227100000004,483.8318637000002,486.32673620000014,j,0.6816820999999891,None,10,image1,-3,image1,image2,"['high', 'low', 'low', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
107,0,107,j,0.536161500000162,None,,,,,107,0,107,0,486.37778230000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.36908790000007,486.37778230000004,487.98275880000006,487.98275880000006,487.41548510000007,489.77832060000014,j,0.536161500000162,None,10,image1,-4,image1,image2,"['high', 'low', 'low', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
108,0,108,j,1.1571564000000762,None,,,,,108,0,108,0,489.82982170000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.8202381000001,489.82982170000014,491.8821396000001,491.8821396000001,490.6988024000002,493.9639803,j,1.1571564000000762,None,10,image2,-5,image1,image2,"['high', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
109,0,109,None,,,,,,,109,0,109,0,494.0161664000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.0072397000001,494.0161664000002,497.24870250000004,497.24870250000004,495.9985651000002,498.2505241000001,None,,,,,,,,,,,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
110,0,110,f,0.6313245000001189,None,,,,,110,0,110,0,498.36829150000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.3594204000001,498.36829150000017,500.3487775000001,500.3487775000001,499.69871520000015,501.9425917000001,f,0.6313245000001189,None,10,image1,-6,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
111,0,111,j,0.4527336999999534,None,,,,,111,0,111,0,501.9948931000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.9855662,501.9948931000001,504.4160069000002,504.4160069000002,503.93165220000014,506.7438681000001,j,0.4527336999999534,None,10,image1,-7,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
112,0,112,f,0.9330219000000852,None,,,,,112,0,112,0,506.7956557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.7869237,506.7956557,508.6486387,508.6486387,507.69876420000014,510.37786100000017,f,0.9330219000000852,None,10,image1,3,image2,image1,[],0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
113,0,113,j,0.790746899999931,None,,,,,113,0,113,0,510.4298278000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.42069370000013,510.4298278000001,512.8830242000001,512.8830242000001,512.0654495000001,514.4855443000001,j,0.790746899999931,None,10,image1,2,image2,image1,['low'],0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
