thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,prac_key_resp.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
119,0,119,f,0.3215447000002314,None,,,,,119,0,119,0,549.2400579999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.2315283999997,549.2400579999994,,550.1977926,549.8480468000016,551.9387910000005,f,0.3215447000002314,None,0,image1,4,image2,image1,"['low', 'high', 'low', 'high', 'high', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
120,0,120,j,0.4978699000021152,None,,,,,120,0,120,0,551.9947241000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.9863759,551.9947241000009,553.7646335999998,553.7646335999998,553.2481093000024,555.9342928000005,j,0.4978699000021152,None,0,image2,3,image2,image1,"['high', 'low', 'high', 'high', 'low', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
121,0,121,j,0.6615946000019903,None,,,,,121,0,121,0,555.9818206000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.9733870000018,555.9818206000018,558.2147347999999,558.2147347999999,557.5313817000024,560.4802464000022,j,0.6615946000019903,None,0,image1,2,image2,image1,"['low', 'high', 'high', 'low', 'high', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
122,0,122,j,1.065332699999999,None,,,,,122,0,122,0,560.5333387999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.5247479000027,560.5333387999999,563.1480677,563.1480677,562.0647113000014,565.822303500001,j,1.065332699999999,None,10,image2,1,image2,image1,"['high', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
123,0,123,f,0.39262089999829186,None,,,,,123,0,123,0,565.9300242000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.9216011999997,565.9300242000027,567.4979903000021,567.4979903000021,567.0811785000005,570.2199188000013,f,0.39262089999829186,None,10,image2,0,image2,image1,"['high', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
124,0,124,j,0.7217636000023049,None,,,,,124,0,124,0,570.2740221999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.2656382999994,570.2740221999993,572.9980094999992,572.9980094999992,572.2479802000016,575.6910900000003,j,0.7217636000023049,None,0,image2,-1,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
125,0,125,j,0.4791408999990381,None,,,,,125,0,125,0,575.7448015000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.7365652000008,575.7448015000009,577.4313579000009,577.4313579000009,576.9313425,580.2015510000019,j,0.4791408999990381,None,10,image1,-2,image2,image1,"['high', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
126,0,126,j,0.4311641000022064,None,,,,,126,0,126,0,580.2552338999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.2469215000019,580.2552338999994,581.9813371000018,581.9813371000018,581.5314338999997,584.761537800001,j,0.4311641000022064,None,10,image1,-3,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
127,0,127,j,0.726825399997324,None,,,,,127,0,127,0,584.8139518999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.8050839999996,584.8139518999997,587.115690300001,587.115690300001,586.3147650999999,589.6031672000026,j,0.726825399997324,None,10,image1,-4,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
128,0,128,f,0.4227473999999347,None,,,,,128,0,128,0,589.6548817000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.6466121000012,589.6548817000003,591.5813897000007,591.5813897000007,591.1313617000014,593.1693364999992,f,0.4227473999999347,None,0,image1,-5,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
129,0,129,f,0.3757958999995026,None,,,,,129,0,129,0,593.2154415000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.2068605000022,593.2154415000005,594.6982095000021,594.6982095000021,594.2981419000025,596.2374366000004,f,0.3757958999995026,None,10,image2,-6,image2,image1,"['high', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
130,0,130,j,0.38347499999872525,None,,,,,130,0,130,0,596.2909268000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.2826612000026,596.2909268000003,598.497921000002,598.497921000002,598.0979810000026,599.9869104000027,j,0.38347499999872525,None,10,image2,-7,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
131,0,131,f,0.3676911000002292,None,,,,,131,0,131,0,600.0378359999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0296373000019,600.0378359999995,601.6980898000002,601.6980898000002,601.2981595000019,603.8607080000002,f,0.3676911000002292,None,10,image2,-8,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
132,0,132,f,0.41762050000033923,None,,,,,132,0,132,0,603.9658825000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.9573531000024,603.9658825000006,605.2981351000017,605.2981351000017,604.8481221000002,608.1515744999997,f,0.41762050000033923,None,0,image2,-9,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
133,0,133,f,1.4035014000000956,None,,,,,133,0,133,0,608.2033738000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.1950628000013,608.2033738000027,610.431371900002,610.431371900002,608.9980269000007,613.1996894000004,f,1.4035014000000956,None,0,image1,-10,image2,image1,"['low', 'high', 'high', 'high', 'high', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
134,0,134,f,0.7161391000008734,None,,,,,134,0,134,0,613.2512160000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.2426268000017,613.2512160000006,614.5148160999997,614.5148160999997,613.781498100001,616.9887004000011,f,0.7161391000008734,None,10,image2,8,image1,image2,[],0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
135,0,135,f,0.5781860999995843,None,,,,,135,0,135,0,617.0402362000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0320389000008,617.0402362000023,619.2648291000005,619.2648291000005,618.6645645999997,621.8412005999999,f,0.5781860999995843,None,0,image2,7,image1,image2,['low'],0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
136,0,136,j,1.0564804000023287,None,,,,,136,0,136,0,621.9524192000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.9440996000012,621.9524192000026,623.9481621000014,623.9481621000014,622.8645180999993,625.8223691999992,j,1.0564804000023287,None,0,image2,6,image1,image2,"['low', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
137,0,137,j,0.6894327999980305,None,,,,,137,0,137,0,625.8763604000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.8680101999998,625.8763604000014,628.5648351000018,628.5648351000018,627.8480589000028,630.4950265000007,j,0.6894327999980305,None,10,image1,5,image1,image2,"['low', 'low', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
138,0,138,j,0.42709199999808334,None,,,,,138,0,138,0,630.5417837000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.5334548999999,630.5417837000023,632.6647110000013,632.6647110000013,632.2147968000027,634.3707121000007,j,0.42709199999808334,None,10,image1,4,image1,image2,"['low', 'low', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
139,0,139,j,0.5011459999986982,None,,,,,139,0,139,0,634.4243951000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.4160967999997,634.4243951000026,636.0980643000003,636.0980643000003,635.5648427000015,638.5790333000004,j,0.5011459999986982,None,10,image1,3,image1,image2,"['low', 'low', 'high', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
140,0,140,j,0.4725700999988476,None,,,,,140,0,140,0,638.6309949000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.6225302000021,638.6309949000024,640.5979389000022,640.5979389000022,640.0981549000026,643.1495608000005,j,0.4725700999988476,None,0,image1,2,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
141,0,141,j,0.4520656999993662,None,,,,,141,0,141,0,643.2590949000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.2509774999999,643.2590949000005,,644.4981066,644.0146492000022,646.2185677000016,j,0.4520656999993662,None,10,image2,1,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
142,0,142,j,0.5456259999991744,None,,,,,142,0,142,0,646.2700812000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.2615469000011,646.2700812000003,647.831349600001,647.831349600001,647.2648031999997,649.7897298000025,j,0.5456259999991744,None,0,image2,0,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
143,0,143,f,0.3790871999990486,None,,,,,143,0,143,0,649.8440852000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.8357163000001,649.8440852000022,652.2147791999996,652.2147791999996,651.8148228999999,655.0567059999994,f,0.3790871999990486,None,10,image1,-1,image1,image2,"['high', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
144,0,144,j,0.43705929999850923,None,,,,,144,0,144,0,655.1099924000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.101613400002,655.1099924000009,656.4313234000001,656.4313234000001,655.964723000001,658.5257158000022,j,0.43705929999850923,None,10,image1,-2,image1,image2,"['high', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
145,0,145,f,0.44476509999731206,None,,,,,145,0,145,0,658.6281319000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.6199785999997,658.6281319000009,,659.6481636000026,659.1814817000013,661.1265528000004,f,0.44476509999731206,None,10,image1,-3,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
146,0,146,f,0.45869930000117165,None,,,,,146,0,146,0,661.1771833999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.1686477000003,661.1771833999992,662.8980069999998,662.8980069999998,662.4148907000017,665.2465071000006,f,0.45869930000117165,None,10,image1,-4,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
147,0,147,f,0.4151825999979337,None,,,,,147,0,147,0,665.2925566000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.2842831000016,665.2925566000013,667.7313457000018,667.7313457000018,667.2981304999994,669.5471763000023,f,0.4151825999979337,None,10,image1,6,image2,image1,[],0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
148,0,148,j,0.5018452999975125,None,,,,,148,0,148,0,669.5997535000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.5912553000016,669.5997535000024,670.8813668000003,670.8813668000003,670.3481683000027,672.5262591000028,j,0.5018452999975125,None,10,image1,5,image2,image1,['low'],0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
149,0,149,j,0.5589405999999144,None,,,,,149,0,149,0,672.5787309000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.5703068000003,672.5787309000007,674.4981007999995,674.4981007999995,673.9147602000012,677.1001305000027,j,0.5589405999999144,None,0,image1,4,image2,image1,"['low', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
150,0,150,j,0.5208667999977479,None,,,,,150,0,150,0,677.2098134000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.2015436000002,677.2098134000007,678.8314855000026,678.8314855000026,678.2814261999993,680.9928435000002,j,0.5208667999977479,None,0,image2,3,image2,image1,"['low', 'low', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
151,0,151,f,0.9266940999987128,None,,,,,151,0,151,0,681.0439355000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.0356915000011,681.0439355000017,683.6813254000008,683.6813254000008,682.7312641000026,686.5227283999993,f,0.9266940999987128,None,10,image2,2,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
152,0,152,j,0.5830357000013464,None,,,,,152,0,152,0,686.5763011000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.5678197000016,686.5763011000017,688.9148239000024,688.9148239000024,688.3148070000025,690.6245295000008,j,0.5830357000013464,None,0,image2,1,image2,image1,"['low', 'low', 'high', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
153,0,153,j,0.48560619999989285,None,,,,,153,0,153,0,690.6776682000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.669322400001,690.6776682000018,692.8480976999999,692.8480976999999,692.3315187000007,694.8665665000008,j,0.48560619999989285,None,0,image1,0,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
154,0,154,j,0.5582390999989002,None,,,,,154,0,154,0,694.9793534000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.9710067000015,694.9793534000019,,696.1147426999996,695.5315210000008,698.8109648000027,j,0.5582390999989002,None,10,image2,-1,image2,image1,"['low', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
155,0,155,j,0.6196746999994502,None,,,,,155,0,155,0,698.8622895000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.8538196000009,698.8622895000008,700.2482289,700.2482289,699.5981482999996,703.0641873999994,j,0.6196746999994502,None,10,image2,8,image1,image2,[],0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
156,0,156,f,0.9681815000003553,None,,,,,156,0,156,0,703.1184552000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.1100200000001,703.1184552000013,706.0815134000004,706.0815134000004,705.0815211000008,708.7014696000006,f,0.9681815000003553,None,0,image2,7,image1,image2,['low'],0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
157,0,157,f,0.7357472000003327,None,,,,,157,0,157,0,708.7532334999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.7449006000024,708.7532334999996,711.0481792000028,711.0481792000028,710.2814615000025,712.9746945000006,f,0.7357472000003327,None,10,image2,6,image1,image2,"['low', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
158,0,158,j,1.012295799999265,None,,,,,158,0,158,0,713.0266207999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.0183421000002,713.0266207999994,715.6314404000004,715.6314404000004,714.5979656000018,718.2645847000022,j,1.012295799999265,None,0,image2,5,image1,image2,"['low', 'low', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
159,0,159,f,0.35531230000196956,None,,,,,159,0,159,0,718.3714018999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.3633456999996,718.3714018999999,719.7980435999998,719.7980435999998,719.4148184000005,721.5130286999993,f,0.35531230000196956,None,10,image1,4,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
160,0,160,j,0.3551765999982308,None,,,,,160,0,160,0,721.5585272000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.5502926000008,721.5585272000026,,722.798235000002,722.4146399000019,725.5080961999993,j,0.3551765999982308,None,10,image1,3,image1,image2,"['low', 'low', 'low', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
161,0,161,f,0.48042139999961364,None,,,,,161,0,161,0,725.5620503999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.5536313000011,725.5620503999999,727.5814219000022,727.5814219000022,727.0815036999993,729.7288406000007,f,0.48042139999961364,None,10,image1,2,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
162,0,162,f,0.7300880999973742,None,,,,,162,0,162,0,729.7815120000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.7729906999994,729.7815120000014,731.7648446000021,731.7648446000021,731.0147548999994,733.3830903000016,f,0.7300880999973742,None,10,image1,1,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
163,0,163,j,0.37822349999987637,None,,,,,163,0,163,0,733.4943421000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.4862080000021,733.4943421000025,735.0315034000014,735.0315034000014,734.6314173999999,736.7433425000017,j,0.37822349999987637,None,0,image1,6,image2,image1,[],0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
164,0,164,f,0.39096889999927953,None,,,,,164,0,164,0,736.7963374999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.7878163000023,736.7963374999999,,737.9313839999995,737.5148876000021,740.4981427999992,f,0.39096889999927953,None,0,image2,5,image2,image1,['high'],0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
165,0,165,j,0.35232080000059796,None,,,,,165,0,165,0,740.5444605000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.5361587000007,740.5444605000012,742.0648395999997,742.0648395999997,741.6814728000027,744.1636847000009,j,0.35232080000059796,None,10,image2,4,image2,image1,"['high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
166,0,166,f,0.6689143000003241,None,,,,,166,0,166,0,744.2172004999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.2085420000003,744.2172004999993,746.2481055000026,746.2481055000026,745.5481634999996,749.1770904000005,f,0.6689143000003241,None,10,image2,3,image2,image1,"['high', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
167,0,167,f,0.4150085000001127,None,,,,,167,0,167,0,749.2330121000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.2245375999992,749.2330121000014,751.1482276999996,751.1482276999996,750.7148190000007,753.6905609000023,f,0.4150085000001127,None,10,image2,2,image2,image1,"['high', 'high', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
168,0,168,j,0.35431319999770494,None,,,,,168,0,168,0,753.7965552999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.7879829000012,753.7965552999995,755.6148033999998,755.6148033999998,755.2314563,757.3852339000005,j,0.35431319999770494,None,10,image2,1,image2,image1,"['high', 'high', 'high', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
169,0,169,f,0.36190020000140066,None,,,,,169,0,169,0,757.437722300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.4292341,757.437722300001,759.4314650000015,759.4314650000015,759.048244900001,761.7581610000016,f,0.36190020000140066,None,10,image2,5,image1,image2,['low'],0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
170,0,170,j,0.36824479999995674,None,,,,,170,0,170,0,761.8091061000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.8007857000011,761.8091061000014,763.0981396999996,763.0981396999996,762.6980607000005,765.4975682000004,j,0.36824479999995674,None,10,image2,4,image1,image2,"['low', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
171,0,171,f,0.2880981999987853,None,,,,,171,0,171,0,765.5439889000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.5353625999996,765.5439889000008,766.997993500001,766.997993500001,766.6814225000016,769.4836297000002,f,0.2880981999987853,None,0,image2,3,image1,image2,"['low', 'low', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
172,0,172,j,0.4482599000002665,None,,,,,172,0,172,0,769.5303555999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.5212668000022,769.5303555999999,771.1312698000002,771.1312698000002,770.6646847000011,772.6624440000014,j,0.4482599000002665,None,0,image1,2,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
173,0,173,j,0.37990350000109174,None,,,,,173,0,173,0,772.7709627000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.7625700000026,772.7709627000004,774.3982056000023,774.3982056000023,773.9982297000024,777.0482174999997,j,0.37990350000109174,None,0,image2,1,image1,image2,"['low', 'low', 'low', 'high', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
174,0,174,j,0.49205799999981537,None,,,,,174,0,174,0,777.0940177000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.0855536000017,777.0940177000011,779.098152300001,779.098152300001,778.5813966000023,782.0669588000019,j,0.49205799999981537,None,10,image1,0,image1,image2,"['low', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
175,0,175,j,0.41183149999778834,None,,,,,175,0,175,0,782.1184039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.1097943000022,782.1184039,783.6150478000018,783.6150478000018,783.1817542999997,786.1741967000016,j,0.41183149999778834,None,10,image1,-1,image1,image2,"['low', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
176,0,176,j,0.45490959999733604,None,,,,,176,0,176,0,786.2272948999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.2189347999993,786.2272948999998,,787.3981901000006,786.9148467000014,789.2662498000027,j,0.45490959999733604,None,0,image1,-2,image1,image2,"['low', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
