thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_image1.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
57,0,57,f,0.5242760999972234,None,,,,,57,0,57,0,265.7388006999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.73053629999777,265.7388006999972,268.029975999998,268.029975999998,267.4800457999954,269.70321899999544,f,0.5242760999972234,None,10,image1,7,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
58,0,58,j,0.3448953999977675,None,,,,,58,0,58,0,269.7541937999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.74587329999486,269.7541937999995,271.7301456999994,271.7301456999994,271.3633234999943,274.47518379999383,j,0.3448953999977675,None,0,image1,6,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
59,0,59,j,0.5771697999953176,None,,,,,59,0,59,0,274.52608319999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.51779809999425,274.52608319999854,276.14686329999677,276.14686329999677,275.54650859999674,278.7371129999956,j,0.5771697999953176,None,0,image1,5,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
60,0,60,f,0.5242284999985714,None,,,,,60,0,60,0,278.78993019999325,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.7815810999964,278.78993019999325,,280.03009519999614,279.480098299995,282.90834039999754,f,0.5242284999985714,None,10,image2,4,image1,image2,"['high', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
61,0,61,f,0.382586400002765,None,,,,,61,0,61,0,283.0036177000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.99534819999826,283.0036177000002,284.99676749999344,284.99676749999344,284.59688989999995,287.2287661999944,f,0.382586400002765,None,10,image2,3,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
62,0,62,f,0.37198759999591857,None,,,,,62,0,62,0,287.28342669999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.2748450999934,287.28342669999984,288.8801717999959,288.8801717999959,288.48013839999476,291.4525460999939,f,0.37198759999591857,None,10,image2,2,image1,image2,"['high', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
63,0,63,j,0.42772909999621334,None,,,,,63,0,63,0,291.5042117999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.4959668999945,291.5042117999983,293.53012649999437,293.53012649999437,293.0801468999998,295.67059199999494,j,0.42772909999621334,None,0,image2,1,image1,image2,"['high', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
64,0,64,f,0.7689061000055517,None,,,,,64,0,64,0,295.7176488999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.7093192999964,295.7176488999976,297.5466069999966,297.5466069999966,296.74675359999674,300.46246089999477,f,0.7689061000055517,None,0,image2,0,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
65,0,65,j,0.2967036999980337,None,,,,,65,0,65,0,300.56813029999466,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.56012879999616,300.56813029999466,302.4801152999935,302.4801152999935,302.16341109999485,304.30972589999874,j,0.2967036999980337,None,10,image2,-1,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
66,0,66,f,0.7892347000015434,None,,,,,66,0,66,0,304.3625542999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.35396539999783,304.3625542999944,306.26340199999686,306.26340199999686,305.44683319999604,308.6131776999973,f,0.7892347000015434,None,10,image2,-2,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
67,0,67,f,0.4652762999976403,None,,,,,67,0,67,0,308.66046559999813,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.6520747999966,308.66046559999813,311.01340929999424,311.01340929999424,310.5300922999959,312.8361795999954,f,0.4652762999976403,None,0,image2,-3,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
68,0,68,j,0.2980011000036029,None,,,,,68,0,68,0,312.89247319999413,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.8841542999944,312.89247319999413,314.8139934999999,314.8139934999999,314.4972151999973,316.95717659999355,j,0.2980011000036029,None,10,image1,-4,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
69,0,69,j,0.48115580000012415,None,,,,,69,0,69,0,317.01143749999756,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.0028103000004,317.01143749999756,318.630089899998,318.630089899998,318.1299838999985,320.69497159999446,j,0.48115580000012415,None,10,image2,-5,image1,image2,"['low', 'low', 'low', 'low', 'high', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
70,0,70,j,1.060359299997799,None,,,,,70,0,70,0,320.7974919999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.78894279999804,320.7974919999979,323.3634083999932,323.3634083999932,322.28014379999513,325.06736019999516,j,1.060359299997799,None,0,image2,-6,image1,image2,"['low', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
71,0,71,f,0.4454786999995122,None,,,,,71,0,71,0,325.12167779999436,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.11316839999927,325.12167779999436,326.91335109999636,326.91335109999636,326.4465480999934,329.1435150999969,f,0.4454786999995122,None,0,image2,-7,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
72,0,72,j,0.28481290000490844,None,,,,,72,0,72,0,329.1902051999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.18186689999857,329.1902051999932,330.7632727999953,330.7632727999953,330.4468834999934,332.26020239999343,j,0.28481290000490844,None,0,image2,-8,image1,image2,"['low', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
73,0,73,j,0.6114615999977104,None,,,,,73,0,73,0,332.31247939999594,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.30387679999694,332.31247939999594,333.69675189999543,333.69675189999543,333.0634599999976,335.2931027999948,j,0.6114615999977104,None,10,image1,-9,image1,image2,"['high', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
74,0,74,j,0.33296940000582254,None,,,,,74,0,74,0,335.3993741999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.3914678999936,335.3993741999948,336.9968351999996,336.9968351999996,336.6466610999996,338.83018119999906,j,0.33296940000582254,None,0,image1,-10,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
75,0,75,f,0.2940082999994047,None,,,,,75,0,75,0,338.8832756999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.87489309999364,338.8832756999982,340.9466567999989,340.9466567999989,340.6300914999956,342.49833759999456,f,0.2940082999994047,None,10,image2,-11,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
76,0,76,f,0.3717453999997815,None,,,,,76,0,76,0,342.5520030999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.54313049999473,342.5520030999978,344.29671029999736,344.29671029999736,343.8966822000002,345.8765163999997,f,0.3717453999997815,None,0,image2,-12,image1,image2,"['low', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
77,0,77,j,0.294010800003889,None,,,,,77,0,77,0,345.92754859999695,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.9191662999947,345.92754859999695,347.7132281999948,347.7132281999948,347.39686589999474,349.82365699999355,j,0.294010800003889,None,0,image2,-13,image1,image2,"['low', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
78,0,78,f,0.4142619000049308,None,,,,,78,0,78,0,349.8753444999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.8670418999973,349.8753444999966,,351.0301263999936,350.59687329999724,352.9465457999977,f,0.4142619000049308,None,10,image1,-14,image1,image2,"['high', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
79,0,79,f,0.34158860000025015,None,,,,,79,0,79,0,353.0486646999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0402519999989,353.0486646999998,,354.013944899998,353.6465831999958,355.74813169999834,f,0.34158860000025015,None,10,image1,-15,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
80,0,80,j,0.3716701999946963,None,,,,,80,0,80,0,355.801887499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.7931777999984,355.801887499998,,356.8802014999965,356.48017009999603,358.65148059999774,j,0.3716701999946963,None,0,image1,-16,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
81,0,81,j,0.34441009999864036,None,,,,,81,0,81,0,358.70287399999506,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.6947396999967,358.70287399999506,359.9467493999982,359.9467493999982,359.580043199996,362.3647206999958,j,0.34441009999864036,None,0,image1,-17,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
82,0,82,f,0.49685150000004796,None,,,,,82,0,82,0,362.4166430999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.40823599999567,362.4166430999976,364.2799651999958,364.2799651999958,363.76339169999846,367.1741683999935,f,0.49685150000004796,None,0,image2,-18,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
83,0,83,j,0.299809499992989,None,,,,,83,0,83,0,367.27544739999576,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.2669456999938,367.27544739999576,369.39674739999464,369.39674739999464,369.0800012999971,371.66018780000013,j,0.299809499992989,None,10,image1,3,image2,image1,[],0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
84,0,84,j,0.36532810000062454,None,,,,,84,0,84,0,371.7147349999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.7062669999941,371.7147349999941,,372.8133727999957,372.4300982999994,374.3359208999973,j,0.36532810000062454,None,10,image1,2,image2,image1,['low'],0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
85,0,85,f,0.4285985999958939,None,,,,,85,0,85,0,374.38947899999766,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.38089899999613,374.38947899999766,376.7132681000003,376.7132681000003,376.26342229999864,379.2166209999996,f,0.4285985999958939,None,0,image1,1,image2,image1,"['low', 'low']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
86,0,86,j,0.32751209999696584,None,,,,,86,0,86,0,379.26844329999585,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.25978689999465,379.26844329999585,380.94658389999677,380.94658389999677,380.5968208999984,383.9025585999989,j,0.32751209999696584,None,10,image2,0,image2,image1,"['low', 'low', 'high']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
87,0,87,f,0.4083835000055842,None,,,,,87,0,87,0,383.9588405999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.95069469999726,383.9588405999966,386.19674599999416,386.19674599999416,385.76344219999737,388.21870909999416,f,0.4083835000055842,None,10,image2,-1,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
88,0,88,j,0.3133940999978222,None,,,,,88,0,88,0,388.32338999999774,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.3151193999947,388.32338999999774,390.2633616999956,390.2633616999956,389.9300013999964,392.2126296999995,j,0.3133940999978222,None,0,image2,-2,image2,image1,"['low', 'low', 'high', 'high', 'high']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
89,0,89,j,0.3078525999953854,None,,,,,89,0,89,0,392.2596193999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.2513292999938,392.2596193999998,394.0133454999959,394.0133454999959,393.68013669999345,396.28836139999476,j,0.3078525999953854,None,10,image1,-3,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
90,0,90,f,0.3415406999993138,None,,,,,90,0,90,0,396.3357440999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.3272929999948,396.3357440999971,397.5968552999984,397.5968552999984,397.230055299995,399.77810489999683,f,0.3415406999993138,None,10,image1,-4,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
91,0,91,j,0.3586372999998275,None,,,,,91,0,91,0,399.824918899998,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.8164942000003,399.824918899998,401.2134417999987,401.2134417999987,400.8300698999956,404.0905913999959,j,0.3586372999998275,None,0,image1,-5,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
92,0,92,f,0.3823279999996885,None,,,,,92,0,92,0,404.199887499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.19155509999837,404.199887499999,406.3966048000002,406.3966048000002,405.99671359999775,409.1942551999964,f,0.3823279999996885,None,10,image2,-6,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
93,0,93,j,1.2426250999997137,None,,,,,93,0,93,0,409.24723529999756,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.2385590999984,409.24723529999756,411.98001849999855,411.98001849999855,410.7133859999958,413.9730891999934,j,1.2426250999997137,None,10,image2,-7,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
94,0,94,j,0.3490334000016446,None,,,,,94,0,94,0,414.02619499999855,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.0178548999975,414.02619499999855,416.3965664999996,416.3965664999996,416.0301365999985,418.7924628999972,j,0.3490334000016446,None,0,image1,-8,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
95,0,95,j,0.36390750000282424,None,,,,,95,0,95,0,418.8396106,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.8313175999938,418.8396106,,419.8633947999988,419.4800588999933,422.30510039999353,j,0.36390750000282424,None,0,image1,-9,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
96,0,96,f,0.38748689999920316,None,,,,,96,0,96,0,422.35906689999683,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.3507582999955,422.35906689999683,423.6969007999942,423.6969007999942,423.27992839999933,425.56279899999936,f,0.38748689999920316,None,10,image2,-10,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
97,0,97,j,0.3294599000000744,None,,,,,97,0,97,0,425.66831189999357,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.660203499996,425.66831189999357,427.2965575999988,427.2965575999988,426.9467517999947,429.8800435999947,j,0.3294599000000744,None,10,image2,-11,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
98,0,98,j,0.3544146999993245,None,,,,,98,0,98,0,429.92797679999785,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.91947549999895,429.92797679999785,432.09679369999503,432.09679369999503,431.71329899999546,434.4228304999997,j,0.3544146999993245,None,0,image2,-12,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
99,0,99,f,0.3778145999967819,None,,,,,99,0,99,0,434.4752528999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.46683339999436,434.4752528999961,436.730129399999,436.730129399999,436.3301383999933,438.5606570999953,f,0.3778145999967819,None,0,image1,-13,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
100,0,100,f,0.36799640000390355,None,,,,,100,0,100,0,438.61522819999664,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.60655649999535,438.61522819999664,440.58009189999575,440.58009189999575,440.18010219999996,443.0023036999992,f,0.36799640000390355,None,0,image1,-14,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
101,0,101,j,0.3785918000066886,None,,,,,101,0,101,0,443.1109800999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.1025825999968,443.1109800999984,,444.113374499997,443.7135061999943,446.38338099999964,j,0.3785918000066886,None,0,image2,-15,image2,image1,"['high', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
102,0,102,j,0.4753691000005347,None,,,,,102,0,102,0,446.43012479999743,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.42149269999936,446.43012479999743,448.9633768999993,448.9633768999993,448.4633724999949,450.51288669999485,j,0.4753691000005347,None,10,image1,-16,image2,image1,"['high', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
103,0,103,f,0.854248000003281,None,,,,,103,0,103,0,450.5589871999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.5507193999947,450.5589871999982,452.5133260999937,452.5133260999937,451.6300615999935,455.16976969999814,f,0.854248000003281,None,0,image1,-17,image2,image1,"['high', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
104,0,104,j,0.32926880000013625,None,,,,,104,0,104,0,455.22336629999336,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.215082799994,455.22336629999336,456.86332689999836,456.86332689999836,456.5135225999984,459.4613137999986,j,0.32926880000013625,None,0,image2,-18,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
105,0,105,j,0.33497519999946235,None,,,,,105,0,105,0,459.5704695999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.5621933999937,459.5704695999957,,460.7633191999994,460.3968270999976,462.9264578999937,j,0.33497519999946235,None,10,image2,-19,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
106,0,106,f,0.4154366000002483,None,,,,,106,0,106,0,462.9778836999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.9693744999968,462.9778836999976,465.01341039999534,465.01341039999534,464.58009379999567,467.6550328999947,f,0.4154366000002483,None,0,image2,-20,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
107,0,107,j,0.26865320000069914,None,,,,,107,0,107,0,467.7102226999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.7017501999944,467.7102226999996,469.3467346999969,469.3467346999969,469.0465757999991,471.65056360000017,j,0.26865320000069914,None,10,image2,-21,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
108,0,108,j,0.33506990000023507,None,,,,,108,0,108,0,471.70302609999635,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.69448729999567,471.70302609999635,473.36328229999344,473.36328229999344,472.9967256999953,475.63047319999896,j,0.33506990000023507,None,0,image2,3,image1,image2,[],0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
109,0,109,j,0.3412520999991102,None,,,,,109,0,109,0,475.6769264999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.66866519999894,475.6769264999966,476.9966140999968,476.9966140999968,476.63012189999426,479.8839919999955,j,0.3412520999991102,None,0,image2,2,image1,image2,['low'],0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
110,0,110,j,0.3853211999958148,None,,,,,110,0,110,0,479.9898561999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.98137329999736,479.9898561999944,,481.14676349999354,480.72993750000023,483.2072208999962,j,0.3853211999958148,None,10,image1,1,image1,image2,"['low', 'high']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
111,0,111,j,0.3088763999985531,None,,,,,111,0,111,0,483.2601596999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.2518306999991,483.2601596999957,485.5966682999933,485.5966682999933,485.2632469999953,488.5546419999955,j,0.3088763999985531,None,10,image1,0,image1,image2,"['low', 'high', 'high']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
112,0,112,f,0.47370530000625877,None,,,,,112,0,112,0,488.6094760999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.60116169999674,488.6094760999986,491.01340259999415,491.01340259999415,490.51344609999796,493.7922458999965,f,0.47370530000625877,None,0,image1,-1,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
113,0,113,j,0.4106958999982453,None,,,,,113,0,113,0,493.84571940000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.8369762999937,493.84571940000023,496.13001369999984,496.13001369999984,495.69664529999864,497.7294339,j,0.4106958999982453,None,0,image2,-2,image1,image2,"['low', 'high', 'high', 'high', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
114,0,114,j,0.40859050000290154,None,,,,,114,0,114,0,497.83737649999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.8290360999963,497.83737649999966,500.1967506000001,500.1967506000001,499.76334269999643,502.0275357999999,j,0.40859050000290154,None,10,image2,-3,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,52,001,2024-11-16_20h50.04.083,实验程序1.0,2024.2.4,60.146251624898596,2024-11-16 20h50.10.196676 +0800,
