thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_key_resp.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,f,0.6270241000020178,None,,,,,6,0,6,0,69.46591030000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.45755810000264,69.46591030000127,71.61710370000219,71.61710370000219,70.96701259999827,74.46187590000045,f,0.6270241000020178,None,10,image2,5,image2,image1,"['low', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
7,0,7,j,0.6848050999979023,None,,,,,7,0,7,0,74.56238309999753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.55428329999995,74.56238309999753,76.41705160000129,76.41705160000129,75.7004420000012,78.8932283000031,j,0.6848050999979023,None,10,image2,4,image2,image1,"['high', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
8,0,8,j,0.5409232000019983,None,,,,,8,0,8,0,78.93845650000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.92998700000317,78.93845650000003,80.48372360000212,80.48372360000212,79.91700700000365,83.18938129999879,j,0.5409232000019983,None,0,image2,3,image2,image1,"['high', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
9,0,9,f,1.0000856000042404,None,,,,,9,0,9,0,83.24443520000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.23609980000037,83.24443520000204,86.23354560000007,86.23354560000007,85.21695020000334,88.00436489999993,f,1.0000856000042404,None,0,image2,2,image2,image1,"['high', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
10,0,10,j,0.4918787999995402,None,,,,,10,0,10,0,88.05614839999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.04789990000427,88.05614839999907,90.25045700000192,90.25045700000192,89.73373559999891,92.55612380000093,j,0.4918787999995402,None,10,image2,1,image2,image1,"['high', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
11,0,11,j,0.7161716999980854,None,,,,,11,0,11,0,92.61013300000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.60144880000007,92.61013300000195,95.26709259999916,95.26709259999916,94.53361199999927,97.31179639999755,j,0.7161716999980854,None,0,image2,3,image1,image2,['low'],0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
12,0,12,f,0.6168304000020726,None,,,,,12,0,12,0,97.41140910000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.40312780000386,97.41140910000104,,98.65039760000218,98.01710450000246,101.54600229999778,f,0.6168304000020726,None,10,image2,2,image1,image2,"['low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
13,0,13,f,0.46579750000091735,None,,,,,13,0,13,0,101.59885270000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.59026630000153,101.59885270000086,102.86694810000336,102.86694810000336,102.38382170000114,105.45816070000001,f,0.46579750000091735,None,10,image2,1,image1,image2,"['low', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
14,0,14,j,0.6293500999963726,None,,,,,14,0,14,0,105.51089180000417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5026016999982,105.51089180000417,107.93374430000404,107.93374430000404,107.28384720000031,109.9972809000028,j,0.6293500999963726,None,0,image1,0,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
15,0,15,j,0.7935788000031607,None,,,,,15,0,15,0,110.04997649999859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.04151029999775,110.04997649999859,112.60068940000201,112.60068940000201,111.7839632000032,114.67526019999787,j,0.7935788000031607,None,0,image2,-1,image1,image2,"['low', 'low', 'low', 'high', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
16,0,16,j,1.0358214000007138,None,,,,,16,0,16,0,114.77183199999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.76329680000345,114.77183199999854,117.18380340000294,117.18380340000294,116.11710820000008,119.91719230000308,j,1.0358214000007138,None,10,image2,-2,image1,image2,"['low', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
17,0,17,f,0.7585519999993267,None,,,,,17,0,17,0,119.96961990000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.96097230000305,119.96961990000273,122.05050669999764,122.05050669999764,121.26696400000219,123.64556920000177,f,0.7585519999993267,None,0,image2,-3,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
18,0,18,f,0.940266799996607,None,,,,,18,0,18,0,123.6905082000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.68216950000351,123.6905082000012,125.7003298999989,125.7003298999989,124.73378290000255,128.36736499999824,f,0.940266799996607,None,10,image2,-4,image1,image2,"['low', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
19,0,19,f,0.5356820999950287,None,,,,,19,0,19,0,128.41309819999879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.40483640000457,128.41309819999879,129.80053800000314,129.80053800000314,129.23382280000078,131.99543930000073,f,0.5356820999950287,None,0,image2,-5,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
20,0,20,j,0.7225003999992623,None,,,,,20,0,20,0,132.0501826000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.04170899999735,132.0501826000036,134.53371999999945,134.53371999999945,133.78400500000134,137.28042899999855,j,0.7225003999992623,None,0,image2,-6,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
21,0,21,f,0.6403561999977683,None,,,,,21,0,21,0,137.38010229999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.37172270000156,137.38010229999782,138.70056599999953,138.70056599999953,138.0338705000031,141.64574680000078,f,0.6403561999977683,None,10,image2,-7,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
22,0,22,f,0.5161856999984593,None,,,,,22,0,22,0,141.69740420000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.68906550000247,141.69740420000016,144.06726799999888,144.06726799999888,143.53383130000293,146.40026760000183,f,0.5161856999984593,None,0,image2,-8,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
23,0,23,f,0.5899615000016638,None,,,,,23,0,23,0,146.4459496999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.43756559999747,146.4459496999989,147.70050350000383,147.70050350000383,147.083933599999,150.21057819999987,f,0.5899615000016638,None,10,image2,-9,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
24,0,24,f,0.6852452000021003,None,,,,,24,0,24,0,150.26375420000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.2553812000042,150.26375420000113,152.61725970000407,152.61725970000407,151.90051669999957,155.45682510000188,f,0.6852452000021003,None,10,image2,-10,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
25,0,25,f,0.4494518000065,None,,,,,25,0,25,0,155.55768949999765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.5493551000036,155.55768949999765,157.26721240000188,157.26721240000188,156.80052250000153,158.7624197999976,f,0.4494518000065,None,10,image2,-11,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
26,0,26,f,0.4897209999980987,None,,,,,26,0,26,0,158.81548750000366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.8069164000044,158.81548750000366,161.10055309999734,161.10055309999734,160.58389729999908,163.23934749999898,f,0.4897209999980987,None,0,image2,-12,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
27,0,27,f,0.5645884999976261,None,,,,,27,0,27,0,163.29236730000412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.28411340000457,163.29236730000412,165.6839078999983,165.6839078999983,165.10059770000225,167.37514720000036,f,0.5645884999976261,None,0,image2,-13,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
28,0,28,f,1.0558510999981081,None,,,,,28,0,28,0,167.42685540000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.41854669999884,167.42685540000093,170.1173809000029,170.1173809000029,169.03376209999988,171.74763650000386,f,1.0558510999981081,None,10,image1,-14,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
29,0,29,j,0.7941430000064429,None,,,,,29,0,29,0,171.84974720000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.84124809999776,171.84974720000173,173.41728510000394,173.41728510000394,172.60035190000053,176.1277243000004,j,0.7941430000064429,None,0,image2,-15,image1,image2,"['low', 'low', 'low', 'low', 'high', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
30,0,30,j,0.4852896000011242,None,,,,,30,0,30,0,176.18072170000232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.17242200000328,176.18072170000232,178.6339902000036,178.6339902000036,178.11711300000024,181.09840629999962,j,0.4852896000011242,None,0,image2,-16,image1,image2,"['low', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
31,0,31,j,0.6559434999944642,None,,,,,31,0,31,0,181.15020319999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.14148060000298,181.15020319999894,183.11717700000008,183.11717700000008,182.43397550000373,185.805655199998,j,0.6559434999944642,None,0,image2,-17,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
32,0,32,f,0.6868658000021242,None,,,,,32,0,32,0,185.85179349999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.84304659999907,185.85179349999817,187.1672574999975,187.1672574999975,186.45048730000417,190.12123240000074,f,0.6868658000021242,None,10,image1,-18,image1,image2,"['low', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
33,0,33,f,0.5710579000005964,None,,,,,33,0,33,0,190.17729169999802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.16880970000057,190.17729169999802,191.75059490000422,191.75059490000422,191.15052650000143,194.58964769999875,f,0.5710579000005964,None,10,image1,-19,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
34,0,34,f,1.0680675999974483,None,,,,,34,0,34,0,194.6929170000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.68478049999976,194.6929170000003,196.81726160000107,196.81726160000107,195.7173985000045,198.67510629999742,f,1.0680675999974483,None,0,image2,-20,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
35,0,35,f,0.8183288000000175,None,,,,,35,0,35,0,198.7269718000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.71851379999862,198.7269718000025,200.41721160000452,200.41721160000452,199.5673775000032,202.08085810000193,f,0.8183288000000175,None,0,image1,-21,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
36,0,36,f,0.7271285999959218,None,,,,,36,0,36,0,202.13296699999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.12452610000037,202.13296699999773,204.41731419999996,204.41731419999996,203.6672108999992,206.83135790000233,f,0.7271285999959218,None,10,image1,-22,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
37,0,37,j,0.6858518000008189,None,,,,,37,0,37,0,206.88478539999778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.87612719999743,206.88478539999778,208.3839614000026,208.3839614000026,207.66727370000444,210.323556000003,j,0.6858518000008189,None,0,image2,-23,image1,image2,"['high', 'high', 'low', 'high', 'high', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
38,0,38,f,0.6585294999968028,None,,,,,38,0,38,0,210.4291912999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.42104380000092,210.4291912999979,212.83401920000324,212.83401920000324,212.15068620000238,214.49716340000305,f,0.6585294999968028,None,0,image2,-24,image1,image2,"['high', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
39,0,39,j,0.8467094999941764,None,,,,,39,0,39,0,214.5471217000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.53866710000148,214.5471217000013,216.13402710000082,216.13402710000082,215.2674324000036,219.02983490000042,j,0.8467094999941764,None,10,image1,-25,image1,image2,"['low', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
40,0,40,f,0.8757206000009319,None,,,,,40,0,40,0,219.08276789999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.07398600000306,219.08276789999945,221.26725440000155,221.26725440000155,220.36721019999823,223.51034790000267,f,0.8757206000009319,None,0,image2,-26,image1,image2,"['high', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
41,0,41,f,0.6900138999990304,None,,,,,41,0,41,0,223.56400640000356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.55530089999957,223.56400640000356,226.11729080000077,226.11729080000077,225.40073159999884,227.9412016999995,f,0.6900138999990304,None,10,image1,-27,image1,image2,"['high', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
42,0,42,j,0.42757480000000214,None,,,,,42,0,42,0,227.99172740000358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.9831830999974,227.99172740000358,230.36741299999994,230.36741299999994,229.91749849999906,231.966021500004,j,0.42757480000000214,None,10,image1,-28,image1,image2,"['low', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
43,0,43,j,0.5416188000017428,None,,,,,43,0,43,0,232.07077089999802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0623162999982,232.07077089999802,,233.26741970000148,232.700691500002,235.39434679999977,j,0.5416188000017428,None,0,image1,-29,image1,image2,"['low', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
44,0,44,f,0.7055155000052764,None,,,,,44,0,44,0,235.4479274999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.43959970000287,235.4479274999976,238.11734190000425,238.11734190000425,237.38418570000067,239.79193880000093,f,0.7055155000052764,None,10,image1,11,image2,image1,[],0.3,0.7,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
45,0,45,j,0.6877892000047723,None,,,,,45,0,45,0,239.84575320000295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.83748560000095,239.84575320000295,242.3507673999993,242.3507673999993,241.63395660000242,245.25650580000365,j,0.6877892000047723,None,10,image1,10,image2,image1,['low'],0.3,0.7,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
46,0,46,f,0.3602113000015379,None,,,,,46,0,46,0,245.30980889999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.3013781000045,245.30980889999773,247.40084890000435,247.40084890000435,247.01745160000428,248.89015469999867,f,0.3602113000015379,None,10,image2,9,image2,image1,"['low', 'high']",0.3,0.7,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
47,0,47,j,0.8616007000018726,None,,,,,47,0,47,0,248.9954577000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.98736759999883,248.9954577000026,251.5841414000024,251.5841414000024,250.70083280000108,254.53998110000248,j,0.8616007000018726,None,10,image1,8,image2,image1,"['low', 'high', 'low']",0.3,0.7,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
48,0,48,j,0.6565105999980005,None,,,,,48,0,48,0,254.59198990000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.58355799999845,254.59198990000004,255.9007849000045,255.9007849000045,255.2174010000017,257.92785970000114,j,0.6565105999980005,None,0,image1,7,image2,image1,"['low', 'high', 'low', 'low']",0.3,0.7,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
49,0,49,j,0.8252291000026162,None,,,,,49,0,49,0,257.9733722000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.96490880000056,257.9733722000019,259.4340463999979,259.4340463999979,258.5841158999974,260.90896780000185,j,0.8252291000026162,None,10,image2,6,image2,image1,"['low', 'high', 'low', 'low', 'high']",0.3,0.7,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
50,0,50,f,0.5749857999981032,None,,,,,50,0,50,0,260.96254639999825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.95415270000376,260.96254639999825,263.25091429999884,263.25091429999884,262.65070260000357,265.0382427000004,f,0.5749857999981032,None,10,image2,5,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
51,0,51,j,0.5705023999980767,None,,,,,51,0,51,0,265.08909329999733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0806644999975,265.08909329999733,267.35085080000135,267.35085080000135,266.75090849999833,270.0527318000022,j,0.5705023999980767,None,0,image1,4,image2,image1,"['high', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,39,001,2024-11-15_20h36.59.697,实验程序1.0,2024.2.4,59.99059347577425,2024-11-15 20h37.15.088623 +0800,
