thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.004451200002222322,0.012569100006658118,0.012569100006658118,2.6823359000045457,space,2.654422400002659,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
,,,,,,,,,,,,,,,,,,,,,,,2.6949012000040966,2.6949012000040966,space,3.227810900003533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
9,0,9,,,,9,0,9,0,,,,,28.77156130000367,,,,,,,,,,,,,,28.77156130000367,29.62665480000578,29.309809100006532,7.467888700004551,f,0.29281730000366224,None,31.093715100003465,31.102560600003926,31.102560600003926,33.92768710000382,space,2.819857400005276,None,,,,,,,,,,,,,,,,,,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
0,0,0,j,0.51465580000513,None,,,,,0,0,0,0,33.97489260000293,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.96470430000045,33.97489260000293,36.10981570000149,36.10981570000149,35.57667280000169,38.95923820000462,j,0.51465580000513,None,0,image1,15,image1,image2,['high'],0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
0,0,0,j,0.6893323000040255,None,,,,,0,0,0,0,39.00554000000557,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.997181000006094,39.00554000000557,41.509920400007104,41.509920400007104,40.79326980000042,43.339951900001324,j,0.6893323000040255,None,0,image2,14,image1,image2,"['high', 'low']",0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
1,0,1,f,0.41814229999727104,None,,,,,1,0,1,0,43.391098500003864,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3826618000021,43.391098500003864,45.64329250000446,45.64329250000446,45.193144000004395,47.47992970000632,f,0.41814229999727104,None,0,image1,13,image1,image2,"['high', 'low', 'high']",0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
2,0,2,f,0.269711399996595,None,,,,,2,0,2,0,47.52646060000552,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.51770760000363,47.52646060000552,48.97652370000287,48.97652370000287,48.676468300000124,51.07416390000435,f,0.269711399996595,None,10,image1,12,image1,image2,"['high', 'low', 'high', 'high']",0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
3,0,3,f,0.401813199998287,None,,,,,3,0,3,0,51.174858800004586,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.166523400002916,51.174858800004586,53.42655080000259,53.42655080000259,52.9932301000008,55.315517800001544,f,0.401813199998287,None,0,image2,11,image1,image2,"['high', 'low', 'high', 'high', 'low']",0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
4,0,4,j,0.24076459999923827,None,,,,,4,0,4,0,55.36807360000239,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.359559600001376,55.36807360000239,57.076748999999836,57.076748999999836,56.81052150000323,59.82648280000285,j,0.24076459999923827,None,0,image2,10,image1,image2,"['high', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
5,0,5,j,0.30901380000432255,None,,,,,5,0,5,0,59.87288930000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.864367800000764,59.87288930000068,,60.82669110000279,60.49332210000284,63.11946580000222,j,0.30901380000432255,None,0,image1,9,image1,image2,"['low', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
6,0,6,j,0.2794131999980891,None,,,,,6,0,6,0,63.170134900006815,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.16176560000167,63.170134900006815,64.74393350000173,64.74393350000173,64.44328420000238,67.60739430000103,j,0.2794131999980891,None,0,image2,8,image1,image2,"['high', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
7,0,7,j,0.4353823999990709,None,,,,,7,0,7,0,67.7088087000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.70053040000494,67.7088087000011,69.5933656000052,69.5933656000052,69.12670210000215,71.44458440000017,j,0.4353823999990709,None,10,image1,7,image1,image2,"['high', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
8,0,8,j,0.41474400000151945,None,,,,,8,0,8,0,71.49745460000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.48908200000005,71.49745460000122,72.89330290000362,72.89330290000362,72.4600855000026,75.39263410000422,j,0.41474400000151945,None,10,image1,6,image1,image2,"['low', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
9,0,9,f,0.410034500004258,None,,,,,9,0,9,0,75.43832470000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.43007420000504,75.43832470000052,76.810000700003,76.810000700003,76.37667070000316,79.38010420000501,f,0.410034500004258,None,0,image2,5,image1,image2,"['low', 'high', 'low', 'high', 'high', 'low']",0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
10,0,10,j,0.5255313000016031,None,,,,,10,0,10,0,79.43114460000652,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4226920000001,79.43114460000652,81.25983880000422,81.25983880000422,80.70995020000555,82.72789780000312,j,0.5255313000016031,None,10,image1,4,image1,image2,"['high', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
11,0,11,f,1.06319749999966,None,,,,,11,0,11,0,82.78003830000671,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.77171380000073,82.78003830000671,85.72672470000543,85.72672470000543,84.64327100000082,87.88632140000118,f,1.06319749999966,None,10,image1,3,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
12,0,12,f,0.32228410000243457,None,,,,,12,0,12,0,87.98871930000314,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.98038550000638,87.98871930000314,90.1100110000043,90.1100110000043,89.76000960000238,92.32975960000476,f,0.32228410000243457,None,10,image1,2,image1,image2,"['high', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
13,0,13,j,0.5557425000006333,None,,,,,13,0,13,0,92.37564670000575,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.36735990000307,92.37564670000575,94.31008040000597,94.31008040000597,93.72651550000592,96.64536560000124,j,0.5557425000006333,None,10,image1,1,image1,image2,"['high', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
14,0,14,f,0.31985510000231443,None,,,,,14,0,14,0,96.69610660000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6875147000028,96.69610660000035,98.77680940000573,98.77680940000573,98.42685300000448,100.48683020000317,f,0.31985510000231443,None,0,image1,10,image2,image1,['low'],0.3,0.7,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
15,0,15,f,0.35591199999907985,None,,,,,15,0,15,0,100.54355530000612,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.53470990000642,100.54355530000612,102.69322290000127,102.69322290000127,102.31007550000504,105.16765300000407,f,0.35591199999907985,None,0,image1,9,image2,image1,"['low', 'low']",0.3,0.7,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
16,0,16,f,0.2984026999984053,None,,,,,16,0,16,0,105.27047160000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.26234300000215,105.27047160000075,107.49348100000498,107.49348100000498,107.17671450000489,110.14951380000275,f,0.2984026999984053,None,0,image1,8,image2,image1,"['low', 'low', 'low']",0.3,0.7,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
17,0,17,f,0.34537689999706345,None,,,,,17,0,17,0,110.1997732000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.19139450000512,110.1997732000018,112.176775800006,112.176775800006,111.81005430000369,114.20532720000483,f,0.34537689999706345,None,0,image1,7,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
18,0,18,j,0.33785099999658996,None,,,,,18,0,18,0,114.2565023000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.24808220000705,114.2565023000061,115.94340800000646,115.94340800000646,115.57690560000628,118.50323700000445,j,0.33785099999658996,None,10,image1,6,image2,image1,"['low', 'low', 'low', 'low', 'low']",0.3,0.7,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
19,0,19,j,0.3875849999967613,None,,,,,19,0,19,0,118.54874120000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.54069170000002,118.54874120000022,120.36021750000509,120.36021750000509,119.94326000000001,123.25123300000269,j,0.3875849999967613,None,0,image1,5,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
20,0,20,j,0.3210481999994954,None,,,,,20,0,20,0,123.30392080000456,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.29544920000626,123.30392080000456,124.56004720000055,124.56004720000055,124.2100092000037,127.41786220000358,j,0.3210481999994954,None,0,image1,4,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
21,0,21,j,0.40850639999553096,None,,,,,21,0,21,0,127.51932120000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.51098340000317,127.51932120000129,128.86012400000618,128.86012400000618,128.42665160000615,131.64505750000535,j,0.40850639999553096,None,10,image2,3,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
22,0,22,f,0.3443401999975322,None,,,,,22,0,22,0,131.69756690000213,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.6890929000001,131.69756690000213,132.99337210000522,132.99337210000522,132.62677840000106,135.7850092000008,f,0.3443401999975322,None,0,image1,2,image2,image1,"['low', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
23,0,23,f,0.319243899997673,None,,,,,23,0,23,0,135.83175720000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.823034800007,135.83175720000145,137.57669870000245,137.57669870000245,137.22683400000096,139.9593115000025,f,0.319243899997673,None,0,image1,1,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
24,0,24,f,0.37476130000140984,None,,,,,24,0,24,0,140.01151080000272,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.00308380000206,140.01151080000272,142.07679220000136,142.07679220000136,141.67673150000337,143.940978300001,f,0.37476130000140984,None,0,image1,0,image2,image1,"['low', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
25,0,25,f,0.3540638000049512,None,,,,,25,0,25,0,144.04367290000664,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.03524010000547,144.04367290000664,145.3599921000059,145.3599921000059,144.97659950000525,147.91652890000114,f,0.3540638000049512,None,0,image1,-1,image2,image1,"['low', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,67,001,2024-11-19_20h40.35.701,实验程序1.0,2024.2.4,59.891787519674814,2024-11-19 20h40.45.053962 +0800,
