thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.008471200242638588,0.019364800304174423,0.019364800304174423,3.4314938001334667,space,3.3949191998690367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,001,2024-11-15_15h24.01.907,实验程序1.0,2024.2.4,60.051260090002806,2024-11-15 15h24.11.392356 +0800,
,,,,,,,,,,,,,,,,,,,,,,,3.4447737000882626,3.4447737000882626,space,3.0092774014919996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,001,2024-11-15_15h24.01.907,实验程序1.0,2024.2.4,60.051260090002806,2024-11-15 15h24.11.392356 +0800,
9,0,9,,,,9,0,9,0,,,,,30.98054600134492,,,,,,,,,,,,,,30.98054600134492,32.13574520125985,31.519675901159644,29.503642600029707,f,0.5913776997476816,None,33.60558900050819,33.614238100126386,33.614238100126386,34.82180240005255,space,1.200457999482751,None,,,,,,,,,,,,,,,,,,42,001,2024-11-15_15h24.01.907,实验程序1.0,2024.2.4,60.051260090002806,2024-11-15 15h24.11.392356 +0800,
0,0,0,f,0.551036300137639,None,,,,,0,0,0,0,34.87638980150223,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.86505370028317,34.87638980150223,37.31924580037594,37.31924580037594,36.75271340087056,39.29170730151236,f,0.551036300137639,None,0,image1,5,image1,image2,['high'],0.7,0.3,42,001,2024-11-15_15h24.01.907,实验程序1.0,2024.2.4,60.051260090002806,2024-11-15 15h24.11.392356 +0800,
0,0,0,j,0.4648412000387907,None,,,,,0,0,0,0,39.34372930042446,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3347052000463,39.34372930042446,41.55258390121162,41.55258390121162,41.069533601403236,44.42357120104134,j,0.4648412000387907,None,10,image1,4,image1,image2,"['high', 'high']",0.7,0.3,42,001,2024-11-15_15h24.01.907,实验程序1.0,2024.2.4,60.051260090002806,2024-11-15 15h24.11.392356 +0800,
1,0,1,j,0.6313064992427826,None,,,,,1,0,1,0,44.47618040069938,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.467334700748324,44.47618040069938,46.40236550010741,46.40236550010741,45.75255240127444,47.93946720100939,j,0.6313064992427826,None,0,image2,3,image1,image2,"['high', 'high', 'low']",0.7,0.3,42,001,2024-11-15_15h24.01.907,实验程序1.0,2024.2.4,60.051260090002806,2024-11-15 15h24.11.392356 +0800,
2,0,2,j,0.5499121006578207,None,,,,,2,0,2,0,47.99134170077741,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.981864400207996,47.99134170077741,49.31929340027273,49.31929340027273,48.75266879983246,51.05508400127292,j,0.5499121006578207,None,0,image1,2,image1,image2,"['high', 'high', 'low', 'high']",0.7,0.3,42,001,2024-11-15_15h24.01.907,实验程序1.0,2024.2.4,60.051260090002806,2024-11-15 15h24.11.392356 +0800,
3,0,3,f,1.0677416007965803,None,,,,,3,0,3,0,51.16283740103245,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.15426260046661,51.16283740103245,54.119044000282884,54.119044000282884,53.03565280139446,56.968901101499796,f,1.0677416007965803,None,0,image2,1,image1,image2,"['high', 'high', 'low', 'high', 'low']",0.7,0.3,42,001,2024-11-15_15h24.01.907,实验程序1.0,2024.2.4,60.051260090002806,2024-11-15 15h24.11.392356 +0800,
4,0,4,j,0.5641114003956318,None,,,,,4,0,4,0,57.02012260071933,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.011150101199746,57.02012260071933,59.00235510058701,59.00235510058701,58.41922700032592,60.94799520075321,j,0.5641114003956318,None,10,image1,0,image1,image2,"['high', 'high', 'low', 'high', 'low', 'high']",0.7,0.3,42,001,2024-11-15_15h24.01.907,实验程序1.0,2024.2.4,60.051260090002806,2024-11-15 15h24.11.392356 +0800,
5,0,5,f,0.4589350000023842,None,,,,,5,0,5,0,60.99939480051398,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.99058850109577,60.99939480051398,63.10260790027678,63.10260790027678,62.619437800720334,64.87845580093563,f,0.4589350000023842,None,10,image1,-1,image1,image2,"['high', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,42,001,2024-11-15_15h24.01.907,实验程序1.0,2024.2.4,60.051260090002806,2024-11-15 15h24.11.392356 +0800,
