thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_key_resp.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
53,0,53,f,0.3443819000003714,None,,,,,53,0,53,0,247.61118390000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.60389469999973,247.61118390000047,249.51926079999976,249.15259650000007,249.51926079999976,251.81451879999986,f,0.3443819000003714,None,10,image1,7,image2,image1,[],0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
54,0,54,j,0.7177093000000241,None,,,,,54,0,54,0,251.86601059999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.8586909000005,251.86601059999975,253.73581579999973,252.98588000000018,253.73581579999973,255.4914349999999,j,0.7177093000000241,None,0,image1,6,image2,image1,['low'],0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
55,0,55,j,0.46777299999939714,None,,,,,55,0,55,0,255.54287879999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.5356165000003,255.54287879999993,257.96913289999975,257.4692587999998,257.96913289999975,260.38714040000013,j,0.46777299999939714,None,10,image1,5,image2,image1,"['low', 'low']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
56,0,56,f,0.6113342999997258,None,,,,,56,0,56,0,260.4900839000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.48296949999985,260.4900839000002,261.7026010999998,261.06921669999974,,263.2300672000001,f,0.6113342999997258,None,0,image1,4,image2,image1,"['low', 'low', 'low']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
57,0,57,f,0.501575899999807,None,,,,,57,0,57,0,263.2829472000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.2756580000005,263.2829472000003,264.71928130000015,264.18595149999965,264.71928130000015,267.61039249999976,f,0.501575899999807,None,0,image1,3,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
58,0,58,f,0.42737620000025345,None,,,,,58,0,58,0,267.66052800000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.65327700000034,267.66052800000034,269.33598660000007,268.8858857000005,269.33598660000007,271.2185558000001,f,0.42737620000025345,None,10,image1,2,image2,image1,"['low', 'low', 'low', 'low', 'low']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
59,0,59,f,0.3783407000000807,None,,,,,59,0,59,0,271.2700783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.2630183000001,271.2700783,273.6693898000003,273.26927160000014,273.6693898000003,275.44852139999966,f,0.3783407000000807,None,0,image1,1,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
60,0,60,j,0.43216879999999946,None,,,,,60,0,60,0,275.4927641000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.4855169000002,275.4927641000004,277.18595600000026,276.7359827,277.18595600000026,279.8185787000002,j,0.43216879999999946,None,0,image1,0,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
61,0,61,j,0.39363609999963955,None,,,,,61,0,61,0,279.9190427000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.91198859999986,279.9190427000003,282.11916159999964,281.7025953000002,282.11916159999964,283.8280798000005,j,0.39363609999963955,None,0,image1,-1,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
62,0,62,f,0.30363609999949404,None,,,,,62,0,62,0,283.87799369999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.8709564999999,283.87799369999993,285.4858720000002,285.1526104000004,285.4858720000002,287.5650292,f,0.30363609999949404,None,10,image2,-2,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
63,0,63,j,0.4624949999997625,None,,,,,63,0,63,0,287.6090258000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.6018801,287.6090258000004,289.4521328000001,288.9692611999999,289.4521328000001,292.0662209000002,j,0.4624949999997625,None,0,image2,-3,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
64,0,64,f,0.4029149999996662,None,,,,,64,0,64,0,292.1111898999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.10403510000015,292.1111898999998,293.3026109000002,292.8691936000005,,296.04517620000024,f,0.4029149999996662,None,10,image2,-4,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
65,0,65,f,0.38013130000035744,None,,,,,65,0,65,0,296.14896789999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.1415566000005,296.14896789999966,297.2359371000002,296.8358724999998,,300.0986831,f,0.38013130000035744,None,10,image2,-5,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
66,0,66,f,0.31220570000004955,None,,,,,66,0,66,0,300.14849779999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.1412140000002,300.14849779999986,301.48581790000026,301.1526034999997,301.48581790000026,303.42625620000035,f,0.31220570000004955,None,0,image2,2,image1,image2,[],0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
67,0,67,j,0.7049317000000883,None,,,,,67,0,67,0,303.4755763000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.46857050000017,303.4755763000003,305.83595870000045,305.10257139999976,305.83595870000045,308.2544673000002,j,0.7049317000000883,None,10,image2,1,image1,image2,['low'],0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
68,0,68,j,0.8796235999998316,None,,,,,68,0,68,0,308.3040454000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.2969264000003,308.3040454000002,310.8692778000004,309.96927719999985,310.8692778000004,313.79974070000026,j,0.8796235999998316,None,0,image2,0,image1,image2,"['low', 'low']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
69,0,69,f,0.43489449999924545,None,,,,,69,0,69,0,313.8442230999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.8370095999999,313.8442230999999,315.35259210000004,314.88596510000025,315.35259210000004,317.13556419999986,f,0.43489449999924545,None,0,image2,-1,image1,image2,"['low', 'low', 'low']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
70,0,70,j,0.5731839000000036,None,,,,,70,0,70,0,317.23946239999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.2322903000004,317.23946239999987,319.0358895999998,318.4358573999998,319.0358895999998,321.9275588999999,j,0.5731839000000036,None,10,image1,-2,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
71,0,71,j,0.38560839999991003,None,,,,,71,0,71,0,321.97708109999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.9697742999997,321.97708109999985,324.30258630000026,323.8858419999997,324.30258630000026,325.91377999999986,j,0.38560839999991003,None,10,image1,-3,image1,image2,"['low', 'low', 'low', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
72,0,72,f,0.43743520000043645,None,,,,,72,0,72,0,325.96044359999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.9534028999997,325.96044359999996,327.2859232999999,326.8192764000005,327.2859232999999,330.0217918999997,f,0.43743520000043645,None,10,image1,-4,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
73,0,73,j,0.5387297999996008,None,,,,,73,0,73,0,330.06727500000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0599551000005,330.06727500000034,332.4524640999998,331.8859515000004,332.4524640999998,334.34194240000033,j,0.5387297999996008,None,0,image1,-5,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
74,0,74,f,0.338252100000318,None,,,,,74,0,74,0,334.43898460000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.43177790000027,334.43898460000037,336.45252600000003,336.08597400000053,336.45252600000003,338.4475911999998,f,0.338252100000318,None,10,image1,9,image2,image1,[],0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
75,0,75,j,0.3349496000000727,None,,,,,75,0,75,0,338.50019950000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.49285599999985,338.50019950000024,340.5193384000004,340.1525356000002,340.5193384000004,342.04388089999975,j,0.3349496000000727,None,0,image1,8,image2,image1,['low'],0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
76,0,76,f,0.5359683999995468,None,,,,,76,0,76,0,342.08798110000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0808790000001,342.08798110000043,343.48587169999973,342.9196612000005,343.48587169999973,345.3391383999997,f,0.5359683999995468,None,0,image1,7,image2,image1,"['low', 'low']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
77,0,77,f,0.4710986000000048,None,,,,,77,0,77,0,345.3888311999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.3816674999998,345.3888311999999,346.6525526000005,346.15257629999996,346.6525526000005,349.5214777000001,f,0.4710986000000048,None,10,image2,6,image2,image1,"['low', 'low', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
78,0,78,f,0.42002400000001217,None,,,,,78,0,78,0,349.5659797999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.5585882000005,349.5659797999997,351.8858701999998,351.4359918,351.8858701999998,353.81514270000025,f,0.42002400000001217,None,0,image2,5,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
79,0,79,j,0.26674929999990127,None,,,,,79,0,79,0,353.9138912999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.9066063,353.9138912999997,356.16933270000027,355.88596060000054,356.16933270000027,358.36042520000046,j,0.26674929999990127,None,10,image2,4,image2,image1,"['low', 'low', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
80,0,80,f,0.4896990999995978,None,,,,,80,0,80,0,358.4118166999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.4047950000004,358.4118166999997,359.6359166000002,359.11928739999985,,361.3856123000005,f,0.4896990999995978,None,10,image2,3,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
81,0,81,f,0.4388165000000299,None,,,,,81,0,81,0,361.4364617000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.4291425000001,361.4364617000001,362.8525103000002,362.38579670000036,362.8525103000002,364.5544885999998,f,0.4388165000000299,None,10,image2,2,image2,image1,"['low', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
82,0,82,f,0.5183357999994769,None,,,,,82,0,82,0,364.59898650000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.59176879999995,364.59898650000014,366.9525298999997,366.40252620000047,366.9525298999997,369.9164375999999,f,0.5183357999994769,None,10,image2,1,image2,image1,"['high', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
83,0,83,f,0.3732583999999406,None,,,,,83,0,83,0,370.02074640000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.01354319999973,370.02074640000046,371.6359343000004,371.2358755000005,371.6359343000004,373.60431640000024,f,0.3732583999999406,None,10,image2,7,image1,image2,['low'],0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
84,0,84,j,0.5662147000002733,None,,,,,84,0,84,0,373.65614060000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.6485909000003,373.65614060000007,374.9691597000001,374.3859315999998,374.9691597000001,377.72309380000024,j,0.5662147000002733,None,0,image2,6,image1,image2,"['low', 'low']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
85,0,85,j,0.46494610000081593,None,,,,,85,0,85,0,377.77286280000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.7658319000002,377.77286280000044,380.0029424000004,379.5192973000003,380.0029424000004,382.85600539999996,j,0.46494610000081593,None,0,image2,5,image1,image2,"['low', 'low', 'low']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
86,0,86,f,0.5058310000003985,None,,,,,86,0,86,0,382.9073163000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.90049910000016,382.9073163000003,384.05285860000004,383.5193276,,385.74103079999986,f,0.5058310000003985,None,0,image1,4,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
87,0,87,j,0.4434675000002244,None,,,,,87,0,87,0,385.8402851000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.83311180000055,385.8402851000001,387.7026541000005,387.2359355999997,387.7026541000005,389.97477770000023,j,0.4434675000002244,None,10,image1,3,image1,image2,"['low', 'low', 'low', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
88,0,88,j,0.36050040000009176,None,,,,,88,0,88,0,390.02803719999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0207424,390.02803719999974,392.1359185000001,391.75254289999975,392.1359185000001,394.1730298000002,j,0.36050040000009176,None,10,image1,2,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
89,0,89,j,0.3767708000004859,None,,,,,89,0,89,0,394.22358729999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.2164708,394.22358729999996,396.33607420000044,395.9359537,396.33607420000044,397.93978270000025,j,0.3767708000004859,None,0,image1,1,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
90,0,90,j,0.3309473999997863,None,,,,,90,0,90,0,397.99113990000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.98379620000014,397.99113990000023,399.2193159999997,398.8692136999998,,401.9096652999997,j,0.3309473999997863,None,10,image1,6,image2,image1,[],0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
91,0,91,f,0.5461776000001919,None,,,,,91,0,91,0,401.95689760000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.9495794000004,401.95689760000005,403.2360491999998,402.66927229999965,403.2360491999998,405.69914470000003,f,0.5461776000001919,None,0,image1,5,image2,image1,['low'],0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
92,0,92,j,0.46210900000005495,None,,,,,92,0,92,0,405.8052828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.79812370000036,405.8052828,407.26925089999986,406.78614879999986,407.26925089999986,409.42493509999986,j,0.46210900000005495,None,0,image1,4,image2,image1,"['low', 'low']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
93,0,93,j,0.3431918999995105,None,,,,,93,0,93,0,409.4751812000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.4681204999997,409.4751812000004,410.7360017000001,410.3692465000004,410.7360017000001,413.39162510000006,j,0.3431918999995105,None,0,image2,3,image2,image1,"['low', 'low', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
94,0,94,j,0.4332666000000245,None,,,,,94,0,94,0,413.43607520000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.4287019000003,413.43607520000023,414.5526603999997,414.1027187999998,,416.2502073000005,j,0.4332666000000245,None,10,image2,2,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
95,0,95,j,0.41526749999957246,None,,,,,95,0,95,0,416.29539449999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.28836500000034,416.29539449999993,417.5859435000002,417.15269420000004,417.5859435000002,419.7121883,j,0.41526749999957246,None,10,image2,1,image2,image1,"['low', 'low', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
96,0,96,j,0.3492721000002348,None,,,,,96,0,96,0,419.81703480000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.80980720000025,419.81703480000033,420.7525605999999,420.38620770000034,,422.5210944999999,j,0.3492721000002348,None,10,image2,0,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
97,0,97,f,0.41095690000020113,None,,,,,97,0,97,0,422.5712263000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.5640997999999,422.5712263000005,424.51934750000055,424.08590790000017,424.51934750000055,426.37837750000017,f,0.41095690000020113,None,0,image2,4,image1,image2,[],0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
98,0,98,f,0.3803299999999581,None,,,,,98,0,98,0,426.4229223000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.41589639999984,426.4229223000002,428.43606270000055,428.03594150000026,428.43606270000055,430.45274880000034,f,0.3803299999999581,None,0,image2,3,image1,image2,['low'],0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
99,0,99,j,0.32622019999962504,None,,,,,99,0,99,0,430.5029654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.4956350000002,430.5029654,432.35268970000016,432.00258380000014,432.35268970000016,435.1308058000004,j,0.32622019999962504,None,10,image1,2,image1,image2,"['low', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
100,0,100,f,0.5201663999996526,None,,,,,100,0,100,0,435.18320889999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.17575490000036,435.18320889999995,437.46890280000025,436.9193700000005,437.46890280000025,439.46813810000003,f,0.5201663999996526,None,10,image1,1,image1,image2,"['low', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
101,0,101,f,0.3606853000001138,None,,,,,101,0,101,0,439.56767469999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.5602335000003,439.56767469999977,441.3027737000002,440.91952649999985,441.3027737000002,443.3491131999999,f,0.3606853000001138,None,10,image1,0,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
102,0,102,j,0.43749839999964024,None,,,,,102,0,102,0,443.3944280000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.3872664999999,443.3944280000005,444.6525732,444.18600570000035,444.6525732,446.6211189000005,j,0.43749839999964024,None,0,image1,-1,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
103,0,103,f,0.39596199999959936,None,,,,,103,0,103,0,446.67639560000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.6691757999997,446.67639560000043,448.4859975999998,448.0693117999999,448.4859975999998,450.65619700000025,f,0.39596199999959936,None,10,image1,5,image2,image1,[],0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
104,0,104,f,0.8189037000001917,None,,,,,104,0,104,0,450.7075563999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.7003805000004,450.7075563999997,453.31926660000045,452.46922749999976,453.31926660000045,455.9515687000003,f,0.8189037000001917,None,10,image2,4,image2,image1,['high'],0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
105,0,105,f,0.3742055000002438,None,,,,,105,0,105,0,456.05186479999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.04458950000026,456.05186479999975,457.18600510000033,456.7860203,,460.1172615000005,f,0.3742055000002438,None,0,image2,3,image2,image1,"['high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
106,0,106,f,0.3793143999992026,None,,,,,106,0,106,0,460.16181060000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.1546902,460.16181060000054,461.8527945000005,461.45276639999975,461.8527945000005,464.74864479999997,f,0.3793143999992026,None,10,image2,2,image2,image1,"['high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
107,0,107,f,0.39424810000036814,None,,,,,107,0,107,0,464.79332440000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.78615160000027,464.79332440000053,466.1194108999998,465.7026618,466.1194108999998,467.8744617000002,f,0.39424810000036814,None,10,image2,1,image2,image1,"['high', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
108,0,108,j,0.42622039999969275,None,,,,,108,0,108,0,467.9233162999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.91622800000005,467.9233162999999,470.35268410000026,469.9026947000002,470.35268410000026,472.18067859999974,j,0.42622039999969275,None,0,image2,7,image1,image2,[],0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
109,0,109,f,0.5016262999997707,None,,,,,109,0,109,0,472.23292480000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.2254254999998,472.23292480000055,473.95275349999974,473.4193838000001,473.95275349999974,476.7778908,f,0.5016262999997707,None,0,image2,6,image1,image2,['low'],0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
110,0,110,f,0.40568179999991116,None,,,,,110,0,110,0,476.8824095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.87509500000033,476.8824095,478.0360857000005,477.60261940000055,,480.3544698000005,f,0.40568179999991116,None,10,image2,5,image1,image2,"['low', 'low']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
111,0,111,f,0.43149950000042736,None,,,,,111,0,111,0,480.3994222000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.39206600000034,480.3994222000001,481.60280049999983,481.1527133999998,,483.47243359999993,f,0.43149950000042736,None,0,image2,4,image1,image2,"['low', 'low', 'low']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
112,0,112,f,0.4350277000003189,None,,,,,112,0,112,0,483.52139309999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.51423460000024,483.52139309999984,485.51937240000007,485.0526292000004,485.51937240000007,488.0094538000003,f,0.4350277000003189,None,10,image2,3,image1,image2,"['low', 'low', 'low', 'low']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
