thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.004722899990156293,0.019740600022487342,0.019740600022487342,2.1351176999742165,space,2.0947106000385247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,001,2024-11-23_10h40.07.604,实验程序1.0,2024.2.4,59.08932711487149,2024-11-23 10h40.17.345671 +0800,
,,,,,,,,,,,,,,,,,,,,,,,2.1458112000254914,2.1458112000254914,space,3.02455099998042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,001,2024-11-23_10h40.07.604,实验程序1.0,2024.2.4,59.08932711487149,2024-11-23 10h40.17.345671 +0800,
9,0,9,,,,9,0,9,0,,,,,28.264924200018868,,,,,,,,,,,,,,28.264924200018868,29.18610049999552,28.803486999997403,6.602941600023769,f,0.3581518999999389,None,30.658471499977168,30.667088099988177,30.667088099988177,31.554183500004,space,0.870620500005316,None,,,,,,,,,,,,,,,,,,68,001,2024-11-23_10h40.07.604,实验程序1.0,2024.2.4,59.08932711487149,2024-11-23 10h40.17.345671 +0800,
0,0,0,j,0.45317890000296757,None,,,,,0,0,0,0,31.60742279997794,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.59741230000509,31.60742279997794,33.73612760001561,33.73612760001561,33.25322130002314,35.8788751999964,j,0.45317890000296757,None,10,image2,6,image2,image1,['high'],0.3,0.7,68,001,2024-11-23_10h40.07.604,实验程序1.0,2024.2.4,59.08932711487149,2024-11-23 10h40.17.345671 +0800,
0,0,0,f,0.40261510002892464,None,,,,,0,0,0,0,35.934035199985374,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.92179509997368,35.934035199985374,38.35314199997811,38.35314199997811,37.91953760001343,40.07054629997583,f,0.40261510002892464,None,10,image2,5,image2,image1,"['high', 'high']",0.3,0.7,68,001,2024-11-23_10h40.07.604,实验程序1.0,2024.2.4,59.08932711487149,2024-11-23 10h40.17.345671 +0800,
1,0,1,j,0.34341770003084093,None,,,,,1,0,1,0,40.12142959999619,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.112156499992125,40.12142959999619,42.35312059998978,42.35312059998978,41.986485600005835,45.0728624999756,j,0.34341770003084093,None,0,image2,4,image2,image1,"['high', 'high', 'high']",0.3,0.7,68,001,2024-11-23_10h40.07.604,实验程序1.0,2024.2.4,59.08932711487149,2024-11-23 10h40.17.345671 +0800,
2,0,2,f,0.3768465999746695,None,,,,,2,0,2,0,45.12421999999788,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.11544000002323,45.12421999999788,46.55314570001792,46.55314570001792,46.15307270002086,48.32577629998559,f,0.3768465999746695,None,0,image1,3,image2,image1,"['high', 'high', 'high', 'low']",0.3,0.7,68,001,2024-11-23_10h40.07.604,实验程序1.0,2024.2.4,59.08932711487149,2024-11-23 10h40.17.345671 +0800,
3,0,3,f,0.5303894000244327,None,,,,,3,0,3,0,48.43424959998811,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.42505620000884,48.43424959998811,50.05287189997034,50.05287189997034,49.50376450002659,52.21597949997522,f,0.5303894000244327,None,10,image2,2,image2,image1,"['high', 'high', 'high', 'low', 'high']",0.3,0.7,68,001,2024-11-23_10h40.07.604,实验程序1.0,2024.2.4,59.08932711487149,2024-11-23 10h40.17.345671 +0800,
4,0,4,j,2.283474199997727,None,,,,,4,0,4,0,52.26715209998656,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.25819949997822,52.26715209998656,56.56952760001877,56.56952760001877,54.26996110001346,58.16801269998541,j,2.283474199997727,None,10,image2,1,image2,image1,"['high', 'high', 'high', 'low', 'high', 'high']",0.3,0.7,68,001,2024-11-23_10h40.07.604,实验程序1.0,2024.2.4,59.08932711487149,2024-11-23 10h40.17.345671 +0800,
5,0,5,j,0.5382868999731727,None,,,,,5,0,5,0,58.22117510001408,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.211812699970324,58.22117510001408,60.086215000017546,60.086215000017546,59.51942909997888,62.326704400009476,j,0.5382868999731727,None,10,image2,9,image1,image2,['low'],0.7,0.3,68,001,2024-11-23_10h40.07.604,实验程序1.0,2024.2.4,59.08932711487149,2024-11-23 10h40.17.345671 +0800,
6,0,6,f,0.9903776999562979,None,,,,,6,0,6,0,62.37998799997149,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.36925699998392,62.37998799997149,64.05308869999135,64.05308869999135,63.03718480002135,66.07984489999944,f,0.9903776999562979,None,10,image2,8,image1,image2,"['low', 'low']",0.7,0.3,68,001,2024-11-23_10h40.07.604,实验程序1.0,2024.2.4,59.08932711487149,2024-11-23 10h40.17.345671 +0800,
7,0,7,j,0.4833890000008978,None,,,,,7,0,7,0,66.18813520000549,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.17929950001417,66.18813520000549,68.41966590000084,68.41966590000084,67.91958869999507,70.61360460001742,j,0.4833890000008978,None,0,image2,7,image1,image2,"['low', 'low', 'low']",0.7,0.3,68,001,2024-11-23_10h40.07.604,实验程序1.0,2024.2.4,59.08932711487149,2024-11-23 10h40.17.345671 +0800,
8,0,8,f,0.4426306000095792,None,,,,,8,0,8,0,70.66496010002447,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.65615330002038,70.66496010002447,71.98695880000014,71.98695880000014,71.51950059999945,73.49514439998893,f,0.4426306000095792,None,0,image2,6,image1,image2,"['low', 'low', 'low', 'low']",0.7,0.3,68,001,2024-11-23_10h40.07.604,实验程序1.0,2024.2.4,59.08932711487149,2024-11-23 10h40.17.345671 +0800,
