thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,prac_key_resp.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
15,0,15,f,0.4691388010978699,None,,,,,15,0,15,0,108.6739087998867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.66495249979198,108.6739087998867,110.68218719959259,110.18220669962466,110.68218719959259,112.41115400008857,f,0.4691388010978699,None,10,image1,-13,image1,image2,"['low', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
16,0,16,f,0.7237490992993116,None,,,,,16,0,16,0,112.5209729000926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.51216659881175,112.5209729000926,114.1824551988393,113.43224589899182,114.1824551988393,116.18059879913926,f,0.7237490992993116,None,10,image1,-14,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
17,0,17,f,0.4913868997246027,None,,,,,17,0,17,0,116.23177300021052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.22287309914827,116.23177300021052,118.16600379906595,117.64919769950211,118.16600379906595,120.6240142993629,f,0.4913868997246027,None,10,image1,-15,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
18,0,18,f,0.7163878995925188,None,,,,,18,0,18,0,120.67603719979525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.6664949003607,120.67603719979525,122.9338002000004,122.19928080029786,122.9338002000004,125.73083849996328,f,0.7163878995925188,None,10,image1,5,image2,image1,[],0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
19,0,19,f,1.0436645988374949,None,,,,,19,0,19,0,125.7820890005678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.77314169891179,125.7820890005678,128.0988747999072,127.03222199901938,128.0988747999072,129.88419990055263,f,1.0436645988374949,None,10,image2,4,image2,image1,['high'],0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
20,0,20,f,0.9079243000596762,None,,,,,20,0,20,0,129.9364749994129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.92700579948723,129.9364749994129,131.59891000017524,130.66571830026805,131.59891000017524,133.68457509949803,f,0.9079243000596762,None,10,image1,3,image2,image1,"['high', 'low']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
21,0,21,f,0.7924979999661446,None,,,,,21,0,21,0,133.79433999955654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.78570159897208,133.79433999955654,135.91632689908147,135.09897230006754,135.91632689908147,138.25628959946334,f,0.7924979999661446,None,10,image2,2,image2,image1,"['high', 'low', 'high']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
22,0,22,f,0.5047766007483006,None,,,,,22,0,22,0,138.3069837000221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.29807709902525,138.3069837000221,140.01704789884388,139.48219070024788,140.01704789884388,142.06348729878664,f,0.5047766007483006,None,10,image2,1,image2,image1,"['high', 'low', 'high', 'high']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
23,0,23,f,0.40975560061633587,None,,,,,23,0,23,0,142.1149326004088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.1060642004013,142.1149326004088,143.8821860998869,143.4494560994208,143.8821860998869,145.77012839913368,f,0.40975560061633587,None,10,image2,0,image2,image1,"['high', 'low', 'high', 'high', 'high']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
24,0,24,f,0.4294028002768755,None,,,,,24,0,24,0,145.8227666001767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.8131418991834,145.8227666001767,147.6321769002825,147.18249289877713,147.6321769002825,149.14713650010526,f,0.4294028002768755,None,0,image2,7,image1,image2,[],0.7,0.3,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
25,0,25,j,1.3498332016170025,None,,,,,25,0,25,0,149.2580067999661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.24932290054858,149.2580067999661,152.13252210058272,150.765860600397,152.13252210058272,155.07766629941761,j,1.3498332016170025,None,10,image1,6,image1,image2,['high'],0.7,0.3,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
26,0,26,f,1.1257689986377954,None,,,,,26,0,26,0,155.1288230996579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.11989350058138,155.1288230996579,157.91639589890838,156.76567710004747,157.91639589890838,160.03509089909494,f,1.1257689986377954,None,10,image1,5,image1,image2,"['high', 'high']",0.7,0.3,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
27,0,27,j,0.4332498013973236,None,,,,,27,0,27,0,160.08687110058963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.07735469937325,160.08687110058963,161.94982869923115,161.49905429966748,161.94982869923115,163.4713896997273,j,0.4332498013973236,None,10,image1,4,image1,image2,"['high', 'high', 'high']",0.7,0.3,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
28,0,28,j,0.398300901055336,None,,,,,28,0,28,0,163.52227369882166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.5136414002627,163.52227369882166,165.76577019877732,165.34923989884555,165.76577019877732,168.38691310025752,j,0.398300901055336,None,10,image1,3,image1,image2,"['high', 'high', 'high', 'high']",0.7,0.3,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
29,0,29,j,0.3477871995419264,None,,,,,29,0,29,0,168.50040219910443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.49106499925256,168.50040219910443,170.1490509994328,169.78391860052943,170.1490509994328,172.6914066001773,j,0.3477871995419264,None,0,image1,2,image1,image2,"['high', 'high', 'high', 'high', 'high']",0.7,0.3,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
30,0,30,f,0.6103921998292208,None,,,,,30,0,30,0,172.74307489953935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.73444239981472,172.74307489953935,174.68284169957042,174.04958839900792,174.68284169957042,177.54184459894896,f,0.6103921998292208,None,0,image1,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
31,0,31,j,0.5097790993750095,None,,,,,31,0,31,0,177.59360199980438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.58367870002985,177.59360199980438,178.69912909902632,178.16569579951465,,181.51766620017588,j,0.5097790993750095,None,10,image2,5,image2,image1,['high'],0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
32,0,32,f,0.4461482986807823,None,,,,,32,0,32,0,181.56907320022583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.56015720032156,181.56907320022583,184.04889930039644,183.58223699964583,184.04889930039644,185.71524339914322,f,0.4461482986807823,None,0,image1,4,image2,image1,"['high', 'low']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
33,0,33,j,0.6061027999967337,None,,,,,33,0,33,0,185.76757139898837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.7588429003954,185.76757139898837,186.98213160037994,186.348955899477,,189.2322438005358,j,0.6061027999967337,None,0,image1,3,image2,image1,"['high', 'low', 'low']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
34,0,34,f,0.8233805000782013,None,,,,,34,0,34,0,189.34471209906042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.33586959913373,189.34471209906042,190.99920210056007,190.1491052992642,190.99920210056007,193.8198039997369,f,0.8233805000782013,None,10,image2,2,image2,image1,"['high', 'low', 'low', 'high']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
35,0,35,f,0.43454790115356445,None,,,,,35,0,35,0,193.8715639989823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.86283710040152,193.8715639989823,195.29889409989119,194.8491396997124,195.29889409989119,196.95246789976954,f,0.43454790115356445,None,0,image1,1,image2,image1,"['high', 'low', 'low', 'high', 'low']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
36,0,36,f,0.3994768988341093,None,,,,,36,0,36,0,197.00338090024889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.99462679959834,197.00338090024889,198.7322923988104,198.31557830050588,198.7322923988104,201.51000230014324,f,0.3994768988341093,None,10,image2,0,image2,image1,"['high', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
37,0,37,f,0.938306899741292,None,,,,,37,0,37,0,201.5610470995307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.55215319991112,201.5610470995307,203.7657340001315,202.80174149945378,203.7657340001315,205.3277806993574,f,0.938306899741292,None,0,image1,-1,image2,image1,"['low', 'low', 'high', 'low', 'high', 'low']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
38,0,38,f,0.5505720004439354,None,,,,,38,0,38,0,205.44388449937105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.43025759980083,205.44388449937105,207.89971309900284,207.3324295990169,207.89971309900284,209.7008082997054,f,0.5505720004439354,None,10,image2,-2,image2,image1,"['low', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
39,0,39,j,0.8283561002463102,None,,,,,39,0,39,0,209.7525139003992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.74353699944913,209.7525139003992,212.63215179927647,211.78283070027828,212.63215179927647,215.06072739884257,j,0.8283561002463102,None,0,image2,-3,image2,image1,"['high', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
40,0,40,j,0.779161499813199,None,,,,,40,0,40,0,215.11166680045426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.1027367990464,215.11166680045426,216.61553129926324,215.81588489934802,216.61553129926324,219.54663369990885,j,0.779161499813199,None,0,image1,-4,image2,image1,"['low', 'high', 'low', 'high', 'high', 'low']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
41,0,41,f,0.8927558995783329,None,,,,,41,0,41,0,219.59902709908783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.58926039934158,219.59902709908783,221.08228540048003,220.16632780060172,221.08228540048003,223.30176409892738,f,0.8927558995783329,None,0,image2,-5,image2,image1,"['high', 'low', 'high', 'high', 'low', 'high']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
42,0,42,j,0.852649599313736,None,,,,,42,0,42,0,223.35547520034015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.34544839896262,223.35547520034015,225.4991788994521,224.61565659940243,225.4991788994521,228.08091210015118,j,0.852649599313736,None,0,image1,-6,image2,image1,"['low', 'high', 'high', 'low', 'high', 'low']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
43,0,43,j,0.9485100004822016,None,,,,,43,0,43,0,228.19845509901643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.18949959985912,228.19845509901643,230.98282169923186,230.0157244000584,230.98282169923186,233.286355599761,j,0.9485100004822016,None,0,image2,-7,image2,image1,"['high', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
44,0,44,f,0.9694353993982077,None,,,,,44,0,44,0,233.33812279999256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.329307500273,233.33812279999256,235.4490529000759,234.44944479875267,235.4490529000759,237.08581550046802,f,0.9694353993982077,None,10,image2,-8,image2,image1,"['high', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
45,0,45,f,0.8741523995995522,None,,,,,45,0,45,0,237.13770199939609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.12891199998558,237.13770199939609,239.96583480015397,239.06553359888494,239.96583480015397,241.4484879989177,f,0.8741523995995522,None,0,image2,-9,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
46,0,46,f,0.9734390005469322,None,,,,,46,0,46,0,241.50034919939935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.49144859984517,241.50034919939935,243.78229839913547,242.7825508993119,243.78229839913547,245.27065599896014,f,0.9734390005469322,None,10,image1,-10,image2,image1,"['high', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
47,0,47,f,0.4169120006263256,None,,,,,47,0,47,0,245.3878298997879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.37870419956744,245.3878298997879,246.89915489964187,246.46583379991353,246.89915489964187,249.600519599393,f,0.4169120006263256,None,10,image1,-11,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
48,0,48,j,0.40522770024836063,None,,,,,48,0,48,0,249.65185580030084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.6425902992487,249.65185580030084,250.63227120041847,250.19934470020235,,252.7679759990424,j,0.40522770024836063,None,0,image1,-12,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
49,0,49,j,0.38452390022575855,None,,,,,49,0,49,0,252.82113429903984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.8113190997392,252.82113429903984,255.0989056993276,254.68216829933226,255.0989056993276,257.96693719923496,j,0.38452390022575855,None,10,image2,-13,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
50,0,50,j,0.46893899887800217,None,,,,,50,0,50,0,258.018055299297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.00914499908686,258.018055299297,259.46574280038476,258.96587930060923,259.46574280038476,262.3042709995061,j,0.46893899887800217,None,10,image2,-14,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
51,0,51,j,0.8702146988362074,None,,,,,51,0,51,0,262.3559739999473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.3472362998873,262.3559739999473,263.86580250039697,262.96593800000846,263.86580250039697,265.50169380009174,j,0.8702146988362074,None,10,image1,-15,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,031,001,2024-11-14_16h07.04.579,实验程序1.0,2024.2.4,59.911988771780095,2024-11-14 16h07.25.099072 +0800,
