thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.003353899999638088,0.00816209999993589,0.00816209999993589,3.9665961999999126,space,3.942898000000241,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
,,,,,,,,,,,,,,,,,,,,,,,3.982276699999602,3.982276699999602,space,1.393417899999804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
9,0,9,,,,9,0,9,0,,,,,29.543056700000307,,,,,,,,,,,,,,29.543056700000307,30.899685800000043,30.0828762000001,30.899685800000043,f,0.7889252999993914,None,32.365549699999974,32.37350510000033,32.37350510000033,33.916958499999964,space,1.5383415999995123,None,,,,,,,,,,,,,,,,,,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
0,0,0,j,0.45183929999984684,None,,,,,0,0,0,0,33.96454670000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.955425500000274,33.96454670000003,35.76626390000001,35.76626390000001,35.28240769999957,37.86363809999966,j,0.45183929999984684,None,0,image2,11,image1,image2,['low'],0.7,0.3,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
0,0,0,f,0.41270389999954205,None,,,,,0,0,0,0,37.91014379999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.90304660000038,37.91014379999979,39.71627239999998,39.71627239999998,39.282804899999974,41.424380599999495,f,0.41270389999954205,None,10,image1,10,image1,image2,"['low', 'high']",0.7,0.3,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
1,0,1,f,0.40517970000018977,None,,,,,1,0,1,0,41.469893700000284,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.46262360000037,41.469893700000284,,42.48277539999981,42.0495592999996,44.53866139999991,f,0.40517970000018977,None,10,image1,9,image1,image2,"['low', 'high', 'high']",0.7,0.3,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
2,0,2,j,0.34663799999998446,None,,,,,2,0,2,0,44.59040279999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.583348500000284,44.59040279999954,45.86618559999988,45.86618559999988,45.49958359999982,47.56414760000007,j,0.34663799999998446,None,10,image1,8,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
3,0,3,f,0.34063809999952355,None,,,,,3,0,3,0,47.65821369999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6509989999995,47.65821369999958,49.24956509999993,49.24956509999993,48.88308340000003,50.75195859999985,f,0.34063809999952355,None,10,image1,7,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
4,0,4,j,0.4247945000006439,None,,,,,4,0,4,0,50.80259539999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.79540470000029,50.80259539999952,52.816307099999904,52.816307099999904,52.36614029999964,54.74385389999952,j,0.4247945000006439,None,10,image1,6,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
5,0,5,j,0.38875610000013694,None,,,,,5,0,5,0,54.78786669999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.780648300000394,54.78786669999954,57.06609070000013,57.06609070000013,56.64951910000036,59.95306259999961,j,0.38875610000013694,None,0,image1,5,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
6,0,6,j,0.5225383000006332,None,,,,,6,0,6,0,60.00634319999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99922189999961,60.00634319999972,62.06630630000018,62.06630630000018,61.51623910000035,64.16756850000002,j,0.5225383000006332,None,0,image2,4,image1,image2,"['high', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
7,0,7,f,0.7622971000000689,None,,,,,7,0,7,0,64.26838419999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.26121179999973,64.26838419999967,66.91616390000036,66.91616390000036,66.13287620000028,69.28020050000032,f,0.7622971000000689,None,10,image1,3,image1,image2,"['high', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
8,0,8,f,0.5887526000005892,None,,,,,8,0,8,0,69.32470459999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.31747290000021,69.32470459999968,71.88295420000031,71.88295420000031,71.26632859999972,73.5234074,f,0.5887526000005892,None,10,image1,2,image1,image2,"['high', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
9,0,9,None,,,,,,,9,0,9,0,73.5739953000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.56692079999993,73.5739953000002,75.46540790000017,75.46540790000017,74.23294220000025,76.4665984000003,None,,,,,,,,,,,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
10,0,10,f,0.48191529999985505,None,,,,,10,0,10,0,76.51167150000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.50427209999998,76.51167150000038,78.21637540000029,78.21637540000029,77.71625219999987,80.47171079999953,f,0.48191529999985505,None,0,image1,1,image1,image2,"['high', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
11,0,11,f,0.46533929999986867,None,,,,,11,0,11,0,80.52584240000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.51852640000016,80.52584240000033,82.64958949999982,82.64958949999982,82.16617399999996,84.18069809999997,f,0.46533929999986867,None,10,image2,9,image2,image1,['high'],0.3,0.7,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
12,0,12,f,0.5545781000000716,None,,,,,12,0,12,0,84.27424129999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26722729999983,84.27424129999963,85.8830382999995,85.8830382999995,85.29961869999988,87.35936059999949,f,0.5545781000000716,None,10,image2,8,image2,image1,"['high', 'high']",0.3,0.7,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
13,0,13,f,0.3744502999998076,None,,,,,13,0,13,0,87.41294099999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.40557699999954,87.41294099999959,89.2329007999997,89.2329007999997,88.83293229999981,92.16599399999996,f,0.3744502999998076,None,0,image2,7,image2,image1,"['high', 'high', 'high']",0.3,0.7,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
14,0,14,f,0.5931032999997115,None,,,,,14,0,14,0,92.22025339999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.21296439999969,92.22025339999982,94.36628199999996,94.36628199999996,93.74961150000036,96.97805580000022,f,0.5931032999997115,None,0,image1,6,image2,image1,"['high', 'high', 'high', 'low']",0.3,0.7,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
15,0,15,j,0.5573433999998088,None,,,,,15,0,15,0,97.02779069999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.02067869999973,97.02779069999997,99.6163303000003,99.6163303000003,99.03297099999963,102.04019979999975,j,0.5573433999998088,None,0,image2,5,image2,image1,"['high', 'high', 'high', 'low', 'high']",0.3,0.7,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
16,0,16,j,0.36959159999969415,None,,,,,16,0,16,0,102.14042439999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.13342529999954,102.14042439999957,103.74963779999962,103.74963779999962,103.34954809999999,105.74721839999984,j,0.36959159999969415,None,10,image2,4,image2,image1,"['high', 'high', 'high', 'low', 'high', 'high']",0.3,0.7,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
17,0,17,f,0.5038464999997814,None,,,,,17,0,17,0,105.79169249999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.78478369999993,105.79169249999995,108.3163211000001,108.3163211000001,107.78288080000038,110.51519550000012,f,0.5038464999997814,None,10,image2,3,image2,image1,"['high', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
18,0,18,j,0.39183130000037636,None,,,,,18,0,18,0,110.5668225999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.55954800000018,110.5668225999998,112.78298660000019,112.78298660000019,112.36635370000022,114.61965280000004,j,0.39183130000037636,None,0,image2,2,image2,image1,"['high', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
19,0,19,j,0.4261573000003409,None,,,,,19,0,19,0,114.67212579999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.66492980000021,114.67212579999978,,115.79956479999964,115.34949870000037,118.47276160000001,j,0.4261573000003409,None,0,image2,1,image2,image1,"['low', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
20,0,20,j,0.35026120000020455,None,,,,,20,0,20,0,118.52319809999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.51596140000038,118.52319809999972,120.19954020000023,120.19954020000023,119.83297700000003,122.94938860000002,j,0.35026120000020455,None,10,image1,13,image1,image2,['high'],0.7,0.3,35,001,2024-11-18_10h45.17.252,实验程序1.0,2024.2.4,60.02714427441813,2024-11-18 10h45.25.448166 +0800,
