thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.0033148999999639273,0.007999600000061946,0.007999600000061946,9.14508109999997,space,9.112603700000022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,001,2024-12-03_10h28.45.923,实验程序1.0,2024.2.4,59.94553348827241,2024-12-03 10h29.00.378240 +0800,
,,,,,,,,,,,,,,,,,,,,,,,9.154823700000065,9.154823700000065,space,2.6054112000000487,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,001,2024-12-03_10h28.45.923,实验程序1.0,2024.2.4,59.94553348827241,2024-12-03 10h29.00.378240 +0800,
9,0,9,,,,9,0,9,0,,,,,34.37556560000007,,,,,,,,,,,,,,34.37556560000007,35.25267919999999,34.902589199999966,13.269156299999963,j,0.3212099999999509,None,36.719299699999965,36.72704770000007,36.72704770000007,37.602852299999995,space,0.8650751000000128,None,,,,,,,,,,,,,,,,,,79,001,2024-12-03_10h28.45.923,实验程序1.0,2024.2.4,59.94553348827241,2024-12-03 10h29.00.378240 +0800,
0,0,0,j,0.48456369999996696,None,,,,,0,0,0,0,37.648911699999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.640161199999966,37.648911699999985,39.552652400000056,39.552652400000056,39.03577960000007,42.241185700000074,j,0.48456369999996696,None,10,image1,9,image1,image2,['high'],0.7,0.3,79,001,2024-12-03_10h28.45.923,实验程序1.0,2024.2.4,59.94553348827241,2024-12-03 10h29.00.378240 +0800,
0,0,0,j,0.37989010000001144,None,,,,,0,0,0,0,42.28554350000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.278306199999975,42.28554350000002,43.83591869999998,43.83591869999998,43.43586019999998,46.09531670000001,j,0.37989010000001144,None,10,image1,8,image1,image2,"['high', 'high']",0.7,0.3,79,001,2024-12-03_10h28.45.923,实验程序1.0,2024.2.4,59.94553348827241,2024-12-03 10h29.00.378240 +0800,
1,0,1,f,0.342376399999921,None,,,,,1,0,1,0,46.150272900000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.143031199999996,46.150272900000004,,47.15269180000007,46.785848699999974,49.00836830000003,f,0.342376399999921,None,10,image1,7,image1,image2,"['high', 'high', 'high']",0.7,0.3,79,001,2024-12-03_10h28.45.923,实验程序1.0,2024.2.4,59.94553348827241,2024-12-03 10h29.00.378240 +0800,
2,0,2,f,0.39914679999992586,None,,,,,2,0,2,0,49.053243899999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.04518500000006,49.053243899999984,51.3523113,51.3523113,50.935991599999966,54.10719089999998,f,0.39914679999992586,None,10,image1,6,image1,image2,"['high', 'high', 'high', 'high']",0.7,0.3,79,001,2024-12-03_10h28.45.923,实验程序1.0,2024.2.4,59.94553348827241,2024-12-03 10h29.00.378240 +0800,
3,0,3,f,0.3577958999999282,None,,,,,3,0,3,0,54.198536800000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.191532499999994,54.198536800000056,56.15328269999998,56.15328269999998,55.77037580000001,58.7505774,f,0.3577958999999282,None,10,image1,5,image1,image2,"['high', 'high', 'high', 'high', 'high']",0.7,0.3,79,001,2024-12-03_10h28.45.923,实验程序1.0,2024.2.4,59.94553348827241,2024-12-03 10h29.00.378240 +0800,
4,0,4,j,0.35176350000006096,None,,,,,4,0,4,0,58.795211600000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.78829900000005,58.795211600000016,61.136079100000075,61.136079100000075,60.7525948,63.34699090000004,j,0.35176350000006096,None,0,image1,4,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,79,001,2024-12-03_10h28.45.923,实验程序1.0,2024.2.4,59.94553348827241,2024-12-03 10h29.00.378240 +0800,
5,0,5,f,0.25492640000004485,None,,,,,5,0,5,0,63.391547400000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.38448170000004,63.391547400000036,,64.45261210000001,64.16913970000007,67.26880100000005,f,0.25492640000004485,None,0,image1,3,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,79,001,2024-12-03_10h28.45.923,实验程序1.0,2024.2.4,59.94553348827241,2024-12-03 10h29.00.378240 +0800,
