thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,0,10,j,0.7341609000000062,None,,,,,10,0,10,0,77.39154460000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.38426360000017,77.39154460000009,79.16317150000009,78.39653220000014,79.16317150000009,80.70600370000011,j,0.7341609000000062,None,0,image1,0,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
11,0,11,f,1.063639700000067,None,,,,,11,0,11,0,80.75492529999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.74789780000015,80.75492529999997,83.22982210000009,82.14646770000013,83.22982210000009,85.81311530000016,f,1.063639700000067,None,0,image1,-1,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
12,0,12,None,,,,,,,12,0,12,0,85.91129610000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.90391480000017,85.91129610000007,88.01233130000014,86.77977540000006,88.01233130000014,89.01472899999999,None,,,,,,,,,,,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
13,0,13,f,0.5561995000000479,None,,,,,13,0,13,0,89.06575220000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.05879630000004,89.06575220000013,90.62987620000013,90.04648190000012,90.62987620000013,93.59064150000017,f,0.5561995000000479,None,0,image1,-2,image2,image1,"['high', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
14,0,14,f,0.36429580000003625,None,,,,,14,0,14,0,93.64273230000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.63520100000005,93.64273230000003,94.81305999999995,94.42979300000002,,96.59584080000013,f,0.36429580000003625,None,0,image2,-3,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
15,0,15,f,0.5734022999999979,None,,,,,15,0,15,0,96.64917600000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.64226840000015,96.64917600000012,98.42988390000005,97.82993050000005,98.42988390000005,100.73356990000002,f,0.5734022999999979,None,0,image1,-4,image2,image1,"['low', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
16,0,16,j,1.1103347999999187,None,,,,,16,0,16,0,100.83476289999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.82756459999996,100.83476289999999,102.91315180000015,101.77983710000012,102.91315180000015,105.6326282,j,1.1103347999999187,None,10,image1,-5,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
17,0,17,f,0.7715063000000555,None,,,,,17,0,17,0,105.67710880000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.66962690000014,105.67710880000004,107.87980960000004,107.07984180000017,107.87980960000004,110.31070090000003,f,0.7715063000000555,None,0,image2,-6,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
18,0,18,j,0.5291879000001245,None,,,,,18,0,18,0,110.35607649999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.34882620000008,110.35607649999997,112.69658590000017,112.14654510000014,112.69658590000017,115.06291620000002,j,0.5291879000001245,None,0,image1,-7,image2,image1,"['low', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
19,0,19,j,0.7131475999999566,None,,,,,19,0,19,0,115.11582550000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.10870780000005,115.11582550000003,117.86317480000002,117.12986709999996,117.86317480000002,119.41530910000006,j,0.7131475999999566,None,0,image1,-8,image2,image1,"['high', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
20,0,20,j,0.5095874999999523,None,,,,,20,0,20,0,119.46574460000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.45855180000012,119.46574460000011,120.96319560000006,120.42994599999997,120.96319560000006,123.06742910000003,j,0.5095874999999523,None,0,image2,-9,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
21,0,21,j,0.5111349000001155,None,,,,,21,0,21,0,123.17192079999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.16477550000013,123.17192079999995,125.11325869999996,124.5798115,125.11325869999996,128.04845720000003,j,0.5111349000001155,None,0,image1,-10,image2,image1,"['low', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
22,0,22,j,1.0478843999999299,None,,,,,22,0,22,0,128.09808210000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.09090770000012,128.09808210000006,130.82995610000012,129.7632212000001,130.82995610000012,133.24072590000014,j,1.0478843999999299,None,10,image2,-11,image2,image1,"['high', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
23,0,23,f,0.562943199999836,None,,,,,23,0,23,0,133.29523410000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.288002,133.29523410000002,134.64667250000002,134.0631777000001,134.64667250000002,136.47924669999998,f,0.562943199999836,None,10,image2,-12,image2,image1,"['low', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
24,0,24,j,0.3696152999998503,None,,,,,24,0,24,0,136.52376530000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.51668059999997,136.52376530000015,138.11327180000012,137.71323380000013,138.11327180000012,140.8779872,j,0.3696152999998503,None,10,image2,-13,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
25,0,25,j,0.49880179999991014,None,,,,,25,0,25,0,140.9808058000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.97338960000002,140.9808058000001,142.99654340000006,142.47996630000011,142.99654340000006,144.50247750000017,j,0.49880179999991014,None,10,image2,4,image1,image2,[],0.7,0.3,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
26,0,26,f,0.40902890000006664,None,,,,,26,0,26,0,144.5555637,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.54824499999995,144.5555637,146.58020340000007,146.1465194,146.58020340000007,148.31917650000014,f,0.40902890000006664,None,0,image2,3,image1,image2,['low'],0.7,0.3,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
27,0,27,f,0.9308297000000039,None,,,,,27,0,27,0,148.3641728,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.35694520000015,148.3641728,150.6465475,149.69657140000004,150.6465475,153.16206669999997,f,0.9308297000000039,None,10,image1,2,image1,image2,"['low', 'high']",0.7,0.3,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
28,0,28,f,0.47077939999985574,None,,,,,28,0,28,0,153.20727639999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.20004949999998,153.20727639999996,154.69679410000003,154.19651399999998,154.69679410000003,156.59351490000017,f,0.47077939999985574,None,0,image2,1,image1,image2,"['low', 'high', 'low']",0.7,0.3,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
29,0,29,j,0.5499015000000327,None,,,,,29,0,29,0,156.68764580000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.68037400000003,156.68764580000015,157.96336580000002,157.39675880000004,157.96336580000002,160.90637420000007,j,0.5499015000000327,None,0,image1,0,image1,image2,"['low', 'high', 'low', 'high']",0.7,0.3,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
30,0,30,j,0.46698449999985314,None,,,,,30,0,30,0,160.9598522000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.95243700000015,160.9598522000001,163.17984509999997,162.6967128000001,163.17984509999997,164.6961073,j,0.46698449999985314,None,0,image2,-1,image1,image2,"['low', 'high', 'low', 'high', 'low']",0.7,0.3,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
31,0,31,f,0.3928188999998383,None,,,,,31,0,31,0,164.74584660000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.73870250000004,164.74584660000005,166.36323930000003,165.9465447,166.36323930000003,168.08716360000017,f,0.3928188999998383,None,10,image1,-2,image1,image2,"['low', 'high', 'low', 'high', 'low', 'high']",0.7,0.3,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
32,0,32,j,1.045831200000066,None,,,,,32,0,32,0,168.13795140000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.13086410000005,168.13795140000002,170.279949,169.21330160000002,170.279949,172.6185597000001,j,1.045831200000066,None,10,image1,-3,image1,image2,"['high', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
33,0,33,f,0.7145923000000494,None,,,,,33,0,33,0,172.66387600000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6567242000001,172.66387600000007,175.42994210000006,174.69655750000015,175.42994210000006,177.41923229999998,f,0.7145923000000494,None,0,image2,-4,image1,image2,"['low', 'high', 'low', 'high', 'high', 'low']",0.7,0.3,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
34,0,34,j,0.39886890000002495,None,,,,,34,0,34,0,177.51925210000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.51195610000013,177.51925210000013,179.79660510000008,179.37990090000017,179.79660510000008,181.2691992,j,0.39886890000002495,None,10,image1,-5,image1,image2,"['high', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
35,0,35,j,0.3724028999999973,None,,,,,35,0,35,0,181.31927240000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.31208690000017,181.31927240000005,182.44666030000008,182.04696060000015,,184.75551689999998,j,0.3724028999999973,None,10,image1,-6,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
36,0,36,f,0.4274474999999711,None,,,,,36,0,36,0,184.80785020000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.80096019999996,184.80785020000008,186.11336800000004,185.66324759999998,186.11336800000004,188.42826149999996,f,0.4274474999999711,None,10,image1,5,image2,image1,[],0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
37,0,37,j,0.5796482000000651,None,,,,,37,0,37,0,188.47348810000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.46653590000005,188.47348810000017,190.46331210000017,189.86318240000014,190.46331210000017,193.189482,j,0.5796482000000651,None,10,image2,4,image2,image1,['high'],0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
38,0,38,j,0.5890981000000011,None,,,,,38,0,38,0,193.29111250000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.28418080000006,193.29111250000005,195.04682030000004,194.43014900000003,195.04682030000004,196.66516650000017,j,0.5890981000000011,None,0,image1,3,image2,image1,"['high', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
39,0,39,f,0.962679499999922,None,,,,,39,0,39,0,196.71549870000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.7083219000001,196.71549870000013,198.89658559999998,197.9133448,198.89658559999998,200.5105582000001,f,0.962679499999922,None,0,image2,2,image2,image1,"['high', 'low', 'high']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
40,0,40,j,0.4458901999998943,None,,,,,40,0,40,0,200.55558910000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.5483991000001,200.55558910000013,201.69673000000012,201.2300620000001,,203.52751360000002,j,0.4458901999998943,None,0,image1,1,image2,image1,"['high', 'low', 'high', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
41,0,41,j,0.3826560999998492,None,,,,,41,0,41,0,203.57203419999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.56502680000017,203.57203419999996,205.1966668,204.79622480000012,205.1966668,207.0653324,j,0.3826560999998492,None,0,image1,0,image2,image1,"['high', 'low', 'high', 'low', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
42,0,42,j,0.3382486999998946,None,,,,,42,0,42,0,207.11727210000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.11023950000003,207.11727210000004,208.4800318,208.113249,208.4800318,210.14503750000017,j,0.3382486999998946,None,0,image1,-1,image2,image1,"['high', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
43,0,43,f,0.4291987000001427,None,,,,,43,0,43,0,210.24312240000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.23599290000016,210.24312240000017,211.27995669999996,210.83006079999996,,213.81701339999995,f,0.4291987000001427,None,0,image2,-2,image2,image1,"['low', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
44,0,44,j,0.5971314999999322,None,,,,,44,0,44,0,213.86629860000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.8590412000001,213.86629860000016,215.6467236000001,215.0300463000001,215.6467236000001,218.16316870000014,j,0.5971314999999322,None,0,image1,-3,image2,image1,"['high', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
45,0,45,f,0.4203233000000637,None,,,,,45,0,45,0,218.21855500000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.2113898,218.21855500000015,219.69645880000007,219.24671290000015,219.69645880000007,221.79396010000005,f,0.4203233000000637,None,0,image1,-4,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
46,0,46,f,0.6427269999999226,None,,,,,46,0,46,0,221.8392937000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.83242840000003,221.8392937000001,223.14669470000013,222.47991490000004,223.14669470000013,225.83390759999997,f,0.6427269999999226,None,10,image2,-5,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
47,0,47,f,0.44092000000000553,None,,,,,47,0,47,0,225.93969820000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.93269340000006,225.93969820000007,226.99669459999996,226.5300268000001,,229.2901964,f,0.44092000000000553,None,0,image2,-6,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
48,0,48,j,0.41063280000003033,None,,,,,48,0,48,0,229.33545900000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.3284490000001,229.33545900000013,231.7300107000001,231.29677579999998,231.7300107000001,234.67707180000002,j,0.41063280000003033,None,0,image1,-7,image2,image1,"['high', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
49,0,49,j,0.9327881000001526,None,,,,,49,0,49,0,234.73110420000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.72379690000002,234.73110420000012,236.99688460000016,236.04662710000002,236.99688460000016,239.74873660000003,j,0.9327881000001526,None,0,image1,-8,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
50,0,50,j,0.371582399999852,None,,,,,50,0,50,0,239.79460110000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.7872109,239.79460110000014,241.6802428000001,241.28006860000005,241.6802428000001,243.50226770000017,j,0.371582399999852,None,10,image2,-9,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
51,0,51,j,0.43082780000008825,None,,,,,51,0,51,0,243.55565730000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.54864580000003,243.55565730000012,245.0300161,244.5799654,245.0300161,246.9062133,j,0.43082780000008825,None,0,image2,-10,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
52,0,52,f,0.6461933999999019,None,,,,,52,0,52,0,247.00673410000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.99966480000012,247.00673410000013,248.4467535000001,247.78001530000006,248.4467535000001,250.84831450000001,f,0.6461933999999019,None,0,image1,-11,image2,image1,"['high', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,38,001,2024-12-08_11h28.20.729,实验程序1.0,2024.2.4,60.029090097070856,2024-12-08 11h28.31.232650 +0800,
