thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.003955600000153936,0.009590900000148395,0.009590900000148395,2.506659000000127,space,2.482766499999798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,001,2025-03-06_11h16.59.312,实验程序1.0,2024.2.4,59.94801308314194,2025-03-06 11h17.11.812187 +0800,
,,,,,,,,,,,,,,,,,,,,,,,2.5182818000002953,2.5182818000002953,space,3.3901605000000927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,001,2025-03-06_11h16.59.312,实验程序1.0,2024.2.4,59.94801308314194,2025-03-06 11h17.11.812187 +0800,
9,0,9,,,,9,0,9,0,,,,,28.908195100000285,,,,,,,,,,,,,,28.908195100000285,29.86906510000017,29.435801999999967,15.102459799999906,f,0.40879780000022947,None,31.3361060000002,31.344002600000294,31.344002600000294,34.13606600000003,space,2.788105600000108,None,,,,,,,,,,,,,,,,,,108,001,2025-03-06_11h16.59.312,实验程序1.0,2024.2.4,59.94801308314194,2025-03-06 11h17.11.812187 +0800,
0,0,0,f,0.7319306000003962,None,,,,,0,0,0,0,34.181190199999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.172736200000145,34.181190199999946,36.51913820000027,36.51913820000027,35.76865500000031,39.415115400000104,f,0.7319306000003962,None,10,image1,12,image1,image2,['high'],0.7,0.3,108,001,2025-03-06_11h16.59.312,实验程序1.0,2024.2.4,59.94801308314194,2025-03-06 11h17.11.812187 +0800,
0,0,0,j,0.44091759999992064,None,,,,,0,0,0,0,39.467252400000234,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.459766800000125,39.467252400000234,40.88575859999992,40.88575859999992,40.4191037999999,42.75224060000028,j,0.44091759999992064,None,10,image1,11,image1,image2,"['high', 'high']",0.7,0.3,108,001,2025-03-06_11h16.59.312,实验程序1.0,2024.2.4,59.94801308314194,2025-03-06 11h17.11.812187 +0800,
1,0,1,f,0.4727421000002323,None,,,,,1,0,1,0,42.80143219999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.79400900000019,42.80143219999991,44.51909400000022,44.51909400000022,44.01902360000031,47.2099975000001,f,0.4727421000002323,None,0,image1,10,image1,image2,"['high', 'high', 'high']",0.7,0.3,108,001,2025-03-06_11h16.59.312,实验程序1.0,2024.2.4,59.94801308314194,2025-03-06 11h17.11.812187 +0800,
2,0,2,j,0.6139946000002965,None,,,,,2,0,2,0,47.254610400000274,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.24755640000012,47.254610400000274,48.90270839999994,48.90270839999994,48.269818900000246,50.7361848999999,j,0.6139946000002965,None,10,image1,9,image1,image2,"['high', 'high', 'high', 'high']",0.7,0.3,108,001,2025-03-06_11h16.59.312,实验程序1.0,2024.2.4,59.94801308314194,2025-03-06 11h17.11.812187 +0800,
3,0,3,f,0.43899370000008275,None,,,,,3,0,3,0,50.82768420000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.820707200000015,50.82768420000002,52.95240620000004,52.95240620000004,52.4856135,55.60861270000032,f,0.43899370000008275,None,10,image1,8,image1,image2,"['high', 'high', 'high', 'high', 'high']",0.7,0.3,108,001,2025-03-06_11h16.59.312,实验程序1.0,2024.2.4,59.94801308314194,2025-03-06 11h17.11.812187 +0800,
4,0,4,j,0.5154869000002691,None,,,,,4,0,4,0,55.653330200000255,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.64601560000028,55.653330200000255,57.68582409999999,57.68582409999999,57.15248909999991,60.17401420000033,j,0.5154869000002691,None,0,image1,7,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,108,001,2025-03-06_11h16.59.312,实验程序1.0,2024.2.4,59.94801308314194,2025-03-06 11h17.11.812187 +0800,
5,0,5,j,0.32478420000006736,None,,,,,5,0,5,0,60.22658700000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.21933220000028,60.22658700000011,,61.269324100000176,60.919044900000245,62.73965369999996,j,0.32478420000006736,None,10,image1,6,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,108,001,2025-03-06_11h16.59.312,实验程序1.0,2024.2.4,59.94801308314194,2025-03-06 11h17.11.812187 +0800,
