thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,j,0.9458221000004414,None,,,,,6,0,6,0,69.13082519999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.12359740000011,69.13082519999989,71.64068179999958,70.67409549999957,71.64068179999958,73.5632343999996,j,0.9458221000004414,None,10,image2,1,image1,image2,['low'],0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
7,0,7,j,0.5153571000000738,None,,,,,7,0,7,0,73.66593719999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6589383999999,73.66593719999946,75.57390789999954,75.04065739999987,75.57390789999954,78.44454379999934,j,0.5153571000000738,None,0,image2,0,image1,image2,"['low', 'low']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
8,0,8,j,0.5220423000000665,None,,,,,8,0,8,0,78.49403679999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.48684700000013,78.49403679999978,79.8239493000001,79.27396239999962,79.8239493000001,81.67564439999933,j,0.5220423000000665,None,0,image2,-1,image1,image2,"['low', 'low', 'low']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
9,0,9,f,0.7286916000002748,None,,,,,9,0,9,0,81.72892589999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.72186210000018,81.72892589999992,83.04066369999964,82.29083889999947,83.04066369999964,85.76882339999975,f,0.7286916000002748,None,0,image2,-2,image1,image2,"['low', 'low', 'low', 'low']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
10,0,10,j,0.949865999999929,None,,,,,10,0,10,0,85.81417759999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.80704809999952,85.81417759999931,88.74075889999949,87.77401240000017,88.74075889999949,91.68670930000008,j,0.949865999999929,None,0,image1,-3,image1,image2,"['low', 'low', 'low', 'low', 'high']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
11,0,11,j,1.125500899999679,None,,,,,11,0,11,0,91.74037009999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7332809999998,91.74037009999938,94.3240108,93.17395669999951,94.3240108,95.89664129999983,j,1.125500899999679,None,0,image2,-4,image1,image2,"['low', 'low', 'low', 'low', 'high', 'low']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
12,0,12,f,1.1548437000001286,None,,,,,12,0,12,0,95.99602129999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9889763000001,95.99602129999948,98.20748639999965,97.02410859999964,98.20748639999965,100.07950459999938,f,1.1548437000001286,None,10,image1,-5,image1,image2,"['low', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
13,0,13,f,0.4871664000002056,None,,,,,13,0,13,0,100.13046189999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.12320699999964,100.13046189999932,102.64082710000002,102.12395680000009,102.64082710000002,104.85567709999941,f,0.4871664000002056,None,0,image1,-6,image1,image2,"['low', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
14,0,14,f,1.0703904000001785,None,,,,,14,0,14,0,104.90122350000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8941918999999,104.90122350000001,107.65746969999964,106.55736590000015,107.65746969999964,109.8083558999997,f,1.0703904000001785,None,0,image2,-7,image1,image2,"['low', 'high', 'low', 'high', 'high', 'low']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
15,0,15,f,0.5854671999995844,None,,,,,15,0,15,0,109.85361000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.84622529999979,109.85361000000012,111.47401529999934,110.85747759999958,111.47401529999934,113.8571237999995,f,0.5854671999995844,None,10,image1,-8,image1,image2,"['high', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
16,0,16,f,1.2290174999998271,None,,,,,16,0,16,0,113.96114839999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.95388349999939,113.96114839999973,115.82421119999981,114.5743709999997,115.82421119999981,117.41953139999987,f,1.2290174999998271,None,10,image1,-9,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
17,0,17,j,0.48905110000032437,None,,,,,17,0,17,0,117.46901960000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46166730000004,117.46901960000014,120.00739059999978,119.4907819,120.00739059999978,122.73504700000012,j,0.48905110000032437,None,0,image1,6,image2,image1,[],0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
18,0,18,f,0.8848887000003742,None,,,,,18,0,18,0,122.78636809999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.77894509999987,122.78636809999989,124.70754260000012,123.79076089999944,124.70754260000012,127.05297689999952,f,0.8848887000003742,None,0,image1,5,image2,image1,['low'],0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
19,0,19,j,0.5152796000002127,None,,,,,19,0,19,0,127.09791469999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.09070059999976,127.09791469999982,129.17402459999994,128.64084430000003,129.17402459999994,130.76204859999962,j,0.5152796000002127,None,0,image2,4,image2,image1,"['low', 'high']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
20,0,20,j,1.0433715000008306,None,,,,,20,0,20,0,130.8629406,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.85578110000006,130.8629406,132.49087659999986,131.42419009999958,132.49087659999986,134.46353139999974,j,1.0433715000008306,None,0,image2,3,image2,image1,"['low', 'high', 'high']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
21,0,21,f,0.5882126999995307,None,,,,,21,0,21,0,134.51541970000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.50828219999948,134.51541970000017,135.82421350000004,135.20758419999947,135.82421350000004,138.7852712999993,f,0.5882126999995307,None,0,image1,2,image2,image1,"['low', 'high', 'high', 'low']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
22,0,22,None,,,,,,,22,0,22,0,138.8367701999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.82934039999964,138.8367701999996,140.82343109999965,139.59080170000016,140.82343109999965,141.8254065000001,None,,,,,,,,,,,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
23,0,23,f,0.8481859999992594,None,,,,,23,0,23,0,141.8761026000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.8690093999994,141.8761026000002,144.57428399999935,143.70753609999974,144.57428399999935,147.49870219999957,f,0.8481859999992594,None,0,image1,1,image2,image1,"['low', 'high', 'high', 'low', 'low']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
24,0,24,j,0.563645400000496,None,,,,,24,0,24,0,147.54676469999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.5395824999996,147.54676469999958,149.79092649999984,149.20757520000006,149.79092649999984,152.1669111000001,j,0.563645400000496,None,10,image2,0,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
25,0,25,j,0.45131920000039827,None,,,,,25,0,25,0,152.2712419999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.26391590000003,152.2712419999998,154.12430479999966,153.64093719999983,154.12430479999966,156.21722020000016,j,0.45131920000039827,None,10,image2,-1,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
26,0,26,f,0.4046537000003809,None,,,,,26,0,26,0,156.26862269999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.26133239999945,156.26862269999947,158.22420169999987,157.79095640000014,158.22420169999987,159.99606249999943,f,0.4046537000003809,None,0,image2,-2,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
27,0,27,f,0.7959207000003516,None,,,,,27,0,27,0,160.04515509999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.03794879999987,160.04515509999965,162.40750769999977,161.59085379999942,162.40750769999977,164.1406769999994,f,0.7959207000003516,None,10,image1,-3,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
28,0,28,f,0.9657387000006565,None,,,,,28,0,28,0,164.18657780000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.1792716,164.18657780000012,166.12432669999998,165.14095279999947,166.12432669999998,167.72060729999976,f,0.9657387000006565,None,0,image1,-4,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
29,0,29,j,0.9582878000001074,None,,,,,29,0,29,0,167.8207026,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.81362420000005,167.8207026,169.92416589999993,168.94092180000007,169.92416589999993,172.21754659999988,j,0.9582878000001074,None,10,image2,-5,image2,image1,"['high', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
30,0,30,f,0.418677700000444,None,,,,,30,0,30,0,172.2700550999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.26282290000017,172.2700550999998,174.1076592999998,173.65742599999976,174.1076592999998,176.7674739999993,f,0.418677700000444,None,0,image2,-6,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
31,0,31,None,,,,,,,31,0,31,0,176.81787410000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.81059599999935,176.81787410000015,179.59021359999952,178.3576750000002,179.59021359999952,180.59142410000004,None,,,,,,,,,,,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
32,0,32,f,0.24587239999982557,None,,,,,32,0,32,0,180.63670000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.62945409999975,180.63670000000002,181.82425009999952,181.55764069999987,,184.4466980999996,f,0.24587239999982557,None,10,image2,-7,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
33,0,33,f,0.6616763000001811,None,,,,,33,0,33,0,184.49535490000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.48806549999972,184.49535490000017,186.85774169999968,186.17428629999995,186.85774169999968,189.13334459999987,f,0.6616763000001811,None,0,image2,-8,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
34,0,34,f,0.4903954999999769,None,,,,,34,0,34,0,189.23260269999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.22539169999982,189.23260269999992,190.3743457999999,189.8576535000002,,193.28427519999968,f,0.4903954999999769,None,0,image1,-9,image2,image1,"['low', 'high', 'high', 'high', 'high', 'low']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
35,0,35,j,0.844381699999758,None,,,,,35,0,35,0,193.33670379999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.32928970000012,193.33670379999967,195.2577185,194.39096299999983,195.2577185,197.27438879999954,j,0.844381699999758,None,0,image2,2,image1,image2,[],0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
36,0,36,f,0.42791550000038114,None,,,,,36,0,36,0,197.3237638999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.3164872999996,197.3237638999999,199.65742239999963,199.20756619999975,199.65742239999963,201.6735467999997,f,0.42791550000038114,None,0,image1,1,image1,image2,['high'],0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
37,0,37,f,0.6085627000002205,None,,,,,37,0,37,0,201.72592769999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.71873439999945,201.72592769999937,203.724338,203.09101349999946,203.724338,206.3757317999998,f,0.6085627000002205,None,10,image2,0,image1,image2,"['high', 'low']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
38,0,38,f,0.47037360000012995,None,,,,,38,0,38,0,206.47340609999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.46612939999977,206.47340609999992,207.64103179999984,207.14093460000004,,209.1297928999993,f,0.47037360000012995,None,10,image2,-1,image1,image2,"['high', 'low', 'low']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
39,0,39,f,0.4046453000000838,None,,,,,39,0,39,0,209.18167449999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.17449659999966,209.18167449999964,210.82430359999944,210.39104319999933,210.82430359999944,213.24169189999975,f,0.4046453000000838,None,0,image2,-2,image1,image2,"['high', 'low', 'low', 'low']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
40,0,40,f,0.35857770000075107,None,,,,,40,0,40,0,213.2871409999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.2796669999998,213.2871409999998,215.32434039999953,214.9409483999998,215.32434039999953,216.87172629999986,f,0.35857770000075107,None,0,image2,-3,image1,image2,"['high', 'low', 'low', 'low', 'low']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
41,0,41,None,,,,,,,41,0,41,0,216.91670579999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.90945139999985,216.91670579999936,219.20704019999994,217.97419089999948,219.20704019999994,220.20864879999954,None,,,,,,,,,,,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
42,0,42,j,0.6854865000004793,None,,,,,42,0,42,0,220.2624463000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.25535880000007,220.2624463000002,222.67437009999958,221.95773159999953,222.67437009999958,224.43395659999987,j,0.6854865000004793,None,0,image2,-4,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
43,0,43,j,0.8321742999996786,None,,,,,43,0,43,0,224.4785011999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.4714000999993,224.4785011999993,226.94112399999995,226.0911030999996,226.94112399999995,229.7154290999997,j,0.8321742999996786,None,10,image1,-5,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
44,0,44,j,0.6458142000001317,None,,,,,44,0,44,0,229.7679995999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.76100719999977,229.7679995999997,231.40766709999934,230.7410747999993,231.40766709999934,233.70682339999985,j,0.6458142000001317,None,10,image1,-6,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
45,0,45,f,0.439561500000309,None,,,,,45,0,45,0,233.75548199999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.74803379999958,233.75548199999957,235.3909391999996,234.92444280000018,235.3909391999996,237.77209439999933,f,0.439561500000309,None,10,image1,-7,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
46,0,46,j,0.42934690000038245,None,,,,,46,0,46,0,237.81731299999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.81005879999975,237.81731299999956,239.40793209999993,238.95779309999944,239.40793209999993,241.21374229999947,j,0.42934690000038245,None,10,image1,-8,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
47,0,47,j,0.4884417000002941,None,,,,,47,0,47,0,241.3153687999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.3084001999996,241.3153687999993,243.5911132000001,243.07437500000015,243.5911132000001,245.22806880000007,j,0.4884417000002941,None,10,image1,10,image2,image1,[],0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
48,0,48,j,0.36827160000029835,None,,,,,48,0,48,0,245.27940039999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.2723593999999,245.27940039999976,247.27435739999964,246.87437950000003,247.27435739999964,249.6307668999998,j,0.36827160000029835,None,0,image1,9,image2,image1,['low'],0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
49,0,49,j,0.9945809000000736,None,,,,,49,0,49,0,249.6821203999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.67481409999982,249.6821203999998,251.87436059999982,250.8577005999996,251.87436059999982,254.09884759999932,j,0.9945809000000736,None,0,image2,8,image2,image1,"['low', 'high']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
50,0,50,f,0.6625407999999879,None,,,,,50,0,50,0,254.15011379999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.14288549999947,254.15011379999942,255.80782949999957,255.12440669999978,255.80782949999957,258.63380419999976,f,0.6625407999999879,None,0,image1,7,image2,image1,"['low', 'high', 'low']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
51,0,51,f,0.796138400000018,None,,,,,51,0,51,0,258.7352667999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.7282602999994,258.7352667999994,261.0245034999998,260.2077683999996,261.0245034999998,263.39499439999963,f,0.796138400000018,None,0,image1,6,image2,image1,"['low', 'high', 'low', 'low']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
52,0,52,j,0.5239508999993632,None,,,,,52,0,52,0,263.44578679999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.4387163000001,263.44578679999995,265.35769749999963,264.8077727,265.35769749999963,267.13528789999964,j,0.5239508999993632,None,10,image2,5,image2,image1,"['low', 'high', 'low', 'low', 'high']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
53,0,53,j,0.5245457000000897,None,,,,,53,0,53,0,267.18646230000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.17924439999933,267.18646230000013,268.95785629999955,268.40788189999967,268.95785629999955,270.85368430000017,j,0.5245457000000897,None,10,image2,4,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,44,001,2024-11-15_11h32.03.050,实验程序1.0,2024.2.4,59.97246064593365,2024-11-15 11h32.12.433761 +0800,
