thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,image1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,f,0.3320843999999852,None,,,,,6,0,6,0,68.4577776000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.45058830000016,68.4577776000001,70.01590410000017,69.66585220000024,72.0081126,f,0.3320843999999852,None,10,image2,8,image2,image1,"['low', 'low', 'high']",0.3,0.7,70.01590410000017,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
7,0,7,f,0.35900390000006155,None,,,,,7,0,7,0,72.10139759999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.09440679999989,72.10139759999993,73.38255430000027,72.99909130000015,75.0350182000002,f,0.35900390000006155,None,0,image2,7,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,73.38255430000027,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
8,0,8,j,0.6684787999997752,None,,,,,8,0,8,0,75.07884379999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.07134300000007,75.07884379999996,77.54925950000006,76.84921600000007,80.49609490000012,j,0.6684787999997752,None,0,image2,6,image2,image1,"['low', 'low', 'high', 'high', 'high']",0.3,0.7,77.54925950000006,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
9,0,9,f,0.6510017999999036,None,,,,,9,0,9,0,80.53978069999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.53287450000016,80.53978069999994,82.98259589999998,82.29923370000006,84.98628680000002,f,0.6510017999999036,None,10,image1,5,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,82.98259589999998,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
10,0,10,f,0.5125745000000279,None,,,,,10,0,10,0,85.03668050000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.02945189999991,85.03668050000033,87.09927939999989,86.56585630000018,89.51558160000013,f,0.5125745000000279,None,0,image1,4,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,87.09927939999989,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
11,0,11,j,0.5787749999999505,None,,,,,11,0,11,0,89.55957119999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.55248699999993,89.55957119999994,91.11581220000016,90.51593440000033,94.06100430000015,j,0.5787749999999505,None,10,image2,3,image2,image1,"['high', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,91.11581220000016,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
12,0,12,f,0.3353628999998364,None,,,,,12,0,12,0,94.16026760000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.15290240000013,94.16026760000022,96.13240570000016,95.76596689999997,98.65865970000004,f,0.3353628999998364,None,10,image2,2,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,96.13240570000016,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
13,0,13,j,0.2856477000000268,None,,,,,13,0,13,0,98.71019019999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.70304119999992,98.71019019999994,100.94924360000005,100.63252550000016,103.85730270000022,j,0.2856477000000268,None,10,image2,1,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,100.94924360000005,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
14,0,14,f,0.3979649999996582,None,,,,,14,0,14,0,103.91020630000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.90304560000004,103.91020630000003,106.23259050000024,105.81592170000022,108.2549726000002,f,0.3979649999996582,None,10,image2,0,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,106.23259050000024,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
15,0,15,f,0.3864712999998119,None,,,,,15,0,15,0,108.30719930000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.29995430000008,108.30719930000032,110.33264099999997,109.91590640000004,113.15294760000006,f,0.3864712999998119,None,10,image2,9,image1,image2,[],0.7,0.3,110.33264099999997,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
16,0,16,f,0.33771180000030654,None,,,,,16,0,16,0,113.25595939999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.24898930000018,113.25595939999994,114.89920350000011,114.5325670000002,117.47472490000018,f,0.33771180000030654,None,0,image2,8,image1,image2,['low'],0.7,0.3,114.89920350000011,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
17,0,17,j,0.36840929999971195,None,,,,,17,0,17,0,117.52722889999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5201218000002,117.52722889999995,119.74939530000029,119.34936860000016,121.40791130000025,j,0.36840929999971195,None,0,image1,7,image1,image2,"['low', 'high']",0.7,0.3,119.74939530000029,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
18,0,18,None,,,,,,,18,0,18,0,121.45838510000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.45118440000033,121.45838510000021,124.61527019999994,123.38259610000023,125.61718490000021,None,,,,,,,,,,,124.61527019999994,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
19,0,19,j,0.33268370000041614,None,,,,,19,0,19,0,125.66693310000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.65981820000025,125.66693310000028,126.99933779999992,126.6493802,129.82591440000033,j,0.33268370000041614,None,10,image1,6,image1,image2,"['low', 'high', 'high']",0.7,0.3,126.99933779999992,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
20,0,20,f,0.3408550999997715,None,,,,,20,0,20,0,129.87660000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.8695362000003,129.87660000000005,131.63269160000027,131.26598600000034,134.5802980000003,f,0.3408550999997715,None,10,image1,5,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,131.63269160000027,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
21,0,21,f,0.5138713000001189,None,,,,,21,0,21,0,134.6748281,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.6678280000001,134.6748281,136.04945050000015,135.51606100000026,138.76690880000024,f,0.5138713000001189,None,10,image1,4,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,136.04945050000015,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
22,0,22,j,0.3125199999999495,None,,,,,22,0,22,0,138.8151187000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.80782219999992,138.8151187000003,140.0828862000003,139.7494670000001,141.97778050000034,j,0.3125199999999495,None,10,image1,3,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,140.0828862000003,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
23,0,23,j,0.2915781000001516,None,,,,,23,0,23,0,142.02796260000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0207435000002,142.02796260000014,143.19926130000022,142.88273299999992,145.87442090000013,j,0.2915781000001516,None,0,image1,2,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
24,0,24,j,0.3037600000002385,None,,,,,24,0,24,0,145.9194104000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.91224009999996,145.9194104000003,147.6993511999999,147.36610689999998,149.66400410000006,j,0.3037600000002385,None,0,image2,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,147.6993511999999,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
25,0,25,f,0.3630002999998396,None,,,,,25,0,25,0,149.7577494000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.75065459999996,149.7577494000002,151.2994036,150.91608330000008,154.0661428000003,f,0.3630002999998396,None,10,image2,7,image2,image1,['high'],0.3,0.7,151.2994036,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
26,0,26,f,0.39560449999999037,None,,,,,26,0,26,0,154.11771399999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.1105404,154.11771399999998,155.11599049999995,154.69939320000003,157.19460750000007,f,0.39560449999999037,None,10,image2,6,image2,image1,"['high', 'high']",0.3,0.7,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
27,0,27,j,0.3054492000001119,None,,,,,27,0,27,0,157.24722330000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.2395905000003,157.24722330000031,159.2826881000001,158.94937140000002,160.86294859999998,j,0.3054492000001119,None,10,image2,5,image2,image1,"['high', 'high', 'high']",0.3,0.7,159.2826881000001,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
28,0,28,j,0.3445144000002074,None,,,,,28,0,28,0,160.91422740000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.90689909999992,160.91422740000007,162.73266779999994,162.36611100000027,165.11575820000007,j,0.3445144000002074,None,0,image2,4,image2,image1,"['high', 'high', 'high', 'high']",0.3,0.7,162.73266779999994,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
29,0,29,j,0.5268568000001324,None,,,,,29,0,29,0,165.1603097000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.1533314000003,165.1603097000002,166.96605960000034,166.4160538000001,169.0359398999999,j,0.5268568000001324,None,0,image1,3,image2,image1,"['high', 'high', 'high', 'high', 'low']",0.3,0.7,166.96605960000034,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
30,0,30,j,0.5310013000002982,None,,,,,30,0,30,0,169.13463690000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.12759559999995,169.13463690000026,171.44955580000033,170.89952140000014,173.968257,j,0.5310013000002982,None,10,image1,2,image2,image1,"['high', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,171.44955580000033,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
31,0,31,j,0.3474946999999702,None,,,,,31,0,31,0,174.01923110000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.01208739999993,174.01923110000007,176.04935819999992,175.6828405000001,177.7730214000003,j,0.3474946999999702,None,10,image1,1,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,176.04935819999992,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
32,0,32,j,0.416877999999997,None,,,,,32,0,32,0,177.82296190000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.81576180000002,177.82296190000034,179.18270660000007,178.74973720000025,181.5015942,j,0.416877999999997,None,10,image1,0,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,179.18270660000007,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
33,0,33,f,0.3101560000000063,None,,,,,33,0,33,0,181.55341829999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.54622629999994,181.55341829999998,182.74951420000025,182.41605389999995,185.62381330000017,f,0.3101560000000063,None,0,image1,-1,image2,image1,"['high', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
34,0,34,j,0.21031300000004194,None,,,,,34,0,34,0,185.72680310000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.71971729999996,185.72680310000032,187.34941260000005,187.11610130000008,188.97385970000005,j,0.21031300000004194,None,0,image1,-2,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,187.34941260000005,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
35,0,35,f,0.2954199000000699,None,,,,,35,0,35,0,189.02440670000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.01753159999998,189.02440670000033,190.89938900000016,190.58288010000024,193.1986906000002,f,0.2954199000000699,None,10,image2,-3,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,190.89938900000016,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
36,0,36,j,0.3920302999999876,None,,,,,36,0,36,0,193.25116290000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.24385269999993,193.25116290000005,194.39954020000005,193.9828378000002,197.15689010000006,j,0.3920302999999876,None,10,image2,-4,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
37,0,37,j,0.2965288000000328,None,,,,,37,0,37,0,197.20777350000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.2006037000001,197.20777350000026,198.06608140000026,197.74953219999998,200.0592400999999,j,0.2965288000000328,None,10,image2,-5,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
38,0,38,f,0.2909159000000727,None,,,,,38,0,38,0,200.16228600000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.1548911,200.16228600000022,201.81618720000006,201.49955480000017,203.46226250000018,f,0.2909159000000727,None,10,image2,-6,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,201.81618720000006,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
39,0,39,j,0.3149502000001121,None,,,,,39,0,39,0,203.51402170000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.50682730000017,203.51402170000028,205.03305760000012,204.6995334000003,206.6764691000003,j,0.3149502000001121,None,10,image2,3,image1,image2,[],0.7,0.3,205.03305760000012,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
40,0,40,f,0.3232954999998583,None,,,,,40,0,40,0,206.72600420000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.71899680000024,206.72600420000026,208.23286770000004,207.8828311000002,210.83064000000013,f,0.3232954999998583,None,0,image2,2,image1,image2,['low'],0.7,0.3,208.23286770000004,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
41,0,41,j,0.3582734999999957,None,,,,,41,0,41,0,210.8758474000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.8686405000003,210.8758474000001,212.19945670000016,211.81627400000025,214.56746500000008,j,0.3582734999999957,None,10,image2,1,image1,image2,"['low', 'low']",0.7,0.3,212.19945670000016,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
42,0,42,f,0.5607053000003361,None,,,,,42,0,42,0,214.6171287000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.60961829999997,214.6171287000002,215.74953540000024,215.16627289999997,217.7044420000002,f,0.5607053000003361,None,0,image2,0,image1,image2,"['low', 'low', 'low']",0.7,0.3,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
43,0,43,j,0.37528800000018236,None,,,,,43,0,43,0,217.80646460000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.79922410000017,217.80646460000025,218.9996013,218.59951619999993,221.96130200000016,j,0.37528800000018236,None,10,image1,-1,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
44,0,44,f,0.2976067999998122,None,,,,,44,0,44,0,222.01403980000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.00682540000025,222.01403980000032,223.4662017999999,223.1498045000003,225.38875499999995,f,0.2976067999998122,None,10,image1,-2,image1,image2,"['low', 'low', 'low', 'high', 'high']",0.7,0.3,223.4662017999999,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
45,0,45,j,0.2698643000003358,None,,,,,45,0,45,0,225.43999179999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.43306660000007,225.43999179999992,226.93290990000014,226.6329442000001,229.37887850000016,j,0.2698643000003358,None,10,image1,-3,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,226.93290990000014,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
46,0,46,f,0.28912140000011277,None,,,,,46,0,46,0,229.42720880000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.42002189999994,229.42720880000024,230.64962500000001,230.33290380000017,233.21953140000005,f,0.28912140000011277,None,10,image1,-4,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
47,0,47,f,0.36251880000008896,None,,,,,47,0,47,0,233.3219822000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.31489120000015,233.3219822000001,235.68299650000017,235.29984580000018,237.19899190000024,f,0.36251880000008896,None,0,image1,7,image2,image1,[],0.3,0.7,235.68299650000017,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
48,0,48,j,0.2872292000001835,None,,,,,48,0,48,0,237.24908929999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.2418058000003,237.24908929999992,239.31632040000022,238.99955910000017,241.39088919999995,j,0.2872292000001835,None,10,image1,6,image2,image1,['low'],0.3,0.7,239.31632040000022,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
49,0,49,j,0.3675266999998712,None,,,,,49,0,49,0,241.4415266000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.43445710000015,241.4415266000001,243.58295120000002,243.1829319000003,245.83281260000012,j,0.3675266999998712,None,0,image1,5,image2,image1,"['low', 'low']",0.3,0.7,243.58295120000002,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
50,0,50,f,0.384931399999914,None,,,,,50,0,50,0,245.88348570000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.8765527999999,245.88348570000016,247.5662895999999,247.14951150000024,249.6273774000001,f,0.384931399999914,None,10,image1,4,image2,image1,"['low', 'low', 'low']",0.3,0.7,247.5662895999999,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
51,0,51,f,0.35247690000005605,None,,,,,51,0,51,0,249.67900670000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.6717893,249.67900670000017,250.73297660000026,250.34991100000025,252.25319900000022,f,0.35247690000005605,None,0,image1,3,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
52,0,52,j,0.2211238999998386,None,,,,,52,0,52,0,252.35712890000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.35014120000005,252.35712890000013,254.46629470000016,254.21632510000018,256.7596093000002,j,0.2211238999998386,None,0,image2,2,image2,image1,"['low', 'low', 'low', 'low', 'high']",0.3,0.7,254.46629470000016,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
53,0,53,f,0.2631195999997544,None,,,,,53,0,53,0,256.8051214000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.79798960000016,256.8051214000002,258.6995678000003,258.4162391,260.7280764000002,f,0.2631195999997544,None,10,image1,1,image2,image1,"['low', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,258.6995678000003,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
