thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,time.started,math_problem.started,key_resp.started,textbox0.started,textbox9.started,textbox8.started,textbox7.started,textbox6.started,textbox5.started,textbox4.started,textbox3.started,textbox2.started,textbox1.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,problem,answer,end.started,end.stopped,ending.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 48
,,,,,,,,,,,,0.032226099865511,0.0514829999301582,5.833623999962583,space,5.770458000013605,,,,,,,,,,,,,,,,,,,,,,,,,60,1.0,2024-12-06_17h02.07.415,mist,2024.2.4,60.1367750585381,2024-12-06 17h02.12.828701 +0800,
0.0,0.0,0.0,right,4.844543199986219,,0.0,0.0,0.0,0.0,5.964128699852154,,,,,,,,18.882188899908215,18.964128699852154,18.964128699852154,18.964128699852154,18.964128699852154,18.964128699852154,18.964128699852154,18.964128699852154,18.964128699852154,18.964128699852154,18.964128699852154,18.964128699852154,18.964128699852154,18.964128699852154,25.89688239991665,right,4.844543199986219,,3 * 8 - 3 * 6 = ?,6.0,25.91570459981449,25.916398499859497,,60,1.0,2024-12-06_17h02.07.415,mist,2024.2.4,60.1367750585381,2024-12-06 17h02.12.828701 +0800,
1.0,0.0,1.0,down,5.230600500013679,,1.0,0.0,1.0,0.0,13.018540299963206,,,,,,,,25.94274319987744,26.018540299963206,26.018540299963206,26.018540299963206,26.018540299963206,26.018540299963206,26.018540299963206,26.018540299963206,26.018540299963206,26.018540299963206,26.018540299963206,26.018540299963206,26.018540299963206,26.018540299963206,33.28271509986371,down,5.230600500013679,,(4 + 15) - (20 - 5) = ?,4.0,33.295788699993864,33.29667569999583,,60,1.0,2024-12-06_17h02.07.415,mist,2024.2.4,60.1367750585381,2024-12-06 17h02.12.828701 +0800,
2.0,0.0,2.0,down,3.9262099000625312,,2.0,0.0,2.0,0.0,20.40760059980676,,,,,,,,33.32237800001167,33.407600599806756,33.407600599806756,33.407600599806756,33.407600599806756,33.407600599806756,33.407600599806756,33.407600599806756,33.407600599806756,33.407600599806756,33.407600599806756,33.407600599806756,33.407600599806756,33.407600599806756,37.345107399858534,down,3.9262099000625312,,3 + 9 - 10 = ?,2.0,37.34547770000063,37.345662199892104,,60,1.0,2024-12-06_17h02.07.415,mist,2024.2.4,60.1367750585381,2024-12-06 17h02.12.828701 +0800,
3.0,0.0,3.0,down,4.178584000095725,,3.0,0.0,3.0,0.0,24.426409899955612,,,,,,,,37.352531199809164,37.426409899955615,37.426409899955615,37.426409899955615,37.426409899955615,37.426409899955615,37.426409899955615,37.426409899955615,37.426409899955615,37.426409899955615,37.426409899955615,37.426409899955615,37.426409899955615,37.426409899955615,41.62625159998424,down,4.178584000095725,,16 - 10 - 2 = ?,4.0,41.626551899826154,41.626732299802825,,60,1.0,2024-12-06_17h02.07.415,mist,2024.2.4,60.1367750585381,2024-12-06 17h02.12.828701 +0800,
4.0,0.0,4.0,down,4.666630800114945,,4.0,0.0,4.0,0.0,28.70729469996877,,,,,,,,41.633721799822524,41.70729469996877,41.70729469996877,41.70729469996877,41.70729469996877,41.70729469996877,41.70729469996877,41.70729469996877,41.70729469996877,41.70729469996877,41.70729469996877,41.70729469996877,41.70729469996877,41.70729469996877,48.40801699995063,down,4.666630800114945,,(6 + 26) - (23 * 1) = ?,9.0,48.42535909987055,48.425841899821535,,60,1.0,2024-12-06_17h02.07.415,mist,2024.2.4,60.1367750585381,2024-12-06 17h02.12.828701 +0800,
5.0,0.0,5.0,down,5.12662100000307,,5.0,0.0,5.0,0.0,35.51470139995217,,,,,,,,48.43894769996405,48.51470139995217,48.51470139995217,48.51470139995217,48.51470139995217,48.51470139995217,48.51470139995217,48.51470139995217,48.51470139995217,48.51470139995217,48.51470139995217,48.51470139995217,48.51470139995217,48.51470139995217,53.65523749985732,down,5.12662100000307,,(5 + 29) - (26 * 1) = ?,8.0,53.65553839993663,53.65571510000154,,60,1.0,2024-12-06_17h02.07.415,mist,2024.2.4,60.1367750585381,2024-12-06 17h02.12.828701 +0800,
6.0,0.0,6.0,down,4.717742400011048,,6.0,0.0,6.0,0.0,40.73736919998191,,,,,,,,53.66538099991158,53.73736919998191,53.73736919998191,53.73736919998191,53.73736919998191,53.73736919998191,53.73736919998191,53.73736919998191,53.73736919998191,53.73736919998191,53.73736919998191,53.73736919998191,53.73736919998191,53.73736919998191,60.48671239987016,down,4.717742400011048,,26 * 2 - 8 * 6 = ?,4.0,60.505424599861726,60.50620389985852,,60,1.0,2024-12-06_17h02.07.415,mist,2024.2.4,60.1367750585381,2024-12-06 17h02.12.828701 +0800,
7.0,0.0,7.0,down,3.7751937001012266,,7.0,0.0,7.0,0.0,47.60803539981134,,,,,,,,60.533922699978575,60.60803539981134,60.60803539981134,60.60803539981134,60.60803539981134,60.60803539981134,60.60803539981134,60.60803539981134,60.60803539981134,60.60803539981134,60.60803539981134,60.60803539981134,60.60803539981134,60.60803539981134,66.41672929981723,down,3.7751937001012266,,24 / 6 - 26 / 26 + 5 = ?,8.0,66.43553879996762,66.43636649986729,,60,1.0,2024-12-06_17h02.07.415,mist,2024.2.4,60.1367750585381,2024-12-06 17h02.12.828701 +0800,
8.0,0.0,8.0,right,3.830318500055,,8.0,0.0,8.0,0.0,53.5419288999401,,,,,,,,66.46348709985614,66.5419288999401,66.5419288999401,66.5419288999401,66.5419288999401,66.5419288999401,66.5419288999401,66.5419288999401,66.5419288999401,66.5419288999401,66.5419288999401,66.5419288999401,66.5419288999401,66.5419288999401,72.4825529998634,right,3.830318500055,,27 / 2 + 15 / 2 - 21 = ?,0.0,72.49558589980006,72.4964825999923,,60,1.0,2024-12-06_17h02.07.415,mist,2024.2.4,60.1367750585381,2024-12-06 17h02.12.828701 +0800,
