thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,time.started,math_problem.started,key_resp.started,textbox0.started,textbox9.started,textbox8.started,textbox7.started,textbox6.started,textbox5.started,textbox4.started,textbox3.started,textbox2.started,textbox1.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,problem,answer,end.started,end.stopped,ending.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 48
,,,,,,,,,,,,0.0334459000150673,0.0529186999774538,27.584976900019683,space,27.518462299951352,,,,,,,,,,,,,,,,,,,,,,,,,37,1.0,2024-11-21_17h01.35.688,mist,2024.2.4,59.98685087294884,2024-11-21 17h01.40.398321 +0800,
0.0,0.0,0.0,down,3.1893131000106223,,0.0,0.0,0.0,0.0,27.717021799995564,,,,,,,,27.63341389998095,27.717021799995564,27.717021799995564,27.717021799995564,27.717021799995564,27.717021799995564,27.717021799995564,27.717021799995564,27.717021799995564,27.717021799995564,27.717021799995564,27.717021799995564,27.717021799995564,27.717021799995564,32.93484090000857,down,3.1893131000106223,,7 * 6 - 6 * 6 = ?,6.0,32.955987000023015,32.95676989998901,,37,1.0,2024-11-21_17h01.35.688,mist,2024.2.4,59.98685087294884,2024-11-21 17h01.40.398321 +0800,
1.0,0.0,1.0,,,,1.0,0.0,1.0,0.0,33.06528789998265,,,,,,,,32.98759039997822,33.06528789998265,33.06528789998265,33.06528789998265,33.06528789998265,33.06528789998265,33.06528789998265,33.06528789998265,33.06528789998265,33.06528789998265,33.06528789998265,33.06528789998265,33.06528789998265,33.06528789998265,40.9986597999814,,,,(4 - 26) + (10 * 3) = ?,8.0,41.015649000008125,41.01680779998424,,37,1.0,2024-11-21_17h01.35.688,mist,2024.2.4,59.98685087294884,2024-11-21 17h01.40.398321 +0800,
2.0,0.0,2.0,down,3.77009609999368,,2.0,0.0,2.0,0.0,41.1209930999903,,,,,,,,41.036107899970375,41.1209930999903,41.1209930999903,41.1209930999903,41.1209930999903,41.1209930999903,41.1209930999903,41.1209930999903,41.1209930999903,41.1209930999903,41.1209930999903,41.1209930999903,41.1209930999903,41.1209930999903,44.91149999998743,down,3.77009609999368,,2 + 1 + 3 = ?,6.0,44.91179699997883,44.9120019999682,,37,1.0,2024-11-21_17h01.35.688,mist,2024.2.4,59.98685087294884,2024-11-21 17h01.40.398321 +0800,
3.0,0.0,3.0,down,3.00283400004264,,3.0,0.0,3.0,0.0,44.99194279999938,,,,,,,,44.91879749996588,44.99194279999938,44.99194279999938,44.99194279999938,44.99194279999938,44.99194279999938,44.99194279999938,44.99194279999938,44.99194279999938,44.99194279999938,44.99194279999938,44.99194279999938,44.99194279999938,44.99194279999938,48.01036050001858,down,3.00283400004264,,17 - 4 - 7 = ?,6.0,48.01069919997826,48.010891399986576,,37,1.0,2024-11-21_17h01.35.688,mist,2024.2.4,59.98685087294884,2024-11-21 17h01.40.398321 +0800,
4.0,0.0,4.0,down,4.693039699981455,,4.0,0.0,4.0,0.0,48.093611899996176,,,,,,,,48.01835909998045,48.093611899996176,48.093611899996176,48.093611899996176,48.093611899996176,48.093611899996176,48.093611899996176,48.093611899996176,48.093611899996176,48.093611899996176,48.093611899996176,48.093611899996176,48.093611899996176,48.093611899996176,52.80777840001974,down,4.693039699981455,,(2 - 17) + (6 * 4) = ?,9.0,52.80807049997384,52.80825289996574,,37,1.0,2024-11-21_17h01.35.688,mist,2024.2.4,59.98685087294884,2024-11-21 17h01.40.398321 +0800,
5.0,0.0,5.0,down,4.4530386000406,,5.0,0.0,5.0,0.0,52.89078060002066,,,,,,,,52.81785230000969,52.89078060002066,52.89078060002066,52.89078060002066,52.89078060002066,52.89078060002066,52.89078060002066,52.89078060002066,52.89078060002066,52.89078060002066,52.89078060002066,52.89078060002066,52.89078060002066,52.89078060002066,59.37444639997557,down,4.4530386000406,,17 * 18 - 13 * 23 = ?,7.0,59.38623499998357,59.38708249997581,,37,1.0,2024-11-21_17h01.35.688,mist,2024.2.4,59.98685087294884,2024-11-21 17h01.40.398321 +0800,
6.0,0.0,6.0,down,3.903224400011823,,6.0,0.0,6.0,0.0,59.49985660001403,,,,,,,,59.41756219998933,59.49985660001403,59.49985660001403,59.49985660001403,59.49985660001403,59.49985660001403,59.49985660001403,59.49985660001403,59.49985660001403,59.49985660001403,59.49985660001403,59.49985660001403,59.49985660001403,59.49985660001403,65.43699010001728,down,3.903224400011823,,4 / 10 + 24 / 15 + 4 = ?,6.0,65.45597070001531,65.45697459997609,,37,1.0,2024-11-21_17h01.35.688,mist,2024.2.4,59.98685087294884,2024-11-21 17h01.40.398321 +0800,
7.0,0.0,7.0,left,2.3076368999900296,0.0827742000110447,7.0,0.0,7.0,0.0,65.5671619999921,,,,,,,,65.48100410000188,65.5671619999921,65.5671619999921,65.5671619999921,65.5671619999921,65.5671619999921,65.5671619999921,65.5671619999921,65.5671619999921,65.5671619999921,65.5671619999921,65.5671619999921,65.5671619999921,65.5671619999921,70.49808350001695,left,2.3076368999900296,0.0827742000110447,10 / 6 - 5 * 2 / 6 = ?,0.0,70.51620369998273,70.51693059998797,,37,1.0,2024-11-21_17h01.35.688,mist,2024.2.4,59.98685087294884,2024-11-21 17h01.40.398321 +0800,
8.0,0.0,8.0,,,,8.0,0.0,8.0,0.0,70.61899350001477,,,,,,,,70.54175959998975,70.61899350001477,70.61899350001477,70.61899350001477,70.61899350001477,70.61899350001477,70.61899350001477,70.61899350001477,70.61899350001477,70.61899350001477,70.61899350001477,70.61899350001477,70.61899350001477,70.61899350001477,75.54835340002319,,,,9 / 22 + 27 / 22 * 7 = ?,9.0,75.56569089996628,75.56632199999876,,37,1.0,2024-11-21_17h01.35.688,mist,2024.2.4,59.98685087294884,2024-11-21 17h01.40.398321 +0800,
