thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,time.started,math_problem.started,key_resp.started,textbox0.started,textbox9.started,textbox8.started,textbox7.started,textbox6.started,textbox5.started,textbox4.started,textbox3.started,textbox2.started,textbox1.started,trial.stopped,trials.key_resp.keys,problem,answer,end.started,end.stopped,trials.key_resp.rt,trials.key_resp.duration,ending.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 48
,,,,,,,,,,,,0.0330804999684914,0.0546878000022843,37.089573799981736,space,37.02273049997166,,,,,,,,,,,,,,,,,,,,,,,,,39,1.0,2024-11-23_15h10.15.316,mist,2024.2.4,60.10626787910063,2024-11-23 15h10.25.271053 +0800,
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,37.22851359995548,,,,,,,,51.24584190002643,51.32851359995548,51.32851359995548,51.32851359995548,51.32851359995548,51.32851359995548,51.32851359995548,51.32851359995548,51.32851359995548,51.32851359995548,51.32851359995548,51.32851359995548,51.32851359995548,51.32851359995548,58.31785340004135,,2 / 14 - 3 / 21 = ?,0.0,58.33105349997059,58.331739199953155,,,,39,1.0,2024-11-23_15h10.15.316,mist,2024.2.4,60.10626787910063,2024-11-23 15h10.25.271053 +0800,
1.0,0.0,1.0,down,5.514678800012916,,1.0,0.0,1.0,0.0,44.34604079998098,,,,,,,,58.360897299973296,58.446040799980985,58.446040799980985,58.446040799980985,58.446040799980985,58.446040799980985,58.446040799980985,58.446040799980985,58.446040799980985,58.446040799980985,58.446040799980985,58.446040799980985,58.446040799980985,58.446040799980985,65.99998560003004,down,(5 + 21) - (12 + 8) = ?,6.0,66.01093540005385,66.01167139995377,5.514678800012916,,,39,1.0,2024-11-23_15h10.15.316,mist,2024.2.4,60.10626787910063,2024-11-23 15h10.25.271053 +0800,
2.0,0.0,2.0,down,6.216373999952339,,2.0,0.0,2.0,0.0,52.016029600054026,,,,,,,,66.03185920000541,66.11602960005402,66.11602960005402,66.11602960005402,66.11602960005402,66.11602960005402,66.11602960005402,66.11602960005402,66.11602960005402,66.11602960005402,66.11602960005402,66.11602960005402,66.11602960005402,66.11602960005402,72.3451811999781,down,2 + 3 - 1 = ?,4.0,72.34548459996003,72.34580250005237,6.216373999952339,,,39,1.0,2024-11-23_15h10.15.316,mist,2024.2.4,60.10626787910063,2024-11-23 15h10.25.271053 +0800,
3.0,0.0,3.0,down,5.053228299948387,,3.0,0.0,3.0,0.0,58.329094500048086,,,,,,,,72.3544374000281,72.42909450004808,72.42909450004808,72.42909450004808,72.42909450004808,72.42909450004808,72.42909450004808,72.42909450004808,72.42909450004808,72.42909450004808,72.42909450004808,72.42909450004808,72.42909450004808,72.42909450004808,77.4932772000553,down,11 + 4 - 9 = ?,6.0,77.49360039995517,77.49379919995553,5.053228299948387,,,39,1.0,2024-11-23_15h10.15.316,mist,2024.2.4,60.10626787910063,2024-11-23 15h10.25.271053 +0800,
4.0,0.0,4.0,down,4.339293300057761,,4.0,0.0,4.0,0.0,63.47780320001766,,,,,,,,77.502630400029,77.57780320001766,77.57780320001766,77.57780320001766,77.57780320001766,77.57780320001766,77.57780320001766,77.57780320001766,77.57780320001766,77.57780320001766,77.57780320001766,77.57780320001766,77.57780320001766,77.57780320001766,81.92673149998299,down,(4 - 8) + (4 * 1) = ?,0.0,81.92705069996882,81.92724260003305,4.339293300057761,,,39,1.0,2024-11-23_15h10.15.316,mist,2024.2.4,60.10626787910063,2024-11-23 15h10.25.271053 +0800,
5.0,0.0,5.0,down,4.132742200046778,,5.0,0.0,5.0,0.0,67.91224830003921,,,,,,,,81.93835940004791,82.0122483000392,82.0122483000392,82.0122483000392,82.0122483000392,82.0122483000392,82.0122483000392,82.0122483000392,82.0122483000392,82.0122483000392,82.0122483000392,82.0122483000392,82.0122483000392,82.0122483000392,86.15542210000567,down,30 / 6 - 15 / 3 = ?,0.0,86.15571600003167,86.15589019996114,4.132742200046778,,,39,1.0,2024-11-23_15h10.15.316,mist,2024.2.4,60.10626787910063,2024-11-23 15h10.25.271053 +0800,
6.0,0.0,6.0,right,3.5968363999854773,,6.0,0.0,6.0,0.0,72.13734829996247,,,,,,,,86.1653214000631,86.23734829996246,86.23734829996246,86.23734829996246,86.23734829996246,86.23734829996246,86.23734829996246,86.23734829996246,86.23734829996246,86.23734829996246,86.23734829996246,86.23734829996246,86.23734829996246,86.23734829996246,92.18824269997421,right,13 / 4 + 18 / 24 - 4 = ?,0.0,92.2013766999822,92.2024349000072,3.5968363999854773,,,39,1.0,2024-11-23_15h10.15.316,mist,2024.2.4,60.10626787910063,2024-11-23 15h10.25.271053 +0800,
7.0,0.0,7.0,,,,7.0,0.0,7.0,0.0,78.29814780002926,,,,,,,,92.24121669996529,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.31000780002213,,6 * 3 - 18 * 23 / 23 = ?,0.0,92.31766480000223,92.3178804000141,,,,39,1.0,2024-11-23_15h10.15.316,mist,2024.2.4,60.10626787910063,2024-11-23 15h10.25.271053 +0800,
8.0,0.0,8.0,,,,8.0,0.0,8.0,0.0,78.29814780002926,,,,,,,,92.3268119000364,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,92.39814780002925,96.35263390003237,,11 / 24 * 12 - 8 / 16 = ?,5.0,96.37124599996022,96.37159180003218,,,,39,1.0,2024-11-23_15h10.15.316,mist,2024.2.4,60.10626787910063,2024-11-23 15h10.25.271053 +0800,
9.0,0.0,9.0,down,1.6762545999372378,,9.0,0.0,9.0,0.0,82.3847531999927,,,,,,,,96.41204119999892,96.4847531999927,96.4847531999927,96.4847531999927,96.4847531999927,96.4847531999927,96.4847531999927,96.4847531999927,96.4847531999927,96.4847531999927,96.4847531999927,96.4847531999927,96.4847531999927,96.4847531999927,100.1883376999991,down,23 * 15 / 25 - 24 / 5 = ?,9.0,100.20121500003151,100.20195539996493,1.6762545999372378,,,39,1.0,2024-11-23_15h10.15.316,mist,2024.2.4,60.10626787910063,2024-11-23 15h10.25.271053 +0800,
10.0,0.0,10.0,,,,10.0,0.0,10.0,0.0,86.20449260005262,,,,,,,,100.22208290002308,100.30449260005261,100.30449260005261,100.30449260005261,100.30449260005261,100.30449260005261,100.30449260005261,100.30449260005261,100.30449260005261,100.30449260005261,100.30449260005261,100.30449260005261,100.30449260005261,100.30449260005261,104.23258219999259,,8 / 28 * 21 - 9 / 9 = ?,5.0,104.25158910001628,104.25227219997903,,,,39,1.0,2024-11-23_15h10.15.316,mist,2024.2.4,60.10626787910063,2024-11-23 15h10.25.271053 +0800,
