thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,time.started,math_problem.started,key_resp.started,textbox0.started,textbox9.started,textbox8.started,textbox7.started,textbox6.started,textbox5.started,textbox4.started,textbox3.started,textbox2.started,textbox1.started,trial.stopped,trials.key_resp.keys,problem,answer,end.started,end.stopped,trials.key_resp.rt,trials.key_resp.duration,ending.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 48
,,,,,,,,,,,,0.0320088999578729,0.0510026999982073,22.155411900021136,space,22.08720920002088,,,,,,,,,,,,,,,,,,,,,,,,,61,1.0,2024-11-28_16h56.03.143,mist,2024.2.4,60.29584761242941,2024-11-28 16h56.08.146118 +0800,
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,22.290400699945167,,,,,,,,24.607262099953367,24.690400699945165,24.690400699945165,24.690400699945165,24.690400699945165,24.690400699945165,24.690400699945165,24.690400699945165,24.690400699945165,24.690400699945165,24.690400699945165,24.690400699945165,24.690400699945165,24.690400699945165,31.621162499976343,,30 / 3 - 28 / 14 = ?,8.0,31.634749099938198,31.635502899973652,,,,61,1.0,2024-11-28_16h56.03.143,mist,2024.2.4,60.29584761242941,2024-11-28 16h56.08.146118 +0800,
1.0,0.0,1.0,,,,1.0,0.0,1.0,0.0,29.34413380001206,,,,,,,,31.660929399984887,31.744133800012058,31.744133800012058,31.744133800012058,31.744133800012058,31.744133800012058,31.744133800012058,31.744133800012058,31.744133800012058,31.744133800012058,31.744133800012058,31.744133800012058,31.744133800012058,31.744133800012058,39.66979429996573,,(1 - 8) + (1 * 9) = ?,2.0,39.68535139991436,39.68637049999088,,,,61,1.0,2024-11-28_16h56.03.143,mist,2024.2.4,60.29584761242941,2024-11-28 16h56.08.146118 +0800,
2.0,0.0,2.0,down,3.5835583999287337,,2.0,0.0,2.0,0.0,37.39595209993422,,,,,,,,39.71098469998688,39.79595209993422,39.79595209993422,39.79595209993422,39.79595209993422,39.79595209993422,39.79595209993422,39.79595209993422,39.79595209993422,39.79595209993422,39.79595209993422,39.79595209993422,39.79595209993422,39.79595209993422,45.41684679999016,down,7 - 6 + 1 = ?,2.0,45.43532779996749,45.43609720000532,3.5835583999287337,,,61,1.0,2024-11-28_16h56.03.143,mist,2024.2.4,60.29584761242941,2024-11-28 16h56.08.146118 +0800,
3.0,0.0,3.0,down,7.458671400090679,,3.0,0.0,3.0,0.0,43.14042079995852,,,,,,,,45.45773749994114,45.54042079995852,45.54042079995852,45.54042079995852,45.54042079995852,45.54042079995852,45.54042079995852,45.54042079995852,45.54042079995852,45.54042079995852,45.54042079995852,45.54042079995852,45.54042079995852,45.54042079995852,55.02809130002279,down,13 - 6 = ?,7.0,55.04510490000248,55.045994600025004,7.458671400090679,,,61,1.0,2024-11-28_16h56.03.143,mist,2024.2.4,60.29584761242941,2024-11-28 16h56.08.146118 +0800,
4.0,0.0,4.0,down,4.734390800003894,,4.0,0.0,4.0,0.0,52.751202299958095,,,,,,,,55.06477659996599,55.15120229995809,55.15120229995809,55.15120229995809,55.15120229995809,55.15120229995809,55.15120229995809,55.15120229995809,55.15120229995809,55.15120229995809,55.15120229995809,55.15120229995809,55.15120229995809,55.15120229995809,59.90682639994193,down,29 - 22 = ?,7.0,59.90710950000212,59.90728729995899,4.734390800003894,,,61,1.0,2024-11-28_16h56.03.143,mist,2024.2.4,60.29584761242941,2024-11-28 16h56.08.146118 +0800,
5.0,0.0,5.0,down,2.4179181000217795,,5.0,0.0,5.0,0.0,57.586026199976914,,,,,,,,59.9137517999392,59.98602619997691,59.98602619997691,59.98602619997691,59.98602619997691,59.98602619997691,59.98602619997691,59.98602619997691,59.98602619997691,59.98602619997691,59.98602619997691,59.98602619997691,59.98602619997691,59.98602619997691,62.42224279998336,down,23 - 22 = ?,1.0,62.42253229997586,62.42271039993502,2.4179181000217795,,,61,1.0,2024-11-28_16h56.03.143,mist,2024.2.4,60.29584761242941,2024-11-28 16h56.08.146118 +0800,
6.0,0.0,6.0,down,5.759211000055075,,6.0,0.0,6.0,0.0,60.10352869995404,,,,,,,,62.43056520002429,62.50352869995404,62.50352869995404,62.50352869995404,62.50352869995404,62.50352869995404,62.50352869995404,62.50352869995404,62.50352869995404,62.50352869995404,62.50352869995404,62.50352869995404,62.50352869995404,62.50352869995404,68.28627979997546,down,25 - 17 = ?,8.0,68.28656509993598,68.28681639998686,5.759211000055075,,,61,1.0,2024-11-28_16h56.03.143,mist,2024.2.4,60.29584761242941,2024-11-28 16h56.08.146118 +0800,
7.0,0.0,7.0,down,4.288109199958853,,7.0,0.0,7.0,0.0,65.96833389997482,,,,,,,,68.29382499991917,68.36833389997483,68.36833389997483,68.36833389997483,68.36833389997483,68.36833389997483,68.36833389997483,68.36833389997483,68.36833389997483,68.36833389997483,68.36833389997483,68.36833389997483,68.36833389997483,68.36833389997483,74.68522750001867,down,13 - 1 - 6 = ?,6.0,74.70499719991349,74.70588040000294,4.288109199958853,,,61,1.0,2024-11-28_16h56.03.143,mist,2024.2.4,60.29584761242941,2024-11-28 16h56.08.146118 +0800,
8.0,0.0,8.0,down,4.620333599974401,,8.0,0.0,8.0,0.0,72.41793160000816,,,,,,,,74.73121590001975,74.81793160000817,74.81793160000817,74.81793160000817,74.81793160000817,74.81793160000817,74.81793160000817,74.81793160000817,74.81793160000817,74.81793160000817,74.81793160000817,74.81793160000817,74.81793160000817,74.81793160000817,79.44795919999015,down,(2 - 3) + (14 - 7) = ?,6.0,79.44828029999044,79.44846680001356,4.620333599974401,,,61,1.0,2024-11-28_16h56.03.143,mist,2024.2.4,60.29584761242941,2024-11-28 16h56.08.146118 +0800,
