thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,time.started,math_problem.started,key_resp.started,textbox0.started,textbox9.started,textbox8.started,textbox7.started,textbox6.started,textbox5.started,textbox4.started,textbox3.started,textbox2.started,textbox1.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,problem,answer,end.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 47
9.0,0.0,9.0,down,5.585726199991768,,9.0,0.0,9.0,0.0,67.28577819999191,,,,,,,,78.7131032999896,78.78577819999191,78.78577819999191,78.78577819999191,78.78577819999191,78.78577819999191,78.78577819999191,78.78577819999191,78.78577819999191,78.78577819999191,78.78577819999191,78.78577819999191,78.78577819999191,78.78577819999191,86.3967241999926,down,5.585726199991768,,(6 - 18) + (16 + 3) = ?,7.0,86.41574960001162,86.41639060000307,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
10.0,0.0,10.0,down,5.165266900003189,,10.0,0.0,10.0,0.0,75.01782060001278,,,,,,,,86.43149049999192,86.51782060001278,86.51782060001278,86.51782060001278,86.51782060001278,86.51782060001278,86.51782060001278,86.51782060001278,86.51782060001278,86.51782060001278,86.51782060001278,86.51782060001278,86.51782060001278,86.51782060001278,93.71768589998828,down,5.165266900003189,,(4 - 10) + (23 - 10) = ?,7.0,93.73594449998927,93.73675350000849,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
11.0,0.0,11.0,down,5.57936659999541,,11.0,0.0,11.0,0.0,82.33900629999698,,,,,,,,93.75442599999951,93.83900629999698,93.83900629999698,93.83900629999698,93.83900629999698,93.83900629999698,93.83900629999698,93.83900629999698,93.83900629999698,93.83900629999698,93.83900629999698,93.83900629999698,93.83900629999698,93.83900629999698,99.43020719999913,down,5.57936659999541,,(3 + 5) - (5 - 2) = ?,5.0,99.43058439999004,99.43076759998803,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
12.0,0.0,12.0,,,,12.0,0.0,12.0,0.0,88.01025550000486,,,,,,,,99.43785429999116,99.51025550000486,99.51025550000486,99.51025550000486,99.51025550000486,99.51025550000486,99.51025550000486,99.51025550000486,99.51025550000486,99.51025550000486,99.51025550000486,99.51025550000486,99.51025550000486,99.51025550000486,106.46078910000506,,,,18 * 4 - 22 * 3 = ?,6.0,106.47645950000152,106.47717769999872,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
13.0,0.0,13.0,down,3.095561599999201,,13.0,0.0,13.0,0.0,95.08199289999902,,,,,,,,106.49931009998544,106.58199289999902,106.58199289999902,106.58199289999902,106.58199289999902,106.58199289999902,106.58199289999902,106.58199289999902,106.58199289999902,106.58199289999902,106.58199289999902,106.58199289999902,106.58199289999902,106.58199289999902,109.69151889998466,down,3.095561599999201,,3 / 3 + 30 / 15 = ?,3.0,109.6918158000044,109.69199319998734,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
14.0,0.0,14.0,down,3.2412791999813635,,14.0,0.0,14.0,0.0,98.27571449999232,,,,,,,,109.70109489999597,109.77571449999232,109.77571449999232,109.77571449999232,109.77571449999232,109.77571449999232,109.77571449999232,109.77571449999232,109.77571449999232,109.77571449999232,109.77571449999232,109.77571449999232,109.77571449999232,109.77571449999232,113.03976949999924,down,3.2412791999813635,,15 * 2 - 2 * 15 = ?,0.0,113.04007829999318,113.0402596000058,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
15.0,0.0,15.0,down,3.895882800017717,,15.0,0.0,15.0,0.0,101.62093400000596,,,,,,,,113.04780470000696,113.12093400000596,113.12093400000596,113.12093400000596,113.12093400000596,113.12093400000596,113.12093400000596,113.12093400000596,113.12093400000596,113.12093400000596,113.12093400000596,113.12093400000596,113.12093400000596,113.12093400000596,119.05521679998492,down,3.895882800017717,,25 / 19 + 13 / 19 + 7 = ?,9.0,119.07591509999476,119.0767416000017,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
16.0,0.0,16.0,,,,16.0,0.0,16.0,0.0,107.682790699997,,,,,,,,119.09977179998532,119.182790699997,119.182790699997,119.182790699997,119.182790699997,119.182790699997,119.182790699997,119.182790699997,119.182790699997,119.182790699997,119.182790699997,119.182790699997,119.182790699997,119.182790699997,124.12046919998828,,,,15 / 2 - 3 / 6 * 11 = ?,2.0,124.1361617000075,124.13682409998728,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
17.0,0.0,17.0,,,,17.0,0.0,17.0,0.0,112.7399674000044,,,,,,,,124.16720379999606,124.2399674000044,124.2399674000044,124.2399674000044,124.2399674000044,124.2399674000044,124.2399674000044,124.2399674000044,124.2399674000044,124.2399674000044,124.2399674000044,124.2399674000044,124.2399674000044,124.2399674000044,129.18428159999894,,,,13 / 2 - 6 * 7 / 12 = ?,3.0,129.19642210000893,129.19708750001155,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
18.0,0.0,18.0,,,,18.0,0.0,18.0,0.0,117.79554389999248,,,,,,,,129.21367910000845,129.29554389999248,129.29554389999248,129.29554389999248,129.29554389999248,129.29554389999248,129.29554389999248,129.29554389999248,129.29554389999248,129.29554389999248,129.29554389999248,129.29554389999248,129.29554389999248,129.29554389999248,134.23279489998822,,,,18 * 13 - 5 * 2 * 23 = ?,4.0,134.24639419998857,134.2471741999907,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
19.0,0.0,19.0,right,3.81009109999286,,19.0,0.0,19.0,0.0,122.84929610000108,,,,,,,,134.27485570000135,134.34929610000108,134.34929610000108,134.34929610000108,134.34929610000108,134.34929610000108,134.34929610000108,134.34929610000108,134.34929610000108,134.34929610000108,134.34929610000108,134.34929610000108,134.34929610000108,134.34929610000108,140.27949590000208,right,3.81009109999286,,26 / 26 - 14 / 7 + 4 = ?,3.0,140.29642450000392,140.29722680000123,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
20.0,0.0,20.0,down,2.74539680001908,,20.0,0.0,20.0,0.0,128.90161709999666,,,,,,,,140.3173858000082,140.40161709999666,140.40161709999666,140.40161709999666,140.40161709999666,140.40161709999666,140.40161709999666,140.40161709999666,140.40161709999666,140.40161709999666,140.40161709999666,140.40161709999666,140.40161709999666,140.40161709999666,143.15956780000124,down,2.74539680001908,,3 / 6 + 7 / 14 = ?,1.0,143.15986529999643,143.16004719998455,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
21.0,0.0,21.0,down,5.367823800013866,,21.0,0.0,21.0,0.0,131.7385731000104,,,,,,,,143.16690710000694,143.2385731000104,143.2385731000104,143.2385731000104,143.2385731000104,143.2385731000104,143.2385731000104,143.2385731000104,143.2385731000104,143.2385731000104,143.2385731000104,143.2385731000104,143.2385731000104,143.2385731000104,148.6234747999988,down,5.367823800013866,,(1 * 28) - (18 + 7) = ?,3.0,148.62378230001195,148.62396339999395,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
22.0,0.0,22.0,down,4.137341499998001,,22.0,0.0,22.0,0.0,137.2094788000104,,,,,,,,148.63092369999504,148.7094788000104,148.7094788000104,148.7094788000104,148.7094788000104,148.7094788000104,148.7094788000104,148.7094788000104,148.7094788000104,148.7094788000104,148.7094788000104,148.7094788000104,148.7094788000104,148.7094788000104,152.8712344999949,down,4.137341499998001,,(10 - 19) + (4 + 8) = ?,3.0,152.87154250001186,152.87172289998853,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
23.0,0.0,23.0,down,2.1332784999976866,,23.0,0.0,23.0,0.0,141.4513803999871,,,,,,,,152.87885469998582,152.9513803999871,152.9513803999871,152.9513803999871,152.9513803999871,152.9513803999871,152.9513803999871,152.9513803999871,152.9513803999871,152.9513803999871,152.9513803999871,152.9513803999871,152.9513803999871,152.9513803999871,155.10331919998862,down,2.1332784999976866,,3 / 3 + 5 / 5 = ?,2.0,155.10362539999187,155.10381699999562,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
24.0,0.0,24.0,right,3.86365789998672,,24.0,0.0,24.0,0.0,143.6863779000123,,,,,,,,155.11278639998636,155.1863779000123,155.1863779000123,155.1863779000123,155.1863779000123,155.1863779000123,155.1863779000123,155.1863779000123,155.1863779000123,155.1863779000123,155.1863779000123,155.1863779000123,155.1863779000123,155.1863779000123,161.13810660000308,right,3.86365789998672,,18 / 6 + 14 / 2 - 7 = ?,3.0,161.15627529998892,161.15732769999886,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
25.0,0.0,25.0,,,,25.0,0.0,25.0,0.0,149.77393560000928,,,,,,,,161.18925550000858,161.27393560000928,161.27393560000928,161.27393560000928,161.27393560000928,161.27393560000928,161.27393560000928,161.27393560000928,161.27393560000928,161.27393560000928,161.27393560000928,161.27393560000928,161.27393560000928,161.27393560000928,166.20107700000517,,,,7 / 7 + 4 / 10 * 20 = ?,9.0,166.21635979998973,166.21726239999407,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
26.0,0.0,26.0,right,1.7378092000144534,,26.0,0.0,26.0,0.0,154.82538140000543,,,,,,,,166.24769230000675,166.32538140000543,166.32538140000543,166.32538140000543,166.32538140000543,166.32538140000543,166.32538140000543,166.32538140000543,166.32538140000543,166.32538140000543,166.32538140000543,166.32538140000543,166.32538140000543,166.32538140000543,170.26428149998537,right,1.7378092000144534,,27 / 6 * 22 - 9 * 11 = ?,0.0,170.27659349999158,170.27764919999754,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
27.0,0.0,27.0,,,,27.0,0.0,27.0,0.0,158.89699109998764,,,,,,,,170.31252209999366,170.39699109998764,170.39699109998764,170.39699109998764,170.39699109998764,170.39699109998764,170.39699109998764,170.39699109998764,170.39699109998764,170.39699109998764,170.39699109998764,170.39699109998764,170.39699109998764,170.39699109998764,174.32936440000776,,,,5 / 18 * 13 + 25 / 18 = ?,5.0,174.34657829999924,174.34715399998822,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
28.0,0.0,28.0,right,2.548129299975699,,28.0,0.0,28.0,0.0,162.93581779999658,,,,,,,,174.36412169999676,174.43581779999658,174.43581779999658,174.43581779999658,174.43581779999658,174.43581779999658,174.43581779999658,174.43581779999658,174.43581779999658,174.43581779999658,174.43581779999658,174.43581779999658,174.43581779999658,174.43581779999658,179.37932000000728,right,2.548129299975699,,13 / 3 + 28 / 6 / 7 = ?,5.0,179.39659359998768,179.39761280000675,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
29.0,0.0,29.0,right,3.642349100002321,,29.0,0.0,29.0,0.0,168.01659849999123,,,,,,,,179.4314003000036,179.51659849999123,179.51659849999123,179.51659849999123,179.51659849999123,179.51659849999123,179.51659849999123,179.51659849999123,179.51659849999123,179.51659849999123,179.51659849999123,179.51659849999123,179.51659849999123,179.51659849999123,185.44168319998423,right,3.642349100002321,,6 / 4 + 21 / 6 + 3 = ?,8.0,185.45651290001115,185.4575016000017,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
30.0,0.0,30.0,right,4.90322519998881,,30.0,0.0,30.0,0.0,174.07346210000105,,,,,,,,185.49206990000675,185.57346210000105,185.57346210000105,185.57346210000105,185.57346210000105,185.57346210000105,185.57346210000105,185.57346210000105,185.57346210000105,185.57346210000105,185.57346210000105,185.57346210000105,185.57346210000105,185.57346210000105,192.5052580999909,right,4.90322519998881,,19 * 22 - 23 * 18 = ?,4.0,192.5263535999984,192.52722700001323,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
31.0,0.0,31.0,down,5.407635099982144,,31.0,0.0,31.0,0.0,181.1463387999975,,,,,,,,192.5516728000075,192.6463387999975,192.6463387999975,192.6463387999975,192.6463387999975,192.6463387999975,192.6463387999975,192.6463387999975,192.6463387999975,192.6463387999975,192.6463387999975,192.6463387999975,192.6463387999975,192.6463387999975,198.07843689998845,down,5.407635099982144,,(8 * 2) + (3 - 10) = ?,9.0,198.07873410001048,198.07892460000585,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
32.0,0.0,32.0,down,2.8093865999835543,,32.0,0.0,32.0,0.0,186.65818979998585,,,,,,,,198.08580199998687,198.15818979998585,198.15818979998585,198.15818979998585,198.15818979998585,198.15818979998585,198.15818979998585,198.15818979998585,198.15818979998585,198.15818979998585,198.15818979998585,198.15818979998585,198.15818979998585,198.15818979998585,200.9826189999876,down,2.8093865999835543,,8 + 8 - 7 = ?,9.0,200.98290470000936,200.98308269999688,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
33.0,0.0,33.0,down,3.628646199998912,,33.0,0.0,33.0,0.0,189.563771199988,,,,,,,,200.98980139999185,201.063771199988,201.063771199988,201.063771199988,201.063771199988,201.063771199988,201.063771199988,201.063771199988,201.063771199988,201.063771199988,201.063771199988,201.063771199988,201.063771199988,201.063771199988,206.73208620000517,down,3.628646199998912,,5 - 1 + 2 = ?,6.0,206.74673630000325,206.74769600000585,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
34.0,0.0,34.0,down,2.290123600017978,,34.0,0.0,34.0,0.0,195.35210680001185,,,,,,,,206.7671624000068,206.85210680001185,206.85210680001185,206.85210680001185,206.85210680001185,206.85210680001185,206.85210680001185,206.85210680001185,206.85210680001185,206.85210680001185,206.85210680001185,206.85210680001185,206.85210680001185,206.85210680001185,209.16129119999823,down,2.290123600017978,,1 - 1 + 7 = ?,7.0,209.1616015000036,209.16178299998865,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
35.0,0.0,35.0,down,5.0213717999868095,,35.0,0.0,35.0,0.0,197.74303579999832,,,,,,,,209.1688187000109,209.24303579999832,209.24303579999832,209.24303579999832,209.24303579999832,209.24303579999832,209.24303579999832,209.24303579999832,209.24303579999832,209.24303579999832,209.24303579999832,209.24303579999832,209.24303579999832,209.24303579999832,216.2953165000072,down,5.0213717999868095,,(10 + 8) - (16 - 5) = ?,7.0,216.31628329999512,216.31729619999533,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
36.0,0.0,36.0,right,4.140400999982376,,36.0,0.0,36.0,0.0,204.92525659999228,,,,,,,,216.3423058000044,216.42525659999228,216.42525659999228,216.42525659999228,216.42525659999228,216.42525659999228,216.42525659999228,216.42525659999228,216.42525659999228,216.42525659999228,216.42525659999228,216.42525659999228,216.42525659999228,216.42525659999228,223.35763499999305,right,4.140400999982376,,22 * 5 - 26 * 4 = ?,6.0,223.376339200011,223.3770749999967,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
37.0,0.0,37.0,right,2.4814993000181857,,37.0,0.0,37.0,0.0,211.97545060000263,,,,,,,,223.3975814000005,223.47545060000263,223.47545060000263,223.47545060000263,223.47545060000263,223.47545060000263,223.47545060000263,223.47545060000263,223.47545060000263,223.47545060000263,223.47545060000263,223.47545060000263,223.47545060000263,223.47545060000263,230.40432589998815,right,2.4814993000181857,,20 * 6 - 29 * 4 = ?,4.0,230.4165930000017,230.4171154999931,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
38.0,0.0,38.0,down,4.900892699981341,,38.0,0.0,38.0,0.0,219.00191110000011,,,,,,,,230.42934490001065,230.50191110000011,230.50191110000011,230.50191110000011,230.50191110000011,230.50191110000011,230.50191110000011,230.50191110000011,230.50191110000011,230.50191110000011,230.50191110000011,230.50191110000011,230.50191110000011,230.50191110000011,235.4165454999893,down,4.900892699981341,,(9 - 19) + (4 + 8) = ?,2.0,235.41686309999204,235.4170482000045,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
39.0,0.0,39.0,down,4.3484223000123166,,39.0,0.0,39.0,0.0,223.99625039999955,,,,,,,,235.4239583000017,235.49625039999955,235.49625039999955,235.49625039999955,235.49625039999955,235.49625039999955,235.49625039999955,235.49625039999955,235.49625039999955,235.49625039999955,235.49625039999955,235.49625039999955,235.49625039999955,235.49625039999955,239.86381479998815,down,4.3484223000123166,,(9 + 17) - (9 + 10) = ?,7.0,239.8641205999884,239.8643052999978,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
40.0,0.0,40.0,down,4.934167700004764,,40.0,0.0,40.0,0.0,228.4430538000015,,,,,,,,239.87122329999693,239.9430538000015,239.9430538000015,239.9430538000015,239.9430538000015,239.9430538000015,239.9430538000015,239.9430538000015,239.9430538000015,239.9430538000015,239.9430538000015,239.9430538000015,239.9430538000015,239.9430538000015,246.90090099998636,down,4.934167700004764,,(8 + 6) - (16 - 7) = ?,5.0,246.91671250000945,246.91763390001145,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
41.0,0.0,41.0,down,4.014399699983187,,41.0,0.0,41.0,0.0,235.5223762000096,,,,,,,,246.93769369999063,247.0223762000096,247.0223762000096,247.0223762000096,247.0223762000096,247.0223762000096,247.0223762000096,247.0223762000096,247.0223762000096,247.0223762000096,247.0223762000096,247.0223762000096,247.0223762000096,247.0223762000096,251.07251289999112,down,4.014399699983187,,(8 - 10) + (12 - 7) = ?,3.0,251.07341499999168,251.074011299992,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
42.0,0.0,42.0,,,,42.0,0.0,42.0,0.0,239.6699845000112,,,,,,,,251.0951864999952,251.1699845000112,251.1699845000112,251.1699845000112,251.1699845000112,251.1699845000112,251.1699845000112,251.1699845000112,251.1699845000112,251.1699845000112,251.1699845000112,251.1699845000112,251.1699845000112,251.1699845000112,258.1074740999902,,,,8 * 16 - 6 * 21 = ?,2.0,258.126682800008,258.12756880000234,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
43.0,0.0,43.0,left,3.7481358000077303,,43.0,0.0,43.0,0.0,246.7363164999988,,,,,,,,258.1511027000088,258.2363164999988,258.2363164999988,258.2363164999988,258.2363164999988,258.2363164999988,258.2363164999988,258.2363164999988,258.2363164999988,258.2363164999988,258.2363164999988,258.2363164999988,258.2363164999988,258.2363164999988,264.1709746000124,left,3.7481358000077303,,3 / 30 + 27 / 30 + 8 = ?,9.0,264.18665879999753,264.18739460001234,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
44.0,0.0,44.0,right,3.11615869999514,,44.0,0.0,44.0,0.0,252.78917939998792,,,,,,,,264.2073068000027,264.2891793999879,264.2891793999879,264.2891793999879,264.2891793999879,264.2891793999879,264.2891793999879,264.2891793999879,264.2891793999879,264.2891793999879,264.2891793999879,264.2891793999879,264.2891793999879,264.2891793999879,270.21854549998534,right,3.11615869999514,,22 / 4 + 18 / 4 - 2 = ?,8.0,270.237071200012,270.2380345000129,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
45.0,0.0,45.0,,,,45.0,0.0,45.0,0.0,258.849896300002,,,,,,,,270.26649059998454,270.349896300002,270.349896300002,270.349896300002,270.349896300002,270.349896300002,270.349896300002,270.349896300002,270.349896300002,270.349896300002,270.349896300002,270.349896300002,270.349896300002,270.349896300002,277.2818210000114,,,,5 * 26 - 14 * 9 = ?,4.0,277.29666369999177,277.29767410000204,15,1.0,2024-11-18_16h00.23.556,mist,2024.2.4,60.12502396790514,2024-11-18 16h00.28.946725 +0800,
