thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,time.started,math_problem.started,key_resp.started,textbox0.started,textbox9.started,textbox8.started,textbox7.started,textbox6.started,textbox5.started,textbox4.started,textbox3.started,textbox2.started,textbox1.started,trial.stopped,trials.key_resp.keys,problem,answer,end.started,end.stopped,trials.key_resp.rt,trials.key_resp.duration,ending.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 48
,,,,,,,,,,,,0.0345866000279784,0.0556665000040084,26.530459200032052,space,26.46699220000301,,,,,,,,,,,,,,,,,,,,,,,,,59,1.0,2024-11-26_17h51.01.991,mist,2024.2.4,60.07608032597337,2024-11-26 17h51.10.346018 +0800,
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,26.6669314999599,,,,,,,,41.58062060002703,41.6669314999599,41.6669314999599,41.6669314999599,41.6669314999599,41.6669314999599,41.6669314999599,41.6669314999599,41.6669314999599,41.6669314999599,41.6669314999599,41.6669314999599,41.6669314999599,41.6669314999599,48.628185000037774,,21 / 8 - 13 / 8 = ?,1.0,48.6453346000053,48.64555520005524,,,,59,1.0,2024-11-26_17h51.01.991,mist,2024.2.4,60.07608032597337,2024-11-26 17h51.10.346018 +0800,
1.0,0.0,1.0,right,5.640173000050709,,1.0,0.0,1.0,0.0,33.74220300000161,,,,,,,,48.65639170003124,48.74220300000161,48.74220300000161,48.74220300000161,48.74220300000161,48.74220300000161,48.74220300000161,48.74220300000161,48.74220300000161,48.74220300000161,48.74220300000161,48.74220300000161,48.74220300000161,48.74220300000161,54.395935800042935,right,(5 + 5) - (13 - 7) = ?,4.0,54.39625640003942,54.39644599996973,5.640173000050709,,,59,1.0,2024-11-26_17h51.01.991,mist,2024.2.4,60.07608032597337,2024-11-26 17h51.10.346018 +0800,
2.0,0.0,2.0,down,3.4671614000108093,,2.0,0.0,2.0,0.0,39.48464499996044,,,,,,,,54.40589439996984,54.48464499996044,54.48464499996044,54.48464499996044,54.48464499996044,54.48464499996044,54.48464499996044,54.48464499996044,54.48464499996044,54.48464499996044,54.48464499996044,54.48464499996044,54.48464499996044,54.48464499996044,57.975142100011,down,2 * 24 - 16 * 3 = ?,0.0,57.97546860005241,57.97566870006267,3.4671614000108093,,,59,1.0,2024-11-26_17h51.01.991,mist,2024.2.4,60.07608032597337,2024-11-26 17h51.10.346018 +0800,
3.0,0.0,3.0,right,3.843513200059533,0.0827774999197572,3.0,0.0,3.0,0.0,43.060744900023565,,,,,,,,57.98463520000223,58.060744900023565,58.060744900023565,58.060744900023565,58.060744900023565,58.060744900023565,58.060744900023565,58.060744900023565,58.060744900023565,58.060744900023565,58.060744900023565,58.060744900023565,58.060744900023565,58.060744900023565,64.0053251000354,right,23 / 15 + 7 / 15 + 4 = ?,6.0,64.02558979997411,64.0258671999909,3.843513200059533,0.0827774999197572,,59,1.0,2024-11-26_17h51.01.991,mist,2024.2.4,60.07608032597337,2024-11-26 17h51.10.346018 +0800,
4.0,0.0,4.0,,,,4.0,0.0,4.0,0.0,49.11603410006501,,,,,,,,64.03635339997709,64.11603410006501,64.11603410006501,64.11603410006501,64.11603410006501,64.11603410006501,64.11603410006501,64.11603410006501,64.11603410006501,64.11603410006501,64.11603410006501,64.11603410006501,64.11603410006501,64.11603410006501,69.05268229998183,,20 / 10 + 4 / 2 * 3 = ?,8.0,69.06526249996386,69.06549569999333,,,,59,1.0,2024-11-26_17h51.01.991,mist,2024.2.4,60.07608032597337,2024-11-26 17h51.10.346018 +0800,
5.0,0.0,5.0,right,2.582965699955821,0.1246864000568166,5.0,0.0,5.0,0.0,54.15698930004146,,,,,,,,69.07925339997746,69.15698930004146,69.15698930004146,69.15698930004146,69.15698930004146,69.15698930004146,69.15698930004146,69.15698930004146,69.15698930004146,69.15698930004146,69.15698930004146,69.15698930004146,69.15698930004146,69.15698930004146,74.10120180004742,right,15 / 3 + 6 * 9 / 18 = ?,8.0,74.11563160002697,74.11586929997429,2.582965699955821,0.1246864000568166,,59,1.0,2024-11-26_17h51.01.991,mist,2024.2.4,60.07608032597337,2024-11-26 17h51.10.346018 +0800,
6.0,0.0,6.0,,,,6.0,0.0,6.0,0.0,59.2097263999749,,,,,,,,74.13000780006405,74.2097263999749,74.2097263999749,74.2097263999749,74.2097263999749,74.2097263999749,74.2097263999749,74.2097263999749,74.2097263999749,74.2097263999749,74.2097263999749,74.2097263999749,74.2097263999749,74.2097263999749,79.14877780003008,,16 * 3 - 21 * 14 / 7 = ?,6.0,79.16547330003232,79.16570500005037,,,,59,1.0,2024-11-26_17h51.01.991,mist,2024.2.4,60.07608032597337,2024-11-26 17h51.10.346018 +0800,
7.0,0.0,7.0,right,2.289759400067851,0.1975041000405326,7.0,0.0,7.0,0.0,64.25499429996125,,,,,,,,79.17733129998669,79.25499429996125,79.25499429996125,79.25499429996125,79.25499429996125,79.25499429996125,79.25499429996125,79.25499429996125,79.25499429996125,79.25499429996125,79.25499429996125,79.25499429996125,79.25499429996125,79.25499429996125,85.19657719996758,right,20 / 10 - 26 / 2 + 18 = ?,7.0,85.21563560003415,85.21585000003688,2.289759400067851,0.1975041000405326,,59,1.0,2024-11-26_17h51.01.991,mist,2024.2.4,60.07608032597337,2024-11-26 17h51.10.346018 +0800,
8.0,0.0,8.0,down,2.4287386001087725,,8.0,0.0,8.0,0.0,70.30251079995651,,,,,,,,85.22349540004507,85.30251079995651,85.30251079995651,85.30251079995651,85.30251079995651,85.30251079995651,85.30251079995651,85.30251079995651,85.30251079995651,85.30251079995651,85.30251079995651,85.30251079995651,85.30251079995651,85.30251079995651,87.74363130005077,down,10 * 6 - 4 * 15 = ?,0.0,87.7439660000382,87.7441686000675,2.4287386001087725,,,59,1.0,2024-11-26_17h51.01.991,mist,2024.2.4,60.07608032597337,2024-11-26 17h51.10.346018 +0800,
