thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,time.started,math_problem.started,key_resp.started,textbox0.started,textbox9.started,textbox8.started,textbox7.started,textbox6.started,textbox5.started,textbox4.started,textbox3.started,textbox2.started,textbox1.started,trial.stopped,trials.key_resp.keys,problem,answer,end.started,end.stopped,trials.key_resp.rt,trials.key_resp.duration,ending.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 48
,,,,,,,,,,,,0.0320622000144794,0.0510911000892519,12.900068300077692,space,12.8386077999603,,,,,,,,,,,,,,,,,,,,,,,,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,13.030557100079022,,,,,,,,15.048427300085313,15.130557100079022,15.130557100079022,15.130557100079022,15.130557100079022,15.130557100079022,15.130557100079022,15.130557100079022,15.130557100079022,15.130557100079022,15.130557100079022,15.130557100079022,15.130557100079022,15.130557100079022,22.093599700042976,,28 / 21 + 2 / 3 = ?,2.0,22.106182900047862,22.10713420007378,,,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
1.0,0.0,1.0,down,3.5857019999530166,,1.0,0.0,1.0,0.0,20.13528820010833,,,,,,,,22.14437750007492,22.235288200108332,22.235288200108332,22.235288200108332,22.235288200108332,22.235288200108332,22.235288200108332,22.235288200108332,22.235288200108332,22.235288200108332,22.235288200108332,22.235288200108332,22.235288200108332,22.235288200108332,27.84776380008552,down,(7 - 18) + (10 + 9) = ?,8.0,27.86640290010255,27.8673466000706,3.5857019999530166,,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
2.0,0.0,2.0,down,3.835031499969773,,2.0,0.0,2.0,0.0,25.88739600009285,,,,,,,,27.8974344000686,27.98739600009285,27.98739600009285,27.98739600009285,27.98739600009285,27.98739600009285,27.98739600009285,27.98739600009285,27.98739600009285,27.98739600009285,27.98739600009285,27.98739600009285,27.98739600009285,27.98739600009285,31.84432700010948,down,5 + 10 - 7 = ?,8.0,31.84462200002745,31.844805600028486,3.835031499969773,,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
3.0,0.0,3.0,down,3.777453299961053,,3.0,0.0,3.0,0.0,29.82535700011067,,,,,,,,31.852963000093588,31.925357000110672,31.925357000110672,31.925357000110672,31.925357000110672,31.925357000110672,31.925357000110672,31.925357000110672,31.925357000110672,31.925357000110672,31.925357000110672,31.925357000110672,31.925357000110672,31.925357000110672,37.74270630001556,down,16 - 7 - 5 = ?,4.0,37.756394500052565,37.75688320004847,3.777453299961053,,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
4.0,0.0,4.0,down,4.80067779996898,,4.0,0.0,4.0,0.0,35.74663460010197,,,,,,,,37.771571900020355,37.84663460010197,37.84663460010197,37.84663460010197,37.84663460010197,37.84663460010197,37.84663460010197,37.84663460010197,37.84663460010197,37.84663460010197,37.84663460010197,37.84663460010197,37.84663460010197,37.84663460010197,42.6563941000728,down,24 - 9 - 8 = ?,7.0,42.65670030007605,42.656882000062616,4.80067779996898,,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
5.0,0.0,5.0,down,3.9254450999433175,,5.0,0.0,5.0,0.0,40.635762000107206,,,,,,,,42.664107700018214,42.73576200010721,42.73576200010721,42.73576200010721,42.73576200010721,42.73576200010721,42.73576200010721,42.73576200010721,42.73576200010721,42.73576200010721,42.73576200010721,42.73576200010721,42.73576200010721,42.73576200010721,46.671071700076574,down,22 - 10 - 5 = ?,7.0,46.67142520009074,46.67160790008493,3.9254450999433175,,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
6.0,0.0,6.0,left,5.343118599965237,0.0997346000513061,6.0,0.0,6.0,0.0,44.65173900010996,,,,,,,,46.67875410001725,46.751739000109964,46.751739000109964,46.751739000109964,46.751739000109964,46.751739000109964,46.751739000109964,46.751739000109964,46.751739000109964,46.751739000109964,46.751739000109964,46.751739000109964,46.751739000109964,46.751739000109964,54.70338900005445,left,(7 + 4) - (16 - 5) = ?,0.0,54.71664370005019,54.71773290007841,5.343118599965237,0.0997346000513061,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
7.0,0.0,7.0,down,3.654931299970485,,7.0,0.0,7.0,0.0,52.73666330007836,,,,,,,,54.75204410010483,54.836663300078364,54.836663300078364,54.836663300078364,54.836663300078364,54.836663300078364,54.836663300078364,54.836663300078364,54.836663300078364,54.836663300078364,54.836663300078364,54.836663300078364,54.836663300078364,54.836663300078364,60.52144790000748,down,19 * 22 - 26 * 16 = ?,2.0,60.53622280005366,60.53726890010294,3.654931299970485,,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
8.0,0.0,8.0,down,4.562772399978712,,8.0,0.0,8.0,0.0,58.55896720010787,,,,,,,,60.569476700061934,60.658967200107874,60.658967200107874,60.658967200107874,60.658967200107874,60.658967200107874,60.658967200107874,60.658967200107874,60.658967200107874,60.658967200107874,60.658967200107874,60.658967200107874,60.658967200107874,60.658967200107874,67.26331010009162,down,29 * 11 - 12 * 26 = ?,7.0,67.27676450009457,67.27760570009704,4.562772399978712,,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
9.0,0.0,9.0,down,3.80272200005129,,9.0,0.0,9.0,0.0,65.285237000091,,,,,,,,67.30033630006946,67.385237000091,67.385237000091,67.385237000091,67.385237000091,67.385237000091,67.385237000091,67.385237000091,67.385237000091,67.385237000091,67.385237000091,67.385237000091,67.385237000091,67.385237000091,71.20925950005184,down,16 / 4 - 29 / 29 = ?,3.0,71.20955130006186,71.20973160003777,3.80272200005129,,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
10.0,0.0,10.0,down,4.269302100059576,,10.0,0.0,10.0,0.0,69.18908150005154,,,,,,,,71.21745810008142,71.28908150005154,71.28908150005154,71.28908150005154,71.28908150005154,71.28908150005154,71.28908150005154,71.28908150005154,71.28908150005154,71.28908150005154,71.28908150005154,71.28908150005154,71.28908150005154,71.28908150005154,75.57428379999473,down,12 / 4 + 3 / 3 = ?,4.0,75.57460640000645,75.5747879001079,4.269302100059576,,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
11.0,0.0,11.0,down,4.599612599937245,,11.0,0.0,11.0,0.0,73.55480780010112,,,,,,,,75.5820457000751,75.65480780010111,75.65480780010111,75.65480780010111,75.65480780010111,75.65480780010111,75.65480780010111,75.65480780010111,75.65480780010111,75.65480780010111,75.65480780010111,75.65480780010111,75.65480780010111,75.65480780010111,82.2902888000477,down,14 * 3 - 4 * 10 = ?,2.0,82.3066002000356,82.3076341001084,4.599612599937245,,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
12.0,0.0,12.0,down,4.546567400102504,,12.0,0.0,12.0,0.0,80.31730590004008,,,,,,,,82.33292990005575,82.41730590004008,82.41730590004008,82.41730590004008,82.41730590004008,82.41730590004008,82.41730590004008,82.41730590004008,82.41730590004008,82.41730590004008,82.41730590004008,82.41730590004008,82.41730590004008,82.41730590004008,86.9852126999991,down,29 / 13 - 16 / 13 = ?,1.0,86.98550329999998,86.9856753000291,4.546567400102504,,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
13.0,0.0,13.0,left,3.739139200071804,,13.0,0.0,13.0,0.0,84.96577450004406,,,,,,,,86.99359150000382,87.06577450004406,87.06577450004406,87.06577450004406,87.06577450004406,87.06577450004406,87.06577450004406,87.06577450004406,87.06577450004406,87.06577450004406,87.06577450004406,87.06577450004406,87.06577450004406,87.06577450004406,93.01794610000215,left,25 / 3 + 22 / 6 - 10 = ?,2.0,93.03657890008762,93.0374033000786,3.739139200071804,,,68,1.0,2024-11-28_17h48.38.226,mist,2024.2.4,60.06738358653476,2024-11-28 17h48.42.560780 +0800,
