thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,time.started,math_problem.started,key_resp.started,textbox0.started,textbox9.started,textbox8.started,textbox7.started,textbox6.started,textbox5.started,textbox4.started,textbox3.started,textbox2.started,textbox1.started,trial.stopped,trials.key_resp.keys,problem,answer,end.started,end.stopped,trials.key_resp.rt,trials.key_resp.duration,ending.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 48
,,,,,,,,,,,,0.0324559000437147,0.0519916000193916,30.00648350000847,space,29.942171300004706,,,,,,,,,,,,,,,,,,,,,,,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,30.13950200000545,,,,,,,,33.95674790003104,34.03950200000545,34.03950200000545,34.03950200000545,34.03950200000545,34.03950200000545,34.03950200000545,34.03950200000545,34.03950200000545,34.03950200000545,34.03950200000545,34.03950200000545,34.03950200000545,34.03950200000545,41.02008690001676,,15 / 2 - 6 / 4 = ?,6.0,41.035732700000516,41.036627200001384,,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
1.0,0.0,1.0,down,3.0860950999776837,,1.0,0.0,1.0,0.0,37.25544010003796,,,,,,,,41.06503340000054,41.15544010003796,41.15544010003796,41.15544010003796,41.15544010003796,41.15544010003796,41.15544010003796,41.15544010003796,41.15544010003796,41.15544010003796,41.15544010003796,41.15544010003796,41.15544010003796,41.15544010003796,44.253869300044606,down,(10 + 18) - (19 + 1) = ?,8.0,44.25416950000217,44.254354300012345,3.0860950999776837,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
2.0,0.0,2.0,down,3.110775900015142,,2.0,0.0,2.0,0.0,40.438116700039245,,,,,,,,44.2629488000297,44.338116700039244,44.338116700039244,44.338116700039244,44.338116700039244,44.338116700039244,44.338116700039244,44.338116700039244,44.338116700039244,44.338116700039244,44.338116700039244,44.338116700039244,44.338116700039244,44.338116700039244,47.4687009000103,down,2 / 6 - 10 / 30 = ?,0.0,47.4691009000293,47.46928370002424,3.110775900015142,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
3.0,0.0,3.0,down,1.704547300003469,,3.0,0.0,3.0,0.0,43.65097190003144,,,,,,,,47.4768156000413,47.55097190003144,47.55097190003144,47.55097190003144,47.55097190003144,47.55097190003144,47.55097190003144,47.55097190003144,47.55097190003144,47.55097190003144,47.55097190003144,47.55097190003144,47.55097190003144,47.55097190003144,51.285677300044334,down,4 / 6 - 29 / 3 + 14 = ?,5.0,51.30597280004295,51.3069765000022,1.704547300003469,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
4.0,0.0,4.0,right,2.4215530999936163,0.1755368000012822,4.0,0.0,4.0,0.0,47.54027370002586,,,,,,,,51.35360090001486,51.440273700025855,51.440273700025855,51.440273700025855,51.440273700025855,51.440273700025855,51.440273700025855,51.440273700025855,51.440273700025855,51.440273700025855,51.440273700025855,51.440273700025855,51.440273700025855,51.440273700025855,56.36681250003167,right,10 * 4 - 22 / 20 * 30 = ?,7.0,56.385933499992824,56.38674530000426,2.4215530999936163,0.1755368000012822,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
5.0,0.0,5.0,down,2.751752200012561,,5.0,0.0,5.0,0.0,52.5951223000302,,,,,,,,56.41942650001729,56.4951223000302,56.4951223000302,56.4951223000302,56.4951223000302,56.4951223000302,56.4951223000302,56.4951223000302,56.4951223000302,56.4951223000302,56.4951223000302,56.4951223000302,56.4951223000302,56.4951223000302,61.28179680000758,down,5 / 17 - 15 / 17 / 3 = ?,0.0,61.29608400000725,61.29716670004418,2.751752200012561,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
6.0,0.0,6.0,left,2.2302615999942645,0.1585762000177055,6.0,0.0,6.0,0.0,57.51084730000002,,,,,,,,61.33381389998831,61.41084730000002,61.41084730000002,61.41084730000002,61.41084730000002,61.41084730000002,61.41084730000002,61.41084730000002,61.41084730000002,61.41084730000002,61.41084730000002,61.41084730000002,61.41084730000002,61.41084730000002,66.34551210000645,left,14 * 4 - 20 * 27 / 10 = ?,2.0,66.36587459999137,66.36689109998989,2.2302615999942645,0.1585762000177055,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
7.0,0.0,7.0,down,1.3300675000064075,,7.0,0.0,7.0,0.0,62.5808362000389,,,,,,,,66.39998970003799,66.48083620003891,66.48083620003891,66.48083620003891,66.48083620003891,66.48083620003891,66.48083620003891,66.48083620003891,66.48083620003891,66.48083620003891,66.48083620003891,66.48083620003891,66.48083620003891,66.48083620003891,69.84438210001682,down,28 / 7 - 15 / 5 + 2 = ?,3.0,69.85604880002793,69.85712100004312,1.3300675000064075,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
8.0,0.0,8.0,down,4.55315489997156,,8.0,0.0,8.0,0.0,66.07691220002016,,,,,,,,69.88836090002442,69.97691220002017,69.97691220002017,69.97691220002017,69.97691220002017,69.97691220002017,69.97691220002017,69.97691220002017,69.97691220002017,69.97691220002017,69.97691220002017,69.97691220002017,69.97691220002017,69.97691220002017,76.57522880004254,down,2 / 15 - 4 / 30 = ?,0.0,76.59588920002571,76.59690850004554,4.55315489997156,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
9.0,0.0,9.0,,,,9.0,0.0,9.0,0.0,72.7988394999993,,,,,,,,76.61956769999816,76.69883949999931,76.69883949999931,76.69883949999931,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.70333710002015,,(5 + 15) - (16 - 3) = ?,7.0,78.71606099999045,78.71693209998776,,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
10.0,0.0,10.0,down,4.635327299998608,,10.0,0.0,10.0,0.0,74.92691610002657,,,,,,,,78.7421762000071,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,78.82691610002658,83.47913110003574,down,16 - 7 - 3 = ?,6.0,83.47946189999348,83.47965120003792,4.635327299998608,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
11.0,0.0,11.0,down,3.8478171000024304,,11.0,0.0,11.0,0.0,79.65829200000735,,,,,,,,83.48634480001638,83.55829200000736,83.55829200000736,83.55829200000736,83.55829200000736,83.55829200000736,83.55829200000736,83.55829200000736,83.55829200000736,83.55829200000736,83.55829200000736,83.55829200000736,83.55829200000736,83.55829200000736,87.42746449998813,down,28 - 22 = ?,6.0,87.42783279999858,87.42806500002044,3.8478171000024304,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
12.0,0.0,12.0,down,3.2677463000291027,,12.0,0.0,12.0,0.0,83.60859489999712,,,,,,,,87.4362067000242,87.50859489999712,87.50859489999712,87.50859489999712,87.50859489999712,87.50859489999712,87.50859489999712,87.50859489999712,87.50859489999712,87.50859489999712,87.50859489999712,87.50859489999712,87.50859489999712,87.50859489999712,90.79280229998986,down,26 - 19 = ?,7.0,90.79314150001156,90.79334950002377,3.2677463000291027,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
13.0,0.0,13.0,down,3.3653425999800675,,13.0,0.0,13.0,0.0,86.97890730004292,,,,,,,,90.80102960000514,90.87890730004293,90.87890730004293,90.87890730004293,90.87890730004293,90.87890730004293,90.87890730004293,90.87890730004293,90.87890730004293,90.87890730004293,90.87890730004293,90.87890730004293,90.87890730004293,90.87890730004293,94.25785030003172,down,8 + 8 - 8 = ?,8.0,94.25817580000731,94.25838099999821,3.3653425999800675,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
14.0,0.0,14.0,down,3.8870579000213183,,14.0,0.0,14.0,0.0,90.44465730001684,,,,,,,,94.26623350001172,94.34465730001685,94.34465730001685,94.34465730001685,94.34465730001685,94.34465730001685,94.34465730001685,94.34465730001685,94.34465730001685,94.34465730001685,94.34465730001685,94.34465730001685,94.34465730001685,94.34465730001685,100.27396310002077,down,(7 - 16) + (13 + 1) = ?,5.0,100.28633660000051,100.28708720001161,3.8870579000213183,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
15.0,0.0,15.0,down,4.813872399972752,,15.0,0.0,15.0,0.0,96.48935510002777,,,,,,,,100.30860240004259,100.38935510002777,100.38935510002777,100.38935510002777,100.38935510002777,100.38935510002777,100.38935510002777,100.38935510002777,100.38935510002777,100.38935510002777,100.38935510002777,100.38935510002777,100.38935510002777,100.38935510002777,105.21936800002587,down,15 / 15 + 2 * 3 = ?,7.0,105.21973560003099,105.21996749999235,4.813872399972752,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
16.0,0.0,16.0,down,2.351588599965908,,16.0,0.0,16.0,0.0,101.4021026000264,,,,,,,,105.22876730000137,105.3021026000264,105.3021026000264,105.3021026000264,105.3021026000264,105.3021026000264,105.3021026000264,105.3021026000264,105.3021026000264,105.3021026000264,105.3021026000264,105.3021026000264,105.3021026000264,105.3021026000264,109.68649670002051,down,15 / 12 + 3 / 4 + 6 = ?,8.0,109.70610909999814,109.70691400001525,2.351588599965908,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
17.0,0.0,17.0,down,1.65484179998748,,17.0,0.0,17.0,0.0,105.912327500002,,,,,,,,109.73061260002433,109.812327500002,109.812327500002,109.812327500002,109.812327500002,109.812327500002,109.812327500002,109.812327500002,109.812327500002,109.812327500002,109.812327500002,109.812327500002,109.812327500002,109.812327500002,113.50131850000473,down,5 * 2 - 30 / 30 * 5 = ?,5.0,113.51602180002956,113.5170390000334,1.65484179998748,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
18.0,0.0,18.0,down,2.151501400046982,,18.0,0.0,18.0,0.0,109.74053619999904,,,,,,,,113.56685879998841,113.64053619999905,113.64053619999905,113.64053619999905,113.64053619999905,113.64053619999905,113.64053619999905,113.64053619999905,113.64053619999905,113.64053619999905,113.64053619999905,113.64053619999905,113.64053619999905,113.64053619999905,117.83138500000351,down,19 / 5 - 19 * 6 / 30 = ?,0.0,117.8461442999891,117.84705519999845,2.151501400046982,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
19.0,0.0,19.0,down,2.0828200000105426,,19.0,0.0,19.0,0.0,114.05172029999083,,,,,,,,117.87197280003457,117.95172029999084,117.95172029999084,117.95172029999084,117.95172029999084,117.95172029999084,117.95172029999084,117.95172029999084,117.95172029999084,117.95172029999084,117.95172029999084,117.95172029999084,117.95172029999084,117.95172029999084,120.04566640002886,down,17 / 5 - 12 / 5 + 7 = ?,8.0,120.04608249999585,120.04628099999391,2.0828200000105426,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
20.0,0.0,20.0,down,1.7191560000064785,,20.0,0.0,20.0,0.0,116.2248655000003,,,,,,,,120.05345330000857,120.12486550000031,120.12486550000031,120.12486550000031,120.12486550000031,120.12486550000031,120.12486550000031,120.12486550000031,120.12486550000031,120.12486550000031,120.12486550000031,120.12486550000031,120.12486550000031,120.12486550000031,123.87971660003532,down,8 / 4 - 12 / 6 + 8 = ?,8.0,123.8965036000358,123.89747320002644,1.7191560000064785,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
21.0,0.0,21.0,down,2.676310500013642,,21.0,0.0,21.0,0.0,120.111757900042,,,,,,,,123.92846100000897,124.011757900042,124.011757900042,124.011757900042,124.011757900042,124.011757900042,124.011757900042,124.011757900042,124.011757900042,124.011757900042,124.011757900042,124.011757900042,124.011757900042,124.011757900042,128.72487680000486,down,26 / 10 + 4 / 10 = ?,3.0,128.73617309998954,128.73725410001353,2.676310500013642,,,45,1.0,2024-11-22_15h56.27.960,mist,2024.2.4,60.19628804401743,2024-11-22 15h56.32.697308 +0800,
