thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,time.started,math_problem.started,key_resp.started,textbox0.started,textbox9.started,textbox8.started,textbox7.started,textbox6.started,textbox5.started,textbox4.started,textbox3.started,textbox2.started,textbox1.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,problem,answer,end.started,end.stopped,ending.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 48
,,,,,,,,,,,,0.035116699989885,0.057445399928838,8.485343900043517,space,8.41281839972362,,,,,,,,,,,,,,,,,,,,,,,,,79,1.0,2024-12-14_16h13.48.598,mist,2024.2.4,60.177885783761695,2024-12-14 16h14.28.077342 +0800,
0.0,0.0,0.0,left,4.622910200152546,0.0567935002036392,0.0,0.0,0.0,0.0,8.616639799904078,,,,,,,,17.33543659998104,17.41663979990408,17.41663979990408,17.41663979990408,17.41663979990408,17.41663979990408,17.41663979990408,17.41663979990408,17.41663979990408,17.41663979990408,17.41663979990408,17.41663979990408,17.41663979990408,17.41663979990408,24.388323100004342,left,4.622910200152546,0.0567935002036392,22 / 2 - 12 / 3 = ?,7.0,24.405343999806792,24.406133599765603,,79,1.0,2024-12-14_16h13.48.598,mist,2024.2.4,60.177885783761695,2024-12-14 16h14.28.077342 +0800,
1.0,0.0,1.0,down,5.145228600129485,,1.0,0.0,1.0,0.0,15.719214200042188,,,,,,,,24.432599100004882,24.51921420004219,24.51921420004219,24.51921420004219,24.51921420004219,24.51921420004219,24.51921420004219,24.51921420004219,24.51921420004219,24.51921420004219,24.51921420004219,24.51921420004219,24.51921420004219,24.51921420004219,29.676273799687625,down,5.145228600129485,,(10 - 20) + (10 + 8) = ?,8.0,29.67658269982785,29.67677969969809,,79,1.0,2024-12-14_16h13.48.598,mist,2024.2.4,60.177885783761695,2024-12-14 16h14.28.077342 +0800,
2.0,0.0,2.0,right,4.919172999914736,,2.0,0.0,2.0,0.0,20.957610900048167,,,,,,,,29.686220499873162,29.757610900048167,29.757610900048167,29.757610900048167,29.757610900048167,29.757610900048167,29.757610900048167,29.757610900048167,29.757610900048167,29.757610900048167,29.757610900048167,29.757610900048167,29.757610900048167,29.757610900048167,36.709611899871376,right,4.919172999914736,,2 * 27 - 3 * 16 = ?,6.0,36.72596750007942,36.72679339973256,,79,1.0,2024-12-14_16h13.48.598,mist,2024.2.4,60.177885783761695,2024-12-14 16h14.28.077342 +0800,
3.0,0.0,3.0,down,4.660429200157523,,3.0,0.0,3.0,0.0,28.0317683997564,,,,,,,,36.75867339987308,36.8317683997564,36.8317683997564,36.8317683997564,36.8317683997564,36.8317683997564,36.8317683997564,36.8317683997564,36.8317683997564,36.8317683997564,36.8317683997564,36.8317683997564,36.8317683997564,36.8317683997564,43.52697169985622,down,4.660429200157523,,19 / 4 + 25 / 20 = ?,6.0,43.545618099812415,43.54642529990524,,79,1.0,2024-12-14_16h13.48.598,mist,2024.2.4,60.177885783761695,2024-12-14 16h14.28.077342 +0800,
4.0,0.0,4.0,down,4.473523300141096,,4.0,0.0,4.0,0.0,34.85498339962214,,,,,,,,43.57317029982805,43.65498339962214,43.65498339962214,43.65498339962214,43.65498339962214,43.65498339962214,43.65498339962214,43.65498339962214,43.65498339962214,43.65498339962214,43.65498339962214,43.65498339962214,43.65498339962214,43.65498339962214,48.14050489962101,down,4.473523300141096,,12 * 12 - 14 * 10 = ?,4.0,48.140801899787036,48.14098049998283,,79,1.0,2024-12-14_16h13.48.598,mist,2024.2.4,60.177885783761695,2024-12-14 16h14.28.077342 +0800,
5.0,0.0,5.0,,,,5.0,0.0,5.0,0.0,39.42135499976576,,,,,,,,48.147954500000935,48.221354999765765,48.221354999765765,48.221354999765765,48.221354999765765,48.221354999765765,48.221354999765765,48.221354999765765,48.221354999765765,48.221354999765765,48.221354999765765,48.221354999765765,48.221354999765765,48.221354999765765,55.1721952997148,,,,26 / 12 + 23 / 6 = ?,6.0,55.18537129992619,55.18596179988235,,79,1.0,2024-12-14_16h13.48.598,mist,2024.2.4,60.177885783761695,2024-12-14 16h14.28.077342 +0800,
6.0,0.0,6.0,down,4.123358500190079,,6.0,0.0,6.0,0.0,46.48155119968578,,,,,,,,55.20280420007184,55.28155119968578,55.28155119968578,55.28155119968578,55.28155119968578,55.28155119968578,55.28155119968578,55.28155119968578,55.28155119968578,55.28155119968578,55.28155119968578,55.28155119968578,55.28155119968578,55.28155119968578,61.4364004998468,down,4.123358500190079,,13 * 15 - 12 * 16 = ?,3.0,61.45576840005815,61.45657230000943,,79,1.0,2024-12-14_16h13.48.598,mist,2024.2.4,60.177885783761695,2024-12-14 16h14.28.077342 +0800,
7.0,0.0,7.0,down,4.470679099671543,,7.0,0.0,7.0,0.0,52.76250569988042,,,,,,,,61.47882329970598,61.56250569988042,61.56250569988042,61.56250569988042,61.56250569988042,61.56250569988042,61.56250569988042,61.56250569988042,61.56250569988042,61.56250569988042,61.56250569988042,61.56250569988042,61.56250569988042,61.56250569988042,66.04887809995562,down,4.470679099671543,,(1 * 5) + (8 - 4) = ?,9.0,66.04923239974305,66.0495343000628,,79,1.0,2024-12-14_16h13.48.598,mist,2024.2.4,60.177885783761695,2024-12-14 16h14.28.077342 +0800,
8.0,0.0,8.0,down,2.7963763000443578,,8.0,0.0,8.0,0.0,57.33303610002622,,,,,,,,66.05702709984034,66.13303610002622,66.13303610002622,66.13303610002622,66.13303610002622,66.13303610002622,66.13303610002622,66.13303610002622,66.13303610002622,66.13303610002622,66.13303610002622,66.13303610002622,66.13303610002622,66.13303610002622,68.94733629999682,down,2.7963763000443578,,(2 - 14) + (3 + 9) = ?,0.0,68.94766780007632,68.9478503998369,,79,1.0,2024-12-14_16h13.48.598,mist,2024.2.4,60.177885783761695,2024-12-14 16h14.28.077342 +0800,
