thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,time.started,math_problem.started,key_resp.started,textbox0.started,textbox9.started,textbox8.started,textbox7.started,textbox6.started,textbox5.started,textbox4.started,textbox3.started,textbox2.started,textbox1.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,problem,answer,end.started,end.stopped,ending.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 48
,,,,,,,,,,,,0.0326287999632768,0.0515830999938771,24.827147500007413,space,24.759447999997064,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,2024-11-22_17h50.11.546,mist,2024.2.4,60.1552607196402,2024-11-22 17h50.15.634108 +0800,
0.0,0.0,0.0,down,4.025579300010577,,0.0,0.0,0.0,0.0,24.95920549996663,,,,,,,,25.376718799991067,25.45920549996663,25.45920549996663,25.45920549996663,25.45920549996663,25.45920549996663,25.45920549996663,25.45920549996663,25.45920549996663,25.45920549996663,25.45920549996663,25.45920549996663,25.45920549996663,25.45920549996663,31.51194639998721,down,4.025579300010577,,8 / 4 + 22 / 11 = ?,4.0,31.52593519998481,31.5266813999624,,4,1.0,2024-11-22_17h50.11.546,mist,2024.2.4,60.1552607196402,2024-11-22 17h50.15.634108 +0800,
1.0,0.0,1.0,,,,1.0,0.0,1.0,0.0,31.13311870000325,,,,,,,,31.550120099971537,31.63311870000325,31.63311870000325,31.63311870000325,31.63311870000325,31.63311870000325,31.63311870000325,31.63311870000325,31.63311870000325,31.63311870000325,31.63311870000325,31.63311870000325,31.63311870000325,31.63311870000325,39.58574700000463,,,,(10 - 21) + (13 + 1) = ?,3.0,39.60611809999682,39.6066845000023,,4,1.0,2024-11-22_17h50.11.546,mist,2024.2.4,60.1552607196402,2024-11-22 17h50.15.634108 +0800,
2.0,0.0,2.0,down,3.3025150000466965,,2.0,0.0,2.0,0.0,39.19972480001161,,,,,,,,39.62029990000883,39.69972480001161,39.69972480001161,39.69972480001161,39.69972480001161,39.69972480001161,39.69972480001161,39.69972480001161,39.69972480001161,39.69972480001161,39.69972480001161,39.69972480001161,39.69972480001161,39.69972480001161,43.02088550000917,down,3.3025150000466965,,20 - 10 - 9 = ?,1.0,43.02121989999432,43.02140500000678,,4,1.0,2024-11-22_17h50.11.546,mist,2024.2.4,60.1552607196402,2024-11-22 17h50.15.634108 +0800,
3.0,0.0,3.0,down,2.5607460000319406,,3.0,0.0,3.0,0.0,42.60241210000822,,,,,,,,43.0296093999641,43.10241210000822,43.10241210000822,43.10241210000822,43.10241210000822,43.10241210000822,43.10241210000822,43.10241210000822,43.10241210000822,43.10241210000822,43.10241210000822,43.10241210000822,43.10241210000822,43.10241210000822,45.68639609997626,down,2.5607460000319406,,15 - 9 - 3 = ?,3.0,45.68669050000608,45.68687510001473,,4,1.0,2024-11-22_17h50.11.546,mist,2024.2.4,60.1552607196402,2024-11-22 17h50.15.634108 +0800,
4.0,0.0,4.0,down,1.9238691999926232,,4.0,0.0,4.0,0.0,45.26705899997614,,,,,,,,45.69399359996896,45.76705899997614,45.76705899997614,45.76705899997614,45.76705899997614,45.76705899997614,45.76705899997614,45.76705899997614,45.76705899997614,45.76705899997614,45.76705899997614,45.76705899997614,45.76705899997614,45.76705899997614,47.70236960001057,down,1.9238691999926232,,(2 - 2) - (5 - 5) = ?,0.0,47.702666600001976,47.70285770000192,,4,1.0,2024-11-22_17h50.11.546,mist,2024.2.4,60.1552607196402,2024-11-22 17h50.15.634108 +0800,
5.0,0.0,5.0,,,,5.0,0.0,5.0,0.0,47.282931499998085,,,,,,,,47.71094029996311,47.782931499998085,47.782931499998085,47.782931499998085,47.782931499998085,47.782931499998085,47.782931499998085,47.782931499998085,47.782931499998085,47.782931499998085,47.782931499998085,47.782931499998085,47.782931499998085,47.782931499998085,54.734822499973234,,,,30 / 12 + 5 / 2 = ?,5.0,54.756274199986365,54.757331700006034,,4,1.0,2024-11-22_17h50.11.546,mist,2024.2.4,60.1552607196402,2024-11-22 17h50.15.634108 +0800,
6.0,0.0,6.0,right,3.810841200000141,0.0787931000231765,6.0,0.0,6.0,0.0,54.38181869999971,,,,,,,,54.79276729997946,54.88181869999971,54.88181869999971,54.88181869999971,54.88181869999971,54.88181869999971,54.88181869999971,54.88181869999971,54.88181869999971,54.88181869999971,54.88181869999971,54.88181869999971,54.88181869999971,54.88181869999971,60.79924610001035,right,3.810841200000141,0.0787931000231765,28 / 16 + 15 / 12 + 6 = ?,9.0,60.81656289997045,60.81746629998088,,4,1.0,2024-11-22_17h50.11.546,mist,2024.2.4,60.1552607196402,2024-11-22 17h50.15.634108 +0800,
7.0,0.0,7.0,,,,7.0,0.0,7.0,0.0,60.42928119999124,,,,,,,,60.85562950000167,60.92928119999124,60.92928119999124,60.92928119999124,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,62.933662299998105,,,,13 * 2 - 30 / 15 * 12 = ?,2.0,62.94656899996335,62.947364099964034,,4,1.0,2024-11-22_17h50.11.546,mist,2024.2.4,60.1552607196402,2024-11-22 17h50.15.634108 +0800,
8.0,0.0,8.0,right,2.798527400009334,0.0399030999979004,8.0,0.0,8.0,0.0,62.5564546000096,,,,,,,,62.97287469997536,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,63.0564546000096,67.97775119997095,right,2.798527400009334,0.0399030999979004,29 / 29 + 9 * 14 / 21 = ?,7.0,67.99619360000361,67.99719319998985,,4,1.0,2024-11-22_17h50.11.546,mist,2024.2.4,60.1552607196402,2024-11-22 17h50.15.634108 +0800,
