thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,time.started,math_problem.started,key_resp.started,textbox0.started,textbox9.started,textbox8.started,textbox7.started,textbox6.started,textbox5.started,textbox4.started,textbox3.started,textbox2.started,textbox1.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,problem,answer,end.started,end.stopped,ending.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 48
,,,,,,,,,,,,0.0333926000166684,0.056299099989701,20.301964400045108,space,20.232024100027047,,,,,,,,,,,,,,,,,,,,,,,,,30,1.0,2024-11-21_17h01.35.491,mist,2024.2.4,60.03878506391301,2024-11-21 18h00.39.959257 +0800,
0.0,0.0,0.0,right,4.331722099974286,0.1884947000071406,0.0,0.0,0.0,0.0,20.43522550002672,,,,,,,,24.653832499997225,24.735225500026722,24.735225500026722,24.735225500026722,24.735225500026722,24.735225500026722,24.735225500026722,24.735225500026722,24.735225500026722,24.735225500026722,24.735225500026722,24.735225500026722,24.735225500026722,24.735225500026722,31.67397499999497,right,4.331722099974286,0.1884947000071406,26 * 10 - 21 * 12 = ?,8.0,31.695159900013824,31.695950100035407,,30,1.0,2024-11-21_17h01.35.491,mist,2024.2.4,60.03878506391301,2024-11-21 18h00.39.959257 +0800,
1.0,0.0,1.0,down,5.690008500008844,,1.0,0.0,1.0,0.0,27.504738199990243,,,,,,,,31.725510200031568,31.804738199990243,31.804738199990243,31.804738199990243,31.804738199990243,31.804738199990243,31.804738199990243,31.804738199990243,31.804738199990243,31.804738199990243,31.804738199990243,31.804738199990243,31.804738199990243,31.804738199990243,39.52701400000369,down,5.690008500008844,,(3 * 8) - (10 + 7) = ?,7.0,39.545434200041925,39.54648170004366,,30,1.0,2024-11-21_17h01.35.491,mist,2024.2.4,60.03878506391301,2024-11-21 18h00.39.959257 +0800,
2.0,0.0,2.0,,,,2.0,0.0,2.0,0.0,35.33935050002765,,,,,,,,39.57003350004088,39.639350500027646,39.639350500027646,39.639350500027646,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.64347790002357,,,,3 + 4 - 2 = ?,5.0,41.655295400018794,41.65585970000829,,30,1.0,2024-11-21_17h01.35.491,mist,2024.2.4,60.03878506391301,2024-11-21 18h00.39.959257 +0800,
3.0,0.0,3.0,down,2.260980299965013,,3.0,0.0,3.0,0.0,37.45011400000658,,,,,,,,41.670709800045,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,41.750114000006576,46.040750800003295,down,2.260980299965013,,1 + 4 = ?,5.0,46.055431300029156,46.056465699989346,,30,1.0,2024-11-21_17h01.35.491,mist,2024.2.4,60.03878506391301,2024-11-21 18h00.39.959257 +0800,
4.0,0.0,4.0,down,2.043346099962946,,4.0,0.0,4.0,0.0,41.86053639999591,,,,,,,,46.077145600004584,46.160536399995905,46.160536399995905,46.160536399995905,46.160536399995905,46.160536399995905,46.160536399995905,46.160536399995905,46.160536399995905,46.160536399995905,46.160536399995905,46.160536399995905,46.160536399995905,46.160536399995905,48.22125370004214,down,2.043346099962946,,24 - 22 = ?,2.0,48.22162660002941,48.2218657000456,,30,1.0,2024-11-21_17h01.35.491,mist,2024.2.4,60.03878506391301,2024-11-21 18h00.39.959257 +0800,
5.0,0.0,5.0,down,3.521965400024783,,5.0,0.0,5.0,0.0,44.00322060001781,,,,,,,,48.2294443000108,48.30322060001781,48.30322060001781,48.30322060001781,48.30322060001781,48.30322060001781,48.30322060001781,48.30322060001781,48.30322060001781,48.30322060001781,48.30322060001781,48.30322060001781,48.30322060001781,48.30322060001781,51.83744220000226,down,3.521965400024783,,4 + 2 = ?,6.0,51.837736700032835,51.837909600010605,,30,1.0,2024-11-21_17h01.35.491,mist,2024.2.4,60.03878506391301,2024-11-21 18h00.39.959257 +0800,
6.0,0.0,6.0,down,2.1192418999853544,,6.0,0.0,6.0,0.0,47.619037199998274,,,,,,,,51.84576030001044,51.91903719999827,51.91903719999827,51.91903719999827,51.91903719999827,51.91903719999827,51.91903719999827,51.91903719999827,51.91903719999827,51.91903719999827,51.91903719999827,51.91903719999827,51.91903719999827,51.91903719999827,56.07003230003174,down,2.1192418999853544,,25 - 23 = ?,2.0,56.085366300027815,56.08630330000305,,30,1.0,2024-11-21_17h01.35.491,mist,2024.2.4,60.03878506391301,2024-11-21 18h00.39.959257 +0800,
7.0,0.0,7.0,down,2.418908499996178,,7.0,0.0,7.0,0.0,51.897233900032006,,,,,,,,56.112349300016646,56.197233900032,56.197233900032,56.197233900032,56.197233900032,56.197233900032,56.197233900032,56.197233900032,56.197233900032,56.197233900032,56.197233900032,56.197233900032,56.197233900032,56.197233900032,58.63481390000088,down,2.418908499996178,,6 - 3 = ?,3.0,58.63512240002164,58.635374600021166,,30,1.0,2024-11-21_17h01.35.491,mist,2024.2.4,60.03878506391301,2024-11-21 18h00.39.959257 +0800,
8.0,0.0,8.0,down,3.9445492000086233,,8.0,0.0,8.0,0.0,54.41670699999668,,,,,,,,58.643370200018396,58.716706999996674,58.716706999996674,58.716706999996674,58.716706999996674,58.716706999996674,58.716706999996674,58.716706999996674,58.716706999996674,58.716706999996674,58.716706999996674,58.716706999996674,58.716706999996674,58.716706999996674,62.67100260000443,down,3.9445492000086233,,9 - 10 + 3 = ?,2.0,62.6712878000224,62.67146070000017,,30,1.0,2024-11-21_17h01.35.491,mist,2024.2.4,60.03878506391301,2024-11-21 18h00.39.959257 +0800,
