thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,time.started,math_problem.started,key_resp.started,textbox0.started,textbox9.started,textbox8.started,textbox7.started,textbox6.started,textbox5.started,textbox4.started,textbox3.started,textbox2.started,textbox1.started,trial.stopped,trials.key_resp.keys,problem,answer,end.started,end.stopped,trials.key_resp.rt,trials.key_resp.duration,ending.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 48
,,,,,,,,,,,,0.0516803991049528,0.0734398998320102,8.094942700117826,space,8.014432901516557,,,,,,,,,,,,,,,,,,,,,,,,,93,1.0,2025-03-09_14h29.43.309,mist,2024.2.4,60.0630903589467,2025-03-09 14h29.48.399956 +0800,
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,8.235004900023341,,,,,,,,15.951985999196769,16.035004900023342,16.035004900023342,16.035004900023342,16.035004900023342,16.035004900023342,16.035004900023342,16.035004900023342,16.035004900023342,16.035004900023342,16.035004900023342,16.035004900023342,16.035004900023342,16.035004900023342,23.025721400231124,,13 / 26 - 14 / 28 = ?,0.0,23.04112709984183,23.041465199738738,,,,93,1.0,2025-03-09_14h29.43.309,mist,2024.2.4,60.0630903589467,2025-03-09 14h29.48.399956 +0800,
1.0,0.0,1.0,down,4.475738700479269,,1.0,0.0,1.0,0.0,15.330931400880218,,,,,,,,23.05486899912357,23.13093140088022,23.13093140088022,23.13093140088022,23.13093140088022,23.13093140088022,23.13093140088022,23.13093140088022,23.13093140088022,23.13093140088022,23.13093140088022,23.13093140088022,23.13093140088022,23.13093140088022,27.623106300085784,down,(1 * 24) - (20 * 1) = ?,4.0,27.623403799906374,27.62359899953008,4.475738700479269,,,93,1.0,2025-03-09_14h29.43.309,mist,2024.2.4,60.0630903589467,2025-03-09 14h29.48.399956 +0800,
2.0,0.0,2.0,,,,2.0,0.0,2.0,0.0,19.907166400924325,,,,,,,,27.63365079946816,27.707166400924326,27.707166400924326,27.707166400924326,27.707166400924326,27.707166400924326,27.707166400924326,27.707166400924326,27.707166400924326,27.707166400924326,27.707166400924326,27.707166400924326,27.707166400924326,27.707166400924326,34.66766030080616,,7 * 14 - 10 * 9 = ?,8.0,34.68141929917037,34.681768900901076,,,,93,1.0,2025-03-09_14h29.43.309,mist,2024.2.4,60.0630903589467,2025-03-09 14h29.48.399956 +0800,
3.0,0.0,3.0,down,4.279113000258803,,3.0,0.0,3.0,0.0,26.965319899842143,,,,,,,,34.69094329997897,34.76531989984214,34.76531989984214,34.76531989984214,34.76531989984214,34.76531989984214,34.76531989984214,34.76531989984214,34.76531989984214,34.76531989984214,34.76531989984214,34.76531989984214,34.76531989984214,34.76531989984214,39.06683190092444,down,13 * 2 - 2 * 11 = ?,4.0,39.067127500846986,39.067311099916694,4.279113000258803,,,93,1.0,2025-03-09_14h29.43.309,mist,2024.2.4,60.0630903589467,2025-03-09 14h29.48.399956 +0800,
4.0,0.0,4.0,,,,4.0,0.0,4.0,0.0,31.35790509916842,,,,,,,,39.08369509987533,39.15790509916842,39.15790509916842,39.15790509916842,39.15790509916842,39.15790509916842,39.15790509916842,39.15790509916842,39.15790509916842,39.15790509916842,39.15790509916842,39.15790509916842,39.15790509916842,39.15790509916842,45.10908169969916,,8 / 6 - 20 / 6 + 3 = ?,1.0,45.12127940095961,45.12210800051689,,,,93,1.0,2025-03-09_14h29.43.309,mist,2024.2.4,60.0630903589467,2025-03-09 14h29.48.399956 +0800,
5.0,0.0,5.0,,,,5.0,0.0,5.0,0.0,37.42866420000792,,,,,,,,45.14367579966784,45.22866420000792,45.22866420000792,45.22866420000792,45.22866420000792,45.22866420000792,45.22866420000792,45.22866420000792,45.22866420000792,45.22866420000792,45.22866420000792,45.22866420000792,45.22866420000792,45.22866420000792,51.164660799503324,,20 / 3 + 12 / 9 - 4 = ?,4.0,51.18158730044961,51.18260870054364,,,,93,1.0,2025-03-09_14h29.43.309,mist,2024.2.4,60.0630903589467,2025-03-09 14h29.48.399956 +0800,
6.0,0.0,6.0,,,,6.0,0.0,6.0,0.0,43.48953579925001,,,,,,,,51.21323010064661,51.289535799250004,51.289535799250004,51.289535799250004,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.29290190078318,,10 / 2 - 24 / 8 + 3 = ?,5.0,53.31137889921665,53.312234099209306,,,,93,1.0,2025-03-09_14h29.43.309,mist,2024.2.4,60.0630903589467,2025-03-09 14h29.48.399956 +0800,
7.0,0.0,7.0,right,4.736311199143529,0.1407198999077081,7.0,0.0,7.0,0.0,45.62428089976311,,,,,,,,53.3373371001333,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,53.424280899763104,60.3539971999824,right,8 / 18 + 5 / 9 = ?,1.0,60.37160519994795,60.37257539965212,4.736311199143529,0.1407198999077081,,93,1.0,2025-03-09_14h29.43.309,mist,2024.2.4,60.0630903589467,2025-03-09 14h29.48.399956 +0800,
8.0,0.0,8.0,,,,8.0,0.0,8.0,0.0,52.66312029957771,,,,,,,,60.39280280023813,60.46312029957771,60.46312029957771,60.46312029957771,62.577483399957416,62.577483399957416,62.577483399957416,62.577483399957416,62.577483399957416,62.577483399957416,62.577483399957416,62.577483399957416,62.577483399957416,62.577483399957416,62.466014799848196,,(6 + 17) - (10 + 8) = ?,5.0,62.481283799931404,62.48189889937639,,,,93,1.0,2025-03-09_14h29.43.309,mist,2024.2.4,60.0630903589467,2025-03-09 14h29.48.399956 +0800,
